,20.0,22.5,25.0,27.5,30.0,32.5,35.0,37.5,40.0,42.5,45.0,47.5,50.0
20.0,3075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.5,,22673.0,231.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,,,231.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.5,,,,16229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,,,,,861.0,483.0,273.0,63.0,63.0,63.0,0.0,0.0,0.0
32.5,,,,,,897.0,507.0,117.0,117.0,117.0,0.0,0.0,0.0
35.0,,,,,,,2223.0,513.0,513.0,513.0,0.0,0.0,0.0
37.5,,,,,,,,897.0,897.0,897.0,0.0,0.0,0.0
40.0,,,,,,,,,3755.0,3755.0,0.0,0.0,0.0
42.5,,,,,,,,,,19655.0,0.0,0.0,0.0
45.0,,,,,,,,,,,330.0,270.0,216.0
47.5,,,,,,,,,,,,12323.0,11601.0
50.0,,,,,,,,,,,,,98399.0
