route_id,start_speed,end_speed,n_speeds,all_common_count,exists_common
331,40.0,42.5,2,13311,1
331,40.0,45.0,3,11475,1
331,40.0,47.5,4,0,0
331,40.0,50.0,5,0,0
331,42.5,42.5,1,18879,1
331,42.5,45.0,2,16275,1
331,42.5,47.5,3,0,0
331,42.5,50.0,4,0,0
331,45.0,45.0,1,21875,1
331,45.0,47.5,2,0,0
331,45.0,50.0,3,0,0
331,47.5,47.5,1,330,1
331,47.5,50.0,2,2,1
331,50.0,50.0,1,2,1
332,20.0,20.0,1,1085,1
332,20.0,22.5,2,0,0
332,20.0,25.0,3,0,0
332,20.0,27.5,4,0,0
332,20.0,30.0,5,0,0
332,20.0,32.5,6,0,0
332,20.0,35.0,7,0,0
332,20.0,37.5,8,0,0
332,20.0,40.0,9,0,0
332,20.0,42.5,10,0,0
332,20.0,45.0,11,0,0
332,20.0,47.5,12,0,0
332,20.0,50.0,13,0,0
332,22.5,22.5,1,330,1
332,22.5,25.0,2,0,0
332,22.5,27.5,3,0,0
332,22.5,30.0,4,0,0
332,22.5,32.5,5,0,0
332,22.5,35.0,6,0,0
332,22.5,37.5,7,0,0
332,22.5,40.0,8,0,0
332,22.5,42.5,9,0,0
332,22.5,45.0,10,0,0
332,22.5,47.5,11,0,0
332,22.5,50.0,12,0,0
332,25.0,25.0,1,16212,1
332,25.0,27.5,2,882,1
332,25.0,30.0,3,0,0
332,25.0,32.5,4,0,0
332,25.0,35.0,5,0,0
332,25.0,37.5,6,0,0
332,25.0,40.0,7,0,0
332,25.0,42.5,8,0,0
332,25.0,45.0,9,0,0
332,25.0,47.5,10,0,0
