,20.0,22.5,25.0,27.5,30.0,32.5,35.0,37.5,40.0,42.5,45.0,47.5,50.0
20.0,3075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.5,,5313.0,4721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,,,21871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.5,,,,13545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,,,,,8433.0,2283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.5,,,,,,9367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,,,,,,,154.0,56.0,0.0,0.0,0.0,0.0,0.0
37.5,,,,,,,,5049.0,128.0,0.0,0.0,0.0,0.0
40.0,,,,,,,,,36485.0,9675.0,2541.0,945.0,945.0
42.5,,,,,,,,,,9675.0,2541.0,945.0,945.0
45.0,,,,,,,,,,,2541.0,945.0,945.0
47.5,,,,,,,,,,,,1085.0,1085.0
50.0,,,,,,,,,,,,,7951.0
