,Time,VID,Type,Pos.x,Pos.y
5545174,12:00:00,23611,I_09_1204235410404,139.940959,35.897821
5545175,12:00:00,23535,I_09_1204235410404,139.941098,35.897542
5545176,12:00:00,23540,I_09_1204235410404,139.941228,35.897281
5545177,12:00:00,23448,I_09_1204235410404,139.941771,35.89619
5545178,12:00:00,23442,I_09_1204235410404,139.941689,35.896355
5545179,12:00:00,23199,I_09_1204235410404,139.941619,35.896496
5545180,12:00:00,23215,I_09_1204235410404,139.941559,35.896616
5545181,12:00:00,23376,I_09_1204235410404,139.941508,35.896718
5545182,12:00:00,23209,I_09_1204235410404,139.941465,35.896805
5545183,12:00:00,23349,I_09_1204235410404,139.943984,35.897055
5545184,12:00:00,23379,I_09_1204235410404,139.943667,35.896906
5545185,12:00:00,23210,I_09_1204235410404,139.943367,35.896765
5545186,12:00:00,22761,I_09_1204235410404,139.94308,35.89663
5545187,12:00:00,23368,I_09_1204235410404,139.942793,35.896496
5545188,12:00:00,23358,I_09_1204235410404,139.942521,35.896368
5545189,12:00:00,23447,I_09_1204235410404,139.942257,35.896244
5545190,12:00:00,23446,I_09_1204235410404,139.942016,35.896131
5545201,12:00:00,22968,I_09_1204235410404,139.94991,35.894655
5545202,12:00:00,22989,I_09_1204235410404,139.9499,35.894708
5545203,12:00:00,23357,I_09_1204235410404,139.949888,35.894774
5545204,12:00:00,23200,I_09_1204235410404,139.949872,35.894865
5545205,12:00:00,23348,I_09_1204235410404,139.949843,35.89502
5545206,12:00:00,23195,I_09_1204235410404,139.949812,35.89519
5545207,12:00:00,23432,I_09_1204235410404,139.949777,35.895386
5545208,12:00:00,23431,I_09_1204235410404,139.949739,35.895595
5545209,12:00:00,22828,I_09_1204235410404,139.949915,35.894623
5545210,12:00:00,22963,I_09_1204235410404,139.949906,35.894674
5545211,12:00:00,22847,I_09_1204235410419,139.949915,35.894627
5545212,12:00:00,22831,I_09_1204235410404,139.949898,35.894718
5545213,12:00:00,23163,I_09_1204235410499,139.949423,35.896526
5545271,12:00:00,23456,I_09_1204235410499,139.949624,35.896304
5545418,12:00:01,23611,I_09_1204235410404,139.940906,35.897928
5545419,12:00:01,23535,I_09_1204235410404,139.941045,35.897649
5545420,12:00:01,23540,I_09_1204235410404,139.941175,35.897388
5545421,12:00:01,23442,I_09_1204235410404,139.941721,35.896289
5545422,12:00:01,23199,I_09_1204235410404,139.941645,35.896444
5545423,12:00:01,23215,I_09_1204235410404,139.941579,35.896576
5545424,12:00:01,23376,I_09_1204235410404,139.941523,35.896688
5545425,12:00:01,23209,I_09_1204235410404,139.941475,35.896785
5545426,12:00:01,23448,I_09_1204235410404,139.94178,35.896171
5545427,12:00:01,23349,I_09_1204235410404,139.944108,35.897113
5545428,12:00:01,23379,I_09_1204235410404,139.94379,35.896964
5545429,12:00:01,23210,I_09_1204235410404,139.94349,35.896823
5545430,12:00:01,22761,I_09_1204235410404,139.943202,35.896688
5545431,12:00:01,23368,I_09_1204235410404,139.942915,35.896553
5545432,12:00:01,23358,I_09_1204235410404,139.942641,35.896424
5545433,12:00:01,23447,I_09_1204235410404,139.942372,35.896298
5545434,12:00:01,23446,I_09_1204235410404,139.942121,35.89618
5545445,12:00:01,22968,I_09_1204235410404,139.949911,35.894649
5545446,12:00:01,22989,I_09_1204235410404,139.9499,35.894706
5545447,12:00:01,23357,I_09_1204235410404,139.94989,35.894764
5545448,12:00:01,23200,I_09_1204235410404,139.949876,35.894839
5545449,12:00:01,23348,I_09_1204235410404,139.949853,35.894965
5545450,12:00:01,23195,I_09_1204235410404,139.949826,35.895115
5545451,12:00:01,23432,I_09_1204235410404,139.949794,35.895294
5545452,12:00:01,23431,I_09_1204235410404,139.949757,35.895495
5545453,12:00:01,22828,I_09_1204235410404,139.949916,35.894622
5545454,12:00:01,22963,I_09_1204235410404,139.949906,35.894674
5545455,12:00:01,22847,I_09_1204235410419,139.949916,35.894621
5545456,12:00:01,22831,I_09_1204235410404,139.949899,35.894711
5545457,12:00:01,23163,I_09_1204235410499,139.949436,35.896447
5545513,12:00:01,23456,I_09_1204235410499,139.949642,35.896183
5545663,12:00:02,23611,I_09_1204235410404,139.94085,35.898034
5545664,12:00:02,23535,I_09_1204235410404,139.940991,35.897756
5545665,12:00:02,23540,I_09_1204235410404,139.941121,35.897495
5545666,12:00:02,23442,I_09_1204235410404,139.941758,35.896216
5545667,12:00:02,23199,I_09_1204235410404,139.941675,35.896383
5545668,12:00:02,23215,I_09_1204235410404,139.941602,35.896528
5545669,12:00:02,23376,I_09_1204235410404,139.941541,35.896653
5545670,12:00:02,23209,I_09_1204235410404,139.941488,35.896759
5545671,12:00:02,23349,I_09_1204235410404,139.944231,35.897171
5545672,12:00:02,23379,I_09_1204235410404,139.943913,35.897022
5545673,12:00:02,23210,I_09_1204235410404,139.943613,35.896881
5545674,12:00:02,22761,I_09_1204235410404,139.943325,35.896746
5545675,12:00:02,23368,I_09_1204235410404,139.943037,35.89661
5545676,12:00:02,23358,I_09_1204235410404,139.942762,35.896481
5545677,12:00:02,23447,I_09_1204235410404,139.94249,35.896354
5545678,12:00:02,23446,I_09_1204235410404,139.942232,35.896233
5545679,12:00:02,23448,I_09_1204235410404,139.941988,35.896118
5545690,12:00:02,22968,I_09_1204235410404,139.949914,35.894633
5545691,12:00:02,22989,I_09_1204235410404,139.949901,35.894702
5545692,12:00:02,23357,I_09_1204235410404,139.949891,35.894758
5545693,12:00:02,23200,I_09_1204235410404,139.949879,35.894823
5545694,12:00:02,23348,I_09_1204235410404,139.949861,35.894924
5545695,12:00:02,23195,I_09_1204235410404,139.949837,35.895053
5545696,12:00:02,23432,I_09_1204235410404,139.949808,35.895213
5545697,12:00:02,23431,I_09_1204235410404,139.949774,35.8954
5545698,12:00:02,22828,I_09_1204235410404,139.949916,35.894618
5545699,12:00:02,22963,I_09_1204235410404,139.949906,35.894674
5545700,12:00:02,22847,I_09_1204235410419,139.949919,35.894604
5545701,12:00:02,22831,I_09_1204235410404,139.949903,35.894693
5545702,12:00:02,23163,I_09_1204235410499,139.949421,35.896534
5545758,12:00:02,23456,I_09_1204235410499,139.94966,35.896063
5545908,12:00:03,23611,I_09_1204235410404,139.940793,35.89814
5545909,12:00:03,23535,I_09_1204235410404,139.940938,35.897864
5545910,12:00:03,23540,I_09_1204235410404,139.941068,35.897603
5545911,12:00:03,23442,I_09_1204235410404,139.941798,35.896135
5545912,12:00:03,23199,I_09_1204235410404,139.941708,35.896315
5545913,12:00:03,23215,I_09_1204235410404,139.94163,35.896474
5545914,12:00:03,23376,I_09_1204235410404,139.941562,35.89661
5545915,12:00:03,23209,I_09_1204235410404,139.941504,35.896727
5545916,12:00:03,23349,I_09_1204235410404,139.944354,35.897229
5545917,12:00:03,23379,I_09_1204235410404,139.944036,35.897079
5545918,12:00:03,23210,I_09_1204235410404,139.943736,35.896939
5545919,12:00:03,22761,I_09_1204235410404,139.943448,35.896803
5545920,12:00:03,23368,I_09_1204235410404,139.94316,35.896668
5545921,12:00:03,23358,I_09_1204235410404,139.942883,35.896538
5545922,12:00:03,23447,I_09_1204235410404,139.94261,35.89641
5545923,12:00:03,23446,I_09_1204235410404,139.942347,35.896287
5545924,12:00:03,23448,I_09_1204235410404,139.942094,35.896168
5545933,12:00:03,22968,I_09_1204235410404,139.949919,35.894606
5545934,12:00:03,22989,I_09_1204235410404,139.949903,35.894691
5545935,12:00:03,23357,I_09_1204235410404,139.949892,35.894753
5545936,12:00:03,23200,I_09_1204235410404,139.949881,35.894813
5545937,12:00:03,23348,I_09_1204235410404,139.949866,35.894895
5545938,12:00:03,23195,I_09_1204235410404,139.949846,35.895004
5545939,12:00:03,23432,I_09_1204235410404,139.949821,35.895144
5545940,12:00:03,23431,I_09_1204235410404,139.94979,35.895313
5545941,12:00:03,22828,I_09_1204235410404,139.949918,35.894607
5545942,12:00:03,22963,I_09_1204235410404,139.949907,35.894671
5545943,12:00:03,22847,I_09_1204235410419,139.949923,35.894582
5545944,12:00:03,22831,I_09_1204235410404,139.949908,35.894663
5546001,12:00:03,23456,I_09_1204235410499,139.949652,35.896114
5546031,12:00:03,23163,I_09_1204235410499,139.949381,35.896803
5546139,12:00:04,23353,I_09_1204235410404,139.93909,35.900609
5546154,12:00:04,23611,I_09_1204235410404,139.940736,35.898245
5546155,12:00:04,23535,I_09_1204235410404,139.940884,35.897971
5546156,12:00:04,23540,I_09_1204235410404,139.941014,35.89771
5546157,12:00:04,23199,I_09_1204235410404,139.941746,35.89624
5546158,12:00:04,23215,I_09_1204235410404,139.941661,35.896411
5546159,12:00:04,23376,I_09_1204235410404,139.941587,35.89656
5546160,12:00:04,23209,I_09_1204235410404,139.941523,35.896688
5546161,12:00:04,23349,I_09_1204235410404,139.944477,35.897286
5546162,12:00:04,23379,I_09_1204235410404,139.94416,35.897137
5546163,12:00:04,23210,I_09_1204235410404,139.94386,35.896996
5546164,12:00:04,22761,I_09_1204235410404,139.943571,35.896861
5546165,12:00:04,23368,I_09_1204235410404,139.943283,35.896726
5546166,12:00:04,23358,I_09_1204235410404,139.943006,35.896596
5546167,12:00:04,23447,I_09_1204235410404,139.942731,35.896467
5546168,12:00:04,23446,I_09_1204235410404,139.942465,35.896342
5546169,12:00:04,23448,I_09_1204235410404,139.942206,35.89622
5546170,12:00:04,23442,I_09_1204235410404,139.941958,35.896104
5546179,12:00:04,22968,I_09_1204235410404,139.949925,35.894573
5546180,12:00:04,22989,I_09_1204235410404,139.949906,35.894672
5546181,12:00:04,23357,I_09_1204235410404,139.949893,35.894745
