,Time,VID,Type,Pos.x,Pos.y
9218438,16:00:00,38706,I_09_1204235410419_p,139.939936,35.899544
9218445,16:00:00,38150,I_09_1204235410404,139.940573,35.898542
9218446,16:00:00,38445,I_09_1204235410404,139.941799,35.896133
9218447,16:00:00,37859,I_09_1204235410404,139.941772,35.896188
9218448,16:00:00,37874,I_09_1204235410404,139.941744,35.896243
9218449,16:00:00,38466,I_09_1204235410404,139.941717,35.896298
9218450,16:00:00,38331,I_09_1204235410404,139.941689,35.896353
9218451,16:00:00,38546,I_09_1204235410499,139.94127,35.897196
9218452,16:00:00,38335,I_09_1204235410404,139.941189,35.89736
9218453,16:00:00,38444,I_09_1204235410404,139.941121,35.897495
9218454,16:00:00,38464,I_09_1204235410404,139.941054,35.89763
9218455,16:00:00,38485,I_09_1204235410419,139.940929,35.897882
9218456,16:00:00,38346,I_09_1204235410499,139.940777,35.89817
9218457,16:00:00,38457,I_09_1204235410404,139.940689,35.89833
9218458,16:00:00,38344,I_09_1204235410499,139.945367,35.897704
9218459,16:00:00,37869,I_09_1204235410404,139.945179,35.897616
9218460,16:00:00,37868,I_09_1204235410404,139.945024,35.897543
9218461,16:00:00,38608,I_09_1204235410404,139.945619,35.897822
9218495,16:00:00,38590,I_09_1204235410404,139.94943,35.896482
9218496,16:00:00,38595,I_09_1204235410404,139.949467,35.896269
9218497,16:00:00,37973,I_09_1204235410404,139.949507,35.896034
9218498,16:00:00,37984,I_09_1204235410404,139.949544,35.89582
9218499,16:00:00,38001,I_09_1204235410404,139.949579,35.895615
9218500,16:00:00,38610,I_09_1204235410404,139.94943,35.896482
9218501,16:00:00,37996,I_09_1204235410404,139.94949,35.896136
9218502,16:00:00,37964,I_09_1204235410404,139.949527,35.895918
9218503,16:00:00,37955,I_09_1204235410404,139.949569,35.895672
9218504,16:00:00,37990,I_09_1204235410404,139.949616,35.895402
9218505,16:00:00,37988,I_09_1204235410404,139.949735,35.894707
9218506,16:00:00,38587,I_09_1204235410404,139.949418,35.89655
9218538,16:00:00,38342,I_09_1204235410499,139.94599,35.897994
9218570,16:00:00,37927,I_09_1204235410404,139.949592,35.896514
9218571,16:00:00,37902,I_09_1204235410404,139.949547,35.896827
9218572,16:00:00,37922,I_09_1204235410404,139.949517,35.897117
9218573,16:00:00,37921,I_09_1204235410404,139.949486,35.897392
9218574,16:00:00,37941,I_09_1204235410404,139.949495,35.897635
9218575,16:00:00,37938,I_09_1204235410404,139.949574,35.896635
9218599,16:00:00,38607,I_09_1204235410404,139.94917,35.897957
9218600,16:00:00,38615,I_09_1204235410404,139.949096,35.897966
9218601,16:00:00,38613,I_09_1204235410404,139.949021,35.897974
9218602,16:00:00,38609,I_09_1204235410404,139.948946,35.897982
9218607,16:00:00,38591,I_09_1204235410404,139.949391,35.89673
9218692,16:00:01,38706,I_09_1204235410419_p,139.939936,35.899544
9218698,16:00:01,38150,I_09_1204235410404,139.940512,35.898646
9218699,16:00:01,38445,I_09_1204235410404,139.941799,35.896133
9218700,16:00:01,37859,I_09_1204235410404,139.941772,35.896188
9218701,16:00:01,37874,I_09_1204235410404,139.941744,35.896243
9218702,16:00:01,38466,I_09_1204235410404,139.941717,35.896298
9218703,16:00:01,38331,I_09_1204235410404,139.941689,35.896353
9218704,16:00:01,38546,I_09_1204235410499,139.941297,35.897142
9218705,16:00:01,38335,I_09_1204235410404,139.941215,35.897306
9218706,16:00:01,38444,I_09_1204235410404,139.941148,35.897441
9218707,16:00:01,38464,I_09_1204235410404,139.941081,35.897576
9218708,16:00:01,38485,I_09_1204235410419,139.940955,35.897828
9218709,16:00:01,38346,I_09_1204235410499,139.940805,35.898117
9218710,16:00:01,38457,I_09_1204235410404,139.940718,35.898278
9218711,16:00:01,38344,I_09_1204235410499,139.945428,35.897733
9218712,16:00:01,37869,I_09_1204235410404,139.94524,35.897644
9218713,16:00:01,37868,I_09_1204235410404,139.945085,35.897572
9218714,16:00:01,38608,I_09_1204235410404,139.94568,35.897851
9218749,16:00:01,38595,I_09_1204235410404,139.949451,35.896358
9218750,16:00:01,37973,I_09_1204235410404,139.949492,35.896123
9218751,16:00:01,37984,I_09_1204235410404,139.949529,35.895909
9218752,16:00:01,38001,I_09_1204235410404,139.949564,35.895704
9218753,16:00:01,37996,I_09_1204235410404,139.949477,35.896211
9218754,16:00:01,37964,I_09_1204235410404,139.949512,35.896007
9218755,16:00:01,37955,I_09_1204235410404,139.949554,35.895758
9218756,16:00:01,37990,I_09_1204235410404,139.9496,35.895491
9218757,16:00:01,37988,I_09_1204235410404,139.94972,35.894796
9218758,16:00:01,38590,I_09_1204235410404,139.949443,35.896406
9218759,16:00:01,38610,I_09_1204235410404,139.949443,35.896407
9218790,16:00:01,38342,I_09_1204235410499,139.946041,35.898017
9218823,16:00:01,37927,I_09_1204235410404,139.94961,35.896394
9218824,16:00:01,37902,I_09_1204235410404,139.949563,35.896706
9218825,16:00:01,37922,I_09_1204235410404,139.949529,35.896997
9218826,16:00:01,37921,I_09_1204235410404,139.949499,35.897275
9218827,16:00:01,37941,I_09_1204235410404,139.949482,35.897521
9218828,16:00:01,37938,I_09_1204235410404,139.949592,35.896515
9218851,16:00:01,38607,I_09_1204235410404,139.94917,35.897957
9218852,16:00:01,38615,I_09_1204235410404,139.949096,35.897966
9218853,16:00:01,38613,I_09_1204235410404,139.949021,35.897974
9218854,16:00:01,38609,I_09_1204235410404,139.948946,35.897982
9218859,16:00:01,38587,I_09_1204235410404,139.949379,35.896814
9218860,16:00:01,38591,I_09_1204235410404,139.949378,35.896824
9218945,16:00:02,38706,I_09_1204235410419_p,139.939936,35.899544
9218952,16:00:02,38150,I_09_1204235410404,139.940452,35.898749
9218953,16:00:02,38445,I_09_1204235410404,139.941799,35.896133
9218954,16:00:02,37859,I_09_1204235410404,139.941772,35.896188
9218955,16:00:02,37874,I_09_1204235410404,139.941744,35.896243
9218956,16:00:02,38466,I_09_1204235410404,139.941717,35.896298
9218957,16:00:02,38331,I_09_1204235410404,139.941689,35.896353
9218958,16:00:02,38546,I_09_1204235410499,139.941324,35.897088
9218959,16:00:02,38335,I_09_1204235410404,139.941242,35.897252
9218960,16:00:02,38444,I_09_1204235410404,139.941175,35.897387
9218961,16:00:02,38464,I_09_1204235410404,139.941108,35.897522
9218962,16:00:02,38485,I_09_1204235410419,139.940982,35.897775
9218963,16:00:02,38346,I_09_1204235410499,139.940834,35.898064
9218964,16:00:02,38457,I_09_1204235410404,139.940746,35.898225
9218965,16:00:02,38344,I_09_1204235410499,139.94549,35.897762
9218966,16:00:02,37869,I_09_1204235410404,139.945302,35.897673
9218967,16:00:02,37868,I_09_1204235410404,139.945147,35.897601
9218968,16:00:02,38608,I_09_1204235410404,139.945742,35.89788
9219003,16:00:02,38595,I_09_1204235410404,139.949436,35.896447
9219004,16:00:02,37973,I_09_1204235410404,139.949476,35.896212
9219005,16:00:02,37984,I_09_1204235410404,139.949513,35.895998
9219006,16:00:02,38001,I_09_1204235410404,139.949548,35.895793
9219007,16:00:02,37996,I_09_1204235410404,139.949463,35.896288
9219008,16:00:02,37964,I_09_1204235410404,139.949496,35.896096
9219009,16:00:02,37955,I_09_1204235410404,139.949539,35.895846
9219010,16:00:02,37990,I_09_1204235410404,139.949585,35.895578
9219011,16:00:02,37988,I_09_1204235410404,139.949705,35.894885
9219012,16:00:02,38590,I_09_1204235410404,139.949428,35.896495
9219013,16:00:02,38610,I_09_1204235410404,139.949428,35.896496
9219043,16:00:02,38342,I_09_1204235410499,139.946092,35.898039
9219074,16:00:02,37927,I_09_1204235410404,139.949628,35.896273
9219075,16:00:02,37902,I_09_1204235410404,139.949581,35.896587
9219076,16:00:02,37922,I_09_1204235410404,139.949542,35.896877
9219077,16:00:02,37921,I_09_1204235410404,139.949512,35.897156
9219078,16:00:02,37941,I_09_1204235410404,139.949485,35.897404
9219079,16:00:02,37938,I_09_1204235410404,139.94961,35.896395
9219103,16:00:02,38607,I_09_1204235410404,139.94917,35.897957
9219104,16:00:02,38615,I_09_1204235410404,139.949096,35.897966
9219105,16:00:02,38613,I_09_1204235410404,139.949021,35.897974
9219106,16:00:02,38609,I_09_1204235410404,139.948946,35.897982
9219111,16:00:02,38587,I_09_1204235410404,139.949372,35.896909
9219112,16:00:02,38591,I_09_1204235410404,139.949371,35.896919
9219196,16:00:03,38706,I_09_1204235410419_p,139.939936,35.899544
9219197,16:00:03,38426,I_09_1204235410404,139.93909,35.900609
9219203,16:00:03,38150,I_09_1204235410404,139.940391,35.898853
9219204,16:00:03,38445,I_09_1204235410404,139.941799,35.896133
9219205,16:00:03,37859,I_09_1204235410404,139.941772,35.896188
9219206,16:00:03,37874,I_09_1204235410404,139.941744,35.896243
9219207,16:00:03,38466,I_09_1204235410404,139.941717,35.896298
9219208,16:00:03,38331,I_09_1204235410404,139.941689,35.896353
9219209,16:00:03,38546,I_09_1204235410499,139.94135,35.897035
9219210,16:00:03,38335,I_09_1204235410404,139.941269,35.897199
9219211,16:00:03,38444,I_09_1204235410404,139.941202,35.897334
9219212,16:00:03,38464,I_09_1204235410404,139.941134,35.897469
9219213,16:00:03,38485,I_09_1204235410419,139.941009,35.897721
9219214,16:00:03,38346,I_09_1204235410499,139.940863,35.898012
9219215,16:00:03,38457,I_09_1204235410404,139.940775,35.898172
9219216,16:00:03,38344,I_09_1204235410499,139.945552,35.897791
9219217,16:00:03,37869,I_09_1204235410404,139.945364,35.897702
9219218,16:00:03,37868,I_09_1204235410404,139.945209,35.89763
9219253,16:00:03,38595,I_09_1204235410404,139.949421,35.896536
9219254,16:00:03,37973,I_09_1204235410404,139.949461,35.896301
9219255,16:00:03,37984,I_09_1204235410404,139.949498,35.896087
9219256,16:00:03,38001,I_09_1204235410404,139.949533,35.895883
9219257,16:00:03,37996,I_09_1204235410404,139.949449,35.89637
9219258,16:00:03,37964,I_09_1204235410404,139.949481,35.896185
9219259,16:00:03,37955,I_09_1204235410404,139.949524,35.895934
9219260,16:00:03,37990,I_09_1204235410404,139.949571,35.895663
9219261,16:00:03,37988,I_09_1204235410404,139.949689,35.894974
9219290,16:00:03,38342,I_09_1204235410499,139.946143,35.898061
9219291,16:00:03,38608,I_09_1204235410404,139.945985,35.897992
9219324,16:00:03,37927,I_09_1204235410404,139.949647,35.896153
9219325,16:00:03,37902,I_09_1204235410404,139.949599,35.896472
9219326,16:00:03,37922,I_09_1204235410404,139.949556,35.896757
9219327,16:00:03,37921,I_09_1204235410404,139.949525,35.897037
9219328,16:00:03,37941,I_09_1204235410404,139.949498,35.897286
9219329,16:00:03,37938,I_09_1204235410404,139.949628,35.896275
9219330,16:00:03,37917,I_09_1204235410404,139.949508,35.897739
9219353,16:00:03,38607,I_09_1204235410404,139.94917,35.897957
9219354,16:00:03,38615,I_09_1204235410404,139.949096,35.897966
9219355,16:00:03,38613,I_09_1204235410404,139.949021,35.897974
9219356,16:00:03,38609,I_09_1204235410404,139.948946,35.897982
9219362,16:00:03,38587,I_09_1204235410404,139.949364,35.897004
9219363,16:00:03,38590,I_09_1204235410404,139.949387,35.896758
9219364,16:00:03,38591,I_09_1204235410404,139.949364,35.897013
9219365,16:00:03,38610,I_09_1204235410404,139.949387,35.896758
9219449,16:00:04,38706,I_09_1204235410419_p,139.939936,35.899544
9219450,16:00:04,38426,I_09_1204235410404,139.939129,35.900562
9219455,16:00:04,38150,I_09_1204235410404,139.940417,35.898809
9219456,16:00:04,38445,I_09_1204235410404,139.941799,35.896133
9219457,16:00:04,37859,I_09_1204235410404,139.941772,35.896188
9219458,16:00:04,37874,I_09_1204235410404,139.941744,35.896243
9219459,16:00:04,38466,I_09_1204235410404,139.941717,35.896298
9219460,16:00:04,38331,I_09_1204235410404,139.941689,35.896353
9219461,16:00:04,38546,I_09_1204235410499,139.941377,35.896981
9219462,16:00:04,38335,I_09_1204235410404,139.941296,35.897145
9219463,16:00:04,38444,I_09_1204235410404,139.941228,35.89728
9219464,16:00:04,38464,I_09_1204235410404,139.941161,35.897415
9219465,16:00:04,38485,I_09_1204235410419,139.941036,35.897667
9219466,16:00:04,38346,I_09_1204235410499,139.940891,35.897958
9219467,16:00:04,38457,I_09_1204235410404,139.940804,35.89812
9219468,16:00:04,38344,I_09_1204235410499,139.945613,35.897819
9219469,16:00:04,37869,I_09_1204235410404,139.945425,35.897731
9219470,16:00:04,37868,I_09_1204235410404,139.94527,35.897659
9219505,16:00:04,37973,I_09_1204235410404,139.949446,35.89639
9219506,16:00:04,37984,I_09_1204235410404,139.949483,35.896177
9219507,16:00:04,38001,I_09_1204235410404,139.949518,35.895972
9219508,16:00:04,37996,I_09_1204235410404,139.949435,35.896455
9219509,16:00:04,37964,I_09_1204235410404,139.949466,35.896274
9219510,16:00:04,37955,I_09_1204235410404,139.949509,35.896023
9219511,16:00:04,37990,I_09_1204235410404,139.949556,35.89575
9219512,16:00:04,37988,I_09_1204235410404,139.949674,35.895063
9219513,16:00:04,38595,I_09_1204235410404,139.949434,35.896461
9219541,16:00:04,38342,I_09_1204235410499,139.946195,35.898079
9219542,16:00:04,38608,I_09_1204235410404,139.946036,35.898015
9219575,16:00:04,37927,I_09_1204235410404,139.949665,35.896033
9219576,16:00:04,37902,I_09_1204235410404,139.949616,35.896359
9219577,16:00:04,37922,I_09_1204235410404,139.949574,35.896637
9219578,16:00:04,37921,I_09_1204235410404,139.949538,35.896917
9219579,16:00:04,37941,I_09_1204235410404,139.949511,35.897167
9219580,16:00:04,37938,I_09_1204235410404,139.949646,35.896156
9219581,16:00:04,37917,I_09_1204235410404,139.949496,35.89764
9219605,16:00:04,38607,I_09_1204235410404,139.94917,35.897957
9219606,16:00:04,38615,I_09_1204235410404,139.949096,35.897966
9219607,16:00:04,38613,I_09_1204235410404,139.949021,35.897974
9219608,16:00:04,38609,I_09_1204235410404,139.948946,35.897982
9219614,16:00:04,38587,I_09_1204235410404,139.949357,35.897099
9219615,16:00:04,38590,I_09_1204235410404,139.949376,35.896852
9219616,16:00:04,38591,I_09_1204235410404,139.949357,35.897108
9219617,16:00:04,38610,I_09_1204235410404,139.949376,35.896852
9219701,16:00:05,38706,I_09_1204235410419_p,139.939936,35.899544
9219702,16:00:05,38426,I_09_1204235410404,139.939175,35.900505
9219703,16:00:05,38150,I_09_1204235410404,139.940259,35.899072
9219708,16:00:05,38445,I_09_1204235410404,139.941799,35.896133
9219709,16:00:05,37859,I_09_1204235410404,139.941772,35.896188
9219710,16:00:05,37874,I_09_1204235410404,139.941744,35.896243
9219711,16:00:05,38466,I_09_1204235410404,139.941717,35.896298
9219712,16:00:05,38331,I_09_1204235410404,139.941689,35.896353
9219713,16:00:05,38546,I_09_1204235410499,139.941404,35.896927
9219714,16:00:05,38335,I_09_1204235410404,139.941322,35.897091
9219715,16:00:05,38444,I_09_1204235410404,139.941255,35.897226
9219716,16:00:05,38464,I_09_1204235410404,139.941188,35.897361
9219717,16:00:05,38485,I_09_1204235410419,139.941062,35.897614
9219718,16:00:05,38346,I_09_1204235410499,139.940917,35.897905
9219719,16:00:05,38457,I_09_1204235410404,139.940833,35.898067
9219720,16:00:05,38344,I_09_1204235410499,139.945675,35.897848
9219721,16:00:05,37869,I_09_1204235410404,139.945487,35.89776
9219722,16:00:05,37868,I_09_1204235410404,139.945332,35.897687
9219756,16:00:05,37973,I_09_1204235410404,139.949431,35.896479
9219757,16:00:05,37984,I_09_1204235410404,139.949467,35.896266
9219758,16:00:05,38001,I_09_1204235410404,139.949503,35.896061
9219759,16:00:05,37996,I_09_1204235410404,139.94942,35.896542
9219760,16:00:05,37964,I_09_1204235410404,139.949451,35.896363
9219761,16:00:05,37955,I_09_1204235410404,139.949494,35.896112
9219762,16:00:05,37990,I_09_1204235410404,139.949541,35.895837
9219763,16:00:05,37988,I_09_1204235410404,139.949659,35.895152
9219764,16:00:05,38595,I_09_1204235410404,139.949419,35.89655
9219792,16:00:05,38342,I_09_1204235410499,139.946248,35.898097
9219793,16:00:05,38608,I_09_1204235410404,139.946088,35.898038
9219826,16:00:05,37938,I_09_1204235410404,139.949664,35.896036
9219827,16:00:05,37902,I_09_1204235410404,139.949633,35.896246
9219828,16:00:05,37922,I_09_1204235410404,139.949592,35.896516
9219829,16:00:05,37921,I_09_1204235410404,139.949551,35.896796
9219830,16:00:05,37941,I_09_1204235410404,139.949524,35.897046
9219831,16:00:05,37894,I_09_1204235410404,139.949511,35.897767
9219832,16:00:05,37917,I_09_1204235410404,139.949483,35.897534
9219833,16:00:05,37927,I_09_1204235410404,139.949657,35.896084
9219856,16:00:05,38607,I_09_1204235410404,139.94917,35.897957
9219857,16:00:05,38615,I_09_1204235410404,139.949096,35.897966
9219858,16:00:05,38613,I_09_1204235410404,139.949021,35.897974
9219859,16:00:05,38609,I_09_1204235410404,139.948946,35.897982
9219865,16:00:05,38587,I_09_1204235410404,139.949353,35.897194
9219866,16:00:05,38590,I_09_1204235410404,139.949369,35.896947
9219867,16:00:05,38591,I_09_1204235410404,139.949353,35.897203
9219868,16:00:05,38610,I_09_1204235410404,139.949369,35.896947
9219948,16:00:06,38706,I_09_1204235410419_p,139.939936,35.899544
9219949,16:00:06,38426,I_09_1204235410404,139.939228,35.900441
9219950,16:00:06,37853,I_09_1204235410404,139.939099,35.900599
9219951,16:00:06,38150,I_09_1204235410404,139.940196,35.89917
9219956,16:00:06,37859,I_09_1204235410404,139.941772,35.896188
9219957,16:00:06,37874,I_09_1204235410404,139.941744,35.896243
9219958,16:00:06,38466,I_09_1204235410404,139.941717,35.896298
9219959,16:00:06,38331,I_09_1204235410404,139.941689,35.896353
9219960,16:00:06,38546,I_09_1204235410499,139.941431,35.896874
9219961,16:00:06,38335,I_09_1204235410404,139.941349,35.897038
9219962,16:00:06,38444,I_09_1204235410404,139.941282,35.897173
9219963,16:00:06,38464,I_09_1204235410404,139.941215,35.897308
9219964,16:00:06,38485,I_09_1204235410419,139.941089,35.89756
9219965,16:00:06,38346,I_09_1204235410499,139.940944,35.897851
9219966,16:00:06,38457,I_09_1204235410404,139.940861,35.898014
9219967,16:00:06,38445,I_09_1204235410404,139.94177,35.896192
9219968,16:00:06,38344,I_09_1204235410499,139.945736,35.897877
9219969,16:00:06,37869,I_09_1204235410404,139.945548,35.897789
9219970,16:00:06,37868,I_09_1204235410404,139.945394,35.897716
9220004,16:00:06,37984,I_09_1204235410404,139.949452,35.896355
9220005,16:00:06,38001,I_09_1204235410404,139.949487,35.89615
9220006,16:00:06,37964,I_09_1204235410404,139.949435,35.896452
9220007,16:00:06,37955,I_09_1204235410404,139.949478,35.896201
9220008,16:00:06,37990,I_09_1204235410404,139.949526,35.895926
9220009,16:00:06,37988,I_09_1204235410404,139.949643,35.895241
9220010,16:00:06,37973,I_09_1204235410404,139.949444,35.896404
9220011,16:00:06,37996,I_09_1204235410404,139.949433,35.896465
9220041,16:00:06,38342,I_09_1204235410499,139.946301,35.898113
