,Time,VID,Type,Pos.x,Pos.y
6589349,13:00:00,27532,I_09_1204235410404,139.93907,35.900634
6589350,13:00:00,27546,I_09_1204235410404,139.939142,35.900546
6589351,13:00:00,26900,I_09_1204235410419,139.939065,35.90064
6589359,13:00:00,27235,I_09_1204235410499,139.941799,35.896133
6589360,13:00:00,27345,I_09_1204235410419,139.941713,35.896306
6589361,13:00:00,27441,I_09_1204235410499,139.941583,35.896568
6589362,13:00:00,27362,I_09_1204235410404,139.941501,35.896731
6589363,13:00:00,27366,I_09_1204235410404,139.941434,35.896866
6589364,13:00:00,27353,I_09_1204235410404,139.941367,35.897001
6589368,13:00:00,26830,I_09_1204235410419,139.949915,35.894623
6589369,13:00:00,26811,I_09_1204235410404,139.9499,35.894708
6589370,13:00:00,27012,I_09_1204235410404,139.94989,35.894766
6589371,13:00:00,27004,I_09_1204235410404,139.949878,35.89483
6589372,13:00:00,26984,I_09_1204235410404,139.949866,35.894896
6589373,13:00:00,26988,I_09_1204235410404,139.949855,35.894958
6589374,13:00:00,27394,I_09_1204235410404,139.949844,35.895015
6589375,13:00:00,26996,I_09_1204235410404,139.949835,35.895068
6589376,13:00:00,27003,I_09_1204235410404,139.949825,35.89512
6589377,13:00:00,27044,I_09_1204235410404,139.949816,35.895172
6589378,13:00:00,27039,I_09_1204235410404,139.949807,35.895223
6589379,13:00:00,27032,I_09_1204235410404,139.949796,35.895283
6589380,13:00:00,26821,I_09_1204235410419,139.949925,35.894571
6589381,13:00:00,26929,I_09_1204235410404,139.94968,35.895025
6589382,13:00:00,26926,I_09_1204235410404,139.94972,35.894797
6589383,13:00:00,26866,I_09_1204235410404,139.94968,35.895025
6589384,13:00:00,26924,I_09_1204235410404,139.94972,35.894797
6589385,13:00:00,26919,I_09_1204235410404,139.949754,35.894599
6589439,13:00:00,27603,I_09_1204235410404_p,139.949586,35.896557
6589440,13:00:00,24651,I_09_1204235410404_p,139.949518,35.897103
6589441,13:00:00,26746,I_09_1204235410404,139.949479,35.89746
6589442,13:00:00,26755,I_09_1204235410404,139.949491,35.897347
6589443,13:00:00,26756,I_09_1204235410404,139.949496,35.897637
6589447,13:00:00,26765,I_09_1204235410404,139.948595,35.898021
