,Time,VID,Type,Pos.x,Pos.y
8307117,15:00:00,34534,I_09_1204235410499,139.939176,35.900504
8307118,15:00:00,34390,I_09_1204235410404,139.939378,35.900257
8307119,15:00:00,34950,I_09_1204235410419,139.939554,35.90004
8307120,15:00:00,34944,I_09_1204235410419,139.939735,35.899809
8307121,15:00:00,34902,I_09_1204235410404,139.939844,35.899668
8307122,15:00:00,34960,I_09_1204235410404,139.939931,35.89955
8307123,15:00:00,34884,I_09_1204235410404,139.940018,35.899432
8307124,15:00:00,34908,I_09_1204235410404,139.940106,35.899312
8307125,15:00:00,34947,I_09_1204235410419,139.940252,35.899082
8307126,15:00:00,34387,I_09_1204235410404,139.939274,35.900383
8307133,15:00:00,34090,I_09_1204235410404,139.941799,35.896133
8307134,15:00:00,34065,I_09_1204235410404,139.941772,35.896188
8307135,15:00:00,34664,I_09_1204235410404,139.941744,35.896243
8307136,15:00:00,34780,I_09_1204235410404,139.941717,35.896298
8307137,15:00:00,34789,I_09_1204235410404,139.941689,35.896353
8307138,15:00:00,34790,I_09_1204235410404,139.941662,35.896409
8307139,15:00:00,34769,I_09_1204235410404,139.941635,35.896464
8307140,15:00:00,34723,I_09_1204235410419,139.94158,35.896573
8307141,15:00:00,34716,I_09_1204235410419,139.941523,35.896687
8307142,15:00:00,34082,I_09_1204235410404,139.941471,35.896793
8307143,15:00:00,34092,I_09_1204235410404,139.941413,35.896908
8307144,15:00:00,34069,I_09_1204235410404,139.941336,35.897064
8307145,15:00:00,34597,I_09_1204235410499,139.945458,35.897747
8307146,15:00:00,34791,I_09_1204235410404,139.94527,35.897658
8307147,15:00:00,34858,I_09_1204235410404,139.945115,35.897586
8307148,15:00:00,34784,I_09_1204235410404,139.94496,35.897513
8307149,15:00:00,34868,I_09_1204235410404,139.944805,35.89744
8307150,15:00:00,34788,I_09_1204235410404,139.944651,35.897368
8307151,15:00:00,34136,I_09_1204235410404,139.9428,35.896499
8307152,15:00:00,34391,I_09_1204235410404,139.944389,35.897245
8307156,15:00:00,34366,I_09_1204235410404,139.949897,35.894722
8307157,15:00:00,34347,I_09_1204235410404,139.949917,35.894616
8307158,15:00:00,34304,I_09_1204235410404,139.949898,35.894719
8307159,15:00:00,34335,I_09_1204235410404,139.949912,35.89464
8307160,15:00:00,34871,I_09_1204235410419,139.949718,35.894806
8307161,15:00:00,34217,I_09_1204235410404,139.949755,35.894591
8307162,15:00:00,34195,I_09_1204235410404,139.94971,35.894851
8307163,15:00:00,34233,I_09_1204235410404,139.949748,35.894634
8307205,15:00:00,34972,I_09_1204235410419_p,139.949604,35.896437
8307206,15:00:00,33086,I_09_1204235410404_p,139.949531,35.896982
8307240,15:00:00,34856,I_09_1204235410404,139.949392,35.897794
8307241,15:00:00,34846,I_09_1204235410404,139.949383,35.897734
8307242,15:00:00,34851,I_09_1204235410404,139.949392,35.897794
8307348,15:00:01,34534,I_09_1204235410499,139.939139,35.900549
8307349,15:00:01,34950,I_09_1204235410419,139.939515,35.900087
8307350,15:00:01,34944,I_09_1204235410419,139.939699,35.899855
8307351,15:00:01,34902,I_09_1204235410404,139.939808,35.899715
8307352,15:00:01,34960,I_09_1204235410404,139.939897,35.899597
8307353,15:00:01,34884,I_09_1204235410404,139.939984,35.899479
8307354,15:00:01,34908,I_09_1204235410404,139.940071,35.89936
8307355,15:00:01,34947,I_09_1204235410419,139.940221,35.899132
8307356,15:00:01,34387,I_09_1204235410404,139.939221,35.900449
8307357,15:00:01,34390,I_09_1204235410404,139.939333,35.900311
8307365,15:00:01,34090,I_09_1204235410404,139.941799,35.896133
8307366,15:00:01,34065,I_09_1204235410404,139.941772,35.896188
8307367,15:00:01,34664,I_09_1204235410404,139.941744,35.896243
8307368,15:00:01,34780,I_09_1204235410404,139.941717,35.896298
8307369,15:00:01,34789,I_09_1204235410404,139.941689,35.896353
8307370,15:00:01,34790,I_09_1204235410404,139.941662,35.896409
8307371,15:00:01,34769,I_09_1204235410404,139.941635,35.896464
8307372,15:00:01,34723,I_09_1204235410419,139.94158,35.896573
8307373,15:00:01,34716,I_09_1204235410419,139.941524,35.896686
8307374,15:00:01,34082,I_09_1204235410404,139.941478,35.896779
8307375,15:00:01,34092,I_09_1204235410404,139.94143,35.896875
8307376,15:00:01,34069,I_09_1204235410404,139.941363,35.897009
8307377,15:00:01,34597,I_09_1204235410499,139.94552,35.897776
8307378,15:00:01,34791,I_09_1204235410404,139.945332,35.897687
8307379,15:00:01,34858,I_09_1204235410404,139.945177,35.897615
8307380,15:00:01,34784,I_09_1204235410404,139.945022,35.897542
8307381,15:00:01,34868,I_09_1204235410404,139.944867,35.897469
8307382,15:00:01,34788,I_09_1204235410404,139.944712,35.897397
8307383,15:00:01,34136,I_09_1204235410404,139.942676,35.896441
8307384,15:00:01,34391,I_09_1204235410404,139.944266,35.897187
8307387,15:00:01,34366,I_09_1204235410404,139.949906,35.894675
8307388,15:00:01,34304,I_09_1204235410404,139.949902,35.894695
8307389,15:00:01,34335,I_09_1204235410404,139.949924,35.894576
8307390,15:00:01,34347,I_09_1204235410404,139.949899,35.894714
8307391,15:00:01,34871,I_09_1204235410419,139.949704,35.894889
8307392,15:00:01,34217,I_09_1204235410404,139.949749,35.894627
8307393,15:00:01,34195,I_09_1204235410404,139.949695,35.894937
8307394,15:00:01,34233,I_09_1204235410404,139.949734,35.894713
8307436,15:00:01,34972,I_09_1204235410419_p,139.949604,35.896437
8307437,15:00:01,33086,I_09_1204235410404_p,139.949531,35.896982
8307471,15:00:01,34856,I_09_1204235410404,139.949392,35.897794
8307472,15:00:01,34846,I_09_1204235410404,139.949383,35.897734
8307473,15:00:01,34851,I_09_1204235410404,139.949392,35.897794
8307579,15:00:02,34534,I_09_1204235410499,139.939104,35.900593
8307580,15:00:02,34950,I_09_1204235410419,139.939475,35.900136
8307581,15:00:02,34944,I_09_1204235410419,139.939662,35.899902
8307582,15:00:02,34902,I_09_1204235410404,139.939772,35.899761
8307583,15:00:02,34960,I_09_1204235410404,139.939862,35.899644
8307584,15:00:02,34884,I_09_1204235410404,139.939949,35.899526
8307585,15:00:02,34908,I_09_1204235410404,139.940036,35.899407
8307586,15:00:02,34947,I_09_1204235410419,139.940189,35.899181
8307587,15:00:02,34387,I_09_1204235410404,139.939173,35.900508
8307588,15:00:02,34390,I_09_1204235410404,139.939286,35.900369
8307595,15:00:02,34090,I_09_1204235410404,139.941799,35.896133
8307596,15:00:02,34065,I_09_1204235410404,139.941772,35.896188
8307597,15:00:02,34664,I_09_1204235410404,139.941744,35.896243
8307598,15:00:02,34780,I_09_1204235410404,139.941717,35.896298
8307599,15:00:02,34789,I_09_1204235410404,139.941689,35.896353
8307600,15:00:02,34790,I_09_1204235410404,139.941662,35.896409
8307601,15:00:02,34769,I_09_1204235410404,139.941635,35.896464
8307602,15:00:02,34723,I_09_1204235410419,139.94158,35.896573
8307603,15:00:02,34716,I_09_1204235410419,139.941525,35.896685
8307604,15:00:02,34082,I_09_1204235410404,139.94148,35.896775
8307605,15:00:02,34092,I_09_1204235410404,139.941441,35.896853
8307606,15:00:02,34069,I_09_1204235410404,139.941385,35.896965
8307607,15:00:02,34597,I_09_1204235410499,139.945581,35.897805
8307608,15:00:02,34791,I_09_1204235410404,139.945393,35.897716
8307609,15:00:02,34858,I_09_1204235410404,139.945239,35.897644
8307610,15:00:02,34784,I_09_1204235410404,139.945084,35.897571
8307611,15:00:02,34868,I_09_1204235410404,139.944929,35.897498
8307612,15:00:02,34788,I_09_1204235410404,139.944774,35.897425
8307613,15:00:02,34136,I_09_1204235410404,139.942553,35.896383
8307614,15:00:02,34391,I_09_1204235410404,139.944143,35.897129
8307616,15:00:02,34366,I_09_1204235410404,139.949916,35.894617
8307617,15:00:02,34304,I_09_1204235410404,139.949903,35.894691
8307618,15:00:02,34347,I_09_1204235410404,139.94991,35.894653
8307619,15:00:02,34871,I_09_1204235410419,139.949689,35.894975
8307620,15:00:02,34217,I_09_1204235410404,139.949741,35.894673
8307621,15:00:02,34260,I_09_1204235410404,139.949763,35.894546
8307622,15:00:02,34195,I_09_1204235410404,139.94968,35.895025
8307623,15:00:02,34233,I_09_1204235410404,139.94972,35.894797
8307624,15:00:02,34208,I_09_1204235410404,139.949761,35.894554
8307667,15:00:02,34972,I_09_1204235410419_p,139.949604,35.896437
8307668,15:00:02,33086,I_09_1204235410404_p,139.949531,35.896982
8307700,15:00:02,34846,I_09_1204235410404,139.949383,35.897734
8307701,15:00:02,34851,I_09_1204235410404,139.949392,35.897794
8307702,15:00:02,34856,I_09_1204235410404,139.949353,35.897503
8307807,15:00:03,34534,I_09_1204235410499,139.939079,35.900623
8307808,15:00:03,34950,I_09_1204235410419,139.939434,35.900188
8307809,15:00:03,34944,I_09_1204235410419,139.939625,35.89995
8307810,15:00:03,34902,I_09_1204235410404,139.939736,35.899808
8307811,15:00:03,34960,I_09_1204235410404,139.939827,35.899691
8307812,15:00:03,34884,I_09_1204235410404,139.939914,35.899573
8307813,15:00:03,34908,I_09_1204235410404,139.940002,35.899454
8307814,15:00:03,34947,I_09_1204235410419,139.940158,35.899231
8307815,15:00:03,34387,I_09_1204235410404,139.939134,35.900556
8307816,15:00:03,34390,I_09_1204235410404,139.93924,35.900426
8307823,15:00:03,34090,I_09_1204235410404,139.941799,35.896133
8307824,15:00:03,34065,I_09_1204235410404,139.941772,35.896188
8307825,15:00:03,34664,I_09_1204235410404,139.941744,35.896243
8307826,15:00:03,34780,I_09_1204235410404,139.941717,35.896298
8307827,15:00:03,34789,I_09_1204235410404,139.941689,35.896353
8307828,15:00:03,34790,I_09_1204235410404,139.941662,35.896409
8307829,15:00:03,34769,I_09_1204235410404,139.941635,35.896464
8307830,15:00:03,34723,I_09_1204235410419,139.94158,35.896573
8307831,15:00:03,34716,I_09_1204235410419,139.941525,35.896684
8307832,15:00:03,34082,I_09_1204235410404,139.94148,35.896775
8307833,15:00:03,34092,I_09_1204235410404,139.941447,35.89684
8307834,15:00:03,34069,I_09_1204235410404,139.941401,35.896933
8307835,15:00:03,34597,I_09_1204235410499,139.945643,35.897833
8307836,15:00:03,34791,I_09_1204235410404,139.945455,35.897745
8307837,15:00:03,34858,I_09_1204235410404,139.9453,35.897673
