,Time,VID,Type,Pos.x,Pos.y
11468403,18:00:00,47133,I_09_1204235410419_p,139.939867,35.899638
11468404,18:00:00,46565,I_09_1204235410499,139.939143,35.900545
11468405,18:00:00,47072,I_09_1204235410404,139.939437,35.900183
11468406,18:00:00,47062,I_09_1204235410404,139.939532,35.900067
11468407,18:00:00,47081,I_09_1204235410404,139.939624,35.899951
11468408,18:00:00,46998,I_09_1204235410404,139.940019,35.899431
11468409,18:00:00,47089,I_09_1204235410404,139.939226,35.900442
11468410,18:00:00,47085,I_09_1204235410404,139.939338,35.900305
11468417,18:00:00,46110,I_09_1204235410404,139.941799,35.896133
11468418,18:00:00,46880,I_09_1204235410404,139.941772,35.896188
11468419,18:00:00,46072,I_09_1204235410404,139.941744,35.896243
11468420,18:00:00,46866,I_09_1204235410404,139.941717,35.896298
11468421,18:00:00,46085,I_09_1204235410404,139.941689,35.896353
11468422,18:00:00,46103,I_09_1204235410404,139.941662,35.896409
11468423,18:00:00,46870,I_09_1204235410404,139.941635,35.896464
11468424,18:00:00,46884,I_09_1204235410419,139.941581,35.896572
11468425,18:00:00,46875,I_09_1204235410404,139.941536,35.896663
11468439,18:00:00,46153,I_09_1204235410404,139.949885,35.894791
11468440,18:00:00,46147,I_09_1204235410404,139.949849,35.894986
11468441,18:00:00,46143,I_09_1204235410404,139.949812,35.895195
11468442,18:00:00,46572,I_09_1204235410404,139.949745,35.895564
11468443,18:00:00,46183,I_09_1204235410404,139.949718,35.895712
11468444,18:00:00,46251,I_09_1204235410404,139.949671,35.895081
11468445,18:00:00,46272,I_09_1204235410419,139.949749,35.894626
11468446,18:00:00,46310,I_09_1204235410404,139.949683,35.895009
11468447,18:00:00,46255,I_09_1204235410404,139.949714,35.89483
11468448,18:00:00,46303,I_09_1204235410404,139.949747,35.894635
11468512,18:00:00,46044,I_09_1204235410419_p,139.949622,35.896316
11468513,18:00:00,46180,I_09_1204235410404,139.949489,35.897584
11468514,18:00:00,46138,I_09_1204235410404,139.949509,35.897744
11468515,18:00:00,46139,I_09_1204235410404,139.949487,35.897388
11468546,18:00:00,46965,I_09_1204235410404,139.94917,35.897957
11468547,18:00:00,47048,I_09_1204235410404,139.949096,35.897966
11468548,18:00:00,47037,I_09_1204235410404,139.949021,35.897974
11468549,18:00:00,47045,I_09_1204235410404,139.948945,35.897982
11468550,18:00:00,47057,I_09_1204235410404,139.948855,35.897992
11468551,18:00:00,47059,I_09_1204235410404,139.948736,35.898005
11468552,18:00:00,46116,I_09_1204235410404,139.948323,35.898051
11468553,18:00:00,46685,I_09_1204235410499,139.94917,35.897957
11468554,18:00:00,46082,I_09_1204235410404,139.949049,35.897971
11468558,18:00:00,47003,I_09_1204235410404,139.949364,35.897611
11468559,18:00:00,47002,I_09_1204235410404,139.949353,35.897384
11468560,18:00:00,46963,I_09_1204235410404,139.949368,35.896956
11468561,18:00:00,47053,I_09_1204235410404,139.949355,35.897127
11468562,18:00:00,47054,I_09_1204235410404,139.949356,35.897558
11468739,18:00:01,47133,I_09_1204235410419_p,139.939867,35.899638
11468740,18:00:01,46857,I_09_1204235410404,139.93909,35.900609
11468741,18:00:01,46565,I_09_1204235410499,139.939107,35.900589
11468742,18:00:01,47072,I_09_1204235410404,139.939395,35.900235
11468743,18:00:01,47062,I_09_1204235410404,139.939493,35.900115
11468744,18:00:01,47081,I_09_1204235410404,139.939587,35.899998
11468745,18:00:01,46998,I_09_1204235410404,139.93995,35.899525
11468746,18:00:01,47089,I_09_1204235410404,139.939177,35.900502
11468747,18:00:01,47085,I_09_1204235410404,139.939291,35.900363
11468755,18:00:01,46110,I_09_1204235410404,139.941799,35.896133
11468756,18:00:01,46880,I_09_1204235410404,139.941772,35.896188
11468757,18:00:01,46072,I_09_1204235410404,139.941744,35.896243
11468758,18:00:01,46866,I_09_1204235410404,139.941717,35.896298
11468759,18:00:01,46085,I_09_1204235410404,139.941689,35.896353
11468760,18:00:01,46103,I_09_1204235410404,139.941662,35.896409
11468761,18:00:01,46870,I_09_1204235410404,139.941635,35.896464
11468762,18:00:01,46884,I_09_1204235410419,139.941581,35.896572
11468763,18:00:01,46875,I_09_1204235410404,139.941536,35.896663
11468775,18:00:01,46153,I_09_1204235410404,139.949898,35.894716
11468776,18:00:01,46147,I_09_1204235410404,139.949866,35.894895
11468777,18:00:01,46143,I_09_1204235410404,139.94983,35.895095
11468778,18:00:01,46572,I_09_1204235410404,139.949759,35.895487
11468779,18:00:01,46183,I_09_1204235410404,139.949729,35.895652
11468780,18:00:01,46251,I_09_1204235410404,139.949656,35.89517
11468781,18:00:01,46272,I_09_1204235410419,139.949734,35.894716
11468782,18:00:01,46310,I_09_1204235410404,139.949668,35.895099
11468783,18:00:01,46255,I_09_1204235410404,139.949699,35.894919
11468784,18:00:01,46303,I_09_1204235410404,139.949732,35.894724
11468849,18:00:01,46044,I_09_1204235410419_p,139.949622,35.896316
11468850,18:00:01,46180,I_09_1204235410404,139.949479,35.897501
11468851,18:00:01,46138,I_09_1204235410404,139.949501,35.897678
11468852,18:00:01,46139,I_09_1204235410404,139.9495,35.89727
11468884,18:00:01,46965,I_09_1204235410404,139.94917,35.897957
11468885,18:00:01,47048,I_09_1204235410404,139.949096,35.897966
11468886,18:00:01,47037,I_09_1204235410404,139.949021,35.897974
11468887,18:00:01,47045,I_09_1204235410404,139.948946,35.897982
11468888,18:00:01,47057,I_09_1204235410404,139.948865,35.897991
11468889,18:00:01,47059,I_09_1204235410404,139.948763,35.898002
11468890,18:00:01,46116,I_09_1204235410404,139.948434,35.898038
11468891,18:00:01,46685,I_09_1204235410499,139.94917,35.897957
11468892,18:00:01,46082,I_09_1204235410404,139.949049,35.897971
11468896,18:00:01,47003,I_09_1204235410404,139.949378,35.897705
11468897,18:00:01,47002,I_09_1204235410404,139.949353,35.897479
11468898,18:00:01,46963,I_09_1204235410404,139.949361,35.897049
11468899,18:00:01,47053,I_09_1204235410404,139.949353,35.897222
11468900,18:00:01,47054,I_09_1204235410404,139.94937,35.897652
11469076,18:00:02,47133,I_09_1204235410419_p,139.939867,35.899638
11469077,18:00:02,46857,I_09_1204235410404,139.939129,35.900562
11469078,18:00:02,46565,I_09_1204235410499,139.939093,35.900606
