,Time,VID,Type,Pos.x,Pos.y
4762767,11:00:00,19660,I_09_1204235410419,139.940165,35.89922
4762778,11:00:00,19642,I_09_1204235410404,139.940463,35.89873
4762779,11:00:00,19599,I_09_1204235410404,139.940413,35.898817
4762780,11:00:00,19264,I_09_1204235410499,139.940883,35.897975
4762781,11:00:00,19397,I_09_1204235410404,139.944907,35.897488
4762782,11:00:00,19486,I_09_1204235410404,139.94459,35.897339
4762783,11:00:00,19475,I_09_1204235410404,139.944289,35.897198
4762784,11:00:00,18877,I_09_1204235410404,139.941937,35.896094
4762785,11:00:00,18852,I_09_1204235410404,139.942,35.896124
4762788,11:00:00,19384,I_09_1204235410404,139.949916,35.894622
4762789,11:00:00,18892,I_09_1204235410404,139.949906,35.894674
4762790,11:00:00,18909,I_09_1204235410404,139.949897,35.894726
4762791,11:00:00,18908,I_09_1204235410404,139.949887,35.894777
4762792,11:00:00,19676,I_09_1204235410404_p,139.949824,35.895125
4762793,11:00:00,19202,I_09_1204235410404,139.949824,35.895125
4762794,11:00:00,19079,I_09_1204235410404,139.949815,35.895176
4762795,11:00:00,19025,I_09_1204235410404,139.949806,35.895228
4762796,11:00:00,19395,I_09_1204235410404,139.949796,35.895279
4762797,11:00:00,19037,I_09_1204235410404,139.949787,35.895331
4762798,11:00:00,19402,I_09_1204235410404,139.949778,35.895382
4762799,11:00:00,19087,I_09_1204235410404,139.949768,35.895434
4762800,11:00:00,19013,I_09_1204235410404,139.949759,35.895485
4762801,11:00:00,19016,I_09_1204235410404,139.949749,35.895541
4762802,11:00:00,19383,I_09_1204235410404,139.949735,35.895616
4762803,11:00:00,19406,I_09_1204235410404,139.949717,35.895714
4762804,11:00:00,19034,I_09_1204235410404,139.949916,35.894622
4762805,11:00:00,19385,I_09_1204235410404,139.949916,35.89462
4762806,11:00:00,18847,I_09_1204235410404,139.949899,35.894711
4762843,11:00:00,19465,I_09_1204235410404,139.949666,35.896027
4762844,11:00:00,19666,I_09_1204235410419_p,139.94964,35.896196
4762845,11:00:00,19472,I_09_1204235410404,139.949635,35.896231
4762846,11:00:00,19469,I_09_1204235410404,139.949597,35.896485
4762847,11:00:00,19466,I_09_1204235410404,139.949557,35.896746
4762848,11:00:00,19464,I_09_1204235410404,139.949529,35.897004
4762849,11:00:00,17789,I_09_1204235410404_p,139.949518,35.897103
4762850,11:00:00,19387,I_09_1204235410404,139.949501,35.897257
4762851,11:00:00,19477,I_09_1204235410404,139.949666,35.896027
4762973,11:00:01,19660,I_09_1204235410419,139.940102,35.899318
4762974,11:00:01,19599,I_09_1204235410404,139.940259,35.899072
4762985,11:00:01,19642,I_09_1204235410404,139.940403,35.898834
4762986,11:00:01,19264,I_09_1204235410499,139.940909,35.897921
4762987,11:00:01,19397,I_09_1204235410404,139.94503,35.897546
4762988,11:00:01,19486,I_09_1204235410404,139.944713,35.897397
4762989,11:00:01,19475,I_09_1204235410404,139.944413,35.897256
4762990,11:00:01,18877,I_09_1204235410404,139.941937,35.896094
4762991,11:00:01,18852,I_09_1204235410404,139.942,35.896124
4762994,11:00:01,19384,I_09_1204235410404,139.949916,35.894618
4762995,11:00:01,18892,I_09_1204235410404,139.949906,35.894674
4762996,11:00:01,18909,I_09_1204235410404,139.949897,35.894726
4762997,11:00:01,18908,I_09_1204235410404,139.949887,35.894777
4762998,11:00:01,19676,I_09_1204235410404_p,139.949824,35.895125
4762999,11:00:01,19202,I_09_1204235410404,139.949824,35.895125
4763000,11:00:01,19079,I_09_1204235410404,139.949815,35.895176
4763001,11:00:01,19025,I_09_1204235410404,139.949806,35.895228
4763002,11:00:01,19395,I_09_1204235410404,139.949796,35.895279
4763003,11:00:01,19037,I_09_1204235410404,139.949787,35.895331
4763004,11:00:01,19402,I_09_1204235410404,139.949778,35.895382
4763005,11:00:01,19087,I_09_1204235410404,139.949768,35.895434
