,Time,VID,Type,Pos.x,Pos.y
3586521,10:00:00,14946,I_09_1204235410404,139.939397,35.900233
3586522,10:00:00,14948,I_09_1204235410404,139.939466,35.900148
3586523,10:00:00,15515,I_09_1204235410419,139.939611,35.899968
3586524,10:00:00,15496,I_09_1204235410404,139.9397,35.899854
3586525,10:00:00,15482,I_09_1204235410404,139.939769,35.899765
3586526,10:00:00,15509,I_09_1204235410419,139.939888,35.899608
3586527,10:00:00,15439,I_09_1204235410404,139.939957,35.899515
3586528,10:00:00,15451,I_09_1204235410404,139.940007,35.899447
3586529,10:00:00,15443,I_09_1204235410404,139.940054,35.899383
3586530,10:00:00,15484,I_09_1204235410404,139.940099,35.899322
3586531,10:00:00,14582,I_09_1204235410404,139.939065,35.90064
3586532,10:00:00,14588,I_09_1204235410404,139.939103,35.900593
3586533,10:00:00,15431,I_09_1204235410404,139.939141,35.900547
3586534,10:00:00,15508,I_09_1204235410419,139.939219,35.900452
3586535,10:00:00,15480,I_09_1204235410404,139.939282,35.900374
3586536,10:00:00,14943,I_09_1204235410404,139.939335,35.900308
3586543,10:00:00,14583,I_09_1204235410404,139.941356,35.897024
3586544,10:00:00,15229,I_09_1204235410404,139.94176,35.896213
3586545,10:00:00,15231,I_09_1204235410404,139.941728,35.896276
3586546,10:00:00,15234,I_09_1204235410404,139.9417,35.896333
3586547,10:00:00,15244,I_09_1204235410404,139.941672,35.896388
3586548,10:00:00,15064,I_09_1204235410404,139.941645,35.896443
3586549,10:00:00,15071,I_09_1204235410404,139.941617,35.896499
3586550,10:00:00,15087,I_09_1204235410404,139.94159,35.896554
3586551,10:00:00,15233,I_09_1204235410404,139.941562,35.896609
3586552,10:00:00,14534,I_09_1204235410419,139.941733,35.896266
3586553,10:00:00,14580,I_09_1204235410404,139.942541,35.896377
3586554,10:00:00,14587,I_09_1204235410404,139.9428,35.896499
3586565,10:00:00,14605,I_09_1204235410404,139.949914,35.894629
3586566,10:00:00,14611,I_09_1204235410404,139.949892,35.894753
3586567,10:00:00,14621,I_09_1204235410404,139.949873,35.894856
3586568,10:00:00,15061,I_09_1204235410404,139.949858,35.894942
3586569,10:00:00,15083,I_09_1204235410404,139.949844,35.895014
3586570,10:00:00,15092,I_09_1204235410404,139.949833,35.895078
3586571,10:00:00,15224,I_09_1204235410404,139.949822,35.895135
3586572,10:00:00,15225,I_09_1204235410404,139.949813,35.895189
3586573,10:00:00,15223,I_09_1204235410404,139.949803,35.895241
3586574,10:00:00,15241,I_09_1204235410404,139.949794,35.895293
