,Time,VID,Type,Pos.x,Pos.y
7151208,14:00:00,30362,I_09_1204235410404,139.940746,35.898226
7151209,14:00:00,30581,I_09_1204235410404,139.941799,35.896133
7151210,14:00:00,30695,I_09_1204235410404,139.941772,35.896188
7151211,14:00:00,30698,I_09_1204235410404,139.941744,35.896243
7151212,14:00:00,30701,I_09_1204235410404,139.941717,35.896298
7151213,14:00:00,30253,I_09_1204235410404,139.945005,35.897534
7151214,14:00:00,30275,I_09_1204235410404,139.945338,35.89769
7151215,14:00:00,30269,I_09_1204235410404,139.945621,35.897823
7151226,14:00:00,30346,I_09_1204235410419,139.949463,35.896292
7151227,14:00:00,30318,I_09_1204235410404,139.949613,35.895419
7151228,14:00:00,30359,I_09_1204235410404,139.949643,35.895241
7151229,14:00:00,30313,I_09_1204235410404,139.949432,35.896471
7151245,14:00:00,30574,I_09_1204235410404,139.946629,35.898168
7151246,14:00:00,30215,I_09_1204235410404,139.946747,35.898173
7151295,14:00:00,30573,I_09_1204235410404,139.94917,35.897957
7151296,14:00:00,30768,I_09_1204235410404,139.949096,35.897966
7151297,14:00:00,30771,I_09_1204235410404,139.949021,35.897974
7151298,14:00:00,30762,I_09_1204235410404,139.947893,35.898095
7151299,14:00:00,30208,I_09_1204235410404,139.947559,35.898127
7151300,14:00:00,30223,I_09_1204235410404,139.947225,35.89816
7151301,14:00:00,30677,I_09_1204235410404,139.94917,35.897957
7151304,14:00:00,30355,I_09_1204235410404,139.949364,35.897013
7151305,14:00:00,30305,I_09_1204235410404,139.949379,35.896814
7151306,14:00:00,30295,I_09_1204235410404,139.949353,35.897262
7151410,14:00:01,30362,I_09_1204235410404,139.940688,35.898332
7151411,14:00:01,30581,I_09_1204235410404,139.941799,35.896133
7151412,14:00:01,30695,I_09_1204235410404,139.941772,35.896188
7151413,14:00:01,30698,I_09_1204235410404,139.941744,35.896243
7151414,14:00:01,30701,I_09_1204235410404,139.941717,35.896298
7151415,14:00:01,30253,I_09_1204235410404,139.944882,35.897476
7151416,14:00:01,30275,I_09_1204235410404,139.945215,35.897632
7151417,14:00:01,30269,I_09_1204235410404,139.945498,35.897766
7151429,14:00:01,30346,I_09_1204235410419,139.949447,35.896381
7151430,14:00:01,30318,I_09_1204235410404,139.949597,35.895508
7151431,14:00:01,30359,I_09_1204235410404,139.949628,35.89533
7151447,14:00:01,30574,I_09_1204235410404,139.94674,35.898173
7151448,14:00:01,30215,I_09_1204235410404,139.946858,35.898177
7151496,14:00:01,30573,I_09_1204235410404,139.94917,35.897957
7151497,14:00:01,30768,I_09_1204235410404,139.949096,35.897966
7151498,14:00:01,30771,I_09_1204235410404,139.949021,35.897974
7151499,14:00:01,30762,I_09_1204235410404,139.948038,35.898081
7151500,14:00:01,30208,I_09_1204235410404,139.947704,35.898113
7151501,14:00:01,30223,I_09_1204235410404,139.94737,35.898146
7151502,14:00:01,30677,I_09_1204235410404,139.94917,35.897957
7151505,14:00:01,30355,I_09_1204235410404,139.949357,35.897108
7151506,14:00:01,30305,I_09_1204235410404,139.949372,35.896909
7151507,14:00:01,30313,I_09_1204235410404,139.949391,35.89673
7151508,14:00:01,30295,I_09_1204235410404,139.949353,35.897364
7151605,14:00:02,30686,I_09_1204235410404,139.93909,35.900609
7151612,14:00:02,30362,I_09_1204235410404,139.940631,35.898437
7151613,14:00:02,30581,I_09_1204235410404,139.941799,35.896133
7151614,14:00:02,30695,I_09_1204235410404,139.941772,35.896188
7151615,14:00:02,30698,I_09_1204235410404,139.941744,35.896243
7151616,14:00:02,30701,I_09_1204235410404,139.941717,35.896298
7151617,14:00:02,30253,I_09_1204235410404,139.944759,35.897418
7151618,14:00:02,30275,I_09_1204235410404,139.945092,35.897575
7151619,14:00:02,30269,I_09_1204235410404,139.945375,35.897708
7151630,14:00:02,30380,I_09_1204235410404,139.949706,35.895776
7151631,14:00:02,30346,I_09_1204235410419,139.949432,35.896471
7151632,14:00:02,30318,I_09_1204235410404,139.949582,35.895597
7151633,14:00:02,30359,I_09_1204235410404,139.949613,35.895419
7151649,14:00:02,30574,I_09_1204235410404,139.946851,35.898176
7151696,14:00:02,30573,I_09_1204235410404,139.94917,35.897957
7151697,14:00:02,30768,I_09_1204235410404,139.949096,35.897966
7151698,14:00:02,30771,I_09_1204235410404,139.949021,35.897974
7151699,14:00:02,30762,I_09_1204235410404,139.948184,35.898066
7151700,14:00:02,30208,I_09_1204235410404,139.94785,35.898099
7151701,14:00:02,30223,I_09_1204235410404,139.947515,35.898131
7151702,14:00:02,30215,I_09_1204235410404,139.947196,35.898163
7151703,14:00:02,30677,I_09_1204235410404,139.94917,35.897957
7151706,14:00:02,30355,I_09_1204235410404,139.949353,35.897203
7151707,14:00:02,30305,I_09_1204235410404,139.949364,35.897004
7151708,14:00:02,30313,I_09_1204235410404,139.949378,35.896822
7151709,14:00:02,30295,I_09_1204235410404,139.949353,35.897472
7151804,14:00:03,30686,I_09_1204235410404,139.939129,35.900562
7151812,14:00:03,30362,I_09_1204235410404,139.940573,35.898542
7151813,14:00:03,30581,I_09_1204235410404,139.941799,35.896133
7151814,14:00:03,30695,I_09_1204235410404,139.941772,35.896188
7151815,14:00:03,30698,I_09_1204235410404,139.941744,35.896243
7151816,14:00:03,30701,I_09_1204235410404,139.941717,35.896298
7151817,14:00:03,30253,I_09_1204235410404,139.944636,35.897361
7151818,14:00:03,30275,I_09_1204235410404,139.944968,35.897517
7151819,14:00:03,30269,I_09_1204235410404,139.945252,35.89765
7151830,14:00:03,30380,I_09_1204235410404,139.949714,35.89573
7151831,14:00:03,30318,I_09_1204235410404,139.949567,35.895687
7151832,14:00:03,30359,I_09_1204235410404,139.949597,35.895508
7151833,14:00:03,30346,I_09_1204235410419,139.949445,35.896396
7151849,14:00:03,30574,I_09_1204235410404,139.946792,35.898175
7151897,14:00:03,30573,I_09_1204235410404,139.94917,35.897957
7151898,14:00:03,30768,I_09_1204235410404,139.949096,35.897966
7151899,14:00:03,30771,I_09_1204235410404,139.949021,35.897974
7151900,14:00:03,30762,I_09_1204235410404,139.948326,35.89805
7151901,14:00:03,30208,I_09_1204235410404,139.947995,35.898085
7151902,14:00:03,30223,I_09_1204235410404,139.947661,35.898117
7151903,14:00:03,30215,I_09_1204235410404,139.947341,35.898148
7151904,14:00:03,30677,I_09_1204235410404,139.94917,35.897957
7151907,14:00:03,30355,I_09_1204235410404,139.949353,35.897298
7151908,14:00:03,30305,I_09_1204235410404,139.949357,35.897099
7151909,14:00:03,30313,I_09_1204235410404,139.949371,35.896915
7151910,14:00:03,30295,I_09_1204235410404,139.94936,35.897584
7152004,14:00:04,30686,I_09_1204235410404,139.939175,35.900505
7152012,14:00:04,30362,I_09_1204235410404,139.940512,35.898646
7152013,14:00:04,30581,I_09_1204235410404,139.941799,35.896133
7152014,14:00:04,30695,I_09_1204235410404,139.941772,35.896188
7152015,14:00:04,30698,I_09_1204235410404,139.941744,35.896243
7152016,14:00:04,30701,I_09_1204235410404,139.941717,35.896298
7152017,14:00:04,30253,I_09_1204235410404,139.944512,35.897303
7152018,14:00:04,30275,I_09_1204235410404,139.944845,35.897459
7152019,14:00:04,30269,I_09_1204235410404,139.945129,35.897592
7152029,14:00:04,30380,I_09_1204235410404,139.949725,35.895674
