scenario,link_id,slot_code,HHMM,TTT_base,TTT_scen,TTT_diff
no07,533967_00280_13214_0,915,09:15,1297.1950000000002,1307.0457894736842,9.850789473684017
no07,533967_00280_13214_0,930,09:30,1351.6055,1350.677894736842,-0.9276052631578295
no07,533967_00280_13214_0,945,09:45,1271.635,1273.178947368421,1.5439473684209588
no07,533967_00280_13214_0,1000,10:00,1255.7315,1240.453157894737,-15.278342105263164
no07,533967_00280_13214_0,1015,10:15,1179.839,1187.4647368421051,7.625736842105198
no07,533967_00280_13214_0,1030,10:30,1179.9685,1188.948947368421,8.980447368420982
no07,533967_00280_13214_0,1045,10:45,1245.2675,1256.948947368421,11.681447368421004
no07,533967_00280_13214_0,1100,11:00,1223.418,1220.2373684210525,-3.180631578947441
no07,533967_00280_13214_0,1115,11:15,1164.038,1141.7973684210526,-22.240631578947387
no07,533967_00280_13214_0,1130,11:30,1317.6325000000002,1334.591052631579,16.95855263157887
no07,533967_00280_13214_0,1145,11:45,1214.3425,1229.5857894736844,15.2432894736844
no07,533967_00280_13214_0,1200,12:00,1429.227,1423.1421052631576,-6.084894736842443
no07,533967_00280_13214_0,1215,12:15,1587.368,1577.5442105263155,-9.823789473684428
no07,533967_00280_13214_0,1230,12:30,1235.1375,1235.235263157895,0.09776315789486034
no07,533967_00280_13214_0,1245,12:45,1194.706,1204.2357894736842,9.529789473684332
no07,533967_00280_13214_0,1300,13:00,1316.6345,1322.612105263158,5.977605263158011
no07,533967_00280_13214_0,1315,13:15,1177.1075,1174.0563157894735,-3.0511842105265714
no07,533967_00280_13214_0,1330,13:30,1181.832,1180.7742105263158,-1.0577894736843518
no07,533967_00280_13214_0,1345,13:45,816.313,814.1147368421052,-2.1982631578947576
no07,533967_00280_13214_0,1400,14:00,1027.081,1040.25,13.169000000000096
no07,533967_00280_13214_0,1415,14:15,1329.9605,1321.671052631579,-8.289447368420952
no07,533967_00280_13214_0,1430,14:30,1283.211,1280.9110526315787,-2.2999473684212717
no07,533967_00280_13214_0,1445,14:45,1161.303,1153.668947368421,-7.634052631579152
no07,533967_00280_13214_0,1500,15:00,1098.002,1096.046842105263,-1.9551578947368853
no07,533967_00280_13214_0,1515,15:15,1144.309,1133.9326315789474,-10.376368421052575
no07,533967_00280_13214_0,1530,15:30,1096.655,1099.3884210526317,2.733421052631684
no07,533967_00280_13214_0,1545,15:45,1252.7685,1270.5963157894737,17.82781578947379
no07,533967_00280_13214_0,1600,16:00,1509.8995,1502.4026315789472,-7.496868421052795
no07,533967_00280_13214_0,1615,16:15,1465.809,1486.9457894736845,21.13678947368453
no07,533967_00280_13214_0,1630,16:30,1469.915,1444.9626315789474,-24.952368421052597
no07,533967_00280_13214_0,1645,16:45,1608.0,1632.908947368421,24.908947368420968
no07,533967_00280_13214_0,1700,17:00,1562.001,1543.9384210526314,-18.062578947368593
no07,533967_00280_13214_0,1715,17:15,1554.652,1545.2889473684208,-9.363052631579194
no07,533967_00280_13214_0,1730,17:30,1234.661,1225.1842105263158,-9.47678947368422
no07,533967_00280_13214_0,1745,17:45,1026.6715,994.7452631578948,-31.92623684210514
no07,533967_00280_13214_0,1800,18:00,1322.0955,1321.9905263157896,-0.1049736842103357
no07,533967_00280_13214_0,1815,18:15,1435.525,1419.0631578947368,-16.46184210526326
no07,533967_00280_13214_0,1830,18:30,1203.7235,1273.7636842105262,70.04018421052615
no07,533967_00280_13214_0,1845,18:45,1075.0115,1089.5015789473684,14.490078947368374
no07,533967_00280_13214_1,630,06:30,1599.5145,1599.6189473684212,0.10444736842123348
no07,533967_00280_13214_1,645,06:45,1313.2065,1313.231052631579,0.02455263157889931
no07,533967_00280_13214_1,700,07:00,1415.283,1415.1005263157897,-0.18247368421020838
no07,533967_00280_13214_1,715,07:15,1532.1735,1532.2163157894738,0.0428157894737069
no07,533967_00280_13214_1,730,07:30,1360.138,1360.861052631579,0.7230526315790939
no07,533967_00280_13214_1,745,07:45,1750.8285,1751.8215789473684,0.9930789473683035
no07,533967_00280_13214_1,800,08:00,1368.6699999999998,1368.8694736842106,0.19947368421071587
no07,533967_00280_13214_1,815,08:15,1612.2485,1613.0247368421053,0.7762368421053907
no07,533967_00280_13214_1,830,08:30,1503.053,1502.155789473684,-0.8972105263160302
no07,533967_00280_13214_1,845,08:45,1822.242,1823.2705263157893,1.0285263157893496
no07,533967_00280_13214_1,900,09:00,1131.0435,1129.1552631578948,-1.8882368421052433
no07,533967_00280_13214_1,915,09:15,1494.568,1494.4226315789474,-0.14536842105258074
no07,533967_00280_13214_1,930,09:30,1758.3825000000002,1757.6842105263158,-0.6982894736843264
no07,533967_00280_13214_1,945,09:45,1257.621,1258.7378947368422,1.1168947368421414
no07,533967_00280_13214_1,1000,10:00,1055.6055,1054.8626315789472,-0.7428684210526626
no07,533967_00280_13214_1,1015,10:15,1035.857,1037.1336842105263,1.276684210526355
no07,533967_00280_13214_1,1030,10:30,1019.9635,1019.5110526315788,-0.4524473684211898
no07,533967_00280_13214_1,1045,10:45,1101.516,1102.2442105263158,0.7282105263157064
no07,533967_00280_13214_1,1100,11:00,1197.4095,1197.1657894736843,-0.2437105263156809
no07,533967_00280_13214_1,1115,11:15,1190.884,1190.8384210526317,-0.04557894736831258
no07,533967_00280_13214_1,1130,11:30,1251.4119999999998,1249.9557894736845,-1.456210526315317
no07,533967_00280_13214_1,1145,11:45,1138.9475,1140.534210526316,1.5867105263159829
no07,533967_00280_13214_1,1200,12:00,1017.671,1015.8731578947368,-1.7978421052632712
no07,533967_00280_13214_1,1215,12:15,1113.261,1113.878947368421,0.6179473684210279
no07,533967_00280_13214_1,1230,12:30,1248.9065,1250.35,1.4434999999998581
no07,533967_00280_13214_1,1245,12:45,1215.223,1213.692105263158,-1.5308947368419012
no07,533967_00280_13214_1,1300,13:00,1325.767,1324.833157894737,-0.933842105263011
no07,533967_00280_13214_1,1315,13:15,1218.095,1220.7905263157895,2.6955263157894933
no07,533967_00280_13214_1,1330,13:30,1356.514,1355.415789473684,-1.0982105263158246
no07,533967_00280_13214_1,1345,13:45,1219.227,1220.1315789473683,0.9045789473682362
no07,533967_00280_13214_1,1400,14:00,1455.6245,1453.912105263158,-1.7123947368418158
no07,533967_00280_13214_1,1415,14:15,1706.205,1708.2957894736842,2.0907894736842536
no07,533967_00280_13214_1,1430,14:30,1084.5695,1084.607894736842,0.038394736841837585
no07,533967_00280_13214_1,1445,14:45,1300.6115,1299.65,-0.9614999999998872
no07,533967_00280_13214_1,1500,15:00,939.445,938.828947368421,-0.6160526315790094
no07,533967_00280_13214_1,1515,15:15,1308.7745,1307.6631578947367,-1.1113421052632475
no07,533967_00280_13214_1,1530,15:30,1260.7105,1262.1226315789474,1.4121315789475375
no07,533967_00280_13214_1,1545,15:45,1111.311,1110.53,-0.7809999999999491
no07,533967_00280_13214_1,1600,16:00,1137.3235,1136.5194736842104,-0.8040263157895424
no07,533967_00280_13214_1,1615,16:15,1198.5125,1198.828947368421,0.3164473684209952
no07,533967_00280_13214_1,1630,16:30,789.3405,788.8847368421052,-0.4557631578948076
no07,533967_00280_13214_1,1645,16:45,1260.135,1261.500526315789,1.3655263157891113
no07,533967_00280_13214_1,1700,17:00,982.329,982.017894736842,-0.3111052631579696
no07,533967_00280_13214_1,1715,17:15,1330.7205,1330.423157894737,-0.2973421052629419
no07,533967_00280_13214_1,1730,17:30,1161.3665,1163.0605263157893,1.6940263157891877
no07,533967_00280_13214_1,1745,17:45,1263.0405,1261.3205263157895,-1.7199736842105722
no07,533967_00280_13214_1,1800,18:00,810.5205,810.34,-0.18049999999993815
no07,533967_00280_13214_1,1815,18:15,1047.6515,1048.2636842105264,0.6121842105264932
no07,533967_00280_13214_1,1830,18:30,714.789,714.8863157894737,0.0973157894736687
no07,533967_00280_13214_1,1845,18:45,944.0595,943.5968421052632,-0.46265789473670793
no07,533967_00285_11494_0,630,06:30,78.451,78.16,-0.2909999999999968
no07,533967_00285_11494_0,645,06:45,66.4585,66.11263157894737,-0.3458684210526286
no07,533967_00285_11494_0,700,07:00,162.998,162.38473684210527,-0.6132631578947212
no07,533967_00285_11494_0,715,07:15,122.813,123.80947368421052,0.996473684210514
no07,533967_00285_11494_0,730,07:30,178.29850000000002,178.73105263157893,0.43255263157891477
no07,533967_00285_11494_0,745,07:45,255.6145,251.15894736842108,-4.455552631578911
no07,533967_00285_11494_0,800,08:00,208.5065,211.4678947368421,2.9613947368421236
no07,533967_00285_11494_0,815,08:15,200.137,203.8678947368421,3.730894736842089
no07,533967_00285_11494_0,830,08:30,44.303,42.58526315789474,-1.7177368421052606
no07,533967_00285_11494_0,845,08:45,0.0,0.0,0.0
no07,533967_00285_11494_0,900,09:00,18.0495,18.367894736842107,0.3183947368421087
no07,533967_00285_11494_0,915,09:15,35.954,35.473684210526315,-0.4803157894736856
no07,533967_00285_11494_0,930,09:30,182.178,180.6794736842105,-1.4985263157894906
no07,533967_00285_11494_0,945,09:45,64.611,64.5178947368421,-0.09310526315790923
no07,533967_00285_11494_0,1000,10:00,136.6855,137.22315789473686,0.5376578947368671
no07,533967_00285_11494_0,1015,10:15,44.7065,44.04473684210527,-0.6617631578947254
no07,533967_00285_11494_0,1030,10:30,12.536923076923076,12.580833333333333,0.04391025641025692
no07,533967_00285_11494_0,1045,10:45,38.1005,37.32473684210526,-0.7757631578947368
no07,533967_00285_11494_0,1100,11:00,15.248500000000002,15.73526315789474,0.4867631578947389
no07,533967_00285_11494_0,1115,11:15,262.9185,263.51000000000005,0.5915000000000532
no07,533967_00285_11494_0,1130,11:30,63.84349999999999,63.38,-0.46349999999998914
no07,533967_00285_11494_0,1145,11:45,27.801,27.74,-0.06099999999999994
no07,533967_00285_11494_0,1200,12:00,40.2405,40.26684210526315,0.02634210526315428
no07,533967_00285_11494_0,1215,12:15,10.998947368421051,10.719444444444443,-0.27950292397660803
no07,533967_00285_11494_0,1230,12:30,107.896,106.48789473684212,-1.4081052631578785
no07,533967_00285_11494_0,1245,12:45,62.047,63.74736842105264,1.7003684210526444
no07,533967_00285_11494_0,1300,13:00,49.749,50.47684210526315,0.7278421052631501
no07,533967_00285_11494_0,1315,13:15,17.9985,18.1,0.10150000000000148
no07,533967_00285_11494_0,1330,13:30,227.81,227.96368421052637,0.1536842105263645
no07,533967_00285_11494_0,1345,13:45,111.5185,112.1015789473684,0.5830789473683922
no07,533967_00285_11494_0,1400,14:00,84.503,84.37736842105264,-0.1256315789473632
no07,533967_00285_11494_0,1415,14:15,9.99875,10.398666666666664,0.39991666666666426
no07,533967_00285_11494_0,1430,14:30,0.0,0.0,0.0
no07,533967_00285_11494_0,1445,14:45,34.5135,35.37894736842105,0.8654473684210515
no07,533967_00285_11494_0,1500,15:00,72.99249999999999,73.2121052631579,0.2196052631579022
no07,533967_00285_11494_0,1515,15:15,37.0985,35.37210526315789,-1.72639473684211
no07,533967_00285_11494_0,1530,15:30,19.854,19.84421052631579,-0.009789473684207906
no07,533967_00285_11494_0,1545,15:45,70.86699999999999,71.22947368421053,0.36247368421054205
no07,533967_00285_11494_0,1600,16:00,99.308,100.60157894736842,1.2935789473684167
no07,533967_00285_11494_0,1615,16:15,41.05,41.43,0.38000000000000256
no07,533967_00285_11494_0,1630,16:30,68.399,65.62210526315789,-2.7768947368421095
no07,533967_00285_11494_0,1645,16:45,32.058499999999995,34.997894736842106,2.939394736842111
no07,533967_00285_11494_0,1700,17:00,70.6005,69.77526315789474,-0.8252368421052552
no07,533967_00285_11494_0,1715,17:15,115.912,114.7978947368421,-1.11410526315791
no07,533967_00285_11494_0,1730,17:30,214.6275,214.3036842105263,-0.3238157894736844
no07,533967_00285_11494_0,1745,17:45,115.022,115.89473684210526,0.8727368421052546
no07,533967_00285_11494_0,1800,18:00,79.1,78.67631578947368,-0.4236842105263179
no07,533967_00285_11494_0,1815,18:15,76.9395,69.10368421052631,-7.835815789473685
no07,533967_00285_11494_0,1830,18:30,124.971,133.23157894736843,8.26057894736843
no07,533967_00285_11494_0,1845,18:45,168.9085,165.57631578947368,-3.3321842105263215
no07,533967_00285_11494_1,630,06:30,201.0,201.05263157894737,0.05263157894736992
no07,533967_00285_11494_1,645,06:45,164.75,165.0,0.25
no07,533967_00285_11494_1,700,07:00,198.5,198.68421052631575,0.18421052631575208
no07,533967_00285_11494_1,715,07:15,145.5,144.73684210526315,-0.7631578947368496
no07,533967_00285_11494_1,730,07:30,165.052,165.10684210526315,0.054842105263162466
no07,533967_00285_11494_1,745,07:45,135.75,135.78947368421052,0.03947368421052033
no07,533967_00285_11494_1,800,08:00,199.25,199.21052631578948,-0.03947368421052033
no07,533967_00285_11494_1,815,08:15,268.962,268.90736842105264,-0.054631578947351045
no07,533967_00285_11494_1,830,08:30,244.5,244.73684210526315,0.23684210526315042
no07,533967_00285_11494_1,845,08:45,150.6805,150.5021052631579,-0.17839473684210816
no07,533967_00285_11494_1,900,09:00,161.2975,161.3657894736842,0.0682894736841888
no07,533967_00285_11494_1,915,09:15,110.75,110.78947368421052,0.03947368421052033
no07,533967_00285_11494_1,930,09:30,174.25,174.21052631578948,-0.03947368421052033
no07,533967_00285_11494_1,945,09:45,141.25,141.31578947368422,0.0657894736842195
no07,533967_00285_11494_1,1000,10:00,191.773,191.86631578947367,0.09331578947367802
no07,533967_00285_11494_1,1015,10:15,132.25,132.10526315789474,-0.14473684210526017
no07,533967_00285_11494_1,1030,10:30,168.5,168.68421052631578,0.1842105263157805
no07,533967_00285_11494_1,1045,10:45,91.5,91.3157894736842,-0.1842105263157947
no07,533967_00285_11494_1,1100,11:00,104.25,104.47368421052632,0.22368421052631504
no07,533967_00285_11494_1,1115,11:15,114.75,114.73684210526316,-0.013157894736835374
no07,533967_00285_11494_1,1130,11:30,163.0,162.6315789473684,-0.3684210526315894
no07,533967_00285_11494_1,1145,11:45,98.6575,98.85,0.19249999999999545
no07,533967_00285_11494_1,1200,12:00,99.5,99.47368421052632,-0.02631578947368496
no07,533967_00285_11494_1,1215,12:15,94.75,94.73684210526316,-0.013157894736835374
no07,533967_00285_11494_1,1230,12:30,90.087,90.09157894736842,0.004578947368415243
no07,533967_00285_11494_1,1245,12:45,70.0,70.0,0.0
no07,533967_00285_11494_1,1300,13:00,94.25,94.21052631578948,-0.03947368421052033
no07,533967_00285_11494_1,1315,13:15,57.0,57.10526315789474,0.10526315789473983
no07,533967_00285_11494_1,1330,13:30,69.5,69.47368421052632,-0.02631578947368496
no07,533967_00285_11494_1,1345,13:45,68.75,68.6842105263158,-0.06578947368420529
no07,533967_00285_11494_1,1400,14:00,90.5,90.52631578947368,0.02631578947368496
no07,533967_00285_11494_1,1415,14:15,99.05,99.26315789473684,0.21315789473683822
no07,533967_00285_11494_1,1430,14:30,139.75,139.47368421052633,-0.27631578947367075
no07,533967_00285_11494_1,1445,14:45,66.69800000000001,66.78736842105263,0.08936842105262599
no07,533967_00285_11494_1,1500,15:00,99.0,98.94736842105264,-0.052631578947355706
no07,533967_00285_11494_1,1515,15:15,65.0,65.0,0.0
no07,533967_00285_11494_1,1530,15:30,70.44800000000001,70.78947368421052,0.34147368421051283
no07,533967_00285_11494_1,1545,15:45,79.75,79.47368421052632,-0.27631578947368496
no07,533967_00285_11494_1,1600,16:00,158.5,158.42105263157896,-0.07894736842104066
no07,533967_00285_11494_1,1615,16:15,96.75,96.84210526315788,0.09210526315787604
no07,533967_00285_11494_1,1630,16:30,174.25,174.21052631578948,-0.03947368421052033
no07,533967_00285_11494_1,1645,16:45,115.5,115.52631578947368,0.02631578947368496
no07,533967_00285_11494_1,1700,17:00,182.25,182.6315789473684,0.3815789473684106
no07,533967_00285_11494_1,1715,17:15,138.25,137.89473684210526,-0.35526315789473983
no07,533967_00285_11494_1,1730,17:30,100.25,100.52631578947368,0.27631578947368496
no07,533967_00285_11494_1,1745,17:45,104.5,104.47368421052632,-0.02631578947368496
no07,533967_00285_11494_1,1800,18:00,136.75,136.31578947368422,-0.4342105263157805
no07,533967_00285_11494_1,1815,18:15,73.75,73.94736842105263,0.19736842105263008
no07,533967_00285_11494_1,1830,18:30,88.5,88.42105263157895,-0.07894736842105488
no07,533967_00285_11494_1,1845,18:45,100.5,100.52631578947368,0.02631578947368496
no07,533967_00285_11497_0,630,06:30,400.218,400.6336842105263,0.4156842105263081
no07,533967_00285_11497_0,645,06:45,330.534,330.5621052631579,0.028105263157897298
no07,533967_00285_11497_0,700,07:00,397.9665,398.32421052631577,0.3577105263157705
no07,533967_00285_11497_0,715,07:15,295.098,294.3084210526316,-0.7895789473683976
no07,533967_00285_11497_0,730,07:30,332.447,331.67368421052635,-0.7733157894736564
no07,533967_00285_11497_0,745,07:45,274.2575,274.4815789473684,0.22407894736841172
no07,533967_00285_11497_0,800,08:00,398.624,398.3836842105263,-0.2403157894736978
no07,533967_00285_11497_0,815,08:15,553.3675000000001,554.0084210526315,0.6409210526314837
no07,533967_00285_11497_0,830,08:30,501.2575,504.7894736842105,3.531973684210527
no07,533967_00285_11497_0,845,08:45,308.48400000000004,305.7278947368421,-2.756105263157963
no07,533967_00285_11497_0,900,09:00,326.5075,326.4263157894737,-0.08118421052631675
no07,533967_00285_11497_0,915,09:15,219.046,218.99578947368423,-0.050210526315765946
no07,533967_00285_11497_0,930,09:30,347.3165,347.17526315789473,-0.1412368421052861
no07,533967_00285_11497_0,945,09:45,285.895,286.2052631578947,0.3102631578947239
no07,533967_00285_11497_0,1000,10:00,388.52,388.99157894736845,0.47157894736847084
no07,533967_00285_11497_0,1015,10:15,271.954,272.1094736842105,0.15547368421050578
no07,533967_00285_11497_0,1030,10:30,338.4425,339.4131578947368,0.970657894736803
no07,533967_00285_11497_0,1045,10:45,184.5475,183.7342105263158,-0.8132894736842218
no07,533967_00285_11497_0,1100,11:00,207.5,207.8947368421053,0.3947368421052886
no07,533967_00285_11497_0,1115,11:15,229.292,229.26421052631585,-0.027789473684151744
no07,533967_00285_11497_0,1130,11:30,326.6365,326.40736842105264,-0.22913157894737424
no07,533967_00285_11497_0,1145,11:45,201.123,201.22894736842105,0.1059473684210559
no07,533967_00285_11497_0,1200,12:00,199.0,198.94736842105263,-0.05263157894736992
no07,533967_00285_11497_0,1215,12:15,190.054,190.05684210526317,0.0028421052631699695
