scenario,link_id,slot_code,HHMM,flow_base,flow_scen,flow_diff
no08,533967_00280_11490_1,1200,12:00,132.0,130.1578947368421,-1.8421052631578902
no08,533967_00280_11490_1,1215,12:15,142.7,143.26315789473685,0.563157894736861
no08,533967_00280_11490_1,1230,12:30,112.55,111.6842105263158,-0.8657894736842024
no08,533967_00280_11490_1,1245,12:45,107.05,109.15789473684212,2.107894736842127
no08,533967_00280_11490_1,1300,13:00,122.35,122.63157894736842,0.2815789473684305
no08,533967_00280_11490_1,1315,13:15,106.15,107.05263157894736,0.90263157894735
no08,533967_00280_11490_1,1330,13:30,107.4,105.26315789473684,-2.1368421052631703
no08,533967_00280_11490_1,1345,13:45,72.25,70.6842105263158,-1.5657894736842053
no08,533967_00280_11490_1,1400,14:00,95.0,96.6842105263158,1.6842105263157947
no08,533967_00280_11490_1,1415,14:15,119.15,120.3157894736842,1.1657894736841996
no08,533967_00280_11490_1,1430,14:30,118.3,118.15789473684212,-0.1421052631578732
no08,533967_00280_11490_1,1445,14:45,104.05,102.89473684210526,-1.155263157894737
no08,533967_00280_11490_1,1500,15:00,102.2,98.57894736842104,-3.621052631578962
no08,533967_00280_11490_1,1515,15:15,101.25,103.0,1.75
no08,533967_00280_11490_1,1530,15:30,103.05,102.36842105263158,-0.681578947368422
no08,533967_00280_11490_1,1545,15:45,110.25,111.73684210526316,1.4868421052631646
no08,533967_00280_11490_1,1600,16:00,140.75,141.89473684210526,1.1447368421052602
no08,533967_00280_11490_1,1615,16:15,130.6,130.0,-0.5999999999999943
no08,533967_00280_11490_1,1630,16:30,136.45,135.1578947368421,-1.2921052631578789
no08,533967_00280_11490_1,1645,16:45,143.05,146.94736842105263,3.8973684210526187
no08,533967_00280_11490_1,1700,17:00,144.2,142.78947368421052,-1.4105263157894683
no08,533967_00280_11490_1,1715,17:15,139.1,138.0,-1.0999999999999943
no08,533967_00280_11490_1,1730,17:30,113.4,111.63157894736842,-1.768421052631581
no08,533967_00280_11490_1,1745,17:45,91.7,89.05263157894737,-2.647368421052633
no08,533967_00280_11490_1,1800,18:00,122.8,123.47368421052632,0.6736842105263179
no08,533967_00280_11490_1,1815,18:15,129.25,128.10526315789474,-1.1447368421052602
no08,533967_00280_11490_1,1830,18:30,109.0,114.15789473684212,5.157894736842124
no08,533967_00280_11490_1,1845,18:45,96.0,95.6842105263158,-0.3157894736842053
no08,533967_00280_13214_0,630,06:30,69.5,69.3157894736842,-0.1842105263157947
no08,533967_00280_13214_0,645,06:45,67.8,67.63157894736842,-0.16842105263157237
no08,533967_00280_13214_0,700,07:00,76.8,76.47368421052632,-0.3263157894736821
no08,533967_00280_13214_0,715,07:15,116.2,116.52631578947368,0.3263157894736821
no08,533967_00280_13214_0,730,07:30,117.3,116.63157894736842,-0.6684210526315724
no08,533967_00280_13214_0,745,07:45,145.6,141.57894736842104,-4.021052631578954
no08,533967_00280_13214_0,800,08:00,131.5,133.73684210526315,2.2368421052631504
no08,533967_00280_13214_0,815,08:15,127.8,128.68421052631578,0.8842105263157833
no08,533967_00280_13214_0,830,08:30,133.95,133.1578947368421,-0.7921052631578789
no08,533967_00280_13214_0,845,08:45,120.0,121.78947368421052,1.7894736842105203
no08,533967_00280_13214_0,900,09:00,128.1,128.42105263157896,0.321052631578965
no08,533967_00280_13214_0,915,09:15,117.85,117.0,-0.8499999999999943
no08,533967_00280_13214_0,930,09:30,122.85,124.0,1.1500000000000057
no08,533967_00280_13214_0,945,09:45,115.55,115.78947368421052,0.23947368421052317
no08,533967_00280_13214_0,1000,10:00,114.1,112.57894736842104,-1.5210526315789537
no08,533967_00280_13214_0,1015,10:15,107.2,108.42105263157896,1.2210526315789565
no08,533967_00280_13214_0,1030,10:30,107.25,106.94736842105264,-0.3026315789473557
no08,533967_00280_13214_0,1045,10:45,113.15,113.57894736842104,0.428947368421035
no08,533967_00280_13214_0,1100,11:00,111.2,112.05263157894736,0.8526315789473529
no08,533967_00280_13214_0,1115,11:15,105.75,102.6842105263158,-3.0657894736842053
no08,533967_00280_13214_0,1130,11:30,119.7,122.05263157894736,2.352631578947353
no08,533967_00280_13214_0,1145,11:45,110.35,110.73684210526316,0.3868421052631703
no08,533967_00280_13214_0,1200,12:00,129.9,127.6842105263158,-2.215789473684211
no08,533967_00280_13214_0,1215,12:15,144.2,145.3684210526316,1.1684210526316008
no08,533967_00280_13214_0,1230,12:30,112.25,110.94736842105264,-1.3026315789473557
no08,533967_00280_13214_0,1245,12:45,108.6,111.21052631578948,2.6105263157894854
no08,533967_00280_13214_0,1300,13:00,119.65,119.94736842105264,0.2973684210526386
no08,533967_00280_13214_0,1315,13:15,107.0,108.21052631578948,1.2105263157894797
no08,533967_00280_13214_0,1330,13:30,107.4,104.47368421052632,-2.9263157894736906
no08,533967_00280_13214_0,1345,13:45,74.2,72.6842105263158,-1.5157894736842081
no08,533967_00280_13214_0,1400,14:00,93.35,95.42105263157896,2.071052631578965
no08,533967_00280_13214_0,1415,14:15,120.9,121.6842105263158,0.784210526315789
no08,533967_00280_13214_0,1430,14:30,116.65,116.6842105263158,0.034210526315789025
no08,533967_00280_13214_0,1445,14:45,105.5,104.47368421052632,-1.026315789473685
no08,533967_00280_13214_0,1500,15:00,99.8,96.26315789473684,-3.536842105263162
no08,533967_00280_13214_0,1515,15:15,104.0,105.05263157894736,1.0526315789473557
no08,533967_00280_13214_0,1530,15:30,99.6,98.63157894736842,-0.9684210526315695
no08,533967_00280_13214_0,1545,15:45,113.8,115.94736842105264,2.147368421052647
no08,533967_00280_13214_0,1600,16:00,137.15,138.78947368421052,1.6394736842105146
no08,533967_00280_13214_0,1615,16:15,133.2,132.57894736842104,-0.621052631578948
no08,533967_00280_13214_0,1630,16:30,133.55,131.73684210526315,-1.813157894736861
no08,533967_00280_13214_0,1645,16:45,146.1,150.0,3.9000000000000057
no08,533967_00280_13214_0,1700,17:00,141.95,140.0,-1.9499999999999886
no08,533967_00280_13214_0,1715,17:15,141.3,140.68421052631578,-0.6157894736842309
no08,533967_00280_13214_0,1730,17:30,112.2,110.42105263157896,-1.7789473684210435
no08,533967_00280_13214_0,1745,17:45,93.3,90.78947368421052,-2.510526315789477
no08,533967_00280_13214_0,1800,18:00,120.1,121.52631578947368,1.4263157894736906
no08,533967_00280_13214_0,1815,18:15,130.4,128.6315789473684,-1.768421052631595
no08,533967_00280_13214_0,1830,18:30,109.35,113.73684210526316,4.38684210526317
no08,533967_00280_13214_0,1845,18:45,97.7,98.0,0.29999999999999716
no08,533967_00280_13214_1,630,06:30,140.95,140.94736842105263,-0.0026315789473585482
no08,533967_00280_13214_1,645,06:45,116.85,116.84210526315788,-0.007894736842118277
no08,533967_00280_13214_1,700,07:00,125.45,125.42105263157896,-0.028947368421043507
no08,533967_00280_13214_1,715,07:15,135.4,135.52631578947367,0.12631578947366506
no08,533967_00280_13214_1,730,07:30,120.8,120.6842105263158,-0.11578947368420245
no08,533967_00280_13214_1,745,07:45,154.4,154.3684210526316,-0.031578947368416266
no08,533967_00280_13214_1,800,08:00,120.8,120.84210526315788,0.04210526315787888
no08,533967_00280_13214_1,815,08:15,142.35,142.1578947368421,-0.19210526315788456
no08,533967_00280_13214_1,830,08:30,133.0,133.31578947368422,0.3157894736842195
no08,533967_00280_13214_1,845,08:45,159.9,159.8421052631579,-0.057894736842115435
no08,533967_00280_13214_1,900,09:00,100.6,100.52631578947368,-0.07368421052630936
no08,533967_00280_13214_1,915,09:15,131.95,132.57894736842104,0.628947368421052
no08,533967_00280_13214_1,930,09:30,154.4,153.89473684210526,-0.5052631578947455
no08,533967_00280_13214_1,945,09:45,110.85,110.42105263157896,-0.428947368421035
no08,533967_00280_13214_1,1000,10:00,93.35,93.73684210526316,0.3868421052631703
no08,533967_00280_13214_1,1015,10:15,91.55,91.57894736842104,0.028947368421043507
no08,533967_00280_13214_1,1030,10:30,90.75,90.42105263157896,-0.32894736842104066
no08,533967_00280_13214_1,1045,10:45,97.35,97.42105263157896,0.07105263157896502
no08,533967_00280_13214_1,1100,11:00,106.05,106.47368421052632,0.4236842105263179
no08,533967_00280_13214_1,1115,11:15,105.65,105.36842105263158,-0.2815789473684305
no08,533967_00280_13214_1,1130,11:30,111.0,111.05263157894736,0.052631578947355706
no08,533967_00280_13214_1,1145,11:45,101.3,101.05263157894736,-0.24736842105264145
no08,533967_00280_13214_1,1200,12:00,90.9,91.21052631578948,0.310526315789474
no08,533967_00280_13214_1,1215,12:15,99.15,99.10526315789474,-0.04473684210526585
no08,533967_00280_13214_1,1230,12:30,110.7,110.63157894736842,-0.06842105263157805
no08,533967_00280_13214_1,1245,12:45,107.95,108.10526315789474,0.155263157894737
no08,533967_00280_13214_1,1300,13:00,117.7,117.63157894736842,-0.06842105263157805
no08,533967_00280_13214_1,1315,13:15,107.65,107.47368421052632,-0.17631578947369064
no08,533967_00280_13214_1,1330,13:30,119.85,119.89473684210526,0.04473684210526585
no08,533967_00280_13214_1,1345,13:45,108.0,108.15789473684212,0.15789473684212396
no08,533967_00280_13214_1,1400,14:00,128.9,128.42105263157896,-0.47894736842104635
no08,533967_00280_13214_1,1415,14:15,150.65,150.94736842105263,0.2973684210526244
no08,533967_00280_13214_1,1430,14:30,96.3,96.47368421052632,0.17368421052631788
no08,533967_00280_13214_1,1445,14:45,115.2,115.0,-0.20000000000000284
no08,533967_00280_13214_1,1500,15:00,83.85,84.36842105263158,0.5184210526315809
no08,533967_00280_13214_1,1515,15:15,115.8,115.26315789473684,-0.5368421052631618
no08,533967_00280_13214_1,1530,15:30,111.75,112.26315789473684,0.5131578947368354
no08,533967_00280_13214_1,1545,15:45,98.75,98.05263157894736,-0.6973684210526443
no08,533967_00280_13214_1,1600,16:00,101.1,101.94736842105264,0.84736842105265
no08,533967_00280_13214_1,1615,16:15,106.65,105.47368421052632,-1.1763157894736906
no08,533967_00280_13214_1,1630,16:30,70.7,71.36842105263158,0.6684210526315724
no08,533967_00280_13214_1,1645,16:45,112.15,112.05263157894736,-0.09736842105264998
no08,533967_00280_13214_1,1700,17:00,87.7,87.42105263157895,-0.2789473684210577
no08,533967_00280_13214_1,1715,17:15,118.2,118.52631578947368,0.3263157894736821
no08,533967_00280_13214_1,1730,17:30,103.7,104.47368421052632,0.7736842105263122
no08,533967_00280_13214_1,1745,17:45,112.5,111.6842105263158,-0.8157894736842053
no08,533967_00280_13214_1,1800,18:00,72.65,73.0,0.3499999999999943
no08,533967_00280_13214_1,1815,18:15,93.75,93.47368421052632,-0.27631578947368496
no08,533967_00280_13214_1,1830,18:30,64.35,64.05263157894737,-0.2973684210526244
no08,533967_00280_13214_1,1845,18:45,84.35,85.10526315789474,0.7552631578947455
no08,533967_00285_11494_0,630,06:30,17.8,17.63157894736842,-0.16842105263157947
no08,533967_00285_11494_0,645,06:45,15.2,15.36842105263158,0.16842105263158125
no08,533967_00285_11494_0,700,07:00,36.7,36.36842105263158,-0.33157894736842053
no08,533967_00285_11494_0,715,07:15,27.35,27.73684210526316,0.38684210526315965
no08,533967_00285_11494_0,730,07:30,40.15,39.78947368421053,-0.36052631578947114
no08,533967_00285_11494_0,745,07:45,57.05,57.10526315789474,0.055263157894742676
no08,533967_00285_11494_0,800,08:00,46.95,46.73684210526316,-0.21315789473684532
no08,533967_00285_11494_0,815,08:15,44.8,45.0,0.20000000000000284
no08,533967_00285_11494_0,830,08:30,10.0,10.263157894736842,0.2631578947368425
no08,533967_00285_11494_0,845,08:45,0.0,0.0,0.0
no08,533967_00285_11494_0,900,09:00,4.05,4.052631578947368,0.002631578947368318
no08,533967_00285_11494_0,915,09:15,8.1,8.578947368421053,0.47894736842105345
no08,533967_00285_11494_0,930,09:30,40.55,40.36842105263158,-0.18157894736841484
no08,533967_00285_11494_0,945,09:45,14.4,14.157894736842104,-0.24210526315789593
no08,533967_00285_11494_0,1000,10:00,31.05,30.94736842105263,-0.10263157894737063
no08,533967_00285_11494_0,1015,10:15,10.0,10.0,0.0
no08,533967_00285_11494_0,1030,10:30,1.85,1.894736842105263,0.044736842105262964
no08,533967_00285_11494_0,1045,10:45,8.55,8.68421052631579,0.13421052631578867
no08,533967_00285_11494_0,1100,11:00,3.5,3.631578947368421,0.1315789473684208
no08,533967_00285_11494_0,1115,11:15,58.75,59.526315789473685,0.776315789473685
no08,533967_00285_11494_0,1130,11:30,14.2,13.157894736842104,-1.0421052631578949
no08,533967_00285_11494_0,1145,11:45,6.15,6.105263157894737,-0.044736842105263186
no08,533967_00285_11494_0,1200,12:00,9.25,9.63157894736842,0.38157894736841946
no08,533967_00285_11494_0,1215,12:15,2.4,2.0526315789473686,-0.3473684210526313
no08,533967_00285_11494_0,1230,12:30,24.2,24.210526315789476,0.010526315789476826
no08,533967_00285_11494_0,1245,12:45,13.85,14.105263157894736,0.25526315789473664
no08,533967_00285_11494_0,1300,13:00,11.1,11.526315789473683,0.42631578947368354
no08,533967_00285_11494_0,1315,13:15,4.05,3.3684210526315788,-0.6815789473684211
no08,533967_00285_11494_0,1330,13:30,51.1,52.78947368421053,1.689473684210526
no08,533967_00285_11494_0,1345,13:45,24.9,23.210526315789476,-1.6894736842105225
no08,533967_00285_11494_0,1400,14:00,19.15,18.94736842105263,-0.2026315789473685
no08,533967_00285_11494_0,1415,14:15,1.85,2.0526315789473686,0.2026315789473685
no08,533967_00285_11494_0,1430,14:30,0.0,0.0,0.0
no08,533967_00285_11494_0,1445,14:45,7.7,7.578947368421052,-0.12105263157894797
no08,533967_00285_11494_0,1500,15:00,16.3,16.94736842105263,0.6473684210526294
no08,533967_00285_11494_0,1515,15:15,8.3,7.947368421052632,-0.35263157894736885
no08,533967_00285_11494_0,1530,15:30,4.3,3.736842105263158,-0.5631578947368419
no08,533967_00285_11494_0,1545,15:45,15.9,16.526315789473685,0.6263157894736846
no08,533967_00285_11494_0,1600,16:00,22.35,21.0,-1.3500000000000014
no08,533967_00285_11494_0,1615,16:15,9.15,10.263157894736842,1.1131578947368421
no08,533967_00285_11494_0,1630,16:30,15.35,14.947368421052632,-0.4026315789473678
no08,533967_00285_11494_0,1645,16:45,7.25,7.263157894736842,0.013157894736841591
no08,533967_00285_11494_0,1700,17:00,15.85,15.842105263157896,-0.007894736842104066
no08,533967_00285_11494_0,1715,17:15,26.0,26.05263157894737,0.05263157894736992
no08,533967_00285_11494_0,1730,17:30,48.05,48.47368421052632,0.423684210526325
no08,533967_00285_11494_0,1745,17:45,25.7,25.73684210526316,0.036842105263161784
no08,533967_00285_11494_0,1800,18:00,17.45,16.736842105263158,-0.7131578947368418
no08,533967_00285_11494_0,1815,18:15,17.1,16.526315789473685,-0.5736842105263165
no08,533967_00285_11494_0,1830,18:30,28.35,28.789473684210527,0.439473684210526
no08,533967_00285_11494_0,1845,18:45,37.7,37.47368421052632,-0.2263157894736807
no08,533967_00285_11494_1,630,06:30,40.2,40.21052631578947,0.01052631578946972
no08,533967_00285_11494_1,645,06:45,32.95,32.89473684210526,-0.055263157894742676
no08,533967_00285_11494_1,700,07:00,39.7,39.73684210526316,0.03684210526315468
no08,533967_00285_11494_1,715,07:15,29.1,29.157894736842103,0.057894736842101224
no08,533967_00285_11494_1,730,07:30,33.05,32.94736842105263,-0.10263157894736707
no08,533967_00285_11494_1,745,07:45,27.15,27.26315789473684,0.11315789473684035
no08,533967_00285_11494_1,800,08:00,39.85,39.78947368421053,-0.06052631578947398
no08,533967_00285_11494_1,815,08:15,53.9,53.94736842105263,0.047368421052631504
no08,533967_00285_11494_1,830,08:30,48.9,48.78947368421053,-0.11052631578947114
no08,533967_00285_11494_1,845,08:45,30.2,30.42105263157895,0.2210526315789494
no08,533967_00285_11494_1,900,09:00,32.3,32.26315789473684,-0.03684210526315468
no08,533967_00285_11494_1,915,09:15,22.15,21.94736842105263,-0.2026315789473685
no08,533967_00285_11494_1,930,09:30,34.85,35.0,0.14999999999999858
no08,533967_00285_11494_1,945,09:45,28.25,28.0,-0.25
no08,533967_00285_11494_1,1000,10:00,38.45,38.526315789473685,0.07631578947368212
no08,533967_00285_11494_1,1015,10:15,26.45,26.473684210526315,0.023684210526315752
no08,533967_00285_11494_1,1030,10:30,33.7,33.78947368421053,0.0894736842105246
no08,533967_00285_11494_1,1045,10:45,18.3,18.31578947368421,0.015789473684208133
no08,533967_00285_11494_1,1100,11:00,20.85,20.789473684210527,-0.06052631578947398
no08,533967_00285_11494_1,1115,11:15,22.95,23.0,0.05000000000000071
no08,533967_00285_11494_1,1130,11:30,32.6,32.73684210526316,0.1368421052631561
no08,533967_00285_11494_1,1145,11:45,19.8,19.63157894736842,-0.16842105263157947
no08,533967_00285_11494_1,1200,12:00,19.9,20.157894736842103,0.25789473684210407
no08,533967_00285_11494_1,1215,12:15,18.95,18.73684210526316,-0.21315789473683822
no08,533967_00285_11494_1,1230,12:30,18.1,18.105263157894736,0.00526315789473486
no08,533967_00285_11494_1,1245,12:45,14.0,13.894736842105264,-0.10526315789473628
no08,533967_00285_11494_1,1300,13:00,18.85,18.894736842105264,0.0447368421052623
no08,533967_00285_11494_1,1315,13:15,11.4,11.421052631578949,0.021052631578948322
no08,533967_00285_11494_1,1330,13:30,13.9,13.789473684210526,-0.1105263157894747
no08,533967_00285_11494_1,1345,13:45,13.75,13.789473684210526,0.03947368421052566
no08,533967_00285_11494_1,1400,14:00,18.1,18.105263157894736,0.00526315789473486
no08,533967_00285_11494_1,1415,14:15,19.85,19.894736842105264,0.0447368421052623
no08,533967_00285_11494_1,1430,14:30,27.95,27.94736842105263,-0.0026315789473692064
no08,533967_00285_11494_1,1445,14:45,13.35,13.421052631578949,0.07105263157894903
no08,533967_00285_11494_1,1500,15:00,19.8,19.789473684210527,-0.010526315789473273
no08,533967_00285_11494_1,1515,15:15,13.0,12.789473684210526,-0.21052631578947434
no08,533967_00285_11494_1,1530,15:30,14.1,14.473684210526317,0.3736842105263172
no08,533967_00285_11494_1,1545,15:45,15.95,15.63157894736842,-0.3184210526315798
no08,533967_00285_11494_1,1600,16:00,31.7,31.73684210526316,0.036842105263161784
no08,533967_00285_11494_1,1615,16:15,19.35,19.31578947368421,-0.03421052631579258
no08,533967_00285_11494_1,1630,16:30,34.85,35.1578947368421,0.3078947368421012
no08,533967_00285_11494_1,1645,16:45,23.1,22.84210526315789,-0.25789473684211117
no08,533967_00285_11494_1,1700,17:00,36.45,36.47368421052632,0.023684210526319305
no08,533967_00285_11494_1,1715,17:15,27.65,27.68421052631579,0.03421052631579258
no08,533967_00285_11494_1,1730,17:30,20.05,20.0,-0.05000000000000071
no08,533967_00285_11494_1,1745,17:45,20.9,21.0,0.10000000000000142
no08,533967_00285_11494_1,1800,18:00,27.35,27.31578947368421,-0.03421052631579258
no08,533967_00285_11494_1,1815,18:15,14.75,14.736842105263158,-0.01315789473684248
no08,533967_00285_11494_1,1830,18:30,17.7,17.789473684210527,0.08947368421052815
no08,533967_00285_11494_1,1845,18:45,20.1,19.94736842105263,-0.15263157894737134
no08,533967_00285_11497_0,630,06:30,39.8,39.78947368421053,-0.01052631578946972
no08,533967_00285_11497_0,645,06:45,32.95,32.89473684210526,-0.055263157894742676
no08,533967_00285_11497_0,700,07:00,39.65,39.73684210526316,0.08684210526315894
no08,533967_00285_11497_0,715,07:15,29.4,29.42105263157895,0.0210526315789501
no08,533967_00285_11497_0,730,07:30,32.85,32.78947368421053,-0.06052631578947398
no08,533967_00285_11497_0,745,07:45,27.25,27.31578947368421,0.06578947368420884
no08,533967_00285_11497_0,800,08:00,39.65,39.578947368421055,-0.0710526315789437
no08,533967_00285_11497_0,815,08:15,53.8,53.89473684210526,0.09473684210526301
no08,533967_00285_11497_0,830,08:30,48.75,48.63157894736842,-0.11842105263158231
no08,533967_00285_11497_0,845,08:45,30.55,30.789473684210527,0.23947368421052673
no08,533967_00285_11497_0,900,09:00,32.5,32.473684210526315,-0.02631578947368496
no08,533967_00285_11497_0,915,09:15,21.9,21.63157894736842,-0.26842105263157734
no08,533967_00285_11497_0,930,09:30,34.65,34.78947368421053,0.13947368421052886
no08,533967_00285_11497_0,945,09:45,28.55,28.31578947368421,-0.23421052631579187
no08,533967_00285_11497_0,1000,10:00,38.05,38.31578947368421,0.26578947368421524
no08,533967_00285_11497_0,1015,10:15,26.7,26.473684210526315,-0.22631578947368425
no08,533967_00285_11497_0,1030,10:30,33.75,33.94736842105263,0.19736842105263008
no08,533967_00285_11497_0,1045,10:45,18.45,18.473684210526315,0.023684210526315752
no08,533967_00285_11497_0,1100,11:00,20.75,20.68421052631579,-0.06578947368420884
no08,533967_00285_11497_0,1115,11:15,22.9,22.94736842105263,0.047368421052631504
no08,533967_00285_11497_0,1130,11:30,32.55,32.578947368421055,0.028947368421057718
no08,533967_00285_11497_0,1145,11:45,20.0,19.84210526315789,-0.15789473684210975
no08,533967_00285_11497_0,1200,12:00,19.9,20.26315789473684,0.36315789473684035
no08,533967_00285_11497_0,1215,12:15,19.0,18.73684210526316,-0.2631578947368389
no08,533967_00285_11497_0,1230,12:30,18.2,18.210526315789476,0.010526315789476826
no08,533967_00285_11497_0,1245,12:45,14.0,13.894736842105264,-0.10526315789473628
no08,533967_00285_11497_0,1300,13:00,18.85,18.84210526315789,-0.007894736842111172
no08,533967_00285_11497_0,1315,13:15,11.25,11.36842105263158,0.11842105263158054
no08,533967_00285_11497_0,1330,13:30,14.1,13.894736842105264,-0.20526315789473593
no08,533967_00285_11497_0,1345,13:45,13.7,13.789473684210526,0.08947368421052637
no08,533967_00285_11497_0,1400,14:00,17.85,17.894736842105264,0.0447368421052623
no08,533967_00285_11497_0,1415,14:15,20.0,20.105263157894736,0.10526315789473628
no08,533967_00285_11497_0,1430,14:30,27.8,27.63157894736842,-0.16842105263157947
