scenario,link_id,slot_code,HHMM,TTT_base,TTT_scen,TTT_diff
no05,533967_00280_13214_0,815,08:15,1406.321,1426.7645,20.443500000000085
no05,533967_00280_13214_0,830,08:30,1474.249,1457.919,-16.329999999999927
no05,533967_00280_13214_0,845,08:45,1320.5475,1335.036,14.488500000000158
no05,533967_00280_13214_0,900,09:00,1409.749,1413.1699999999998,3.4209999999998217
no05,533967_00280_13214_0,915,09:15,1297.1950000000002,1301.069,3.8739999999997963
no05,533967_00280_13214_0,930,09:30,1351.6055,1353.9225,2.3170000000000073
no05,533967_00280_13214_0,945,09:45,1271.635,1267.879,-3.7560000000000855
no05,533967_00280_13214_0,1000,10:00,1255.7315,1244.949,-10.782500000000027
no05,533967_00280_13214_0,1015,10:15,1179.839,1198.984,19.144999999999982
no05,533967_00280_13214_0,1030,10:30,1179.9685,1180.5375,0.56899999999996
no05,533967_00280_13214_0,1045,10:45,1245.2675,1249.27,4.002500000000055
no05,533967_00280_13214_0,1100,11:00,1223.418,1218.2955,-5.122499999999945
no05,533967_00280_13214_0,1115,11:15,1164.038,1157.2045,-6.833499999999958
no05,533967_00280_13214_0,1130,11:30,1317.6325000000002,1319.7914999999998,2.1589999999996508
no05,533967_00280_13214_0,1145,11:45,1214.3425,1226.0324999999998,11.689999999999827
no05,533967_00280_13214_0,1200,12:00,1429.227,1425.9595,-3.2675000000001546
no05,533967_00280_13214_0,1215,12:15,1587.368,1595.2869999999998,7.918999999999869
no05,533967_00280_13214_0,1230,12:30,1235.1375,1230.203,-4.934500000000071
no05,533967_00280_13214_0,1245,12:45,1194.706,1194.878,0.17200000000002547
no05,533967_00280_13214_0,1300,13:00,1316.6345,1313.658,-2.9764999999999873
no05,533967_00280_13214_0,1315,13:15,1177.1075,1185.7555,8.64799999999991
no05,533967_00280_13214_0,1330,13:30,1181.832,1174.712,-7.120000000000118
no05,533967_00280_13214_0,1345,13:45,816.313,817.3325,1.0194999999999936
no05,533967_00280_13214_0,1400,14:00,1027.081,1024.925,-2.155999999999949
no05,533967_00280_13214_0,1415,14:15,1329.9605,1332.096,2.1355000000000928
no05,533967_00280_13214_0,1430,14:30,1283.211,1291.2530000000002,8.042000000000144
no05,533967_00280_13214_0,1445,14:45,1161.303,1159.652,-1.6510000000000673
no05,533967_00280_13214_0,1500,15:00,1098.002,1091.3955,-6.606499999999869
no05,533967_00280_13214_0,1515,15:15,1144.309,1139.6815,-4.627500000000055
no05,533967_00280_13214_0,1530,15:30,1096.655,1109.807,13.152000000000044
no05,533967_00280_13214_0,1545,15:45,1252.7685,1249.538,-3.2304999999998927
no05,533967_00280_13214_0,1600,16:00,1509.8995,1506.9969999999998,-2.9025000000001455
no05,533967_00280_13214_0,1615,16:15,1465.809,1473.6955,7.886500000000069
no05,533967_00280_13214_0,1630,16:30,1469.915,1459.8205,-10.094499999999925
no05,533967_00280_13214_0,1645,16:45,1608.0,1633.8765,25.876500000000078
no05,533967_00280_13214_0,1700,17:00,1562.001,1549.339,-12.662000000000035
no05,533967_00280_13214_0,1715,17:15,1554.652,1544.3085,-10.343499999999949
no05,533967_00280_13214_0,1730,17:30,1234.661,1221.2385,-13.422500000000127
no05,533967_00280_13214_0,1745,17:45,1026.6715,1008.5855,-18.0859999999999
no05,533967_00280_13214_0,1800,18:00,1322.0955,1329.085,6.989500000000135
no05,533967_00280_13214_0,1815,18:15,1435.525,1424.0395,-11.485500000000002
no05,533967_00280_13214_0,1830,18:30,1203.7235,1249.8245,46.100999999999885
no05,533967_00280_13214_0,1845,18:45,1075.0115,1079.4969999999998,4.4854999999997744
no05,533967_00280_13214_1,630,06:30,1599.5145,1599.5145,0.0
no05,533967_00280_13214_1,645,06:45,1313.2065,1313.2065,0.0
no05,533967_00280_13214_1,700,07:00,1415.283,1415.283,0.0
no05,533967_00280_13214_1,715,07:15,1532.1735,1532.1735,0.0
no05,533967_00280_13214_1,730,07:30,1360.138,1360.138,0.0
no05,533967_00280_13214_1,745,07:45,1750.8285,1750.8285,0.0
no05,533967_00280_13214_1,800,08:00,1368.6699999999998,1368.6699999999998,0.0
no05,533967_00280_13214_1,815,08:15,1612.2485,1612.2485,0.0
no05,533967_00280_13214_1,830,08:30,1503.053,1503.053,0.0
no05,533967_00280_13214_1,845,08:45,1822.242,1822.483,0.24099999999998545
no05,533967_00280_13214_1,900,09:00,1131.0435,1131.0435,0.0
no05,533967_00280_13214_1,915,09:15,1494.568,1494.568,0.0
no05,533967_00280_13214_1,930,09:30,1758.3825000000002,1758.3825000000002,0.0
no05,533967_00280_13214_1,945,09:45,1257.621,1257.621,0.0
no05,533967_00280_13214_1,1000,10:00,1055.6055,1055.6055,0.0
no05,533967_00280_13214_1,1015,10:15,1035.857,1035.857,0.0
no05,533967_00280_13214_1,1030,10:30,1019.9635,1019.9635,0.0
no05,533967_00280_13214_1,1045,10:45,1101.516,1101.516,0.0
no05,533967_00280_13214_1,1100,11:00,1197.4095,1197.4095,0.0
no05,533967_00280_13214_1,1115,11:15,1190.884,1190.884,0.0
no05,533967_00280_13214_1,1130,11:30,1251.4119999999998,1251.4119999999998,0.0
no05,533967_00280_13214_1,1145,11:45,1138.9475,1138.9475,0.0
no05,533967_00280_13214_1,1200,12:00,1017.671,1017.671,0.0
no05,533967_00280_13214_1,1215,12:15,1113.261,1113.261,0.0
no05,533967_00280_13214_1,1230,12:30,1248.9065,1248.9065,0.0
no05,533967_00280_13214_1,1245,12:45,1215.223,1215.223,0.0
no05,533967_00280_13214_1,1300,13:00,1325.767,1325.767,0.0
no05,533967_00280_13214_1,1315,13:15,1218.095,1218.095,0.0
no05,533967_00280_13214_1,1330,13:30,1356.514,1356.514,0.0
no05,533967_00280_13214_1,1345,13:45,1219.227,1219.227,0.0
no05,533967_00280_13214_1,1400,14:00,1455.6245,1455.6245,0.0
no05,533967_00280_13214_1,1415,14:15,1706.205,1706.205,0.0
no05,533967_00280_13214_1,1430,14:30,1084.5695,1084.5695,0.0
no05,533967_00280_13214_1,1445,14:45,1300.6115,1300.6705,0.05899999999996908
no05,533967_00280_13214_1,1500,15:00,939.445,939.445,0.0
no05,533967_00280_13214_1,1515,15:15,1308.7745,1308.7745,0.0
no05,533967_00280_13214_1,1530,15:30,1260.7105,1260.7105,0.0
no05,533967_00280_13214_1,1545,15:45,1111.311,1111.311,0.0
no05,533967_00280_13214_1,1600,16:00,1137.3235,1137.3235,0.0
no05,533967_00280_13214_1,1615,16:15,1198.5125,1198.5125,0.0
no05,533967_00280_13214_1,1630,16:30,789.3405,789.3405,0.0
no05,533967_00280_13214_1,1645,16:45,1260.135,1260.1905,0.055499999999938154
no05,533967_00280_13214_1,1700,17:00,982.329,982.329,0.0
no05,533967_00280_13214_1,1715,17:15,1330.7205,1330.7205,0.0
no05,533967_00280_13214_1,1730,17:30,1161.3665,1161.3665,0.0
no05,533967_00280_13214_1,1745,17:45,1263.0405,1263.0405,0.0
no05,533967_00280_13214_1,1800,18:00,810.5205,810.5205,0.0
no05,533967_00280_13214_1,1815,18:15,1047.6515,1047.6515,0.0
no05,533967_00280_13214_1,1830,18:30,714.789,714.789,0.0
no05,533967_00280_13214_1,1845,18:45,944.0595,944.0595,0.0
no05,533967_00285_11494_0,630,06:30,78.451,78.7045,0.2535000000000025
no05,533967_00285_11494_0,645,06:45,66.4585,66.0005,-0.4579999999999984
no05,533967_00285_11494_0,700,07:00,162.998,162.2865,-0.7115000000000009
no05,533967_00285_11494_0,715,07:15,122.813,123.951,1.137999999999991
no05,533967_00285_11494_0,730,07:30,178.29850000000002,178.54850000000002,0.25
no05,533967_00285_11494_0,745,07:45,255.6145,253.0395,-2.5749999999999886
no05,533967_00285_11494_0,800,08:00,208.5065,210.1915,1.6850000000000023
no05,533967_00285_11494_0,815,08:15,200.137,201.9365,1.7994999999999948
no05,533967_00285_11494_0,830,08:30,44.303,43.244,-1.0589999999999975
no05,533967_00285_11494_0,845,08:45,0.0,0.0,0.0
no05,533967_00285_11494_0,900,09:00,18.0495,17.801,-0.24849999999999994
no05,533967_00285_11494_0,915,09:15,35.954,35.997,0.04299999999999926
no05,533967_00285_11494_0,930,09:30,182.178,180.6255,-1.552500000000009
no05,533967_00285_11494_0,945,09:45,64.611,65.5315,0.9204999999999899
no05,533967_00285_11494_0,1000,10:00,136.6855,136.68099999999998,-0.004500000000007276
no05,533967_00285_11494_0,1015,10:15,44.7065,44.2575,-0.44899999999999807
no05,533967_00285_11494_0,1030,10:30,12.536923076923076,12.536923076923076,0.0
no05,533967_00285_11494_0,1045,10:45,38.1005,38.349,0.24849999999999994
no05,533967_00285_11494_0,1100,11:00,15.248500000000002,15.1495,-0.09900000000000198
no05,533967_00285_11494_0,1115,11:15,262.9185,264.937,2.0185000000000173
no05,533967_00285_11494_0,1130,11:30,63.84349999999999,61.6925,-2.150999999999989
no05,533967_00285_11494_0,1145,11:45,27.801,27.402,-0.39899999999999736
no05,533967_00285_11494_0,1200,12:00,40.2405,40.1995,-0.04099999999999682
no05,533967_00285_11494_0,1215,12:15,10.998947368421051,11.263684210526316,0.2647368421052647
no05,533967_00285_11494_0,1230,12:30,107.896,107.8445,-0.05150000000000432
no05,533967_00285_11494_0,1245,12:45,62.047,62.205,0.15800000000000125
no05,533967_00285_11494_0,1300,13:00,49.749,49.651,-0.09799999999999898
no05,533967_00285_11494_0,1315,13:15,17.9985,17.997999999999998,-0.0005000000000023874
no05,533967_00285_11494_0,1330,13:30,227.81,228.709,0.8990000000000009
no05,533967_00285_11494_0,1345,13:45,111.5185,112.956,1.4375
no05,533967_00285_11494_0,1400,14:00,84.503,84.9955,0.4925000000000068
no05,533967_00285_11494_0,1415,14:15,9.99875,9.93625,-0.0625
no05,533967_00285_11494_0,1430,14:30,0.0,0.0,0.0
no05,533967_00285_11494_0,1445,14:45,34.5135,34.105000000000004,-0.40849999999999653
no05,533967_00285_11494_0,1500,15:00,72.99249999999999,74.1285,1.13600000000001
no05,533967_00285_11494_0,1515,15:15,37.0985,37.501,0.4024999999999963
no05,533967_00285_11494_0,1530,15:30,19.854,18.901,-0.9529999999999994
no05,533967_00285_11494_0,1545,15:45,70.86699999999999,70.55699999999999,-0.3100000000000023
no05,533967_00285_11494_0,1600,16:00,99.308,99.6585,0.3504999999999967
no05,533967_00285_11494_0,1615,16:15,41.05,41.603,0.5530000000000044
no05,533967_00285_11494_0,1630,16:30,68.399,67.9035,-0.49550000000000693
no05,533967_00285_11494_0,1645,16:45,32.058499999999995,33.25,1.1915000000000049
no05,533967_00285_11494_0,1700,17:00,70.6005,71.399,0.7985000000000042
no05,533967_00285_11494_0,1715,17:15,115.912,113.6715,-2.2405000000000115
no05,533967_00285_11494_0,1730,17:30,214.6275,215.6655,1.038000000000011
no05,533967_00285_11494_0,1745,17:45,115.022,115.6835,0.6614999999999895
no05,533967_00285_11494_0,1800,18:00,79.1,78.95,-0.14999999999999147
no05,533967_00285_11494_0,1815,18:15,76.9395,73.4605,-3.478999999999999
no05,533967_00285_11494_0,1830,18:30,124.971,129.2525,4.281499999999994
no05,533967_00285_11494_0,1845,18:45,168.9085,168.5795,-0.32900000000000773
no05,533967_00285_11494_1,630,06:30,201.0,201.0,0.0
no05,533967_00285_11494_1,645,06:45,164.75,164.75,0.0
no05,533967_00285_11494_1,700,07:00,198.5,198.5,0.0
no05,533967_00285_11494_1,715,07:15,145.5,145.5,0.0
no05,533967_00285_11494_1,730,07:30,165.052,165.052,0.0
no05,533967_00285_11494_1,745,07:45,135.75,135.75,0.0
no05,533967_00285_11494_1,800,08:00,199.25,199.25,0.0
no05,533967_00285_11494_1,815,08:15,268.962,268.962,0.0
no05,533967_00285_11494_1,830,08:30,244.5,244.5,0.0
no05,533967_00285_11494_1,845,08:45,150.6805,150.6805,0.0
no05,533967_00285_11494_1,900,09:00,161.2975,161.2975,0.0
no05,533967_00285_11494_1,915,09:15,110.75,110.75,0.0
no05,533967_00285_11494_1,930,09:30,174.25,174.25,0.0
no05,533967_00285_11494_1,945,09:45,141.25,141.25,0.0
no05,533967_00285_11494_1,1000,10:00,191.773,191.773,0.0
no05,533967_00285_11494_1,1015,10:15,132.25,132.25,0.0
no05,533967_00285_11494_1,1030,10:30,168.5,168.5,0.0
no05,533967_00285_11494_1,1045,10:45,91.5,91.5,0.0
no05,533967_00285_11494_1,1100,11:00,104.25,104.25,0.0
no05,533967_00285_11494_1,1115,11:15,114.75,114.75,0.0
no05,533967_00285_11494_1,1130,11:30,163.0,163.0,0.0
no05,533967_00285_11494_1,1145,11:45,98.6575,98.6575,0.0
no05,533967_00285_11494_1,1200,12:00,99.5,99.5,0.0
no05,533967_00285_11494_1,1215,12:15,94.75,94.75,0.0
no05,533967_00285_11494_1,1230,12:30,90.087,90.087,0.0
no05,533967_00285_11494_1,1245,12:45,70.0,70.0,0.0
no05,533967_00285_11494_1,1300,13:00,94.25,94.25,0.0
no05,533967_00285_11494_1,1315,13:15,57.0,57.0,0.0
no05,533967_00285_11494_1,1330,13:30,69.5,69.5,0.0
no05,533967_00285_11494_1,1345,13:45,68.75,68.75,0.0
no05,533967_00285_11494_1,1400,14:00,90.5,90.5,0.0
no05,533967_00285_11494_1,1415,14:15,99.05,99.05,0.0
no05,533967_00285_11494_1,1430,14:30,139.75,139.75,0.0
no05,533967_00285_11494_1,1445,14:45,66.69800000000001,66.69800000000001,0.0
no05,533967_00285_11494_1,1500,15:00,99.0,99.0,0.0
no05,533967_00285_11494_1,1515,15:15,65.0,65.0,0.0
no05,533967_00285_11494_1,1530,15:30,70.44800000000001,70.44800000000001,0.0
no05,533967_00285_11494_1,1545,15:45,79.75,79.75,0.0
no05,533967_00285_11494_1,1600,16:00,158.5,158.5,0.0
no05,533967_00285_11494_1,1615,16:15,96.75,96.75,0.0
no05,533967_00285_11494_1,1630,16:30,174.25,174.25,0.0
no05,533967_00285_11494_1,1645,16:45,115.5,115.5,0.0
no05,533967_00285_11494_1,1700,17:00,182.25,182.25,0.0
no05,533967_00285_11494_1,1715,17:15,138.25,138.25,0.0
no05,533967_00285_11494_1,1730,17:30,100.25,100.25,0.0
no05,533967_00285_11494_1,1745,17:45,104.5,104.5,0.0
no05,533967_00285_11494_1,1800,18:00,136.75,136.75,0.0
no05,533967_00285_11494_1,1815,18:15,73.75,73.75,0.0
no05,533967_00285_11494_1,1830,18:30,88.5,88.5,0.0
no05,533967_00285_11494_1,1845,18:45,100.5,100.5,0.0
no05,533967_00285_11497_0,630,06:30,400.218,400.258,0.03999999999996362
no05,533967_00285_11497_0,645,06:45,330.534,330.534,0.0
no05,533967_00285_11497_0,700,07:00,397.9665,397.9665,0.0
no05,533967_00285_11497_0,715,07:15,295.098,295.18600000000004,0.08800000000002228
no05,533967_00285_11497_0,730,07:30,332.447,332.498,0.05099999999998772
no05,533967_00285_11497_0,745,07:45,274.2575,274.2575,0.0
no05,533967_00285_11497_0,800,08:00,398.624,398.4185,-0.2055000000000291
no05,533967_00285_11497_0,815,08:15,553.3675000000001,553.154,-0.2135000000000673
no05,533967_00285_11497_0,830,08:30,501.2575,501.0085,-0.2489999999999668
no05,533967_00285_11497_0,845,08:45,308.48400000000004,308.48400000000004,0.0
no05,533967_00285_11497_0,900,09:00,326.5075,326.605,0.09750000000002501
no05,533967_00285_11497_0,915,09:15,219.046,219.046,0.0
no05,533967_00285_11497_0,930,09:30,347.3165,347.3165,0.0
no05,533967_00285_11497_0,945,09:45,285.895,285.895,0.0
no05,533967_00285_11497_0,1000,10:00,388.52,388.504,-0.01599999999996271
no05,533967_00285_11497_0,1015,10:15,271.954,272.004,0.05000000000001137
no05,533967_00285_11497_0,1030,10:30,338.4425,338.4425,0.0
no05,533967_00285_11497_0,1045,10:45,184.5475,184.5475,0.0
no05,533967_00285_11497_0,1100,11:00,207.5,207.546,0.04599999999999227
no05,533967_00285_11497_0,1115,11:15,229.292,229.292,0.0
no05,533967_00285_11497_0,1130,11:30,326.6365,326.6365,0.0
no05,533967_00285_11497_0,1145,11:45,201.123,201.2175,0.09450000000001069
no05,533967_00285_11497_0,1200,12:00,199.0,199.0,0.0
no05,533967_00285_11497_0,1215,12:15,190.054,190.054,0.0
no05,533967_00285_11497_0,1230,12:30,182.919,182.919,0.0
no05,533967_00285_11497_0,1245,12:45,140.0,140.0,0.0
no05,533967_00285_11497_0,1300,13:00,188.5,188.5,0.0
no05,533967_00285_11497_0,1315,13:15,112.5,112.5,0.0
no05,533967_00285_11497_0,1330,13:30,141.0,141.0,0.0
no05,533967_00285_11497_0,1345,13:45,137.0,137.0,0.0
no05,533967_00285_11497_0,1400,14:00,178.5,178.5,0.0
no05,533967_00285_11497_0,1415,14:15,200.4025,200.4025,0.0
no05,533967_00285_11497_0,1430,14:30,278.3025,278.3025,0.0
no05,533967_00285_11497_0,1445,14:45,135.199,135.199,0.0
no05,533967_00285_11497_0,1500,15:00,198.5,198.5,0.0
no05,533967_00285_11497_0,1515,15:15,129.0,129.0,0.0
no05,533967_00285_11497_0,1530,15:30,143.052,143.052,0.0
no05,533967_00285_11497_0,1545,15:45,158.0,158.0,0.0
no05,533967_00285_11497_0,1600,16:00,316.7285,316.7285,0.0
no05,533967_00285_11497_0,1615,16:15,193.706,193.706,0.0
no05,533967_00285_11497_0,1630,16:30,349.1065,349.1065,0.0
no05,533967_00285_11497_0,1645,16:45,232.9035,232.9035,0.0
no05,533967_00285_11497_0,1700,17:00,365.811,365.811,0.0
no05,533967_00285_11497_0,1715,17:15,276.531,276.4875,-0.04349999999999454
no05,533967_00285_11497_0,1730,17:30,201.7,201.7,0.0
no05,533967_00285_11497_0,1745,17:45,209.5,209.5,0.0
no05,533967_00285_11497_0,1800,18:00,274.2395,274.328,0.08849999999995362
no05,533967_00285_11497_0,1815,18:15,147.5,147.5,0.0
no05,533967_00285_11497_0,1830,18:30,176.051,176.051,0.0
no05,533967_00285_11497_0,1845,18:45,201.0,201.0,0.0
no05,533967_00285_11497_1,630,06:30,189.147,188.898,-0.24899999999999523
no05,533967_00285_11497_1,645,06:45,162.1495,162.551,0.40149999999999864
no05,533967_00285_11497_1,700,07:00,388.215,388.2995,0.0845000000000482
no05,533967_00285_11497_1,715,07:15,290.303,289.8595,-0.4434999999999718
no05,533967_00285_11497_1,730,07:30,423.254,423.6965,0.44249999999999545
no05,533967_00285_11497_1,745,07:45,602.057,599.7655,-2.291500000000042
no05,533967_00285_11497_1,800,08:00,493.4625,490.0355,-3.426999999999964
no05,533967_00285_11497_1,815,08:15,473.669,480.0565,6.3875000000000455
no05,533967_00285_11497_1,830,08:30,104.491,103.0065,-1.484499999999997
no05,533967_00285_11497_1,845,08:45,0.0,0.0,0.0
no05,533967_00285_11497_1,900,09:00,42.7005,42.949,0.24849999999999994
no05,533967_00285_11497_1,915,09:15,85.5995,85.6015,0.001999999999995339
no05,533967_00285_11497_1,930,09:30,428.7895,427.24799999999993,-1.5415000000000418
no05,533967_00285_11497_1,945,09:45,149.301,151.4655,2.164500000000004
no05,533967_00285_11497_1,1000,10:00,332.09450000000004,332.639,0.5444999999999709
no05,533967_00285_11497_1,1015,10:15,102.839,103.158,0.3190000000000026
no05,533967_00285_11497_1,1030,10:30,30.15538461538461,30.15538461538461,0.0
no05,533967_00285_11497_1,1045,10:45,90.1535,89.961,-0.19249999999999545
