scenario,link_id,slot_code,HHMM,TTT_base,TTT_scen,TTT_diff
no06,533967_00280_13214_0,630,06:30,764.6335,763.538,-1.0955000000000155
no06,533967_00280_13214_0,645,06:45,745.967,747.8705,1.9035000000000082
no06,533967_00280_13214_0,700,07:00,844.9465,845.8565000000001,0.9100000000000819
no06,533967_00280_13214_0,715,07:15,1279.1385,1282.9705,3.83199999999988
no06,533967_00280_13214_0,730,07:30,1290.65,1285.627,-5.023000000000138
no06,533967_00280_13214_0,745,07:45,1602.838,1576.7135,-26.124499999999898
no06,533967_00280_13214_0,800,08:00,1447.3735,1450.2565,2.883000000000038
no06,533967_00280_13214_0,815,08:15,1406.321,1415.79,9.469000000000051
no06,533967_00280_13214_0,830,08:30,1474.249,1468.8314999999998,-5.417500000000246
no06,533967_00280_13214_0,845,08:45,1320.5475,1335.6955,15.148000000000138
no06,533967_00280_13214_0,900,09:00,1409.749,1422.6985,12.949499999999944
no06,533967_00280_13214_0,915,09:15,1297.1950000000002,1293.6535,-3.541500000000269
no06,533967_00280_13214_0,930,09:30,1351.6055,1358.7189999999998,7.113499999999931
no06,533967_00280_13214_0,945,09:45,1271.635,1277.2665,5.63149999999996
no06,533967_00280_13214_0,1000,10:00,1255.7315,1236.496,-19.235500000000002
no06,533967_00280_13214_0,1015,10:15,1179.839,1200.111,20.272000000000162
no06,533967_00280_13214_0,1030,10:30,1179.9685,1177.2315,-2.7369999999998527
no06,533967_00280_13214_0,1045,10:45,1245.2675,1245.1799999999998,-0.08750000000009095
no06,533967_00280_13214_0,1100,11:00,1223.418,1232.1385,8.72050000000013
no06,533967_00280_13214_0,1115,11:15,1164.038,1148.7685,-15.269500000000107
no06,533967_00280_13214_0,1130,11:30,1317.6325000000002,1325.358,7.7254999999997835
no06,533967_00280_13214_0,1145,11:45,1214.3425,1216.8015,2.45900000000006
no06,533967_00280_13214_0,1200,12:00,1429.227,1413.7334999999998,-15.493500000000267
no06,533967_00280_13214_0,1215,12:15,1587.368,1604.727,17.35900000000015
no06,533967_00280_13214_0,1230,12:30,1235.1375,1217.111,-18.026499999999942
no06,533967_00280_13214_0,1245,12:45,1194.706,1222.518,27.812000000000126
no06,533967_00280_13214_0,1300,13:00,1316.6345,1321.4205,4.786000000000058
no06,533967_00280_13214_0,1315,13:15,1177.1075,1193.165,16.05749999999989
no06,533967_00280_13214_0,1330,13:30,1181.832,1155.1445,-26.6875
no06,533967_00280_13214_0,1345,13:45,816.313,795.7684999999999,-20.544500000000085
no06,533967_00280_13214_0,1400,14:00,1027.081,1041.718,14.637000000000171
no06,533967_00280_13214_0,1415,14:15,1329.9605,1353.6125,23.652000000000044
no06,533967_00280_13214_0,1430,14:30,1283.211,1272.9365,-10.274499999999989
no06,533967_00280_13214_0,1445,14:45,1161.303,1154.5945,-6.7085000000001855
no06,533967_00280_13214_0,1500,15:00,1098.002,1065.567,-32.434999999999945
no06,533967_00280_13214_0,1515,15:15,1144.309,1169.0875,24.778500000000122
no06,533967_00280_13214_0,1530,15:30,1096.655,1113.143,16.488000000000056
no06,533967_00280_13214_0,1545,15:45,1252.7685,1243.0495,-9.718999999999824
no06,533967_00280_13214_0,1600,16:00,1509.8995,1515.2465,5.34699999999998
no06,533967_00280_13214_0,1615,16:15,1465.809,1465.6375,-0.1714999999999236
no06,533967_00280_13214_0,1630,16:30,1469.915,1458.544,-11.370999999999867
no06,533967_00280_13214_0,1645,16:45,1608.0,1643.827,35.827
no06,533967_00280_13214_0,1700,17:00,1562.001,1553.0085,-8.992500000000064
no06,533967_00280_13214_0,1715,17:15,1554.652,1541.0594999999998,-13.5925000000002
no06,533967_00280_13214_0,1730,17:30,1234.661,1233.632,-1.0289999999999964
no06,533967_00280_13214_0,1745,17:45,1026.6715,978.7175,-47.95399999999995
no06,533967_00280_13214_0,1800,18:00,1322.0955,1345.982,23.88650000000007
no06,533967_00280_13214_0,1815,18:15,1435.525,1421.7505,-13.774499999999989
no06,533967_00280_13214_0,1830,18:30,1203.7235,1242.801,39.07749999999987
no06,533967_00280_13214_0,1845,18:45,1075.0115,1089.495,14.483499999999822
no06,533967_00280_13214_1,630,06:30,1599.5145,1599.5145,0.0
no06,533967_00280_13214_1,645,06:45,1313.2065,1313.2065,0.0
no06,533967_00280_13214_1,700,07:00,1415.283,1415.283,0.0
no06,533967_00280_13214_1,715,07:15,1532.1735,1532.4875,0.31399999999985084
no06,533967_00280_13214_1,730,07:30,1360.138,1356.8225,-3.315499999999929
no06,533967_00280_13214_1,745,07:45,1750.8285,1752.7310000000002,1.9025000000001455
no06,533967_00280_13214_1,800,08:00,1368.6699999999998,1366.448,-2.2219999999997526
no06,533967_00280_13214_1,815,08:15,1612.2485,1609.203,-3.0454999999999472
no06,533967_00280_13214_1,830,08:30,1503.053,1505.9725,2.919499999999971
no06,533967_00280_13214_1,845,08:45,1822.242,1823.57,1.3279999999999745
no06,533967_00280_13214_1,900,09:00,1131.0435,1132.5535,1.509999999999991
no06,533967_00280_13214_1,915,09:15,1494.568,1500.6435,6.07549999999992
no06,533967_00280_13214_1,930,09:30,1758.3825000000002,1755.1799999999998,-3.2025000000003274
no06,533967_00280_13214_1,945,09:45,1257.621,1249.578,-8.04300000000012
no06,533967_00280_13214_1,1000,10:00,1055.6055,1058.317,2.7115000000001146
no06,533967_00280_13214_1,1015,10:15,1035.857,1033.0465,-2.8105000000000473
no06,533967_00280_13214_1,1030,10:30,1019.9635,1017.5445,-2.4189999999999827
no06,533967_00280_13214_1,1045,10:45,1101.516,1098.85,-2.6660000000001673
no06,533967_00280_13214_1,1100,11:00,1197.4095,1199.95,2.5405000000000655
no06,533967_00280_13214_1,1115,11:15,1190.884,1186.9555,-3.9284999999999854
no06,533967_00280_13214_1,1130,11:30,1251.4119999999998,1252.8185,1.4065000000002783
no06,533967_00280_13214_1,1145,11:45,1138.9475,1135.3395,-3.6079999999999472
no06,533967_00280_13214_1,1200,12:00,1017.671,1023.133,5.461999999999989
no06,533967_00280_13214_1,1215,12:15,1113.261,1113.2125,-0.04849999999987631
no06,533967_00280_13214_1,1230,12:30,1248.9065,1248.0795,-0.8269999999999982
no06,533967_00280_13214_1,1245,12:45,1215.223,1216.153,0.9300000000000637
no06,533967_00280_13214_1,1300,13:00,1325.767,1326.6025,0.8354999999999109
no06,533967_00280_13214_1,1315,13:15,1218.095,1216.1465,-1.9484999999999673
no06,533967_00280_13214_1,1330,13:30,1356.514,1360.8935,4.379500000000007
no06,533967_00280_13214_1,1345,13:45,1219.227,1217.036,-2.191000000000031
no06,533967_00280_13214_1,1400,14:00,1455.6245,1452.6905,-2.933999999999969
no06,533967_00280_13214_1,1415,14:15,1706.205,1712.1765,5.9715000000001055
no06,533967_00280_13214_1,1430,14:30,1084.5695,1085.7545,1.1849999999999454
no06,533967_00280_13214_1,1445,14:45,1300.6115,1296.015,-4.596499999999878
no06,533967_00280_13214_1,1500,15:00,939.445,944.299,4.853999999999928
no06,533967_00280_13214_1,1515,15:15,1308.7745,1301.55,-7.224500000000035
no06,533967_00280_13214_1,1530,15:30,1260.7105,1268.0805,7.370000000000118
no06,533967_00280_13214_1,1545,15:45,1111.311,1104.568,-6.742999999999938
no06,533967_00280_13214_1,1600,16:00,1137.3235,1146.6255,9.302000000000135
no06,533967_00280_13214_1,1615,16:15,1198.5125,1184.4805,-14.032000000000153
no06,533967_00280_13214_1,1630,16:30,789.3405,796.9035,7.562999999999988
no06,533967_00280_13214_1,1645,16:45,1260.135,1262.084,1.9490000000000691
no06,533967_00280_13214_1,1700,17:00,982.329,978.467,-3.8619999999999663
no06,533967_00280_13214_1,1715,17:15,1330.7205,1333.7615,3.0410000000001673
no06,533967_00280_13214_1,1730,17:30,1161.3665,1169.1985,7.83199999999988
no06,533967_00280_13214_1,1745,17:45,1263.0405,1252.3825,-10.65800000000013
no06,533967_00280_13214_1,1800,18:00,810.5205,816.749,6.228500000000054
no06,533967_00280_13214_1,1815,18:15,1047.6515,1043.368,-4.283500000000004
no06,533967_00280_13214_1,1830,18:30,714.789,710.479,-4.309999999999945
no06,533967_00280_13214_1,1845,18:45,944.0595,952.4375,8.378000000000043
no06,533967_00285_11494_0,630,06:30,78.451,78.7045,0.2535000000000025
no06,533967_00285_11494_0,645,06:45,66.4585,66.0005,-0.4579999999999984
no06,533967_00285_11494_0,700,07:00,162.998,161.62650000000002,-1.371499999999969
no06,533967_00285_11494_0,715,07:15,122.813,124.0635,1.2505000000000024
no06,533967_00285_11494_0,730,07:30,178.29850000000002,178.496,0.1974999999999909
no06,533967_00285_11494_0,745,07:45,255.6145,254.033,-1.5815000000000055
no06,533967_00285_11494_0,800,08:00,208.5065,210.361,1.8545000000000016
no06,533967_00285_11494_0,815,08:15,200.137,200.331,0.1939999999999884
no06,533967_00285_11494_0,830,08:30,44.303,45.0,0.6970000000000027
no06,533967_00285_11494_0,845,08:45,0.0,0.0,0.0
no06,533967_00285_11494_0,900,09:00,18.0495,17.899,-0.1504999999999974
no06,533967_00285_11494_0,915,09:15,35.954,38.211,2.256999999999998
no06,533967_00285_11494_0,930,09:30,182.178,180.7,-1.4780000000000086
no06,533967_00285_11494_0,945,09:45,64.611,62.801,-1.8100000000000023
no06,533967_00285_11494_0,1000,10:00,136.6855,138.2845,1.599000000000018
no06,533967_00285_11494_0,1015,10:15,44.7065,43.6545,-1.0519999999999996
no06,533967_00285_11494_0,1030,10:30,12.536923076923076,12.767692307692307,0.23076923076923173
no06,533967_00285_11494_0,1045,10:45,38.1005,38.5935,0.4930000000000021
no06,533967_00285_11494_0,1100,11:00,15.248500000000002,15.847,0.5984999999999978
no06,533967_00285_11494_0,1115,11:15,262.9185,266.3615,3.4429999999999836
no06,533967_00285_11494_0,1130,11:30,63.84349999999999,59.50449999999999,-4.338999999999999
no06,533967_00285_11494_0,1145,11:45,27.801,27.649,-0.15199999999999747
no06,533967_00285_11494_0,1200,12:00,40.2405,42.2965,2.0560000000000045
no06,533967_00285_11494_0,1215,12:15,10.998947368421051,9.948947368421052,-1.049999999999999
no06,533967_00285_11494_0,1230,12:30,107.896,109.1555,1.2595000000000027
no06,533967_00285_11494_0,1245,12:45,62.047,62.356,0.3090000000000046
no06,533967_00285_11494_0,1300,13:00,49.749,52.056,2.306999999999995
no06,533967_00285_11494_0,1315,13:15,17.9985,15.749,-2.2494999999999994
no06,533967_00285_11494_0,1330,13:30,227.81,234.782,6.972000000000008
no06,533967_00285_11494_0,1345,13:45,111.5185,105.737,-5.781500000000008
no06,533967_00285_11494_0,1400,14:00,84.503,83.0955,-1.4074999999999989
no06,533967_00285_11494_0,1415,14:15,9.99875,9.526315789473683,-0.4724342105263162
no06,533967_00285_11494_0,1430,14:30,0.0,0.0,0.0
no06,533967_00285_11494_0,1445,14:45,34.5135,34.3125,-0.2010000000000005
no06,533967_00285_11494_0,1500,15:00,72.99249999999999,77.6515,4.659000000000006
no06,533967_00285_11494_0,1515,15:15,37.0985,35.8005,-1.2980000000000018
no06,533967_00285_11494_0,1530,15:30,19.854,16.049,-3.8049999999999997
no06,533967_00285_11494_0,1545,15:45,70.86699999999999,73.659,2.792000000000016
no06,533967_00285_11494_0,1600,16:00,99.308,93.5575,-5.750500000000002
no06,533967_00285_11494_0,1615,16:15,41.05,45.744,4.694000000000003
no06,533967_00285_11494_0,1630,16:30,68.399,66.4475,-1.9514999999999958
no06,533967_00285_11494_0,1645,16:45,32.058499999999995,32.798500000000004,0.7400000000000091
no06,533967_00285_11494_0,1700,17:00,70.6005,69.763,-0.8374999999999915
no06,533967_00285_11494_0,1715,17:15,115.912,116.4415,0.5294999999999987
no06,533967_00285_11494_0,1730,17:30,214.6275,217.7425,3.115000000000009
no06,533967_00285_11494_0,1745,17:45,115.022,115.806,0.7839999999999918
no06,533967_00285_11494_0,1800,18:00,79.1,75.9555,-3.1444999999999936
no06,533967_00285_11494_0,1815,18:15,76.9395,76.1445,-0.7950000000000017
no06,533967_00285_11494_0,1830,18:30,124.971,126.606,1.634999999999991
no06,533967_00285_11494_0,1845,18:45,168.9085,170.557,1.6484999999999843
no06,533967_00285_11494_1,630,06:30,201.0,201.0,0.0
no06,533967_00285_11494_1,645,06:45,164.75,164.75,0.0
no06,533967_00285_11494_1,700,07:00,198.5,198.5,0.0
no06,533967_00285_11494_1,715,07:15,145.5,145.5,0.0
no06,533967_00285_11494_1,730,07:30,165.052,164.9485,-0.10349999999999682
no06,533967_00285_11494_1,745,07:45,135.75,135.75,0.0
no06,533967_00285_11494_1,800,08:00,199.25,199.0,-0.25
no06,533967_00285_11494_1,815,08:15,268.962,269.357,0.39500000000003865
no06,533967_00285_11494_1,830,08:30,244.5,244.0,-0.5
no06,533967_00285_11494_1,845,08:45,150.6805,151.423,0.7425000000000068
no06,533967_00285_11494_1,900,09:00,161.2975,161.4025,0.10499999999998977
no06,533967_00285_11494_1,915,09:15,110.75,109.75,-1.0
no06,533967_00285_11494_1,930,09:30,174.25,174.5,0.25
no06,533967_00285_11494_1,945,09:45,141.25,140.5,-0.75
no06,533967_00285_11494_1,1000,10:00,191.773,192.1535,0.38050000000001205
no06,533967_00285_11494_1,1015,10:15,132.25,132.5,0.25
no06,533967_00285_11494_1,1030,10:30,168.5,168.5,0.0
no06,533967_00285_11494_1,1045,10:45,91.5,92.0,0.5
no06,533967_00285_11494_1,1100,11:00,104.25,104.0,-0.25
no06,533967_00285_11494_1,1115,11:15,114.75,114.75,0.0
no06,533967_00285_11494_1,1130,11:30,163.0,164.0,1.0
no06,533967_00285_11494_1,1145,11:45,98.6575,97.8075,-0.8499999999999943
no06,533967_00285_11494_1,1200,12:00,99.5,100.75,1.25
no06,533967_00285_11494_1,1215,12:15,94.75,93.25,-1.5
no06,533967_00285_11494_1,1230,12:30,90.087,90.8515,0.7644999999999982
no06,533967_00285_11494_1,1245,12:45,70.0,69.5,-0.5
no06,533967_00285_11494_1,1300,13:00,94.25,94.5,0.25
no06,533967_00285_11494_1,1315,13:15,57.0,56.75,-0.25
no06,533967_00285_11494_1,1330,13:30,69.5,69.25,-0.25
no06,533967_00285_11494_1,1345,13:45,68.75,69.0,0.25
no06,533967_00285_11494_1,1400,14:00,90.5,90.5,0.0
no06,533967_00285_11494_1,1415,14:15,99.05,99.45,0.4000000000000057
no06,533967_00285_11494_1,1430,14:30,139.75,139.5,-0.25
no06,533967_00285_11494_1,1445,14:45,66.69800000000001,66.94800000000001,0.25
no06,533967_00285_11494_1,1500,15:00,99.0,99.0,0.0
no06,533967_00285_11494_1,1515,15:15,65.0,64.201,-0.7990000000000066
no06,533967_00285_11494_1,1530,15:30,70.44800000000001,72.25,1.8019999999999925
no06,533967_00285_11494_1,1545,15:45,79.75,78.25,-1.5
no06,533967_00285_11494_1,1600,16:00,158.5,158.5,0.0
no06,533967_00285_11494_1,1615,16:15,96.75,96.75,0.0
no06,533967_00285_11494_1,1630,16:30,174.25,175.5,1.25
no06,533967_00285_11494_1,1645,16:45,115.5,114.5,-1.0
no06,533967_00285_11494_1,1700,17:00,182.25,182.5,0.25
no06,533967_00285_11494_1,1715,17:15,138.25,138.0,-0.25
no06,533967_00285_11494_1,1730,17:30,100.25,100.25,0.0
no06,533967_00285_11494_1,1745,17:45,104.5,104.5,0.0
no06,533967_00285_11494_1,1800,18:00,136.75,137.0,0.25
no06,533967_00285_11494_1,1815,18:15,73.75,73.5,-0.25
no06,533967_00285_11494_1,1830,18:30,88.5,89.0,0.5
no06,533967_00285_11494_1,1845,18:45,100.5,99.75,-0.75
no06,533967_00285_11497_0,630,06:30,400.218,400.258,0.03999999999996362
no06,533967_00285_11497_0,645,06:45,330.534,330.534,0.0
no06,533967_00285_11497_0,700,07:00,397.9665,397.9665,0.0
no06,533967_00285_11497_0,715,07:15,295.098,295.081,-0.016999999999995907
no06,533967_00285_11497_0,730,07:30,332.447,331.32550000000003,-1.121499999999969
no06,533967_00285_11497_0,745,07:45,274.2575,273.799,-0.458500000000015
no06,533967_00285_11497_0,800,08:00,398.624,398.636,0.012000000000000455
no06,533967_00285_11497_0,815,08:15,553.3675000000001,564.994,11.626499999999965
no06,533967_00285_11497_0,830,08:30,501.2575,507.7425,6.485000000000014
no06,533967_00285_11497_0,845,08:45,308.48400000000004,310.7,2.2159999999999513
no06,533967_00285_11497_0,900,09:00,326.5075,326.428,-0.07949999999999591
no06,533967_00285_11497_0,915,09:15,219.046,217.147,-1.899000000000001
no06,533967_00285_11497_0,930,09:30,347.3165,348.1825,0.8659999999999854
no06,533967_00285_11497_0,945,09:45,285.895,285.146,-0.7489999999999668
no06,533967_00285_11497_0,1000,10:00,388.52,387.5365000000001,-0.9834999999998786
no06,533967_00285_11497_0,1015,10:15,271.954,275.6825,3.728499999999997
no06,533967_00285_11497_0,1030,10:30,338.4425,340.0345,1.5919999999999845
no06,533967_00285_11497_0,1045,10:45,184.5475,186.0,1.4524999999999864
no06,533967_00285_11497_0,1100,11:00,207.5,207.055,-0.4449999999999932
no06,533967_00285_11497_0,1115,11:15,229.292,229.145,-0.14699999999999136
no06,533967_00285_11497_0,1130,11:30,326.6365,327.197,0.5604999999999905
no06,533967_00285_11497_0,1145,11:45,201.123,198.869,-2.2539999999999907
no06,533967_00285_11497_0,1200,12:00,199.0,202.746,3.7460000000000093
no06,533967_00285_11497_0,1215,12:15,190.054,186.5,-3.554000000000002
no06,533967_00285_11497_0,1230,12:30,182.919,183.4555,0.5364999999999895
no06,533967_00285_11497_0,1245,12:45,140.0,139.0,-1.0
no06,533967_00285_11497_0,1300,13:00,188.5,188.5525,0.052500000000009095
no06,533967_00285_11497_0,1315,13:15,112.5,113.0,0.5
no06,533967_00285_11497_0,1330,13:30,141.0,139.5,-1.5
no06,533967_00285_11497_0,1345,13:45,137.0,138.0,1.0
no06,533967_00285_11497_0,1400,14:00,178.5,178.0,-0.5
no06,533967_00285_11497_0,1415,14:15,200.4025,202.3115,1.9089999999999918
no06,533967_00285_11497_0,1430,14:30,278.3025,276.1515,-2.1510000000000105
no06,533967_00285_11497_0,1445,14:45,135.199,136.202,1.002999999999986
no06,533967_00285_11497_0,1500,15:00,198.5,198.5,0.0
no06,533967_00285_11497_0,1515,15:15,129.0,128.549,-0.4509999999999934
no06,533967_00285_11497_0,1530,15:30,143.052,145.551,2.4989999999999952
no06,533967_00285_11497_0,1545,15:45,158.0,155.0,-3.0
no06,533967_00285_11497_0,1600,16:00,316.7285,316.696,-0.03249999999997044
no06,533967_00285_11497_0,1615,16:15,193.706,195.1075,1.4014999999999986
no06,533967_00285_11497_0,1630,16:30,349.1065,349.707,0.6005000000000109
no06,533967_00285_11497_0,1645,16:45,232.9035,231.246,-1.6574999999999989
no06,533967_00285_11497_0,1700,17:00,365.811,366.0355,0.22450000000003456
no06,533967_00285_11497_0,1715,17:15,276.531,276.8815,0.3505000000000109
no06,533967_00285_11497_0,1730,17:30,201.7,200.298,-1.4019999999999868
no06,533967_00285_11497_0,1745,17:45,209.5,209.60100000000003,0.10100000000002751
no06,533967_00285_11497_0,1800,18:00,274.2395,275.9335,1.69399999999996
no06,533967_00285_11497_0,1815,18:15,147.5,148.049,0.5490000000000066
no06,533967_00285_11497_0,1830,18:30,176.051,175.102,-0.9489999999999839
no06,533967_00285_11497_0,1845,18:45,201.0,201.0,0.0
no06,533967_00285_11497_1,630,06:30,189.147,188.898,-0.24899999999999523
no06,533967_00285_11497_1,645,06:45,162.1495,162.551,0.40149999999999864
no06,533967_00285_11497_1,700,07:00,388.215,386.7325,-1.482499999999959
no06,533967_00285_11497_1,715,07:15,290.303,291.459,1.156000000000006
no06,533967_00285_11497_1,730,07:30,423.254,423.1485,-0.10550000000000637
no06,533967_00285_11497_1,745,07:45,602.057,600.796,-1.2609999999999673
