scenario,link_id,slot_code,HHMM,TTT_base,TTT_scen,TTT_diff
no08,533967_00532_11497_1,1415,14:15,870.5745,868.3831578947368,-2.1913421052631747
no08,533967_00532_11497_1,1430,14:30,1052.6565,1071.2026315789474,18.546131578947325
no08,533967_00532_11497_1,1445,14:45,522.7555,539.9510526315789,17.19555263157895
no08,533967_00532_11497_1,1500,15:00,665.4515,649.8405263157895,-15.610973684210535
no08,533967_00532_11497_1,1515,15:15,559.3465,534.1626315789474,-25.18386842105258
no08,533967_00532_11497_1,1530,15:30,446.14850000000007,454.79210526315785,8.64360526315778
no08,533967_00532_11497_1,1545,15:45,622.5085,608.3752631578947,-14.133236842105362
no08,533967_00532_11497_1,1600,16:00,1053.7710000000002,1091.3363157894737,37.565315789473516
no08,533967_00532_11497_1,1615,16:15,839.5065000000001,843.2573684210525,3.7508684210524734
no08,533967_00532_11497_1,1630,16:30,1200.6875,1219.9173684210527,19.229868421052743
no08,533967_00532_11497_1,1645,16:45,920.029,950.5842105263156,30.55521052631559
no08,533967_00532_11497_1,1700,17:00,1222.7615,1235.0847368421053,12.323236842105189
no08,533967_00532_11497_1,1715,17:15,1162.506,1131.4036842105263,-31.102315789473778
no08,533967_00532_11497_1,1730,17:30,766.74,724.1657894736842,-42.574210526315824
no08,533967_00532_11497_1,1745,17:45,774.6415,791.6647368421053,17.023236842105348
no08,533967_00532_11497_1,1800,18:00,970.802,994.437894736842,23.635894736842033
no08,533967_00532_11497_1,1815,18:15,618.8534999999999,637.0578947368422,18.204394736842232
no08,533967_00532_11497_1,1830,18:30,559.551,576.3842105263159,16.83321052631584
no08,533967_00532_11497_1,1845,18:45,781.1510000000001,768.948947368421,-12.202052631579022
no08,533967_00533_11502_0,630,06:30,10.89421052631579,10.777222222222225,-0.11698830409356553
no08,533967_00533_11502_0,645,06:45,65.2465,65.26,0.013500000000007617
no08,533967_00533_11502_0,700,07:00,111.1005,111.20842105263158,0.10792105263158192
no08,533967_00533_11502_0,715,07:15,242.599,241.0321052631579,-1.5668947368421016
no08,533967_00533_11502_0,730,07:30,79.337,81.51210526315789,2.1751052631578887
no08,533967_00533_11502_0,745,07:45,23.051,25.84210526315789,2.791105263157892
no08,533967_00533_11502_0,800,08:00,85.9005,67.6321052631579,-18.268394736842097
no08,533967_00533_11502_0,815,08:15,240.299,263.0384210526316,22.73942105263157
no08,533967_00533_11502_0,830,08:30,310.999,311.5842105263158,0.585210526315791
no08,533967_00533_11502_0,845,08:45,477.3805,473.6857894736842,-3.6947105263157596
no08,533967_00533_11502_0,900,09:00,203.462,207.28526315789475,3.8232631578947576
no08,533967_00533_11502_0,915,09:15,357.692,358.5221052631579,0.8301052631579182
no08,533967_00533_11502_0,930,09:30,321.3,322.0557894736842,0.7557894736841604
no08,533967_00533_11502_0,945,09:45,201.873,196.6963157894737,-5.176684210526304
no08,533967_00533_11502_0,1000,10:00,148.292,152.45315789473685,4.161157894736846
no08,533967_00533_11502_0,1015,10:15,225.09,231.9042105263158,6.814210526315804
no08,533967_00533_11502_0,1030,10:30,330.0095,321.3842105263158,-8.625289473684177
no08,533967_00533_11502_0,1045,10:45,161.8955,164.8394736842105,2.943973684210505
no08,533967_00533_11502_0,1100,11:00,290.3675,295.678947368421,5.311447368421
no08,533967_00533_11502_0,1115,11:15,282.419,275.08894736842103,-7.330052631578951
no08,533967_00533_11502_0,1130,11:30,521.4435000000001,523.7073684210527,2.2638684210526208
no08,533967_00533_11502_0,1145,11:45,167.7055,173.80052631578948,6.095026315789482
no08,533967_00533_11502_0,1200,12:00,430.294,430.94,0.646000000000015
no08,533967_00533_11502_0,1215,12:15,359.90950000000004,366.9115789473684,7.002078947368375
no08,533967_00533_11502_0,1230,12:30,418.958,406.82,-12.138000000000034
no08,533967_00533_11502_0,1245,12:45,221.268,233.44789473684213,12.17989473684213
no08,533967_00533_11502_0,1300,13:00,311.229,299.25,-11.978999999999985
no08,533967_00533_11502_0,1315,13:15,373.8155,372.8657894736842,-0.9497105263158119
no08,533967_00533_11502_0,1330,13:30,254.005,258.3931578947369,4.388157894736878
no08,533967_00533_11502_0,1345,13:45,424.151,437.8421052631579,13.691105263157908
no08,533967_00533_11502_0,1400,14:00,408.432,395.00947368421055,-13.422526315789469
no08,533967_00533_11502_0,1415,14:15,491.68500000000006,497.6978947368421,6.012894736842043
no08,533967_00533_11502_0,1430,14:30,234.35700000000003,232.66105263157897,-1.6959473684210593
no08,533967_00533_11502_0,1445,14:45,520.3534999999999,521.4621052631578,1.1086052631578696
no08,533967_00533_11502_0,1500,15:00,412.9285,427.4110526315789,14.482552631578926
no08,533967_00533_11502_0,1515,15:15,419.7925,403.5126315789474,-16.27986842105264
no08,533967_00533_11502_0,1530,15:30,348.8385,356.788947368421,7.95044736842101
no08,533967_00533_11502_0,1545,15:45,282.7505,280.8342105263158,-1.9162894736841736
no08,533967_00533_11502_0,1600,16:00,279.663,283.2478947368421,3.5848947368421022
no08,533967_00533_11502_0,1615,16:15,419.5655,409.27315789473687,-10.292342105263117
no08,533967_00533_11502_0,1630,16:30,237.90500000000003,253.26421052631585,15.35921052631582
no08,533967_00533_11502_0,1645,16:45,428.009,435.0957894736842,7.086789473684178
