scenario,link_id,slot_code,HHMM,V_base,V_scen,V_diff
no06,533967_00280_13214_0,1530,15:30,45.41486302818056,45.37163759946122,-0.043225428719338765
no06,533967_00280_13214_0,1545,15:45,45.42311690876306,45.35519348017721,-0.06792342858584988
no06,533967_00280_13214_0,1600,16:00,45.42105624096233,45.40872956855433,-0.012326672408001116
no06,533967_00280_13214_0,1615,16:15,45.43960592648672,45.42722699422357,-0.012378932263153786
no06,533967_00280_13214_0,1630,16:30,45.43134830944436,45.373698327998895,-0.05764998144546496
no06,533967_00280_13214_0,1645,16:45,45.43341646035515,45.40047574896637,-0.03294071138877541
no06,533967_00280_13214_0,1700,17:00,45.44167407739751,45.40052401958796,-0.041150057809545615
no06,533967_00280_13214_0,1715,17:15,45.44785979687887,45.39423770863532,-0.05362208824355008
no06,533967_00280_13214_0,1730,17:30,45.44167033074731,45.39840753724498,-0.04326279350232909
no06,533967_00280_13214_0,1745,17:45,45.44167033074731,45.42105998761253,-0.020610343134777054
no06,533967_00280_13214_0,1800,18:00,45.4251738299136,45.41693117909135,-0.008242650822246844
no06,533967_00280_13214_0,1815,18:15,45.423113131578745,45.4231019323526,-1.1199226143787655e-05
no06,533967_00280_13214_0,1830,18:30,45.42518502913974,45.40458211831081,-0.02060291082892718
no06,533967_00280_13214_0,1845,18:45,45.44579913926849,45.392251729860064,-0.05354740940842362
no06,533967_00280_13214_1,630,06:30,50.409669115279385,50.409669115279385,0.0
no06,533967_00280_13214_1,645,06:45,50.900620734456496,50.900620734456496,0.0
no06,533967_00280_13214_1,700,07:00,50.7066583662852,50.7066583662852,0.0
no06,533967_00280_13214_1,715,07:15,50.55270184991252,50.58011043283766,0.027408582925133373
no06,533967_00280_13214_1,730,07:30,50.80820212898528,50.82657536134238,0.01837323235709931
no06,533967_00280_13214_1,745,07:45,50.44722595125444,50.44085130664233,-0.006374644612108682
no06,533967_00280_13214_1,800,08:00,50.48977769555304,50.592492427687176,0.10271473213413884
no06,533967_00280_13214_1,815,08:15,50.507595351657486,50.55015395351936,0.04255860186187732
no06,533967_00280_13214_1,830,08:30,50.61908457327798,50.52086448364569,-0.09822008963229223
no06,533967_00280_13214_1,845,08:45,50.19816789577803,50.19329632481018,-0.004871570967850403
no06,533967_00280_13214_1,900,09:00,50.8810238282368,50.838456491498114,-0.04256733673868496
no06,533967_00280_13214_1,915,09:15,50.503720221829234,50.489935374728205,-0.013784847101028674
no06,533967_00280_13214_1,930,09:30,50.23078428105665,50.17601857021445,-0.05476571084219728
no06,533967_00280_13214_1,945,09:45,50.423144002561614,50.56609593891723,0.14295193635561532
no06,533967_00280_13214_1,1000,10:00,50.589520659924425,50.6762898803564,0.08676922043197521
no06,533967_00280_13214_1,1015,10:15,50.5602897473702,50.64186871249588,0.0815789651256793
no06,533967_00280_13214_1,1030,10:30,50.89980718669036,50.93506404120357,0.03525685451320726
no06,533967_00280_13214_1,1045,10:45,50.55581108433286,50.68033231791576,0.12452123358290379
no06,533967_00280_13214_1,1100,11:00,50.66435113466987,50.74747186773397,0.08312073306409928
no06,533967_00280_13214_1,1115,11:15,50.75046347998104,50.79741293671088,0.04694945672983408
no06,533967_00280_13214_1,1130,11:30,50.74076153017152,50.70749700267962,-0.033264527491901674
no06,533967_00280_13214_1,1145,11:45,50.88063537570133,50.86478342220893,-0.015851953492401094
no06,533967_00280_13214_1,1200,12:00,51.099080668964426,50.991983405130426,-0.10709726383399953
no06,533967_00280_13214_1,1215,12:15,50.948834722726886,50.95124629721949,0.0024115744926049842
no06,533967_00280_13214_1,1230,12:30,50.70502254045447,50.73843131666641,0.033408776211935276
no06,533967_00280_13214_1,1245,12:45,50.81560775912969,50.776464194025024,-0.03914356510466632
no06,533967_00280_13214_1,1300,13:00,50.78556329751959,50.75388280710295,-0.03168049041664034
no06,533967_00280_13214_1,1315,13:15,50.56080888166592,50.56819852216395,0.00738964049802604
no06,533967_00280_13214_1,1330,13:30,50.54098204430432,50.44098687040497,-0.09999517389935164
no06,533967_00280_13214_1,1345,13:45,50.674127299208735,50.71776896042272,0.043641661213982275
no06,533967_00280_13214_1,1400,14:00,50.65734235754341,50.60196900686124,-0.055373350682174305
no06,533967_00280_13214_1,1415,14:15,50.50980935728711,50.46756093958975,-0.04224841769735832
no06,533967_00280_13214_1,1430,14:30,50.79512301713958,50.87171397681574,0.07659095967616025
no06,533967_00280_13214_1,1445,14:45,50.668762706788335,50.71540760984919,0.04664490306085156
no06,533967_00280_13214_1,1500,15:00,51.05772047834171,51.13099363428639,0.07327315594468331
no06,533967_00280_13214_1,1515,15:15,50.61540588186889,50.58790937044107,-0.02749651142782028
no06,533967_00280_13214_1,1530,15:30,50.70689224289005,50.68581126067873,-0.021080982211316268
no06,533967_00280_13214_1,1545,15:45,50.8307957323773,50.80437929111173,-0.026416441265567414
no06,533967_00280_13214_1,1600,16:00,50.8556281850121,50.86310331879254,0.007475133780438625
no06,533967_00280_13214_1,1615,16:15,50.905560107101245,50.95062449741318,0.045064390311935654
no06,533967_00280_13214_1,1630,16:30,51.237578851786814,51.220266774225855,-0.017312077560958983
no06,533967_00280_13214_1,1645,16:45,50.91240908295868,50.83275463993306,-0.07965444302562474
no06,533967_00280_13214_1,1700,17:00,51.07190493942496,51.03928879517192,-0.0326161442530406
no06,533967_00280_13214_1,1715,17:15,50.813460299677466,50.86676710137811,0.053306801700642836
no06,533967_00280_13214_1,1730,17:30,51.08054271804248,51.0300794056346,-0.050463312407877936
no06,533967_00280_13214_1,1745,17:45,50.95322945290559,51.066424238935774,0.11319478603018496
no06,533967_00280_13214_1,1800,18:00,51.274880380709575,51.16280302619678,-0.11207735451279888
no06,533967_00280_13214_1,1815,18:15,51.19011975535629,51.26353154663174,0.07341179127544706
no06,533967_00280_13214_1,1830,18:30,51.49848905609387,51.57029361451807,0.07180455842420486
no06,533967_00280_13214_1,1845,18:45,51.11300594288711,51.11240130908736,-0.0006046337997531737
no06,533967_00285_11494_0,630,06:30,50.39476943612684,50.19973809734704,-0.19503133877980616
no06,533967_00285_11494_0,645,06:45,50.77231502141634,51.06469552867733,0.29238050726099374
no06,533967_00285_11494_0,700,07:00,49.93435897255107,50.01277090346476,0.07841193091369547
no06,533967_00285_11494_0,715,07:15,49.39466577074471,49.43844245904588,0.04377668830117187
no06,533967_00285_11494_0,730,07:30,49.93560432237475,49.95312130578223,0.0175169834074822
no06,533967_00285_11494_0,745,07:45,49.49680240473855,49.569493615093634,0.07269121035508164
no06,533967_00285_11494_0,800,08:00,49.90856547868656,49.40625522948319,-0.5023102492033686
no06,533967_00285_11494_0,815,08:15,49.62858686803275,49.75343340814577,0.12484654011301899
no06,533967_00285_11494_0,830,08:30,50.34171084438409,49.96595019434643,-0.37576065003765535
no06,533967_00285_11494_0,845,08:45,0.0,0.0,0.0
no06,533967_00285_11494_0,900,09:00,49.8748720195365,50.30024903582962,0.4253770162931261
no06,533967_00285_11494_0,915,09:15,49.97680670824523,49.34206189031056,-0.6347448179346671
no06,533967_00285_11494_0,930,09:30,49.37646343000228,49.67075087283251,0.2942874428302247
no06,533967_00285_11494_0,945,09:45,49.41151548873354,49.63376728764968,0.22225179891614033
no06,533967_00285_11494_0,1000,10:00,50.38078800409888,49.880745509191335,-0.5000424949075466
no06,533967_00285_11494_0,1015,10:15,49.70367054581935,50.99876571425484,1.2950951684354877
no06,533967_00285_11494_0,1030,10:30,50.67275815967066,49.018257564290806,-1.6545005953798508
no06,533967_00285_11494_0,1045,10:45,49.822341780424736,50.0519153005872,0.2295735201624609
no06,533967_00285_11494_0,1100,11:00,51.14074254155604,50.394418744017095,-0.7463237975389418
no06,533967_00285_11494_0,1115,11:15,49.5489279873364,49.49961723560205,-0.04931075173434607
no06,533967_00285_11494_0,1130,11:30,49.40679879604226,49.36194199094008,-0.04485680510217804
no06,533967_00285_11494_0,1145,11:45,49.12319757714654,48.92491385988806,-0.1982837172584837
no06,533967_00285_11494_0,1200,12:00,51.015065329054494,50.37838309386348,-0.6366822351910173
no06,533967_00285_11494_0,1215,12:15,51.3943814053288,48.27666104741173,-3.1177203579170722
no06,533967_00285_11494_0,1230,12:30,49.75227875289528,49.38192581073288,-0.37035294216239834
no06,533967_00285_11494_0,1245,12:45,49.610061215591216,49.47018192732274,-0.1398792882684745
no06,533967_00285_11494_0,1300,13:00,49.50921981418766,49.21772361087211,-0.29149620331554615
no06,533967_00285_11494_0,1315,13:15,50.17533048183027,49.53444305676515,-0.6408874250651238
no06,533967_00285_11494_0,1330,13:30,49.73183662611659,49.55469358339631,-0.17714304272028158
no06,533967_00285_11494_0,1345,13:45,49.51742571844417,49.38298751387419,-0.13443820456998168
no06,533967_00285_11494_0,1400,14:00,50.26971576667764,50.45998061589555,0.1902648492179111
no06,533967_00285_11494_0,1415,14:15,51.72409525307632,51.59339521209133,-0.13070004098499055
no06,533967_00285_11494_0,1430,14:30,0.0,0.0,0.0
no06,533967_00285_11494_0,1445,14:45,49.52748581656739,49.74904774377601,0.22156192720861867
no06,533967_00285_11494_0,1500,15:00,49.56595129950252,48.82242159518804,-0.7435297043144828
no06,533967_00285_11494_0,1515,15:15,49.64172228080964,49.24999339009537,-0.3917288907142691
no06,533967_00285_11494_0,1530,15:30,48.11615546900317,48.450493914009726,0.3343384450065585
no06,533967_00285_11494_0,1545,15:45,49.854508135852186,49.83741651204421,-0.01709162380797835
no06,533967_00285_11494_0,1600,16:00,49.94065938511031,49.68493540364716,-0.2557239814631487
no06,533967_00285_11494_0,1615,16:15,49.69988990117325,49.80919420369577,0.1093043025225171
no06,533967_00285_11494_0,1630,16:30,49.7529626680324,49.68548369001694,-0.06747897801546543
no06,533967_00285_11494_0,1645,16:45,50.14552813259,50.48326117298584,0.3377330403958396
no06,533967_00285_11494_0,1700,17:00,49.81106767058598,49.60994092895316,-0.20112674163281952
no06,533967_00285_11494_0,1715,17:15,49.77063617345546,49.76721873931784,-0.0034174341376171924
no06,533967_00285_11494_0,1730,17:30,49.648541757996256,49.60427366441939,-0.044268093576867784
no06,533967_00285_11494_0,1745,17:45,49.60888451610237,49.24538304973271,-0.3635014663696623
no06,533967_00285_11494_0,1800,18:00,48.94553601327189,48.70145135716907,-0.24408465610282093
no06,533967_00285_11494_0,1815,18:15,49.405360853600016,48.8502216119165,-0.5551392416835128
no06,533967_00285_11494_0,1830,18:30,50.332543437471415,50.27501085771909,-0.057532579752326285
no06,533967_00285_11494_0,1845,18:45,49.51968266882496,49.15533080975934,-0.3643518590656214
no06,533967_00285_11494_1,630,06:30,44.28,44.28,0.0
no06,533967_00285_11494_1,645,06:45,44.28,44.28,0.0
no06,533967_00285_11494_1,700,07:00,44.28,44.28,0.0
no06,533967_00285_11494_1,715,07:15,44.28,44.28,0.0
no06,533967_00285_11494_1,730,07:30,44.33345674044266,44.360185110663984,0.02672837022132768
no06,533967_00285_11494_1,745,07:45,44.28,44.28,0.0
no06,533967_00285_11494_1,800,08:00,44.28,44.28,0.0
no06,533967_00285_11494_1,815,08:15,44.3689156626506,44.38677050136028,0.017854838709681076
no06,533967_00285_11494_1,830,08:30,44.28,44.28,0.0
no06,533967_00285_11494_1,845,08:45,44.37354929577465,44.45016907472071,0.07661977894606053
no06,533967_00285_11494_1,900,09:00,44.33345674044266,44.30672837022133,-0.02672837022132768
no06,533967_00285_11494_1,915,09:15,44.28,44.28,0.0
no06,533967_00285_11494_1,930,09:30,44.28,44.28,0.0
no06,533967_00285_11494_1,945,09:45,44.28,44.28,0.0
no06,533967_00285_11494_1,1000,10:00,44.39144031329269,44.360185110663984,-0.03125520262870651
no06,533967_00285_11494_1,1015,10:15,44.28,44.28,0.0
no06,533967_00285_11494_1,1030,10:30,44.28,44.28,0.0
no06,533967_00285_11494_1,1045,10:45,44.28,44.28,0.0
no06,533967_00285_11494_1,1100,11:00,44.28,44.28,0.0
no06,533967_00285_11494_1,1115,11:15,44.28,44.28,0.0
no06,533967_00285_11494_1,1130,11:30,44.28,44.28,0.0
no06,533967_00285_11494_1,1145,11:45,44.43654545454545,44.36945454545455,-0.06709090909090065
no06,533967_00285_11494_1,1200,12:00,44.28,44.28,0.0
no06,533967_00285_11494_1,1215,12:15,44.28,44.28,0.0
no06,533967_00285_11494_1,1230,12:30,44.48607140228193,44.35161796098639,-0.13445344129554115
no06,533967_00285_11494_1,1245,12:45,44.28,44.28,0.0
no06,533967_00285_11494_1,1300,13:00,44.28,44.28,0.0
no06,533967_00285_11494_1,1315,13:15,44.28,44.28,0.0
no06,533967_00285_11494_1,1330,13:30,44.28,44.28,0.0
no06,533967_00285_11494_1,1345,13:45,44.28,44.28,0.0
no06,533967_00285_11494_1,1400,14:00,44.28,44.28,0.0
no06,533967_00285_11494_1,1415,14:15,44.36945454545455,44.30236363636364,-0.06709090909091486
no06,533967_00285_11494_1,1430,14:30,44.28,44.28,0.0
no06,533967_00285_11494_1,1445,14:45,44.316,44.316,0.0
no06,533967_00285_11494_1,1500,15:00,44.28,44.28,0.0
no06,533967_00285_11494_1,1515,15:15,44.28,44.31143610547667,0.03143610547667208
no06,533967_00285_11494_1,1530,15:30,44.316,44.28,-0.036000000000001364
no06,533967_00285_11494_1,1545,15:45,44.28,44.28,0.0
no06,533967_00285_11494_1,1600,16:00,44.28,44.28,0.0
no06,533967_00285_11494_1,1615,16:15,44.28,44.28,0.0
no06,533967_00285_11494_1,1630,16:30,44.28,44.28,0.0
no06,533967_00285_11494_1,1645,16:45,44.28,44.28,0.0
no06,533967_00285_11494_1,1700,17:00,44.28,44.28,0.0
no06,533967_00285_11494_1,1715,17:15,44.28,44.28,0.0
no06,533967_00285_11494_1,1730,17:30,44.28,44.28,0.0
no06,533967_00285_11494_1,1745,17:45,44.28,44.28,0.0
no06,533967_00285_11494_1,1800,18:00,44.28,44.28,0.0
no06,533967_00285_11494_1,1815,18:15,44.28,44.28,0.0
no06,533967_00285_11494_1,1830,18:30,44.28,44.28,0.0
no06,533967_00285_11494_1,1845,18:45,44.28,44.28,0.0
no06,533967_00285_11497_0,630,06:30,51.98531823862055,51.980132601502056,-0.005185637118493958
no06,533967_00285_11497_0,645,06:45,52.10898421888231,52.10898421888231,0.0
no06,533967_00285_11497_0,700,07:00,52.080158302291,52.080158302291,0.0
no06,533967_00285_11497_0,715,07:15,52.07946592179434,52.08204587405694,0.002579952262600216
no06,533967_00285_11497_0,730,07:30,51.66864911403028,51.90369542891701,0.23504631488673056
no06,533967_00285_11497_0,745,07:45,51.96308705581083,51.955574604574245,-0.00751245123658606
no06,533967_00285_11497_0,800,08:00,51.9884794373797,51.92068850865678,-0.06779092872292125
no06,533967_00285_11497_0,815,08:15,50.83333764584752,50.02876701841826,-0.8045706274292641
no06,533967_00285_11497_0,830,08:30,50.98319751321016,50.64181340316491,-0.34138411004524727
no06,533967_00285_11497_0,845,08:45,51.79147850846456,51.66595671213672,-0.12552179632783833
no06,533967_00285_11497_0,900,09:00,52.04550760413896,52.05131973289065,0.005812128751685464
no06,533967_00285_11497_0,915,09:15,52.261587250996016,52.2381715169174,-0.0234157340786183
no06,533967_00285_11497_0,930,09:30,52.15263425018818,52.09878092574436,-0.05385332444382129
