,Time,VID,Type,Pos.x,Pos.y
5284514,12:00:00,23388,I_09_1204235410419,139.940995,35.897748
5284515,12:00:00,23335,I_09_1204235410404,139.941125,35.897487
5284516,12:00:00,23359,I_09_1204235410404,139.941246,35.897245
5284517,12:00:00,23219,I_09_1204235410404,139.941764,35.896205
5284518,12:00:00,22991,I_09_1204235410499,139.941596,35.896541
5284519,12:00:00,23218,I_09_1204235410404,139.941535,35.896665
5284520,12:00:00,22549,I_09_1204235410419,139.941452,35.896831
5284521,12:00:00,22536,I_09_1204235410404,139.941404,35.896928
5284522,12:00:00,23220,I_09_1204235410404,139.941369,35.896998
5284523,12:00:00,23214,I_09_1204235410404,139.941336,35.897064
5284524,12:00:00,23148,I_09_1204235410404,139.941305,35.897125
5284525,12:00:00,23121,I_09_1204235410404,139.943984,35.897055
5284526,12:00:00,22966,I_09_1204235410404,139.943667,35.896906
5284527,12:00:00,23151,I_09_1204235410404,139.943367,35.896765
5284528,12:00:00,22535,I_09_1204235410404,139.94308,35.89663
5284529,12:00:00,22532,I_09_1204235410404,139.942793,35.896496
5284530,12:00:00,23140,I_09_1204235410404,139.942215,35.896225
5284531,12:00:00,23130,I_09_1204235410404,139.941984,35.896116
5284532,12:00:00,22598,I_09_1204235410404,139.941937,35.896094
5284538,12:00:00,22756,I_09_1204235410404,139.949915,35.894623
5284539,12:00:00,22743,I_09_1204235410404,139.949906,35.894674
5284540,12:00:00,22799,I_09_1204235410404,139.949897,35.894726
5284541,12:00:00,22734,I_09_1204235410404,139.949887,35.894777
5284542,12:00:00,22819,I_09_1204235410404,139.949878,35.894829
5284543,12:00:00,23120,I_09_1204235410404,139.949867,35.894888
5284544,12:00:00,23204,I_09_1204235410404,139.949852,35.89497
5284545,12:00:00,22970,I_09_1204235410404,139.949833,35.895079
5284546,12:00:00,23203,I_09_1204235410404,139.949808,35.895213
5284547,12:00:00,22976,I_09_1204235410404,139.949778,35.895378
5284548,12:00:00,22967,I_09_1204235410404,139.949745,35.89556
5284549,12:00:00,22759,I_09_1204235410404,139.949915,35.894623
5284550,12:00:00,22644,I_09_1204235410404,139.949898,35.894718
5284551,12:00:00,22597,I_09_1204235410404,139.949898,35.894718
5284608,12:00:00,23228,I_09_1204235410434,139.949675,35.895963
5284609,12:00:00,22988,I_09_1204235410404,139.9496,35.896461
5284638,12:00:00,22935,I_09_1204235410434,139.949369,35.896938
5284758,12:00:01,23388,I_09_1204235410419,139.940942,35.897856
5284759,12:00:01,23335,I_09_1204235410404,139.941072,35.897595
5284760,12:00:01,23359,I_09_1204235410404,139.941192,35.897352
5284761,12:00:01,22991,I_09_1204235410499,139.941615,35.896503
5284762,12:00:01,23218,I_09_1204235410404,139.941549,35.896635
5284763,12:00:01,22549,I_09_1204235410419,139.94146,35.896815
5284764,12:00:01,22536,I_09_1204235410404,139.94141,35.896915
5284765,12:00:01,23220,I_09_1204235410404,139.941374,35.896988
5284766,12:00:01,23214,I_09_1204235410404,139.941339,35.897057
5284767,12:00:01,23148,I_09_1204235410404,139.941307,35.897121
5284768,12:00:01,23219,I_09_1204235410404,139.941771,35.89619
5284769,12:00:01,23121,I_09_1204235410404,139.944108,35.897113
5284770,12:00:01,22966,I_09_1204235410404,139.94379,35.896964
5284771,12:00:01,23151,I_09_1204235410404,139.94349,35.896823
5284772,12:00:01,22535,I_09_1204235410404,139.943202,35.896688
5284773,12:00:01,22532,I_09_1204235410404,139.942915,35.896553
5284774,12:00:01,23140,I_09_1204235410404,139.942327,35.896277
5284775,12:00:01,23130,I_09_1204235410404,139.942084,35.896163
5284776,12:00:01,22598,I_09_1204235410404,139.941937,35.896094
5284782,12:00:01,22756,I_09_1204235410404,139.949916,35.894622
5284783,12:00:01,22743,I_09_1204235410404,139.949906,35.894674
5284784,12:00:01,22799,I_09_1204235410404,139.949897,35.894726
5284785,12:00:01,22734,I_09_1204235410404,139.949887,35.894777
5284786,12:00:01,22819,I_09_1204235410404,139.949878,35.894829
5284787,12:00:01,23120,I_09_1204235410404,139.949868,35.894882
5284788,12:00:01,23204,I_09_1204235410404,139.949856,35.89495
5284789,12:00:01,22970,I_09_1204235410404,139.949839,35.895042
5284790,12:00:01,23203,I_09_1204235410404,139.949818,35.895159
5284791,12:00:01,22976,I_09_1204235410404,139.949792,35.895305
5284792,12:00:01,22967,I_09_1204235410404,139.949761,35.895472
5284793,12:00:01,22759,I_09_1204235410404,139.949916,35.894622
5284794,12:00:01,22644,I_09_1204235410404,139.949899,35.894711
5284795,12:00:01,22597,I_09_1204235410404,139.949899,35.894711
5284849,12:00:01,22988,I_09_1204235410404,139.949618,35.896341
5284850,12:00:01,23228,I_09_1204235410434,139.949667,35.896017
5284880,12:00:01,22935,I_09_1204235410434,139.949362,35.897032
5285001,12:00:02,23388,I_09_1204235410419,139.940888,35.897963
5285002,12:00:02,23335,I_09_1204235410404,139.941018,35.897702
5285003,12:00:02,23359,I_09_1204235410404,139.941139,35.89746
5285004,12:00:02,22991,I_09_1204235410499,139.941637,35.896459
5285005,12:00:02,23218,I_09_1204235410404,139.941567,35.8966
5285006,12:00:02,22549,I_09_1204235410419,139.94147,35.896794
5285007,12:00:02,22536,I_09_1204235410404,139.941418,35.8969
5285008,12:00:02,23220,I_09_1204235410404,139.941379,35.896977
5285009,12:00:02,23214,I_09_1204235410404,139.941344,35.897048
5285010,12:00:02,23148,I_09_1204235410404,139.94131,35.897115
5285011,12:00:02,23121,I_09_1204235410404,139.944231,35.897171
