,Time,VID,Type,Pos.x,Pos.y
10823813,18:00:00,46586,I_09_1204235410404,139.939964,35.899506
10823819,18:00:00,46166,I_09_1204235410434,139.940673,35.89836
10823820,18:00:00,46517,I_09_1204235410404,139.941799,35.896133
10823821,18:00:00,45691,I_09_1204235410404,139.941772,35.896188
10823822,18:00:00,46520,I_09_1204235410404,139.941744,35.896243
10823823,18:00:00,45677,I_09_1204235410404,139.941717,35.896298
10823824,18:00:00,45698,I_09_1204235410404,139.941689,35.896353
10823825,18:00:00,45713,I_09_1204235410404,139.941662,35.896409
10823826,18:00:00,45667,I_09_1204235410404,139.941635,35.896464
10823827,18:00:00,45674,I_09_1204235410404,139.941607,35.896519
10823828,18:00:00,45710,I_09_1204235410404,139.94158,35.896574
10823829,18:00:00,45699,I_09_1204235410404,139.941552,35.89663
10823830,18:00:00,45690,I_09_1204235410404,139.941525,35.896685
10823831,18:00:00,46481,I_09_1204235410419,139.941471,35.896793
10823843,18:00:00,45727,I_09_1204235410404,139.949919,35.894604
10823844,18:00:00,45752,I_09_1204235410404,139.949902,35.894698
10823845,18:00:00,45744,I_09_1204235410404,139.949881,35.894815
10823846,18:00:00,45741,I_09_1204235410404,139.949856,35.894952
10823847,18:00:00,45952,I_09_1204235410404,139.94978,35.895371
10823848,18:00:00,45937,I_09_1204235410404,139.949729,35.895648
10823849,18:00:00,45759,I_09_1204235410404,139.949924,35.894575
10823850,18:00:00,45874,I_09_1204235410404,139.949671,35.895081
10823851,18:00:00,45883,I_09_1204235410404,139.949671,35.895081
10823889,18:00:00,46162,I_09_1204235410434,139.946651,35.898169
10823928,18:00:00,45726,I_09_1204235410404,139.949498,35.897656
10823966,18:00:00,46643,I_09_1204235410404,139.94917,35.897957
10823967,18:00:00,46656,I_09_1204235410404,139.949096,35.897966
10823968,18:00:00,45684,I_09_1204235410404,139.948111,35.898073
10823969,18:00:00,46281,I_09_1204235410434,139.948855,35.897992
10823976,18:00:00,46648,I_09_1204235410404,139.949364,35.897611
10823977,18:00:00,46601,I_09_1204235410404,139.949356,35.897558
10824108,18:00:01,46433,I_09_1204235410404,139.93909,35.900609
10824109,18:00:01,46586,I_09_1204235410404,139.939895,35.8996
10824114,18:00:01,46166,I_09_1204235410434,139.940615,35.898465
10824115,18:00:01,46517,I_09_1204235410404,139.941799,35.896133
10824116,18:00:01,45691,I_09_1204235410404,139.941772,35.896188
10824117,18:00:01,46520,I_09_1204235410404,139.941744,35.896243
10824118,18:00:01,45677,I_09_1204235410404,139.941717,35.896298
10824119,18:00:01,45698,I_09_1204235410404,139.941689,35.896353
10824120,18:00:01,45713,I_09_1204235410404,139.941662,35.896409
10824121,18:00:01,45667,I_09_1204235410404,139.941635,35.896464
10824122,18:00:01,45674,I_09_1204235410404,139.941607,35.896519
10824123,18:00:01,45710,I_09_1204235410404,139.94158,35.896574
10824124,18:00:01,45699,I_09_1204235410404,139.941552,35.89663
10824125,18:00:01,45690,I_09_1204235410404,139.941525,35.896685
10824126,18:00:01,46481,I_09_1204235410419,139.941471,35.896793
10824137,18:00:01,45727,I_09_1204235410404,139.949923,35.894583
