scenario,timestr,slot_code,V_net_mean,V_net_std,TTT_mean,TTT_std,flow_veh_mean,flow_veh_std
no04,2022/10/18 13:15:00,1315,28.888767766063655,0.3675758608299682,207353.4265,4259.848806421561,9153.7,113.20782007580512
no04,2022/10/18 13:30:00,1330,28.37826710378561,0.2162811342006098,204161.324,4102.248143221243,9158.35,115.40558911941852
no04,2022/10/18 13:45:00,1345,28.49969511216194,0.22694021505811784,185834.77,3123.31854203017,8159.85,98.6937181384915
no04,2022/10/18 14:00:00,1400,28.41982086252268,0.2639394051285966,203732.0565,4194.433377388451,9159.85,125.1875540307841
no04,2022/10/18 14:15:00,1415,28.402936301335206,0.3706783111535774,216784.2065,6788.324043563617,9371.6,178.80197808866944
no04,2022/10/18 14:30:00,1430,29.060664156296365,0.23598547273360448,211038.50449999998,3640.7479408256295,9514.75,122.42973280083652
no04,2022/10/18 14:45:00,1445,28.700424197356256,0.24803259851538412,211241.8015,4768.120106853627,9327.45,141.05746309478565
no04,2022/10/18 15:00:00,1500,27.05929803886816,0.4075011425589487,224341.6785,4861.298522544949,9441.35,130.3546882043071
no04,2022/10/18 15:15:00,1515,26.819570059957833,0.34458865376787673,228100.16349999997,5344.166973860155,9609.35,142.6155210420845
no04,2022/10/18 15:30:00,1530,27.13675540834721,0.4195038482931505,220927.78100000002,4999.012056554569,9144.1,120.81821926043754
no04,2022/10/18 15:45:00,1545,27.257689372336806,0.4930584766910563,214630.4745,6993.592364595701,8984.25,126.06843379688631
no04,2022/10/18 16:00:00,1600,24.69778498778433,0.26883942425071733,272112.238,5125.390862910504,10550.9,149.94697308329407
no04,2022/10/18 16:15:00,1615,24.613595262454634,0.4633829666413608,270817.17199999996,7450.383385612205,10598.65,165.1070705234701
no04,2022/10/18 16:30:00,1630,24.008437274269397,0.5350649065843339,266631.7805,8173.69071420164,10189.9,136.91061240632047
no04,2022/10/18 16:45:00,1645,25.107949182952808,0.75545306981109,269633.843,7886.165170317406,10491.95,168.09661225804518
no04,2022/10/18 17:00:00,1700,24.03221339287223,0.8189785062115738,292490.91949999996,13647.834061417734,11029.85,176.2185470255314
no04,2022/10/18 17:15:00,1715,26.544519885081428,0.422982020497468,273016.73,6209.8282610314845,11125.2,145.56553958883748
no04,2022/10/18 17:30:00,1730,26.63525313514562,0.47446485859305176,254410.06650000002,5026.838350185698,10563.05,123.76781105211312
no04,2022/10/18 17:45:00,1745,25.35954305539036,0.6541974429613125,276852.923,7578.30002138592,10929.45,125.20781672252343
no04,2022/10/18 18:00:00,1800,25.23307220112402,0.644565207673881,280028.949,8109.862388340516,11222.45,127.42241189300847
no04,2022/10/18 18:15:00,1815,26.151452577746397,0.6764205325078578,253224.053,7259.01731298977,10302.35,105.52389352778381
no04,2022/10/18 18:30:00,1830,27.34201202134502,0.5461540820247889,221314.99550000002,6220.193932845264,9501.0,142.90445832977474
no04,2022/10/18 18:45:00,1845,28.180854123677285,0.46419130529688873,198311.8995,4851.836339671028,8871.2,114.02982066108842
no05,2022/10/18 06:30:00,0630,27.790168173747013,0.43186054078795416,169386.51400000002,4956.084140148935,7859.8,128.3382045099669
no05,2022/10/18 06:45:00,0645,25.40488623279563,0.4069913521536958,218647.0245,5627.627827272271,8991.05,118.42407072177413
no05,2022/10/18 07:00:00,0700,26.85888270437049,0.4287474383854981,208208.535,4228.803015705143,8902.3,130.84305584614677
no05,2022/10/18 07:15:00,0715,26.229151844980123,0.5022123389667218,253914.23450000002,5905.377846818924,10528.45,119.86724015825959
no05,2022/10/18 07:30:00,0730,24.533776920340202,0.5712840598447201,292892.246,8091.738785130386,11401.8,119.31629791176235
no05,2022/10/18 07:45:00,0745,24.785129891924,0.6436008632970109,284253.873,9071.481988374977,11659.0,143.41254441204532
no05,2022/10/18 08:00:00,0800,23.53739681344718,0.5292221883393502,324251.903,9289.906174864194,12289.75,115.20959161458738
no05,2022/10/18 08:15:00,0815,24.440890774389636,0.6535515000039785,318013.0285,9855.397293535358,12216.9,99.76229643243889
no05,2022/10/18 08:30:00,0830,24.26176682684748,0.4828984235623509,327092.05100000004,8276.02152314041,12849.95,152.50106988408083
no05,2022/10/18 08:45:00,0845,24.435225637829074,0.7196289378850271,306035.7755,11326.86312690623,11748.6,114.69336694444293
no05,2022/10/18 09:00:00,0900,25.842955759749362,0.5594510227508248,264568.2265,7168.492978596116,10504.15,108.4577409821326
no05,2022/10/18 09:15:00,0915,27.012171887671535,0.6294695455234786,227697.161,6443.2147584930035,9940.85,90.67598475079451
no05,2022/10/18 09:30:00,0930,26.640690203007075,0.9248451361138746,243487.40550000002,8311.552569021955,10370.0,107.44349800317322
no05,2022/10/18 09:45:00,0945,27.792063586212812,0.3539668505152243,226474.181,4447.288094017344,9972.6,112.82655529150645
no05,2022/10/18 10:00:00,1000,25.5764139308138,0.7666256296505299,258405.7315,7009.454281807547,10675.3,123.13411601305202
no05,2022/10/18 10:15:00,1015,24.700912789225285,0.959386341026336,254595.417,11269.407296970478,9760.4,101.03277217136812
no05,2022/10/18 10:30:00,1030,27.71589521117654,0.4242647639873667,215256.554,5423.451216819904,9342.4,115.89396242391487
