scenario,timestr,slot_code,V_net_mean,V_net_std,TTT_mean,TTT_std,flow_veh_mean,flow_veh_std
no08,2022/10/18 06:30:00,0630,27.985411957582816,0.42022320320323114,168558.42315789475,4810.888286548027,7868.263157894737,132.71893530869536
no08,2022/10/18 06:45:00,0645,25.973275792071384,0.3990373739919954,214661.1705263158,5631.97264148824,9015.0,145.42390144371421
no08,2022/10/18 07:00:00,0700,27.905972626022248,0.3886796729916459,200973.26947368422,4260.164052899419,8922.736842105263,136.9009545073708
no08,2022/10/18 07:15:00,0715,27.593832799560257,0.408907370795162,242210.43842105265,4594.185075179598,10550.947368421053,102.51529624847325
no08,2022/10/18 07:30:00,0730,25.875046266413946,0.5339838106359153,277209.77368421055,6720.864914168582,11393.736842105263,90.01595050339259
no08,2022/10/18 07:45:00,0745,26.17933514501028,0.5772440644364981,267844.94263157895,7491.564822165618,11622.894736842105,144.96853863160226
no08,2022/10/18 08:00:00,0800,24.66260826429105,0.6379428890018982,312412.1094736842,9931.527525860074,12363.368421052632,175.18219421388307
no08,2022/10/18 08:15:00,0815,25.07491982310449,0.8411547736267241,308890.48315789475,12144.358924477863,12178.105263157895,100.20639519225743
no08,2022/10/18 08:30:00,0830,24.70643171519598,0.412211523626589,320070.04315789475,7282.151564698788,12826.78947368421,174.06913663106744
no08,2022/10/18 08:45:00,0845,24.89119937169439,0.6454825693696137,300316.04105263157,9669.849644878388,11736.526315789473,110.6081011806264
no08,2022/10/18 09:00:00,0900,26.27588968377289,0.4722161478055182,260460.6205263158,7253.025537110155,10518.842105263158,118.04060655266731
no08,2022/10/18 09:15:00,0915,26.977475592447227,0.44273568911198946,225811.1447368421,5313.097940396787,9859.0,110.3267873184024
no08,2022/10/18 09:30:00,0930,26.93882075918777,0.626593028103394,241073.9252631579,6496.503238019116,10399.0,136.37122537805078
no08,2022/10/18 09:45:00,0945,28.09046797030121,0.5032112517127301,224395.1784210526,5735.400247773345,9969.052631578947,122.26086576761027
no08,2022/10/18 10:00:00,1000,25.959100390772743,0.7515988821946246,255673.95210526316,5865.95559342833,10714.578947368422,144.70057812580274
no08,2022/10/18 10:15:00,1015,25.511472442840287,1.3637315791363056,246465.73315789472,15828.967506784673,9741.473684210527,131.1383359582342
no08,2022/10/18 10:30:00,1030,28.159263015402697,0.4671178868640525,211825.6042105263,5509.671554034495,9311.105263157895,121.19767816663176
no08,2022/10/18 10:45:00,1045,28.97792258912737,0.18342319920300043,203018.61263157896,3904.285086814291,9162.473684210527,123.05480640802686
no08,2022/10/18 11:00:00,1100,27.577115409405163,0.2621430389970017,227752.97842105263,3888.3523925811833,9901.315789473685,89.12104916072724
no08,2022/10/18 11:15:00,1115,27.35737359025163,0.38105256673053706,235689.91368421054,5912.2078071668475,10447.105263157895,150.49543911023494
no08,2022/10/18 11:30:00,1130,28.20108464855232,0.2869495525702697,207715.71736842106,5298.263012782629,9268.263157894737,140.89075441050943
no08,2022/10/18 11:45:00,1145,28.480934631495984,0.24818568952877476,213774.69894736842,4081.674367210504,9380.78947368421,126.15095848817587
no08,2022/10/18 12:00:00,1200,28.01768747142305,0.47725722909884755,220493.9884210526,5464.085087126531,9783.78947368421,143.25369064369985
no08,2022/10/18 12:15:00,1215,28.347886130908986,0.3542843245361347,228339.9152631579,4937.379352950048,9995.421052631578,114.01428555203745
no08,2022/10/18 12:30:00,1230,28.01109852672064,0.4113386495351467,213338.52736842106,5074.653190702721,9710.894736842105,153.66192860983347
no08,2022/10/18 12:45:00,1245,28.97194480115175,0.25837185892499637,212630.99736842106,3710.5115993378195,9492.947368421053,123.96481296642654
no08,2022/10/18 13:00:00,1300,28.839620277481615,0.2265091875992826,217732.03684210527,3531.789761122149,9668.736842105263,109.61236857685947
no08,2022/10/18 13:15:00,1315,29.043949561102384,0.28696994983161533,206511.40684210527,3983.186899263866,9162.052631578947,123.28488854149971
no08,2022/10/18 13:30:00,1330,28.432558455453403,0.22502563629806713,203398.73315789475,4274.811018536438,9151.78947368421,129.3627882899569
no08,2022/10/18 13:45:00,1345,28.33416090145892,0.3075799839008327,187163.04157894736,3479.802666439357,8166.526315789473,97.88846738397578
no08,2022/10/18 14:00:00,1400,28.502379292823786,0.2577669741685624,203371.79105263157,4120.211230309135,9175.578947368422,117.03623170695366
no08,2022/10/18 14:15:00,1415,28.428889421608783,0.4223706413336803,216466.14631578946,7491.4241232575105,9369.78947368421,187.5830420395691
no08,2022/10/18 14:30:00,1430,29.147737701095092,0.22888824204852826,210392.59736842106,3431.6896161347595,9507.157894736842,112.25777041053253
no08,2022/10/18 14:45:00,1445,28.9101796135554,0.17898232052556237,210077.93684210526,3938.46682726929,9341.157894736842,128.53718145946652
no08,2022/10/18 15:00:00,1500,27.255054215555457,0.44044631589573463,223241.3657894737,5279.045129416361,9451.21052631579,127.79696525146989
no08,2022/10/18 15:15:00,1515,27.201772733401256,0.4329406756528814,225069.32210526316,6417.156618230178,9621.421052631578,155.01050709529835
no08,2022/10/18 15:30:00,1530,27.302840646022762,0.39711630733773173,219611.7042105263,5510.063284970629,9139.21052631579,116.50063373569587
no08,2022/10/18 15:45:00,1545,27.38564633406556,0.5421920302351175,212418.68263157897,6702.914600877278,8950.421052631578,119.61619910245967
no08,2022/10/18 16:00:00,1600,24.815413944762415,0.2849625645120831,271978.6515789474,4430.509242731058,10586.0,128.83840007285568
no08,2022/10/18 16:15:00,1615,24.779172994775774,0.46087637005558046,269318.2715789474,6444.3146102430255,10610.21052631579,154.21182363783785
no08,2022/10/18 16:30:00,1630,24.174033396574856,0.61282336474576,263597.71105263155,8288.051537501917,10154.526315789473,147.34289879244733
no08,2022/10/18 16:45:00,1645,24.978955634847967,0.6393963151972363,270734.8352631579,7335.380406386104,10486.315789473685,169.98334971780787
no08,2022/10/18 17:00:00,1700,24.195868527301563,0.7086855564430719,291495.4952631579,9974.171401705149,11078.631578947368,199.83499040911948
no08,2022/10/18 17:15:00,1715,26.653761727967847,0.44043006177801475,270731.9757894737,6518.886869362593,11100.526315789473,139.7876836177926
no08,2022/10/18 17:30:00,1730,26.489436856471116,0.5051731872565658,255095.30157894734,5187.077425209114,10538.315789473685,127.67713300508302
no08,2022/10/18 17:45:00,1745,25.651296180440255,0.8945331198821364,275782.8147368421,10256.830862840414,10993.263157894737,123.84705716023886
no08,2022/10/18 18:00:00,1800,25.467831265429812,0.8490410364485059,276890.35842105263,9244.015781310902,11193.421052631578,114.95376645004997
no08,2022/10/18 18:15:00,1815,26.530836546582364,0.833024349143771,250874.72368421053,9806.448501795023,10332.157894736842,137.15938140146582
no08,2022/10/18 18:30:00,1830,27.681644175735897,0.5024278947089037,217596.99,6631.130021929398,9477.473684210527,157.8970721074871
no08,2022/10/18 18:45:00,1845,28.404344200367973,0.36208758716516604,196125.3552631579,4653.092797999306,8850.631578947368,142.0743977742789
