link_id,TTT_mean,TTT_std,V_mean,V_std,flow_mean,flow_std
I_11_533967_13845533967_01485,462804.1584210526,2593.412757274043,30.910095187589132,0.17139369912304758,4888.1578947368425,2.1412135161252945
533967_00535_00609_1,436582.2852631579,8321.409688501226,17.929221910839534,0.32750460004969245,4223.894736842105,9.954868919512723
533967_00766_11513_1,290643.80421052634,8052.091984764185,22.59985267307772,0.620504553009797,4780.473684210527,6.611172538905839
533967_00538_00539_1,284352.8205263158,10573.658633741927,16.78211458979114,0.6426731285815379,4883.0,3.26598632371113
533967_00939_01421_1,282135.10736842104,5965.761171999052,15.334873979671897,0.36194249842313525,6393.263157894737,64.66309449348746
533967_00538_11513_1,280937.6705263158,7415.450644855174,12.268460805459867,0.33253073723724996,3721.3684210526317,9.895063451123226
533967_00535_00609_0,280183.2631578947,293.3368680289303,29.931538597102502,0.00459564407727397,4546.315789473684,4.702867111064005
I_11_533967_00939533967_01485,262149.1452631579,5019.52864580083,21.280529396921164,0.4137937213903798,5448.894736842105,39.336009424278224
I_11_533967_01405533967_00937,244574.2442105263,3725.5970918950457,8.942751359827685,0.10394462603921978,3784.7894736842104,29.675240235606072
533967_00532_00534_1,214865.5647368421,2521.492111181101,25.95101307996887,0.18373643583426583,5721.526315789473,56.78357393653426
533967_00532_11490_1,214615.69947368422,2160.7118901069894,26.277944332017814,0.26385101993963966,5533.105263157895,1.5236920380774517
533967_00532_00534_0,211554.21684210526,4302.78994759867,26.865528709017234,0.5480306837138891,5836.315789473684,16.67017506932977
533967_00535_11512_1,191722.05894736844,2065.882760064608,13.897155378141445,0.14878258810486886,5072.1578947368425,1.2139539573337623
533967_00538_00539_0,188456.6636842105,1138.5313389733958,23.41287357569024,0.13713111856079016,4527.526315789473,3.0068148716733396
I_11_533967_00937533967_01657,184126.66421052633,2100.952472150874,20.279793373183306,0.18534014678239905,5209.1578947368425,25.77954218603644
I_11_533967_01485533967_14155,180607.74736842106,206.39856747032138,48.52308628352421,0.03245526007761928,4807.1578947368425,4.153487930439197
I_11_533967_13718533967_00977,174678.3147368421,5773.6725046526335,12.396160988090378,0.38333884107133337,3639.684210526316,24.202967291863068
533967_00319_11518_1,164718.93263157894,10443.097339207068,24.38442094236098,1.5443931182336879,4575.894736842105,2.183135788572293
I_11_533967_00978533967_00977,163471.5452631579,3671.47937851332,23.792866702085377,0.5229170693934873,3352.684210526316,1.5653409844697566
533967_00534_00766_1,159016.80000000002,3332.161547571054,30.23470877496807,0.23934252740241643,3259.4210526315787,57.29098803425828
533967_00534_00766_0,157462.98263157895,1652.5202771754466,33.10086346590479,0.27986514283310066,3531.8947368421054,21.722734472953864
I_11_533967_01485533967_00940,155656.07631578948,2339.236250740856,24.878116597122787,0.14480036403865565,3964.684210526316,48.492900547490116
I_11_533967_01485533967_01405,151181.07789473684,12614.680485209628,20.850021443463152,1.884066716377001,3801.5789473684213,27.574778712668383
533967_00535_00538_0,146297.43157894738,716.3456988328091,14.390751466368599,0.06978496679689472,3609.8947368421054,10.240956643910588
I_11_0129024146232,145785.81894736842,399.1240230929994,29.967565120091134,0.0061601631515160555,3577.7368421052633,9.819719985050233
533967_00938_00939_0,142848.8257894737,3843.3059869659105,12.309053532828269,0.32809497414006955,2347.7368421052633,1.4469164631939904
533967_00319_00539_0,134460.72789473683,9800.878950044666,17.943147702110213,1.2823289569194267,4573.9473684210525,2.320768172886081
533967_01420_01654_0,134228.85578947366,3288.5508082154697,14.508944702923836,0.30254142756682484,2418.3684210526317,27.341889974331004
533967_00535_14018_1,133843.1552631579,3072.0462275192376,10.662342713324946,0.24214675695240934,3008.4736842105262,2.796196246741607
533967_00532_01530_1,133707.02105263158,2338.3647507699234,9.629537591944274,0.12765540423076405,2455.9473684210525,25.728224199657443
533967_00766_11513_0,128727.6957894737,5334.591256532235,39.80882174796047,1.603072613704648,3723.4210526315787,10.18885987228582
I_11_533967_00977533967_01421,125685.53947368421,6015.665672661554,34.79388316227999,1.9375048159178099,5303.0526315789475,68.06979562201866
533967_00534_11504_1,125465.98157894737,1741.6100701402809,7.361311469185,0.09821525145178606,2941.6315789473683,10.122639786997857
533967_00693_01661_0,125126.9742105263,1352.8818963453734,26.05547994831072,0.2808632217769515,4518.578947368421,1.1212983285104292
I_11_533967_14021533967_01485,124288.3657894737,4408.954210828378,9.478918879199735,0.22757623864955692,2415.315789473684,48.33914060696452
533967_00532_11490_0,121331.38578947369,141.94664049547927,48.32753251806118,0.02337160888693467,5733.1578947368425,5.46974667191919
533967_13844_14155_1,120198.46684210526,105.3833932759914,47.987406421581,0.0019217291226689146,4807.1578947368425,4.153487930439197
533967_01420_01654_1,118940.60421052632,1487.7982534354976,21.794856967216106,0.1630680457240863,3167.7894736842104,29.398750818829036
I_11_533967_01555533967_00977,115829.6394736842,3791.5999965178517,21.001072096219048,0.5451118311237678,2789.1052631578946,47.816657647079545
533967_00319_11518_0,111595.8810526316,91.94190725638052,29.94960851857522,0.0037967547521491007,3833.2105263157896,3.1548718475191873
I_11_533967_-00001533967_00539,108881.29263157895,1985.967803982178,4.714172670330201,0.08640010428867503,1870.5263157894738,1.1239029738980317
533967_00695_11518_1,106195.73000000001,104.31113608388459,28.868927638452682,0.006388371134360331,3832.5789473684213,3.4531111491215047
533967_00535_00538_1,102596.02421052632,1569.2931583299812,17.298999171953174,0.26161825602113986,2839.2631578947367,7.929145289956534
533967_00766_14156_0,98533.79,1676.6587274530418,45.98754045589993,0.16610938669240746,2793.3684210526317,47.31127482055624
533967_01661_13315_1,98321.04473684212,1897.67719576202,5.49721604685837,0.10515917667694016,1825.842105263158,1.38496521796425
533967_00538_11513_0,97942.48842105264,332.3503814293827,45.15228199167214,0.1521097087264009,4787.263157894737,5.9706886375876485
