link_id,TTT_mean,TTT_std,V_mean,V_std,flow_mean,flow_std
I_11_533967_13845533967_01485,463026.8115,2495.3404798570873,30.887548596627074,0.1683695877987714,4886.95,2.723677854048007
533967_00535_00609_1,435574.76449999993,7996.933486645773,17.972302888840236,0.30956505772781107,4224.4,11.847273725918601
533967_00766_11513_1,283007.0145,6606.85781450445,23.205982512413236,0.5474344288719314,4780.65,4.6143369256218705
533967_00939_01421_1,280646.00950000004,3676.1678420941366,15.632073266255782,0.235172740185116,6484.6,62.32799489289239
533967_00535_00609_0,280195.6555,312.23838200079916,29.93175675983222,0.006111510259017683,4546.55,5.041668479048517
533967_00538_00539_1,276947.2785,12234.496987722561,17.240135598877327,0.7333398979135352,4883.5,3.153944898227185
533967_00538_11513_1,273953.3285,9506.566396664046,12.590254478493012,0.4221284252281066,3722.45,12.326586585186728
I_11_533967_00939533967_01485,265027.4205,7972.821893011871,21.010418341287618,0.614620950513687,5436.25,52.57463366741754
I_11_533967_01405533967_00937,243791.21000000002,2775.8644881360287,8.936578681934385,0.07409061616064656,3770.4,33.737999815918904
533967_00532_11490_1,214595.4925,2041.0588248720746,26.274679201014646,0.2505861944642211,5531.95,1.848897253129913
533967_00532_00534_0,212319.268,3983.9953269902308,26.742899086610397,0.4620865986258689,5831.2,23.99034893671325
533967_00532_00534_1,212066.241,2478.903424863291,25.956572862044993,0.18378963964703735,5648.1,44.26106760193606
533967_00535_11512_1,192262.382,1787.541620319581,13.856598045122093,0.12767047352662683,5071.75,2.3367769075778915
533967_00538_00539_0,188560.0765,1645.0422355137055,23.395057908476353,0.1966753953395057,4526.4,3.152275702609629
I_11_533967_00937533967_01657,183172.1035,1971.82373273356,20.310552221081245,0.17496893972231553,5190.1,31.609292437842278
I_11_533967_01485533967_14155,180468.118,166.7879940334038,48.55954013311086,0.03330267948294847,4807.05,2.502104377476971
I_11_533967_13718533967_00977,176034.602,5038.0327726714395,12.36715237625923,0.34728535807889277,3660.15,29.714917394963148
I_11_533967_00978533967_00977,164969.35749999998,5825.512373117585,23.588871466674476,0.79995135250704,3352.15,2.0332758116684033
533967_00319_11518_1,162272.4105,13445.175581298756,24.81315821820726,1.9745696267998025,4575.9,2.125038699338026
533967_00534_00766_0,159112.6525,1851.5494019273774,32.786843092123725,0.3351770455694715,3535.0,30.22024417331431
