link_id,TTT_mean,TTT_std,V_mean,V_std,flow_mean,flow_std
I_11_533967_13845533967_01485,463383.22750000004,2922.147832360157,30.864054844733808,0.18777176888538388,4886.95,2.723677854048007
533967_00535_00609_1,436398.826,7211.197891476539,17.929910855457376,0.29021616258897504,4222.6,9.767831198162245
533967_00766_11513_1,282476.08900000004,6785.1428887780685,23.25291563834906,0.5717657332118862,4781.15,4.987088592714114
533967_00538_00539_1,280535.1985,11691.37574643323,17.017298256611916,0.707991666400864,4883.5,3.153944898227185
533967_00939_01421_1,280186.278,5210.461909897285,15.667831069258426,0.271281377705659,6487.9,47.030673081790795
533967_00535_00609_0,280128.826,256.7009171943379,29.932969501735766,0.004809235352129252,4545.65,4.356181331105846
533967_00538_11513_1,276201.805,9826.98658252956,12.494344482523351,0.4335332182489828,3724.15,9.895639656461181
I_11_533967_00939533967_01485,264066.2755,4644.399511463101,21.09424833693835,0.30667871958340104,5441.3,42.57389860120012
I_11_533967_01405533967_00937,244563.8035,2735.293130513532,8.931066034294062,0.0563040366922611,3780.05,30.701405762431836
533967_00532_11490_1,214552.33,1941.5047623293053,26.279997408445308,0.23953610105959652,5532.0,1.7471781760733611
533967_00532_00534_0,212087.47999999998,2969.306144798287,26.752203601414614,0.36173292350007547,5827.6,20.0798406368178
533967_00532_00534_1,211370.55950000003,2705.2855689138228,26.03638745811246,0.23583316330700033,5646.7,41.44889053178381
533967_00535_11512_1,192172.5055,1936.3750670327386,13.863280141901535,0.13891737379308028,5071.75,2.3367769075778915
533967_00538_00539_0,188528.1705,1702.0962886470468,23.399132618663746,0.2035852668674844,4526.4,3.1854934344701604
I_11_533967_00937533967_01657,183836.345,1901.9955085411068,20.286522887370317,0.18332166291836877,5202.75,29.582845313494197
I_11_533967_01485533967_14155,180519.2475,155.35988969164578,48.548807973209605,0.02443214417611018,4807.35,2.580799549711244
I_11_533967_13718533967_00977,176511.2805,5077.116659394357,12.31570658143151,0.36993833027115264,3654.65,35.755419169686604
I_11_533967_00978533967_00977,164387.7155,3386.836704730582,23.654971948743402,0.48744656096472727,3352.15,1.899445902583765
533967_00319_11518_1,162886.26299999998,11447.167541323373,24.67646427891267,1.669239530909828,4575.9,2.125038699338026
533967_00534_00766_0,158878.76,2342.391135736922,32.82751694549943,0.3970553980418045,3533.95,26.804310336801876
I_11_533967_01485533967_00940,156394.8205,2759.771949131942,24.22127592981044,0.22806238853526398,3878.2,57.91700050389712
533967_00534_00766_1,156349.3135,2388.6019618360638,30.14070145250874,0.20283519564142768,3194.85,36.61215645110226
I_11_533967_01485533967_01405,152466.2865,11263.60250384736,20.596671794470307,1.5141098688757662,3794.7,34.07283220891451
533967_00535_00538_0,146305.159,830.1128137339291,14.380002211513633,0.08380179179658692,3607.35,7.271248354414763
I_11_0129024146232,145746.678,299.41254946100696,29.968184619598993,0.005326059943759294,3576.85,7.256757286542705
533967_00938_00939_0,142094.73,3707.819955185756,12.365807139313597,0.32002822081234006,2346.2,1.7651599003161849
533967_01420_01654_0,138080.645,6537.668738009151,14.175089659544554,0.607374413156656,2427.05,32.68747547045478
533967_00535_14018_1,133269.679,3442.606991929689,10.708947087497336,0.2701105974309961,3008.3,2.3642067769571935
533967_00532_01530_1,132117.84350000002,2703.460825155468,9.674608431441925,0.13818460810312283,2437.95,24.892347164709495
533967_00319_00539_0,131940.35,6685.9148311380295,18.239630955223912,0.9091556871256399,4573.95,2.258900524358593
I_11_533967_00977533967_01421,131684.309,7334.369447914677,33.592086964857764,1.9533605107842111,5361.2,51.09392795317467
533967_00766_11513_0,125758.683,4991.940663350433,40.75507998205431,1.5639129324620957,3724.5,9.784520535277345
533967_00534_11504_1,125535.41750000001,1426.03172966425,7.358226014524993,0.08976131171190038,2942.15,8.486986942868455
533967_00693_01661_0,124935.428,1184.8188716939426,26.09489019454452,0.24664959799455677,4518.6,1.0954451150101803
533967_00532_11490_0,121318.95749999999,95.83220960973365,48.327768865871974,0.01905212521651821,5732.6,4.357691325026406
533967_13844_14155_1,120207.6905,64.69080195539087,47.98564136661794,0.0018248858769827345,4807.35,2.580799549711244
533967_01420_01654_1,119814.856,1595.0697493589425,21.77369704563066,0.23890386105848618,3187.8,23.92224245781585
I_11_533967_14021533967_01485,118301.772,5132.758243726577,9.617688272497583,0.3451047241752595,2331.1,43.38068937357166
I_11_533967_01555533967_00977,116566.78700000001,3567.6407620591945,21.497893019066584,0.48284961058157283,2873.6,43.70643695817523
533967_00319_11518_0,111559.9635,102.41273858240366,29.949398642731516,0.004210504247401713,3831.95,3.590557792761098
I_11_533967_-00001533967_00539,108360.35149999999,2686.1243641277647,4.738569775810811,0.11867362462236118,1870.7,1.080935267549194
533967_00695_11518_1,106155.11799999999,111.5151065338819,28.86807390820142,0.006988031895726994,3831.0,3.7836212117075787
533967_00535_00538_1,102866.7225,1706.63381439628,17.265711743681077,0.2889716378546999,2841.15,8.041176923547317
533967_00940_13718_0,100377.88,6296.003239227081,35.737758567990696,2.1363797586902624,3658.75,35.7150639012963
533967_01661_13315_1,98133.95999999999,2221.7357216398477,5.50816115946958,0.12410585878346274,1825.75,1.409553867457078
I_11_533967_01418533967_00977,97820.542,5925.818094984727,24.665662753216452,1.4357060366759793,2056.15,25.584277655581708
533967_00538_11513_0,97147.00600000001,1773.9899089471473,45.53514272113267,0.8194621009931864,4787.2,5.074186478742498
533967_00766_14156_0,97033.94200000001,1480.2163821535594,48.10709904490094,0.04701719137218112,2877.65,43.445398278516905
I_11_533967_01268533967_00937,92621.2975,1464.2682854941388,17.117219782725858,0.2598909082935309,3453.3,10.647955079188714
533967_01654_01658_1,89179.247,1664.173951035863,23.712958414165637,0.4533257531752074,5560.85,28.52565788715029
533967_01654_01655_0,88891.506,110.00971518820253,44.745284161389094,0.05537114258381433,5683.4,3.5747653585126704
533967_00319_00539_1,83181.8245,470.1658804190928,24.147574382858064,0.13194252725842062,3832.0,3.5093859111936117
533967_00695_11518_0,83138.089,3738.5935405878645,48.25794008589033,2.0847010122418377,4579.7,1.0310954828418066
533967_01419_01420_0,81950.4005,1690.6486841367835,14.247146638352794,0.22577070909008137,2428.8,32.29404377215567
533967_00766_14156_1,81384.7515,1605.04398130025,29.822345696275455,0.2208545580509768,1487.5,24.528179283170797
533967_01418_01420_1,78833.109,837.5362639243856,19.1150531936712,0.1590950990746079,3187.8,23.92224245781585
I_11_533967_01644533967_01485,77997.737,3564.4825476492124,12.999872102357653,0.51841089346144,2269.45,26.065655968201348
533967_11501_11504_0,77270.389,3901.7819783906016,24.48233902940435,1.227109830735703,2943.45,7.943716484048722
I_11_533967_00977533967_00978,75932.30350000001,126.91022820855363,39.421919192604385,0.023235733093250083,2654.85,4.34408248443543
I_11_0129024139429,75078.363,157.1886959274352,29.471829184704802,0.04544014606192876,3561.05,7.323178774850488
533967_00536_11512_0,74108.3175,1801.2313150668992,29.027390388060468,0.6983433567768493,5074.05,1.2763022245615938
I_11_0129024139444,70362.4205,270.7896908259848,49.75932471986567,0.1585140035174235,2862.95,8.2683607488839
533967_01419_01425_1,66461.7145,1401.0033327263204,22.91057131236517,0.23353180196519063,2430.4,31.886971436127517
I_11_533967_01659533967_01657,65404.268000000004,1323.525994859744,21.244627004233653,0.39358444631951006,3247.85,27.86296353301469
533967_00533_11503_0,65138.188,168.9980521407532,30.37648141823002,0.005723185105539087,2945.5,7.735767916836554
533967_00280_13214_0,63086.433999999994,47.52789467914335,45.438125486562576,0.004695291347037733,5732.6,4.357691325026406
533967_00280_13214_1,62432.39,30.17980677277585,50.72022934483901,0.01974322668729857,5535.6,1.1424811411548828
533967_00938_00939_1,61321.383499999996,99.15775953791406,45.306354806743975,0.062221175360039745,3604.55,2.305028827311468
533967_11501_11504_1,59506.340000000004,156.1202405367861,30.06101375428844,0.0063072506357460855,2777.5,7.430378611873711
533967_00533_11503_1,59145.808999999994,230.82658594255318,31.563189684830398,0.10539884435202683,2777.5,7.430378611873711
I_11_533967_01412533967_01657,52515.172,1224.6942091571923,15.621846689726937,0.36086137923176304,1385.45,1.4317821063275937
533967_14017_14018_0,48921.004499999995,3467.4618793752848,44.73166250716743,2.9995952239145125,3012.1,1.293709476863506
533967_00280_11490_1,48816.02099999999,53.785328453419,49.58953143463769,0.03423280600589753,5732.6,4.357691325026406
533967_00535_11512_0,48648.1985,53.1129368000535,44.60646900573871,0.04555971277280463,4160.0,2.406132515929072
533967_11501_11503_1,47846.193,299.3066346724509,30.130317596619108,0.16517350783602366,2944.4,7.6323411597587105
533967_00532_11497_1,47650.2445,1291.9637199463589,8.63905557949384,0.23374775547131457,1269.65,1.2680278927697486
533967_11501_11503_0,46062.6705,145.10460917903313,29.695797612389946,0.060884718715121564,2777.5,7.430378611873711
I_11_533967_01657533967_01658,45660.761,400.7483330615102,45.82238986569281,0.4416812383066389,5561.25,28.54336497700538
533967_00280_11490_0,44587.8805,37.464241403600944,52.37396912527582,0.04280770975894512,5534.8,1.3218806379748236
533967_00949_14017_0,42617.2205,23.56532677585126,51.027248204088174,0.025566565684273426,3012.8,1.0563093645728523
533967_13891_14021_1,42535.394,446.44756799945856,49.97065958557841,0.04604286357960251,2438.75,25.130972712445537
I_11_533967_13308533967_00937,42282.077000000005,707.7607529168833,20.102806777193212,0.35313679894651856,3085.6,23.959175805172404
533967_13891_14021_0,42248.295,3340.6738425865665,47.687629771386696,2.998378722066983,2333.8,43.17235957854215
533967_14017_14018_1,41634.389500000005,32.81548149963087,49.83992927696667,0.024003129822291483,2873.4,1.7290094517411967
533967_00933_14152_1,41448.1725,11.948943082527492,51.403609858681406,0.009281629940632924,3450.9,1.0208355710680919
533967_00949_14017_1,40229.33,24.394135188175717,46.43719476931845,0.0019521612208997484,2873.35,1.755442664221282
I_11_0129024146246,35984.993,128.5157056590845,46.92552130954443,0.07196743492154865,2899.0,8.608441389583552
533967_01418_01421_0,34909.284499999994,3447.1148517984147,14.740117602427896,1.3785623326049625,1129.4,30.7406810868629
533967_00978_12969_0,34769.3735,62.48458793342937,40.01357128380664,0.013355081476905043,2650.6,4.977845655343369
533967_00933_14152_0,34118.5175,27.206086949526032,45.82936234523755,0.0032035738220023255,2842.55,2.282081229238326
533967_00536_11512_1,33719.1445,29.12846581592435,43.15998450309978,0.02382282498599473,4159.0,2.5131234497501764
533967_00978_12969_1,33694.296,26.304912769089313,52.33649362473092,0.034024633418570024,3355.1,1.2523661815266454
I_11_533967_01657533967_13308,32209.183999999997,267.9576972779963,45.7338596975074,0.1389470453876624,3085.8,23.933240482642578
533967_00535_14018_0,31601.935999999998,68.40747292203498,42.91303664730134,0.0826505569967594,2873.4,1.7290094517411967
533967_00943_01268_0,31070.5235,34.38828231810218,46.964235303976785,0.048877406703579,3449.65,1.7252002172136576
533967_01555_14156_1,30588.382,454.13981358167615,49.51457257467803,0.04804776741407239,2875.7,43.192470103991496
533967_00534_11504_0,29729.608500000002,80.9769405951961,29.227209502197958,0.02447271333628658,2777.5,7.430378611873711
533967_01661_13315_0,29545.384000000002,66.38405907254722,17.953763878575838,0.0324066928270922,2209.1,2.5526044491232263
I_11_533967_00977533967_01425,29538.4165,405.12494577241876,47.72502494958316,0.08094924862312047,2430.7,31.85179495892278
I_11_533967_00937533967_01406,29380.923499999997,450.5326118843291,40.38378455159497,0.4111310873995907,2269.65,25.075202680610282
533967_00539_11517_1,27905.395,502.5292300951254,12.809851849422063,0.22214259126240427,326.75,1.1180339887498982
I_11_533967_00539_533967_-00001,27391.478000000003,45.71040703799246,23.866842947477387,0.038058299279175936,2301.6,0.5026246899500357
533967_00976_12969_0,26882.909999999996,12.746288211000607,53.29831659482052,0.01363283430878142,3355.85,1.0399898784932684
533967_00532_01530_0,26304.250500000002,928.9790730036307,46.61211248674313,1.1061283345034791,2334.35,43.45024377619217
533967_00976_12969_1,26082.48,53.87977796617359,35.56020669137426,0.01705188631982572,2650.6,4.977845655343369
I_11_533967_00937533967_01269,25987.0655,33.898257131877976,46.298475540436215,0.05326573306253753,2844.35,1.9269556026896
533967_01659_01661_1,25939.4025,273.1642683128501,44.08939858798375,0.15342470628328123,3248.2,28.018039301774643
I_11_0804143920985,24712.697,915.5342920830435,19.460198373286197,0.5513059865033682,1129.4,30.7406810868629
533967_01406_01644_0,24687.924,1023.5979326782357,48.33759891815352,1.6096511317265652,2272.25,26.082611670976295
I_11_533967_00977533967_01555,23907.445,399.43896195987077,48.22371381145084,0.06921482572646422,1488.15,24.43094457100623
533967_00608_00609_1,23759.220999999998,16.31270312234976,29.89862376412895,0.01783157710046215,4732.0,2.695024655682586
I_11_533967_01485533967_14021,21801.4895,409.0578167405913,44.7660296474387,0.7402905101323635,2441.75,25.199989557224214
533967_01410_01417_1,21692.8715,19.131116091193395,50.76138120331116,0.02959747949698847,3602.8,2.525657809051208
533967_01530_13891_1,21147.6815,283.01404786177125,48.76732316041819,0.3571602853592215,2437.95,24.892347164709495
533967_00609_11505_1,21124.904000000002,272.01848012685883,30.060997911195663,0.09818479559861981,673.8,9.528903399657244
533967_01530_13891_0,20312.7935,370.21386098585305,48.81022931338292,0.28841310654502583,2333.95,43.25624384500972
