link_id,TTT_mean,TTT_std,V_mean,V_std,flow_mean,flow_std
I_11_533967_13845533967_01485,462707.81157894735,2474.292191901135,30.907774239123427,0.15962381594825864,4886.789473684211,2.699360981343946
533967_00535_00609_1,438149.0536842105,6883.144644688381,17.873176814287753,0.26510928047687016,4226.263157894737,10.164437489290112
533967_00766_11513_1,292060.6405263158,9060.633244333834,22.488887477627085,0.7083497308485572,4779.210526315789,6.876521628527204
533967_00939_01421_1,284576.7457894737,4751.057246581263,15.279562336447405,0.30924449846273344,6426.315789473684,67.14002998011685
533967_00538_11513_1,280749.49842105265,10478.252749849327,12.279459022160196,0.43599048559565484,3720.0526315789475,9.21637241369058
533967_00538_00539_1,280226.2452631579,12395.632828147074,17.037998478568024,0.7488654949666542,4883.105263157895,3.1072448825662073
533967_00535_00609_0,280190.00999999995,311.87196099610634,29.932550842824078,0.006338416462996189,4546.578947368421,4.981251398702562
I_11_533967_00939533967_01485,265852.01473684213,5644.322108792522,20.982087673190076,0.3715005192700628,5448.421052631579,51.506543046570165
I_11_533967_01405533967_00937,245196.99263157896,3344.653177812875,8.92852690903249,0.10212628061162381,3788.4210526315787,20.529966686863883
533967_00532_11490_1,214439.41842105263,1650.1226690470364,26.29301382394928,0.2043278114928928,5531.9473684210525,1.8995228702238494
533967_00532_00534_1,213802.43736842106,3320.5893218989486,26.031939747188215,0.31482070486454367,5710.526315789473,65.60942379893355
533967_00532_00534_0,212089.67210526316,3031.818576964764,26.787794605125754,0.36689117672894483,5835.368421052632,16.65069410070006
533967_00535_11512_1,192235.17263157893,1994.638505883666,13.858512555596029,0.1428938073480692,5071.631578947368,2.338340492167522
533967_00538_00539_0,188234.47947368422,1346.0914802884918,23.433494418153046,0.1666527613623808,4526.105263157895,3.1953914182442906
I_11_533967_00937533967_01657,183555.48894736843,2026.1466906665084,20.328441055543266,0.18104375621894564,5205.473684210527,22.777592354116283
I_11_533967_01485533967_14155,180470.12157894738,184.33823538578787,48.56487409391934,0.02826926666661892,4807.631578947368,3.058876451607517
I_11_533967_13718533967_00977,174429.72894736842,5614.353693499354,12.424713881747405,0.38999018910381816,3642.9473684210525,25.47651136986664
I_11_533967_00978533967_00977,167963.22368421053,8283.030870463228,23.19325527570029,1.0886367569935058,3352.2105263157896,2.097060041752094
533967_00319_11518_1,161463.74421052632,11020.857459956616,24.88861400081974,1.6601402783328894,4575.894736842105,2.1831357885722444
533967_00534_00766_1,160145.76736842105,3640.9329749924186,30.018370806273907,0.2699276822179938,3259.0526315789475,64.35619083076318
533967_00534_00766_0,159143.02210526317,1678.136061874003,32.81512318761022,0.3491894002825834,3538.7368421052633,28.491406316960276
I_11_533967_01485533967_00940,158145.44263157895,3093.491781568452,24.301336618052144,0.20908100471817287,3934.5263157894738,62.38889539818648
I_11_533967_01485533967_01405,149394.17736842105,12475.376160794971,21.080869122579696,1.8373066497978587,3799.0526315789475,21.00125309544524
533967_00535_00538_0,146397.10368421054,1010.9594324381525,14.379761761939257,0.09002365077996309,3609.5263157894738,9.430261107806267
I_11_0129024146232,145847.83315789475,386.7944127347335,29.967160980902648,0.005543812715156579,3579.2105263157896,9.536939570651878
533967_00938_00939_0,141565.08315789475,2598.424842374177,12.408668505656943,0.2267585173684843,2346.315789473684,1.5653409844697845
533967_01420_01654_0,139105.9647368421,6762.9639835178505,14.0443380287289,0.6346376659711165,2422.0526315789475,21.477310208710183
I_11_533967_00977533967_01421,136081.8542105263,9353.136003548821,32.208848343506986,2.437960869503538,5302.421052631579,70.118404454714
533967_00535_14018_1,133326.49947368423,3682.700097236127,10.705744016531927,0.28877052671548764,3008.4210526315787,2.364454117730776
533967_00532_01530_1,132107.04684210528,2455.1580349655983,9.662063749234395,0.09184833785852287,2434.842105263158,28.7368581710642
533967_00319_00539_0,130560.99368421052,7367.8821896309055,18.44225839710479,1.0181119013868012,4573.894736842105,2.3068674489230903
533967_00766_11513_0,128309.65315789475,4484.560101547252,39.88928796984433,1.3365241236053402,3720.5789473684213,9.19731717811526
533967_00534_11504_1,125617.32684210526,1784.5191497152944,7.346642281619211,0.10441522242533631,2939.2631578947367,9.115567302777318
533967_00693_01661_0,125207.2394736842,1333.084952358725,26.038686950691492,0.27608017286941294,4518.578947368421,1.1212983285104292
I_11_533967_14021533967_01485,124033.02947368422,5816.506507279733,9.385139758656791,0.3455773287249961,2384.842105263158,59.88160834132516
533967_00532_11490_0,121291.93105263158,109.0831897577258,48.3339270410963,0.02277583693000841,5732.0526315789475,4.440641647961763
533967_01420_01654_1,120287.26842105263,1717.044579011861,21.704631408654063,0.21908309953375232,3190.315789473684,35.922838033730926
533967_13844_14155_1,120214.57578947367,74.45875810852749,47.98570296885086,0.0021179596510320074,4807.631578947368,3.058876451607517
I_11_533967_01555533967_00977,117170.68894736841,3094.8566976641396,20.972363178500192,0.38183126419333446,2818.684210526316,59.14112371793319
533967_00319_11518_0,111550.57684210526,90.43204619139415,29.94860758921807,0.005064256243226806,3831.5263157894738,3.1334826392199004
I_11_533967_-00001533967_00539,107927.97263157894,1871.0117733308628,4.755803181360391,0.08298183643034973,1870.578947368421,1.0173926082384532
533967_00695_11518_1,106146.0805263158,95.97821549553719,28.868548399769978,0.006855422764981778,3830.7368421052633,3.2118202741879025
