link_id,TTT_mean,TTT_std,V_mean,V_std,flow_mean,flow_std
I_11_533967_13845533967_01485,462863.572,2519.549592575701,30.906644881490614,0.1633262522332933,4888.25,2.1490511982341935
533967_00535_00609_1,436529.654,8210.653017744304,17.93431200053456,0.3386267429821021,4224.55,7.9965453067000904
533967_00538_00539_1,283379.9835,11008.714923922904,16.8413500895751,0.6504560198946245,4883.1,3.2101811721296216
533967_00766_11513_1,282206.9925,5931.240424685206,23.277788694713664,0.48511738300366586,4782.4,4.569924564619832
533967_00939_01421_1,280832.69049999997,5165.989278587274,15.496597217059795,0.33653734616983777,6431.35,54.5616744225238
533967_00535_00609_0,280188.6045,368.67452702714894,29.930535940106346,0.005407248316758718,4546.25,5.820788515945979
533967_00538_11513_1,271060.24,8731.138753436338,12.723622815646795,0.408261422351181,3722.6,8.50634438150971
I_11_533967_00939533967_01485,262184.511,3566.2529976431774,21.27234239445245,0.2634877271989894,5448.55,33.54254956885286
I_11_533967_01405533967_00937,246069.018,3238.6300820654014,8.903005474739626,0.09716313569378415,3791.1,25.671815386979514
533967_00532_11490_1,214352.864,2171.6911098578835,26.309933771625147,0.26500978374365514,5533.05,1.503504677674643
533967_00532_00534_1,212673.04849999998,1929.4061112446384,26.033164088108492,0.21036876507984503,5681.05,40.7527525709034
533967_00532_00534_0,211235.24599999998,3705.254764878776,26.88277544970117,0.4859220723708544,5831.8,19.07492153532866
533967_00535_11512_1,191645.167,2075.1502346275415,13.902727361115339,0.14942936674700114,5072.15,1.18210338847862
533967_00538_00539_0,188488.01299999998,1146.569449064198,23.407282343348765,0.13395727381092118,4527.2,3.205258836744393
I_11_533967_00937533967_01657,184691.566,1994.726602388879,20.23761024552757,0.16443888275360133,5214.35,26.276415280627553
I_11_533967_01485533967_14155,180581.372,203.53929706181825,48.529588837015304,0.03322966144378162,4807.1,4.140938108816978
I_11_533967_13718533967_00977,171849.524,6189.970539323994,12.578231473415372,0.41762091683255387,3632.75,29.703579440514396
533967_00319_11518_1,164134.02649999998,11896.714157171069,24.497902070831067,1.7371165694145285,4575.9,2.125038699338026
I_11_533967_00978533967_00977,163494.2835,3261.950381907108,23.787846866897596,0.47199771081595615,3352.75,1.5517392618742267
533967_00534_00766_0,157200.69,1523.1162419302002,33.14306565274371,0.2827910675742039,3530.55,24.558147967201275
533967_00534_00766_1,157043.37050000002,2868.252981789065,30.275575320405636,0.23557612642278342,3223.3,43.80711309701584
I_11_533967_01485533967_00940,154072.9605,2082.427019370663,24.85359380855582,0.2144411694534405,3920.45,43.57627915808271
I_11_533967_01485533967_01405,153493.6595,9388.256896945612,20.482993594340822,1.2142530199752193,3805.65,28.51643108990432
533967_00535_00538_0,146339.698,589.8907891305369,14.39714963920639,0.06852816848504567,3612.55,6.82468429961957
I_11_0129024146232,145903.0385,279.4831764125144,29.967870790057628,0.005948281103323007,3580.65,6.8616017770903355
533967_00938_00939_0,142862.5555,4259.118980319846,12.308638612542333,0.36619969112798995,2347.5,1.4689774459948879
533967_00535_14018_1,134065.4905,2951.5063802484187,10.644331257586174,0.23115615414166574,3008.5,2.7241609041278916
533967_00319_00539_0,133920.526,9768.730835123284,18.014671564594572,1.2713084070734881,4573.95,2.258900524358593
