route_id,speed_a,speed_b,ties_a,ties_b,common_count,union_count,overlap_ratio_vs_smaller,jaccard
331,37.5,42.5,11063,18879,8671,21271,0.7837837837837838,0.4076442104273424
331,37.5,45.0,11063,21875,7475,25463,0.6756756756756757,0.29356320936260455
331,37.5,47.5,11063,330,0,11393,0.0,0.0
331,37.5,50.0,11063,2,0,11065,0.0,0.0
331,40.0,40.0,15147,15147,15147,15147,1.0,1.0
331,40.0,42.5,15147,18879,13311,20715,0.8787878787878788,0.6425778421433743
331,40.0,45.0,15147,21875,11475,25547,0.7575757575757576,0.44917211414256075
331,40.0,47.5,15147,330,0,15477,0.0,0.0
331,40.0,50.0,15147,2,0,15149,0.0,0.0
331,42.5,42.5,18879,18879,18879,18879,1.0,1.0
331,42.5,45.0,18879,21875,16275,24479,0.8620689655172413,0.6648555905061482
331,42.5,47.5,18879,330,0,19209,0.0,0.0
331,42.5,50.0,18879,2,0,18881,0.0,0.0
331,45.0,45.0,21875,21875,21875,21875,1.0,1.0
331,45.0,47.5,21875,330,0,22205,0.0,0.0
331,45.0,50.0,21875,2,0,21877,0.0,0.0
331,47.5,47.5,330,330,330,330,1.0,1.0
331,47.5,50.0,330,2,2,330,1.0,0.006060606060606061
331,50.0,50.0,2,2,2,2,1.0,1.0
