,20.0,22.5,25.0,27.5,30.0,32.5,35.0,37.5,40.0,42.5,45.0,47.5,50.0
20.0,3075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.5,0.0,5313.0,4721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,4721.0,21871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.5,0.0,0.0,0.0,13545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.0,0.0,0.0,0.0,8433.0,2283.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0
32.5,0.0,0.0,0.0,0.0,2283.0,9367.0,0.0,537.0,0.0,0.0,0.0,0.0,0.0
35.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,56.0,0.0,0.0,0.0,0.0,0.0
37.5,0.0,0.0,0.0,0.0,33.0,537.0,56.0,5049.0,128.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,36485.0,9675.0,2541.0,1085.0,7951.0
42.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9675.0,9675.0,2541.0,1085.0,5635.0
45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2541.0,2541.0,2541.0,945.0,2471.0
47.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1085.0,1085.0,945.0,1085.0,1085.0
50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7951.0,5635.0,2471.0,1085.0,7951.0
