route_id,speed_a,speed_b,ties_a,ties_b,common_count,union_count,overlap_ratio_vs_smaller,jaccard
333,20.0,20.0,23125,23125,23125,23125,1.0,1.0
333,20.0,22.5,23125,2541,0,25666,0.0,0.0
333,20.0,25.0,23125,21871,0,44996,0.0,0.0
333,20.0,27.5,23125,1215,0,24340,0.0,0.0
333,20.0,30.0,23125,1794,0,24919,0.0,0.0
333,20.0,32.5,23125,42,0,23167,0.0,0.0
333,20.0,35.0,23125,229,0,23354,0.0,0.0
333,20.0,37.5,23125,33,0,23158,0.0,0.0
333,20.0,40.0,23125,315,0,23440,0.0,0.0
333,20.0,42.5,23125,2175,0,25300,0.0,0.0
333,20.0,45.0,23125,13145,0,36270,0.0,0.0
333,20.0,47.5,23125,3225,0,26350,0.0,0.0
333,20.0,50.0,23125,341,0,23466,0.0,0.0
333,22.5,22.5,2541,2541,2541,2541,1.0,1.0
333,22.5,25.0,2541,21871,2471,21941,0.9724517906336089,0.11262020874162527
333,22.5,27.5,2541,1215,0,3756,0.0,0.0
333,22.5,30.0,2541,1794,0,4335,0.0,0.0
333,22.5,32.5,2541,42,0,2583,0.0,0.0
333,22.5,35.0,2541,229,0,2770,0.0,0.0
333,22.5,37.5,2541,33,0,2574,0.0,0.0
333,22.5,40.0,2541,315,0,2856,0.0,0.0
333,22.5,42.5,2541,2175,0,4716,0.0,0.0
333,22.5,45.0,2541,13145,0,15686,0.0,0.0
333,22.5,47.5,2541,3225,0,5766,0.0,0.0
333,22.5,50.0,2541,341,0,2882,0.0,0.0
333,25.0,25.0,21871,21871,21871,21871,1.0,1.0
333,25.0,27.5,21871,1215,0,23086,0.0,0.0
333,25.0,30.0,21871,1794,0,23665,0.0,0.0
333,25.0,32.5,21871,42,0,21913,0.0,0.0
333,25.0,35.0,21871,229,0,22100,0.0,0.0
333,25.0,37.5,21871,33,0,21904,0.0,0.0
333,25.0,40.0,21871,315,0,22186,0.0,0.0
333,25.0,42.5,21871,2175,0,24046,0.0,0.0
333,25.0,45.0,21871,13145,0,35016,0.0,0.0
333,25.0,47.5,21871,3225,0,25096,0.0,0.0
333,25.0,50.0,21871,341,0,22212,0.0,0.0
333,27.5,27.5,1215,1215,1215,1215,1.0,1.0
333,27.5,30.0,1215,1794,0,3009,0.0,0.0
333,27.5,32.5,1215,42,0,1257,0.0,0.0
333,27.5,35.0,1215,229,0,1444,0.0,0.0
333,27.5,37.5,1215,33,0,1248,0.0,0.0
333,27.5,40.0,1215,315,0,1530,0.0,0.0
333,27.5,42.5,1215,2175,0,3390,0.0,0.0
333,27.5,45.0,1215,13145,0,14360,0.0,0.0
333,27.5,47.5,1215,3225,0,4440,0.0,0.0
333,27.5,50.0,1215,341,0,1556,0.0,0.0
333,30.0,30.0,1794,1794,1794,1794,1.0,1.0
333,30.0,32.5,1794,42,18,1818,0.42857142857142855,0.009900990099009901
333,30.0,35.0,1794,229,0,2023,0.0,0.0
333,30.0,37.5,1794,33,0,1827,0.0,0.0
333,30.0,40.0,1794,315,0,2109,0.0,0.0
333,30.0,42.5,1794,2175,0,3969,0.0,0.0
333,30.0,45.0,1794,13145,20,14919,0.011148272017837236,0.0013405724244252295
333,30.0,47.5,1794,3225,0,5019,0.0,0.0
333,30.0,50.0,1794,341,0,2135,0.0,0.0
333,32.5,32.5,42,42,42,42,1.0,1.0
333,32.5,35.0,42,229,0,271,0.0,0.0
333,32.5,37.5,42,33,0,75,0.0,0.0
333,32.5,40.0,42,315,0,357,0.0,0.0
333,32.5,42.5,42,2175,0,2217,0.0,0.0
333,32.5,45.0,42,13145,0,13187,0.0,0.0
333,32.5,47.5,42,3225,0,3267,0.0,0.0
333,32.5,50.0,42,341,0,383,0.0,0.0
333,35.0,35.0,229,229,229,229,1.0,1.0
333,35.0,37.5,229,33,11,251,0.3333333333333333,0.043824701195219126
333,35.0,40.0,229,315,21,523,0.09170305676855896,0.040152963671128104
333,35.0,42.5,229,2175,55,2349,0.24017467248908297,0.023414218816517667
333,35.0,45.0,229,13145,121,13253,0.5283842794759825,0.009130008300007545
333,35.0,47.5,229,3225,0,3454,0.0,0.0
333,35.0,50.0,229,341,0,570,0.0,0.0
333,37.5,37.5,33,33,33,33,1.0,1.0
333,37.5,40.0,33,315,9,339,0.2727272727272727,0.02654867256637168
333,37.5,42.5,33,2175,15,2193,0.45454545454545453,0.006839945280437756
333,37.5,45.0,33,13145,33,13145,1.0,0.002510460251046025
333,37.5,47.5,33,3225,0,3258,0.0,0.0
333,37.5,50.0,33,341,0,374,0.0,0.0
333,40.0,40.0,315,315,315,315,1.0,1.0
333,40.0,42.5,315,2175,315,2175,1.0,0.14482758620689656
333,40.0,45.0,315,13145,315,13145,1.0,0.02396348421453024
333,40.0,47.5,315,3225,0,3540,0.0,0.0
333,40.0,50.0,315,341,0,656,0.0,0.0
333,42.5,42.5,2175,2175,2175,2175,1.0,1.0
333,42.5,45.0,2175,13145,2175,13145,1.0,0.16546215290985167
333,42.5,47.5,2175,3225,0,5400,0.0,0.0
333,42.5,50.0,2175,341,0,2516,0.0,0.0
333,45.0,45.0,13145,13145,13145,13145,1.0,1.0
333,45.0,47.5,13145,3225,0,16370,0.0,0.0
333,45.0,50.0,13145,341,0,13486,0.0,0.0
333,47.5,47.5,3225,3225,3225,3225,1.0,1.0
333,47.5,50.0,3225,341,341,3225,1.0,0.10573643410852714
333,50.0,50.0,341,341,341,341,1.0,1.0
