,20.0,22.5,25.0,27.5,30.0,32.5,35.0,37.5,40.0,42.5,45.0,47.5,50.0
20.0,3075.0,0.0,0.0,0.0,525.0,897.0,975.0,225.0,375.0,975.0,0.0,0.0,0.0
22.5,0.0,22673.0,231.0,16229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,231.0,231.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.5,0.0,16229.0,231.0,16229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,525.0,0.0,0.0,0.0,861.0,483.0,273.0,63.0,105.0,273.0,0.0,0.0,0.0
32.5,897.0,0.0,0.0,0.0,483.0,897.0,507.0,117.0,195.0,507.0,0.0,0.0,0.0
35.0,975.0,0.0,0.0,0.0,273.0,507.0,2223.0,513.0,855.0,2223.0,0.0,0.0,0.0
37.5,225.0,0.0,0.0,0.0,63.0,117.0,513.0,897.0,897.0,897.0,0.0,0.0,0.0
40.0,375.0,0.0,0.0,0.0,105.0,195.0,855.0,897.0,3755.0,3755.0,0.0,0.0,0.0
42.5,975.0,0.0,0.0,0.0,273.0,507.0,2223.0,897.0,3755.0,19655.0,0.0,0.0,0.0
45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,270.0,216.0
47.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,12323.0,11601.0
50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,11601.0,98399.0
