route_id,speed_a,speed_b,ties_a,ties_b,common_count,union_count,overlap_ratio_vs_smaller,jaccard
332,20.0,20.0,1085,1085,1085,1085,1.0,1.0
332,20.0,22.5,1085,330,0,1415,0.0,0.0
332,20.0,25.0,1085,16212,0,17297,0.0,0.0
332,20.0,27.5,1085,18237,0,19322,0.0,0.0
332,20.0,30.0,1085,2101,0,3186,0.0,0.0
332,20.0,32.5,1085,273,0,1358,0.0,0.0
332,20.0,35.0,1085,6699,0,7784,0.0,0.0
332,20.0,37.5,1085,20699,0,21784,0.0,0.0
332,20.0,40.0,1085,861,0,1946,0.0,0.0
332,20.0,42.5,1085,651,0,1736,0.0,0.0
332,20.0,45.0,1085,975,0,2060,0.0,0.0
332,20.0,47.5,1085,2737,0,3822,0.0,0.0
332,20.0,50.0,1085,4851,0,5936,0.0,0.0
332,22.5,22.5,330,330,330,330,1.0,1.0
332,22.5,25.0,330,16212,0,16542,0.0,0.0
332,22.5,27.5,330,18237,0,18567,0.0,0.0
332,22.5,30.0,330,2101,0,2431,0.0,0.0
332,22.5,32.5,330,273,0,603,0.0,0.0
332,22.5,35.0,330,6699,0,7029,0.0,0.0
332,22.5,37.5,330,20699,0,21029,0.0,0.0
332,22.5,40.0,330,861,0,1191,0.0,0.0
332,22.5,42.5,330,651,0,981,0.0,0.0
332,22.5,45.0,330,975,0,1305,0.0,0.0
332,22.5,47.5,330,2737,0,3067,0.0,0.0
332,22.5,50.0,330,4851,0,5181,0.0,0.0
332,25.0,25.0,16212,16212,16212,16212,1.0,1.0
332,25.0,27.5,16212,18237,882,33567,0.054404145077720206,0.026275806595763698
332,25.0,30.0,16212,2101,0,18313,0.0,0.0
332,25.0,32.5,16212,273,0,16485,0.0,0.0
332,25.0,35.0,16212,6699,0,22911,0.0,0.0
332,25.0,37.5,16212,20699,980,35931,0.06044905008635579,0.027274498344048315
332,25.0,40.0,16212,861,0,17073,0.0,0.0
332,25.0,42.5,16212,651,0,16863,0.0,0.0
332,25.0,45.0,16212,975,0,17187,0.0,0.0
332,25.0,47.5,16212,2737,0,18949,0.0,0.0
332,25.0,50.0,16212,4851,0,21063,0.0,0.0
332,27.5,27.5,18237,18237,18237,18237,1.0,1.0
332,27.5,30.0,18237,2101,2101,18237,1.0,0.11520535175741624
332,27.5,32.5,18237,273,273,18237,1.0,0.014969567363053134
332,27.5,35.0,18237,6699,4139,20797,0.6178534109568592,0.19901908929172477
332,27.5,37.5,18237,20699,8109,30827,0.4446455009047541,0.2630486262043014
332,27.5,40.0,18237,861,0,19098,0.0,0.0
332,27.5,42.5,18237,651,0,18888,0.0,0.0
332,27.5,45.0,18237,975,0,19212,0.0,0.0
332,27.5,47.5,18237,2737,0,20974,0.0,0.0
332,27.5,50.0,18237,4851,0,23088,0.0,0.0
332,30.0,30.0,2101,2101,2101,2101,1.0,1.0
332,30.0,32.5,2101,273,235,2139,0.8608058608058609,0.10986442262739599
332,30.0,35.0,2101,6699,1461,7339,0.695383150880533,0.19907344324839896
332,30.0,37.5,2101,20699,1901,20899,0.9048072346501665,0.09096129001387626
332,30.0,40.0,2101,861,0,2962,0.0,0.0
332,30.0,42.5,2101,651,0,2752,0.0,0.0
332,30.0,45.0,2101,975,0,3076,0.0,0.0
332,30.0,47.5,2101,2737,0,4838,0.0,0.0
332,30.0,50.0,2101,4851,0,6952,0.0,0.0
332,32.5,32.5,273,273,273,273,1.0,1.0
332,32.5,35.0,273,6699,273,6699,1.0,0.04075235109717868
332,32.5,37.5,273,20699,273,20699,1.0,0.013189042948934731
332,32.5,40.0,273,861,0,1134,0.0,0.0
332,32.5,42.5,273,651,0,924,0.0,0.0
332,32.5,45.0,273,975,0,1248,0.0,0.0
332,32.5,47.5,273,2737,0,3010,0.0,0.0
332,32.5,50.0,273,4851,0,5124,0.0,0.0
332,35.0,35.0,6699,6699,6699,6699,1.0,1.0
332,35.0,37.5,6699,20699,6699,20699,1.0,0.32363882313155223
332,35.0,40.0,6699,861,0,7560,0.0,0.0
332,35.0,42.5,6699,651,0,7350,0.0,0.0
