,20.0,22.5,25.0,27.5,30.0,32.5,35.0,37.5,40.0,42.5,45.0,47.5,50.0
20.0,23125.0,0.0,0.0,0.0,1388.0,99.0,885.0,1275.0,1245.0,1055.0,825.0,0.0,0.0
22.5,0.0,15521.0,231.0,11259.0,15521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,231.0,231.0,231.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.5,0.0,11259.0,231.0,11259.0,11259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,1388.0,15521.0,231.0,11259.0,31943.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.5,99.0,0.0,0.0,0.0,0.0,1833.0,1599.0,1443.0,1287.0,1131.0,975.0,0.0,0.0
35.0,885.0,0.0,0.0,0.0,0.0,1599.0,7011.0,6327.0,5643.0,4959.0,4275.0,0.0,0.0
37.5,1275.0,0.0,0.0,0.0,0.0,1443.0,6327.0,11063.0,9867.0,8671.0,7475.0,0.0,0.0
40.0,1245.0,0.0,0.0,0.0,0.0,1287.0,5643.0,9867.0,15147.0,13311.0,11475.0,0.0,0.0
42.5,1055.0,0.0,0.0,0.0,0.0,1131.0,4959.0,8671.0,13311.0,18879.0,16275.0,0.0,0.0
45.0,825.0,0.0,0.0,0.0,0.0,975.0,4275.0,7475.0,11475.0,16275.0,21875.0,0.0,0.0
47.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,2.0
50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
