route_id,speed_a,speed_b,ties_a,ties_b,common_count,union_count,overlap_ratio_vs_smaller,jaccard
323,20.0,20.0,3075,3075,3075,3075,1.0,1.0
323,20.0,22.5,3075,5313,0,8388,0.0,0.0
323,20.0,25.0,3075,21871,0,24946,0.0,0.0
323,20.0,27.5,3075,13545,0,16620,0.0,0.0
323,20.0,30.0,3075,8433,0,11508,0.0,0.0
323,20.0,32.5,3075,9367,0,12442,0.0,0.0
323,20.0,35.0,3075,154,0,3229,0.0,0.0
323,20.0,37.5,3075,5049,0,8124,0.0,0.0
323,20.0,40.0,3075,36485,0,39560,0.0,0.0
323,20.0,42.5,3075,9675,0,12750,0.0,0.0
323,20.0,45.0,3075,2541,0,5616,0.0,0.0
323,20.0,47.5,3075,1085,0,4160,0.0,0.0
323,20.0,50.0,3075,7951,0,11026,0.0,0.0
323,22.5,22.5,5313,5313,5313,5313,1.0,1.0
323,22.5,25.0,5313,21871,4721,22463,0.888575192923019,0.21016783154520768
323,22.5,27.5,5313,13545,0,18858,0.0,0.0
323,22.5,30.0,5313,8433,0,13746,0.0,0.0
323,22.5,32.5,5313,9367,0,14680,0.0,0.0
323,22.5,35.0,5313,154,0,5467,0.0,0.0
323,22.5,37.5,5313,5049,0,10362,0.0,0.0
323,22.5,40.0,5313,36485,0,41798,0.0,0.0
323,22.5,42.5,5313,9675,0,14988,0.0,0.0
323,22.5,45.0,5313,2541,0,7854,0.0,0.0
323,22.5,47.5,5313,1085,0,6398,0.0,0.0
323,22.5,50.0,5313,7951,0,13264,0.0,0.0
323,25.0,25.0,21871,21871,21871,21871,1.0,1.0
323,25.0,27.5,21871,13545,0,35416,0.0,0.0
323,25.0,30.0,21871,8433,0,30304,0.0,0.0
323,25.0,32.5,21871,9367,0,31238,0.0,0.0
323,25.0,35.0,21871,154,0,22025,0.0,0.0
323,25.0,37.5,21871,5049,0,26920,0.0,0.0
323,25.0,40.0,21871,36485,0,58356,0.0,0.0
323,25.0,42.5,21871,9675,0,31546,0.0,0.0
323,25.0,45.0,21871,2541,0,24412,0.0,0.0
323,25.0,47.5,21871,1085,0,22956,0.0,0.0
323,25.0,50.0,21871,7951,0,29822,0.0,0.0
323,27.5,27.5,13545,13545,13545,13545,1.0,1.0
323,27.5,30.0,13545,8433,0,21978,0.0,0.0
323,27.5,32.5,13545,9367,0,22912,0.0,0.0
323,27.5,35.0,13545,154,0,13699,0.0,0.0
323,27.5,37.5,13545,5049,0,18594,0.0,0.0
323,27.5,40.0,13545,36485,0,50030,0.0,0.0
323,27.5,42.5,13545,9675,0,23220,0.0,0.0
323,27.5,45.0,13545,2541,0,16086,0.0,0.0
323,27.5,47.5,13545,1085,0,14630,0.0,0.0
323,27.5,50.0,13545,7951,0,21496,0.0,0.0
323,30.0,30.0,8433,8433,8433,8433,1.0,1.0
323,30.0,32.5,8433,9367,2283,15517,0.27072216293134116,0.14712895533930528
323,30.0,35.0,8433,154,0,8587,0.0,0.0
323,30.0,37.5,8433,5049,33,13449,0.006535947712418301,0.002453714030782958
323,30.0,40.0,8433,36485,0,44918,0.0,0.0
323,30.0,42.5,8433,9675,0,18108,0.0,0.0
323,30.0,45.0,8433,2541,0,10974,0.0,0.0
323,30.0,47.5,8433,1085,0,9518,0.0,0.0
323,30.0,50.0,8433,7951,0,16384,0.0,0.0
323,32.5,32.5,9367,9367,9367,9367,1.0,1.0
323,32.5,35.0,9367,154,0,9521,0.0,0.0
323,32.5,37.5,9367,5049,537,13879,0.10635769459298872,0.0386915483824483
