,Time,VID,Type,Pos.x,Pos.y
4636464,11:00:00,19660,I_09_1204235410419,139.940165,35.89922
4636475,11:00:00,19642,I_09_1204235410404,139.940463,35.89873
4636476,11:00:00,19599,I_09_1204235410404,139.940413,35.898817
4636477,11:00:00,19264,I_09_1204235410499,139.940883,35.897975
4636478,11:00:00,19387,I_09_1204235410404,139.944907,35.897488
4636479,11:00:00,19572,I_09_1204235410404,139.944504,35.897299
4636480,11:00:00,19397,I_09_1204235410404,139.944086,35.897103
4636481,11:00:00,19577,I_09_1204235410404,139.943639,35.896893
4636482,11:00:00,19486,I_09_1204235410404,139.943324,35.896745
4636483,11:00:00,19475,I_09_1204235410404,139.943027,35.896606
4636484,11:00:00,18852,I_09_1204235410404,139.941937,35.896094
4636485,11:00:00,18845,I_09_1204235410404,139.942,35.896124
4636486,11:00:00,18847,I_09_1204235410404,139.942267,35.896249
4636489,11:00:00,18892,I_09_1204235410404,139.949916,35.894622
4636490,11:00:00,19025,I_09_1204235410404,139.949825,35.895124
4636491,11:00:00,19676,I_09_1204235410404_p,139.949824,35.895125
4636492,11:00:00,19037,I_09_1204235410404,139.949815,35.895176
4636493,11:00:00,19395,I_09_1204235410404,139.949806,35.895228
4636494,11:00:00,19402,I_09_1204235410404,139.949796,35.89528
4636495,11:00:00,19209,I_09_1204235410404,139.949787,35.895331
4636496,11:00:00,19383,I_09_1204235410404,139.949778,35.895383
4636497,11:00:00,19107,I_09_1204235410404,139.94976,35.895478
4636498,11:00:00,19016,I_09_1204235410404,139.949738,35.895601
4636499,11:00:00,19197,I_09_1204235410404,139.949915,35.894623
4636500,11:00:00,19087,I_09_1204235410404,139.949764,35.895455
4636501,11:00:00,18908,I_09_1204235410404,139.949916,35.89462
4636502,11:00:00,19205,I_09_1204235410404,139.949899,35.894711
4636546,11:00:00,19406,I_09_1204235410404,139.949663,35.896047
4636547,11:00:00,19666,I_09_1204235410419_p,139.94964,35.896196
4636548,11:00:00,19465,I_09_1204235410404,139.949636,35.896223
4636549,11:00:00,19081,I_09_1204235410404,139.949578,35.896611
4636550,11:00:00,19472,I_09_1204235410404,139.949533,35.896962
4636551,11:00:00,17789,I_09_1204235410404_p,139.949518,35.897103
4636552,11:00:00,19469,I_09_1204235410404,139.949509,35.897187
4636553,11:00:00,19466,I_09_1204235410404,139.949482,35.897426
4636554,11:00:00,19464,I_09_1204235410404,139.949496,35.897637
4636669,11:00:01,19660,I_09_1204235410419,139.940102,35.899318
4636670,11:00:01,19599,I_09_1204235410404,139.940259,35.899072
4636681,11:00:01,19642,I_09_1204235410404,139.940403,35.898834
4636682,11:00:01,19264,I_09_1204235410499,139.940909,35.897921
4636683,11:00:01,19387,I_09_1204235410404,139.94503,35.897546
4636684,11:00:01,19572,I_09_1204235410404,139.944627,35.897356
4636685,11:00:01,19397,I_09_1204235410404,139.944209,35.897161
4636686,11:00:01,19577,I_09_1204235410404,139.943762,35.89695
4636687,11:00:01,19486,I_09_1204235410404,139.943447,35.896803
4636688,11:00:01,19475,I_09_1204235410404,139.943149,35.896663
4636689,11:00:01,18852,I_09_1204235410404,139.941937,35.896094
4636690,11:00:01,18845,I_09_1204235410404,139.942,35.896124
4636691,11:00:01,18847,I_09_1204235410404,139.9422,35.896217
4636694,11:00:01,18892,I_09_1204235410404,139.949916,35.894618
4636695,11:00:01,19025,I_09_1204235410404,139.949826,35.895113
4636696,11:00:01,19676,I_09_1204235410404_p,139.949824,35.895125
4636697,11:00:01,19037,I_09_1204235410404,139.949817,35.895165
