,Time,VID,Type,Pos.x,Pos.y
6428474,13:00:00,27532,I_09_1204235410404,139.93907,35.900634
6428475,13:00:00,27534,I_09_1204235410404,139.939142,35.900546
6428476,13:00:00,26900,I_09_1204235410419,139.939065,35.90064
6428484,13:00:00,27235,I_09_1204235410499,139.941799,35.896133
6428485,13:00:00,27345,I_09_1204235410419,139.941713,35.896306
6428486,13:00:00,27441,I_09_1204235410434,139.941597,35.89654
6428487,13:00:00,27362,I_09_1204235410404,139.941519,35.896696
6428488,13:00:00,27366,I_09_1204235410404,139.941453,35.896828
6428489,13:00:00,27353,I_09_1204235410404,139.941387,35.896962
6428494,13:00:00,26811,I_09_1204235410404,139.94992,35.894599
6428495,13:00:00,26988,I_09_1204235410404,139.94991,35.894651
6428496,13:00:00,26963,I_09_1204235410404,139.949901,35.894705
6428497,13:00:00,27396,I_09_1204235410404,139.949889,35.894771
6428498,13:00:00,26996,I_09_1204235410404,139.949879,35.894823
6428499,13:00:00,27394,I_09_1204235410404,139.949868,35.894883
6428500,13:00:00,26947,I_09_1204235410404,139.949857,35.894945
6428501,13:00:00,27003,I_09_1204235410404,139.949846,35.895006
6428502,13:00:00,27044,I_09_1204235410404,139.949835,35.895065
6428503,13:00:00,27039,I_09_1204235410404,139.949825,35.895121
6428504,13:00:00,27032,I_09_1204235410404,139.949811,35.895199
6428505,13:00:00,27012,I_09_1204235410404,139.949916,35.894622
6428506,13:00:00,27004,I_09_1204235410404,139.949896,35.89473
6428507,13:00:00,27001,I_09_1204235410404,139.949879,35.894823
6428508,13:00:00,26830,I_09_1204235410419,139.949925,35.894571
6428509,13:00:00,26846,I_09_1204235410404,139.94968,35.895025
6428510,13:00:00,26929,I_09_1204235410404,139.94972,35.894797
6428511,13:00:00,26866,I_09_1204235410404,139.94968,35.895025
6428512,13:00:00,26919,I_09_1204235410404,139.949718,35.894805
6428513,13:00:00,26926,I_09_1204235410404,139.949752,35.894607
6428569,13:00:00,27603,I_09_1204235410404_p,139.949586,35.896557
6428570,13:00:00,26835,I_09_1204235410434,139.949556,35.896756
6428571,13:00:00,24651,I_09_1204235410404_p,139.949518,35.897103
6428572,13:00:00,26756,I_09_1204235410404,139.949487,35.897565
6428573,13:00:00,26760,I_09_1204235410404,139.949491,35.897347
6428577,13:00:00,26746,I_09_1204235410404,139.948595,35.898021
6428578,13:00:00,26755,I_09_1204235410404,139.948956,35.897981
6428617,13:00:00,27181,I_09_1204235410434,139.949371,35.89766
6428618,13:00:00,27483,I_09_1204235410404,139.949375,35.897685
6428619,13:00:00,27482,I_09_1204235410404,139.949353,35.897517
6428620,13:00:00,26872,I_09_1204235410404,139.949367,35.89763
6428621,13:00:00,27488,I_09_1204235410404,139.949391,35.897787
6428622,13:00:00,26937,I_09_1204235410404,139.94938,35.897718
6428623,13:00:00,27490,I_09_1204235410404,139.949353,35.897536
6428703,13:00:01,27532,I_09_1204235410404,139.939065,35.90064
6428704,13:00:01,27534,I_09_1204235410404,139.939123,35.900569
6428705,13:00:01,26900,I_09_1204235410419,139.939065,35.90064
6428713,13:00:01,27235,I_09_1204235410499,139.941799,35.896133
6428714,13:00:01,27345,I_09_1204235410419,139.941723,35.896286
6428715,13:00:01,27441,I_09_1204235410434,139.941617,35.896499
6428716,13:00:01,27362,I_09_1204235410404,139.941542,35.896649
6428717,13:00:01,27366,I_09_1204235410404,139.941479,35.896777
6428718,13:00:01,27353,I_09_1204235410404,139.941413,35.896909
6428723,13:00:01,26811,I_09_1204235410404,139.94992,35.894599
6428724,13:00:01,26988,I_09_1204235410404,139.94991,35.894651
6428725,13:00:01,26963,I_09_1204235410404,139.949901,35.894703
6428726,13:00:01,27396,I_09_1204235410404,139.949889,35.89477
6428727,13:00:01,26996,I_09_1204235410404,139.949879,35.894822
6428728,13:00:01,27394,I_09_1204235410404,139.949869,35.894877
6428729,13:00:01,26947,I_09_1204235410404,139.949858,35.894937
6428730,13:00:01,27003,I_09_1204235410404,139.949847,35.894999
6428731,13:00:01,27044,I_09_1204235410404,139.949836,35.89506
6428732,13:00:01,27039,I_09_1204235410404,139.949826,35.895118
6428733,13:00:01,27032,I_09_1204235410404,139.949814,35.895183
6428734,13:00:01,27004,I_09_1204235410404,139.949902,35.894698
6428735,13:00:01,27001,I_09_1204235410404,139.949882,35.89481
6428736,13:00:01,26830,I_09_1204235410419,139.949925,35.894571
6428737,13:00:01,27012,I_09_1204235410404,139.949899,35.894716
6428738,13:00:01,26846,I_09_1204235410404,139.949665,35.895113
6428739,13:00:01,26929,I_09_1204235410404,139.949705,35.894883
6428740,13:00:01,26866,I_09_1204235410404,139.949665,35.895113
6428741,13:00:01,26919,I_09_1204235410404,139.949703,35.894891
6428742,13:00:01,26926,I_09_1204235410404,139.949739,35.894687
6428801,13:00:01,27603,I_09_1204235410404_p,139.949586,35.896557
6428802,13:00:01,26835,I_09_1204235410434,139.949566,35.896689
6428803,13:00:01,24651,I_09_1204235410404_p,139.949518,35.897103
6428804,13:00:01,26756,I_09_1204235410404,139.949479,35.897453
6428805,13:00:01,26777,I_09_1204235410404,139.949508,35.897736
6428806,13:00:01,26760,I_09_1204235410404,139.949504,35.897231
6428810,13:00:01,26746,I_09_1204235410404,139.948454,35.898036
6428811,13:00:01,26755,I_09_1204235410404,139.948821,35.897996
6428812,13:00:01,26765,I_09_1204235410404,139.949146,35.89796
6428848,13:00:01,27181,I_09_1204235410434,139.949379,35.89771
6428849,13:00:01,27483,I_09_1204235410404,139.949383,35.897738
6428850,13:00:01,27482,I_09_1204235410404,139.949354,35.897549
6428851,13:00:01,26872,I_09_1204235410404,139.949381,35.89772
6428852,13:00:01,27490,I_09_1204235410404,139.949363,35.897606
6428932,13:00:02,27347,I_09_1204235410419,139.939082,35.900619
6428933,13:00:02,27532,I_09_1204235410404,139.939065,35.90064
6428934,13:00:02,27534,I_09_1204235410404,139.939112,35.900582
6428935,13:00:02,26900,I_09_1204235410419,139.939065,35.90064
6428943,13:00:02,27235,I_09_1204235410499,139.941799,35.896133
6428944,13:00:02,27345,I_09_1204235410419,139.94173,35.896271
6428945,13:00:02,27441,I_09_1204235410434,139.941634,35.896465
6428946,13:00:02,27362,I_09_1204235410404,139.941563,35.896607
6428947,13:00:02,27366,I_09_1204235410404,139.941502,35.896729
6428948,13:00:02,27353,I_09_1204235410404,139.941438,35.896858
6428953,13:00:02,26811,I_09_1204235410404,139.94992,35.894599
6428954,13:00:02,26988,I_09_1204235410404,139.94991,35.894651
6428955,13:00:02,26963,I_09_1204235410404,139.949901,35.894703
6428956,13:00:02,27396,I_09_1204235410404,139.94989,35.894765
6428957,13:00:02,26996,I_09_1204235410404,139.949879,35.894821
6428958,13:00:02,27394,I_09_1204235410404,139.94987,35.894874
6428959,13:00:02,26947,I_09_1204235410404,139.94986,35.894931
6428960,13:00:02,27003,I_09_1204235410404,139.949849,35.894992
6428961,13:00:02,27044,I_09_1204235410404,139.949837,35.895053
6428962,13:00:02,27039,I_09_1204235410404,139.949826,35.895113
6428963,13:00:02,27032,I_09_1204235410404,139.949816,35.895173
6428964,13:00:02,27004,I_09_1204235410404,139.949909,35.894656
6428965,13:00:02,27001,I_09_1204235410404,139.949886,35.894786
6428966,13:00:02,26830,I_09_1204235410419,139.949925,35.894571
6428967,13:00:02,27012,I_09_1204235410404,139.94991,35.894653
6428968,13:00:02,26846,I_09_1204235410404,139.94965,35.895201
6428969,13:00:02,26929,I_09_1204235410404,139.94969,35.89497
6428970,13:00:02,26924,I_09_1204235410404,139.949755,35.894592
6428971,13:00:02,26866,I_09_1204235410404,139.94965,35.895201
6428972,13:00:02,26919,I_09_1204235410404,139.949688,35.894978
6428973,13:00:02,26926,I_09_1204235410404,139.949724,35.894771
6428974,13:00:02,26935,I_09_1204235410404,139.949755,35.894592
6429032,13:00:02,27603,I_09_1204235410404_p,139.949586,35.896557
6429033,13:00:02,26835,I_09_1204235410434,139.949572,35.896647
6429034,13:00:02,24651,I_09_1204235410404_p,139.949518,35.897103
6429035,13:00:02,26756,I_09_1204235410404,139.949492,35.897343
6429036,13:00:02,26777,I_09_1204235410404,139.949495,35.897629
6429037,13:00:02,26760,I_09_1204235410404,139.949516,35.89712
6429042,13:00:02,26746,I_09_1204235410404,139.948312,35.898052
6429043,13:00:02,26755,I_09_1204235410404,139.948683,35.898011
6429044,13:00:02,26765,I_09_1204235410404,139.949017,35.897974
6429078,13:00:02,27181,I_09_1204235410434,139.949388,35.89777
6429079,13:00:02,27482,I_09_1204235410404,139.949361,35.897593
6429080,13:00:02,27490,I_09_1204235410404,139.949375,35.897685
6429081,13:00:02,27483,I_09_1204235410404,139.949353,35.897503
6429159,13:00:03,27347,I_09_1204235410419,139.939116,35.900578
6429160,13:00:03,27532,I_09_1204235410404,139.939065,35.90064
6429161,13:00:03,27534,I_09_1204235410404,139.939107,35.900589
6429162,13:00:03,26900,I_09_1204235410419,139.939065,35.90064
6429172,13:00:03,27235,I_09_1204235410499,139.941799,35.896133
6429173,13:00:03,27345,I_09_1204235410419,139.941735,35.896261
6429174,13:00:03,27441,I_09_1204235410434,139.941648,35.896437
6429175,13:00:03,27362,I_09_1204235410404,139.941582,35.89657
6429176,13:00:03,27366,I_09_1204235410404,139.941524,35.896686
6429177,13:00:03,27353,I_09_1204235410404,139.941462,35.89681
6429181,13:00:03,26811,I_09_1204235410404,139.94992,35.894599
