,Time,VID,Type,Pos.x,Pos.y
7258823,14:00:00,31117,I_09_1204235410404,139.939922,35.899562
7258827,14:00:00,30504,I_09_1204235410404,139.941799,35.896133
7258828,14:00:00,30495,I_09_1204235410404,139.941772,35.896188
7258829,14:00:00,30513,I_09_1204235410404,139.941744,35.896243
7258830,14:00:00,30991,I_09_1204235410404,139.941717,35.896298
7258831,14:00:00,30874,I_09_1204235410434,139.941663,35.896406
7258832,14:00:00,30860,I_09_1204235410404,139.941618,35.896497
7258833,14:00:00,31062,I_09_1204235410434,139.941564,35.896605
7258834,14:00:00,31060,I_09_1204235410404,139.941519,35.896696
7258835,14:00:00,31061,I_09_1204235410404,139.941492,35.896751
7258836,14:00:00,30873,I_09_1204235410499,139.940768,35.898185
7258837,14:00:00,30559,I_09_1204235410404,139.945005,35.897534
7258846,14:00:00,30567,I_09_1204235410404,139.949889,35.894766
7258847,14:00:00,30630,I_09_1204235410419,139.949521,35.895954
7258875,14:00:00,30984,I_09_1204235410404,139.946829,35.898176
7258897,14:00:00,31214,I_09_1204235410419_p,139.94955,35.896798
7258898,14:00:00,30557,I_09_1204235410404,139.94904,35.897972
7258920,14:00:00,30963,I_09_1204235410404,139.947893,35.898095
7258921,14:00:00,30494,I_09_1204235410404,139.947559,35.898127
7258922,14:00:00,30489,I_09_1204235410404,139.947225,35.89816
7258923,14:00:00,30981,I_09_1204235410404,139.94917,35.897957
7258927,14:00:00,30600,I_09_1204235410404,139.949353,35.897194
7258928,14:00:00,30599,I_09_1204235410404,139.949364,35.89701
7258929,14:00:00,30606,I_09_1204235410404,139.949383,35.896785
7258930,14:00:00,30595,I_09_1204235410404,139.949353,35.897262
7259008,14:00:01,31117,I_09_1204235410404,139.939853,35.899656
7259012,14:00:01,30504,I_09_1204235410404,139.941799,35.896133
7259013,14:00:01,30495,I_09_1204235410404,139.941772,35.896188
7259014,14:00:01,30513,I_09_1204235410404,139.941744,35.896243
7259015,14:00:01,30991,I_09_1204235410404,139.941717,35.896298
7259016,14:00:01,30874,I_09_1204235410434,139.941663,35.896406
7259017,14:00:01,30860,I_09_1204235410404,139.941618,35.896497
7259018,14:00:01,31062,I_09_1204235410434,139.941564,35.896605
7259019,14:00:01,31060,I_09_1204235410404,139.941519,35.896696
7259020,14:00:01,31061,I_09_1204235410404,139.941492,35.896751
7259021,14:00:01,30873,I_09_1204235410499,139.940797,35.898133
7259022,14:00:01,30559,I_09_1204235410404,139.944882,35.897476
7259031,14:00:01,30659,I_09_1204235410404,139.949708,35.895768
7259032,14:00:01,30567,I_09_1204235410404,139.949908,35.894666
7259033,14:00:01,30630,I_09_1204235410419,139.949506,35.896043
7259061,14:00:01,30984,I_09_1204235410404,139.94677,35.898174
7259082,14:00:01,31214,I_09_1204235410419_p,139.94955,35.896798
7259083,14:00:01,30557,I_09_1204235410404,139.948895,35.897988
7259105,14:00:01,30963,I_09_1204235410404,139.948038,35.898081
7259106,14:00:01,30494,I_09_1204235410404,139.947704,35.898113
7259107,14:00:01,30489,I_09_1204235410404,139.94737,35.898146
7259108,14:00:01,30981,I_09_1204235410404,139.94917,35.897957
7259112,14:00:01,30599,I_09_1204235410404,139.949357,35.897103
7259113,14:00:01,30606,I_09_1204235410404,139.949374,35.896878
7259114,14:00:01,30595,I_09_1204235410404,139.949353,35.897364
7259115,14:00:01,30600,I_09_1204235410404,139.949353,35.897289
7259192,14:00:02,30993,I_09_1204235410404,139.939075,35.900628
7259193,14:00:02,31117,I_09_1204235410404,139.939782,35.899749
7259197,14:00:02,30504,I_09_1204235410404,139.941799,35.896133
7259198,14:00:02,30495,I_09_1204235410404,139.941772,35.896188
7259199,14:00:02,30513,I_09_1204235410404,139.941744,35.896243
7259200,14:00:02,30991,I_09_1204235410404,139.941717,35.896298
7259201,14:00:02,30874,I_09_1204235410434,139.941663,35.896406
7259202,14:00:02,30860,I_09_1204235410404,139.941618,35.896497
7259203,14:00:02,31062,I_09_1204235410434,139.941564,35.896605
7259204,14:00:02,31060,I_09_1204235410404,139.941519,35.896696
7259205,14:00:02,31061,I_09_1204235410404,139.941492,35.896751
7259206,14:00:02,30873,I_09_1204235410499,139.940826,35.89808
7259207,14:00:02,30559,I_09_1204235410404,139.944759,35.897418
7259216,14:00:02,30659,I_09_1204235410404,139.949716,35.89572
7259217,14:00:02,30567,I_09_1204235410404,139.949899,35.894712
7259218,14:00:02,30630,I_09_1204235410419,139.94949,35.896132
7259244,14:00:02,30984,I_09_1204235410404,139.946881,35.898177
7259266,14:00:02,31214,I_09_1204235410419_p,139.94955,35.896798
7259267,14:00:02,30557,I_09_1204235410404,139.94875,35.898004
7259289,14:00:02,30963,I_09_1204235410404,139.948184,35.898066
7259290,14:00:02,30494,I_09_1204235410404,139.94785,35.898099
7259291,14:00:02,30489,I_09_1204235410404,139.947515,35.898131
7259292,14:00:02,30981,I_09_1204235410404,139.94917,35.897957
7259297,14:00:02,30599,I_09_1204235410404,139.949353,35.897197
7259298,14:00:02,30606,I_09_1204235410404,139.949367,35.896972
7259299,14:00:02,30595,I_09_1204235410404,139.949353,35.897472
7259300,14:00:02,30600,I_09_1204235410404,139.949353,35.897384
7259375,14:00:03,30993,I_09_1204235410404,139.939114,35.90058
7259376,14:00:03,31117,I_09_1204235410404,139.93971,35.899841
7259381,14:00:03,30504,I_09_1204235410404,139.941799,35.896133
7259382,14:00:03,30495,I_09_1204235410404,139.941772,35.896188
7259383,14:00:03,30513,I_09_1204235410404,139.941744,35.896243
7259384,14:00:03,30991,I_09_1204235410404,139.941717,35.896298
7259385,14:00:03,30874,I_09_1204235410434,139.941663,35.896406
7259386,14:00:03,30860,I_09_1204235410404,139.941618,35.896497
7259387,14:00:03,31062,I_09_1204235410434,139.941564,35.896605
7259388,14:00:03,31060,I_09_1204235410404,139.941519,35.896696
7259389,14:00:03,31061,I_09_1204235410404,139.941492,35.896751
7259390,14:00:03,30873,I_09_1204235410499,139.940854,35.898027
7259391,14:00:03,30559,I_09_1204235410404,139.944636,35.897361
7259400,14:00:03,30659,I_09_1204235410404,139.949727,35.895661
7259401,14:00:03,30567,I_09_1204235410404,139.949917,35.894612
7259402,14:00:03,30630,I_09_1204235410419,139.949475,35.896221
7259450,14:00:03,31214,I_09_1204235410419_p,139.94955,35.896798
7259451,14:00:03,30557,I_09_1204235410404,139.948604,35.89802
7259472,14:00:03,30963,I_09_1204235410404,139.948329,35.89805
7259473,14:00:03,30494,I_09_1204235410404,139.947995,35.898085
7259474,14:00:03,30489,I_09_1204235410404,139.947661,35.898117
7259475,14:00:03,30984,I_09_1204235410404,139.947225,35.89816
7259476,14:00:03,30981,I_09_1204235410404,139.94917,35.897957
7259481,14:00:03,30606,I_09_1204235410404,139.94936,35.897066
7259482,14:00:03,30595,I_09_1204235410404,139.94936,35.897584
7259483,14:00:03,30600,I_09_1204235410404,139.949353,35.897476
7259484,14:00:03,30599,I_09_1204235410404,139.949353,35.89729
7259559,14:00:04,30993,I_09_1204235410404,139.93916,35.900524
7259560,14:00:04,31117,I_09_1204235410404,139.939638,35.899933
7259566,14:00:04,30504,I_09_1204235410404,139.941799,35.896133
7259567,14:00:04,30495,I_09_1204235410404,139.941772,35.896188
7259568,14:00:04,30513,I_09_1204235410404,139.941744,35.896243
7259569,14:00:04,30991,I_09_1204235410404,139.941717,35.896298
7259570,14:00:04,30874,I_09_1204235410434,139.941663,35.896406
7259571,14:00:04,30860,I_09_1204235410404,139.941618,35.896497
7259572,14:00:04,31062,I_09_1204235410434,139.941564,35.896605
7259573,14:00:04,31060,I_09_1204235410404,139.941519,35.896696
7259574,14:00:04,31061,I_09_1204235410404,139.941492,35.896751
7259575,14:00:04,30873,I_09_1204235410499,139.940883,35.897975
7259576,14:00:04,30559,I_09_1204235410404,139.944512,35.897303
7259585,14:00:04,30659,I_09_1204235410404,139.949739,35.895593
7259586,14:00:04,30630,I_09_1204235410419,139.94946,35.89631
7259633,14:00:04,31214,I_09_1204235410419_p,139.94955,35.896798
7259634,14:00:04,30557,I_09_1204235410404,139.948459,35.898036
7259655,14:00:04,30963,I_09_1204235410404,139.948471,35.898034
7259656,14:00:04,30494,I_09_1204235410404,139.94814,35.898071
7259657,14:00:04,30489,I_09_1204235410404,139.947806,35.898103
7259658,14:00:04,30984,I_09_1204235410404,139.94737,35.898146
7259659,14:00:04,30981,I_09_1204235410404,139.94917,35.897957
7259665,14:00:04,30606,I_09_1204235410404,139.949353,35.897161
7259666,14:00:04,30595,I_09_1204235410404,139.949377,35.897696
7259667,14:00:04,30600,I_09_1204235410404,139.949357,35.897565
7259668,14:00:04,30599,I_09_1204235410404,139.949353,35.89738
