,Time,VID,Type,Pos.x,Pos.y
11239497,18:00:00,47133,I_09_1204235410419_p,139.939867,35.899638
11239505,18:00:00,46110,I_09_1204235410404,139.941799,35.896133
11239506,18:00:00,46072,I_09_1204235410404,139.941772,35.896188
11239507,18:00:00,46085,I_09_1204235410404,139.941744,35.896243
11239508,18:00:00,46857,I_09_1204235410404,139.941717,35.896298
11239509,18:00:00,46103,I_09_1204235410404,139.941689,35.896353
11239510,18:00:00,46873,I_09_1204235410404,139.941662,35.896409
11239511,18:00:00,46876,I_09_1204235410404,139.941635,35.896464
11239512,18:00:00,46863,I_09_1204235410404,139.941607,35.896519
11239513,18:00:00,46885,I_09_1204235410419,139.941553,35.896627
11239514,18:00:00,46847,I_09_1204235410404,139.941508,35.896717
11239529,18:00:00,46834,I_09_1204235410404,139.94992,35.8946
11239530,18:00:00,46143,I_09_1204235410404,139.949902,35.894694
11239531,18:00:00,46147,I_09_1204235410404,139.949902,35.894694
11239532,18:00:00,46183,I_09_1204235410404,139.949881,35.894813
11239533,18:00:00,46590,I_09_1204235410404,139.949785,35.895344
11239534,18:00:00,46339,I_09_1204235410404,139.949732,35.895635
11239535,18:00:00,46685,I_09_1204235410434,139.949925,35.894571
11239536,18:00:00,46255,I_09_1204235410404,139.949671,35.895081
11239537,18:00:00,46303,I_09_1204235410404,139.949711,35.894849
11239538,18:00:00,46310,I_09_1204235410404,139.949675,35.895054
11239539,18:00:00,46287,I_09_1204235410404,139.949712,35.894838
11239594,18:00:00,46044,I_09_1204235410419_p,139.949622,35.896316
11239595,18:00:00,46180,I_09_1204235410404,139.949489,35.897584
11239596,18:00:00,46138,I_09_1204235410404,139.949509,35.897744
11239597,18:00:00,46139,I_09_1204235410404,139.949489,35.897362
11239629,18:00:00,47053,I_09_1204235410404,139.94917,35.897957
11239630,18:00:00,47047,I_09_1204235410404,139.949096,35.897966
11239631,18:00:00,47037,I_09_1204235410404,139.949021,35.897974
11239636,18:00:00,47002,I_09_1204235410404,139.949364,35.897611
11239637,18:00:00,46965,I_09_1204235410404,139.949353,35.897384
11239638,18:00:00,47059,I_09_1204235410404,139.949367,35.896975
11239639,18:00:00,47057,I_09_1204235410404,139.949353,35.897165
11239640,18:00:00,47003,I_09_1204235410404,139.949356,35.897558
11239806,18:00:01,47133,I_09_1204235410419_p,139.939867,35.899638
11239807,18:00:01,46833,I_09_1204235410404,139.93909,35.900609
11239816,18:00:01,46110,I_09_1204235410404,139.941799,35.896133
11239817,18:00:01,46072,I_09_1204235410404,139.941772,35.896188
11239818,18:00:01,46085,I_09_1204235410404,139.941744,35.896243
11239819,18:00:01,46857,I_09_1204235410404,139.941717,35.896298
11239820,18:00:01,46103,I_09_1204235410404,139.941689,35.896353
11239821,18:00:01,46873,I_09_1204235410404,139.941662,35.896409
11239822,18:00:01,46876,I_09_1204235410404,139.941635,35.896464
11239823,18:00:01,46863,I_09_1204235410404,139.941607,35.896519
11239824,18:00:01,46885,I_09_1204235410419,139.941553,35.896627
11239825,18:00:01,46847,I_09_1204235410404,139.941508,35.896717
11239838,18:00:01,46834,I_09_1204235410404,139.94992,35.8946
11239839,18:00:01,46143,I_09_1204235410404,139.949907,35.894672
11239840,18:00:01,46147,I_09_1204235410404,139.949907,35.894672
11239841,18:00:01,46183,I_09_1204235410404,139.949889,35.894771
11239842,18:00:01,46590,I_09_1204235410404,139.949801,35.895251
11239843,18:00:01,46339,I_09_1204235410404,139.949745,35.895563
11239844,18:00:01,46685,I_09_1204235410434,139.949925,35.894571
11239845,18:00:01,46255,I_09_1204235410404,139.949656,35.89517
11239846,18:00:01,46303,I_09_1204235410404,139.949695,35.894938
11239847,18:00:01,46310,I_09_1204235410404,139.94966,35.895143
11239848,18:00:01,46287,I_09_1204235410404,139.949697,35.894927
11239904,18:00:01,46044,I_09_1204235410419_p,139.949622,35.896316
11239905,18:00:01,46139,I_09_1204235410404,139.949502,35.897247
11239906,18:00:01,46180,I_09_1204235410404,139.949479,35.897501
11239907,18:00:01,46138,I_09_1204235410404,139.949501,35.897678
11239940,18:00:01,47053,I_09_1204235410404,139.94917,35.897957
11239941,18:00:01,47047,I_09_1204235410404,139.949096,35.897966
11239942,18:00:01,47037,I_09_1204235410404,139.949021,35.897974
11239947,18:00:01,47002,I_09_1204235410404,139.949378,35.897705
11239948,18:00:01,46965,I_09_1204235410404,139.949353,35.897479
11239949,18:00:01,47059,I_09_1204235410404,139.94936,35.89707
11239950,18:00:01,47057,I_09_1204235410404,139.949353,35.89726
11239951,18:00:01,47003,I_09_1204235410404,139.94937,35.897652
11240116,18:00:02,47133,I_09_1204235410419_p,139.939867,35.899638
11240117,18:00:02,46833,I_09_1204235410404,139.939129,35.900562
11240126,18:00:02,46110,I_09_1204235410404,139.941799,35.896133
11240127,18:00:02,46072,I_09_1204235410404,139.941772,35.896188
11240128,18:00:02,46085,I_09_1204235410404,139.941744,35.896243
11240129,18:00:02,46857,I_09_1204235410404,139.941717,35.896298
11240130,18:00:02,46103,I_09_1204235410404,139.941689,35.896353
11240131,18:00:02,46873,I_09_1204235410404,139.941662,35.896409
11240132,18:00:02,46876,I_09_1204235410404,139.941635,35.896464
11240133,18:00:02,46863,I_09_1204235410404,139.941607,35.896519
11240134,18:00:02,46885,I_09_1204235410419,139.941553,35.896627
11240135,18:00:02,46847,I_09_1204235410404,139.941508,35.896717
11240148,18:00:02,46834,I_09_1204235410404,139.94992,35.8946
11240149,18:00:02,46143,I_09_1204235410404,139.949909,35.894659
11240150,18:00:02,46147,I_09_1204235410404,139.949909,35.894659
11240151,18:00:02,46183,I_09_1204235410404,139.949894,35.894741
11240152,18:00:02,46590,I_09_1204235410404,139.949819,35.895156
11240153,18:00:02,46339,I_09_1204235410404,139.949759,35.895483
11240154,18:00:02,46685,I_09_1204235410434,139.949925,35.894571
11240155,18:00:02,46255,I_09_1204235410404,139.94964,35.895259
11240156,18:00:02,46303,I_09_1204235410404,139.94968,35.895027
11240157,18:00:02,46310,I_09_1204235410404,139.949645,35.895232
11240158,18:00:02,46287,I_09_1204235410404,139.949682,35.895016
11240213,18:00:02,46044,I_09_1204235410419_p,139.949622,35.896316
11240214,18:00:02,46139,I_09_1204235410404,139.949515,35.897129
11240215,18:00:02,46180,I_09_1204235410404,139.949484,35.897407
11240216,18:00:02,46138,I_09_1204235410404,139.949492,35.897604
11240249,18:00:02,47053,I_09_1204235410404,139.94917,35.897957
11240250,18:00:02,47047,I_09_1204235410404,139.949096,35.897966
11240251,18:00:02,47037,I_09_1204235410404,139.949021,35.897974
11240257,18:00:02,46965,I_09_1204235410404,139.949358,35.897573
11240258,18:00:02,47059,I_09_1204235410404,139.949353,35.897165
11240259,18:00:02,47057,I_09_1204235410404,139.949353,35.897355
11240260,18:00:02,47003,I_09_1204235410404,139.949385,35.897746
11240261,18:00:02,47002,I_09_1204235410404,139.949353,35.897501
11240425,18:00:03,47133,I_09_1204235410419_p,139.939867,35.899638
11240426,18:00:03,46833,I_09_1204235410404,139.939175,35.900505
11240435,18:00:03,46110,I_09_1204235410404,139.941799,35.896133
11240436,18:00:03,46072,I_09_1204235410404,139.941772,35.896188
11240437,18:00:03,46085,I_09_1204235410404,139.941744,35.896243
11240438,18:00:03,46857,I_09_1204235410404,139.941717,35.896298
11240439,18:00:03,46103,I_09_1204235410404,139.941689,35.896353
11240440,18:00:03,46873,I_09_1204235410404,139.941662,35.896409
11240441,18:00:03,46876,I_09_1204235410404,139.941635,35.896464
11240442,18:00:03,46863,I_09_1204235410404,139.941607,35.896519
11240443,18:00:03,46885,I_09_1204235410419,139.941553,35.896627
11240444,18:00:03,46847,I_09_1204235410404,139.941508,35.896717
11240456,18:00:03,46834,I_09_1204235410404,139.94992,35.8946
11240457,18:00:03,46143,I_09_1204235410404,139.94991,35.894653
11240458,18:00:03,46147,I_09_1204235410404,139.94991,35.894653
11240459,18:00:03,46183,I_09_1204235410404,139.949898,35.894721
11240460,18:00:03,46590,I_09_1204235410404,139.949835,35.895064
11240461,18:00:03,46339,I_09_1204235410404,139.949775,35.895397
11240462,18:00:03,46685,I_09_1204235410434,139.949925,35.894571
