,Time,VID,Type,Pos.x,Pos.y
386242,07:00:00,1940,I_09_1204235410419,139.939518,35.900085
386243,07:00:00,1889,I_09_1204235410404,139.939633,35.899939
386244,07:00:00,1885,I_09_1204235410404,139.939724,35.899823
386245,07:00:00,1860,I_09_1204235410404,139.939806,35.899718
386246,07:00:00,1884,I_09_1204235410404,139.939878,35.899622
386247,07:00:00,1867,I_09_1204235410404,139.939942,35.899536
386248,07:00:00,1904,I_09_1204235410404,139.939999,35.899458
386249,07:00:00,1105,I_09_1204235410404,139.940051,35.899387
386250,07:00:00,1310,I_09_1204235410404,139.940099,35.899322
386251,07:00:00,1876,I_09_1204235410404,139.940143,35.899253
386252,07:00:00,1895,I_09_1204235410404,139.9402,35.899165
386253,07:00:00,1912,I_09_1204235410404,139.939067,35.900638
386254,07:00:00,1892,I_09_1204235410404,139.939131,35.900559
386255,07:00:00,1931,I_09_1204235410404,139.939214,35.900457
386256,07:00:00,1898,I_09_1204235410404,139.939311,35.900339
386271,07:00:00,1915,I_09_1204235410404,139.94038,35.898873
386272,07:00:00,1862,I_09_1204235410404,139.940493,35.89868
386273,07:00:00,1936,I_09_1204235410404,139.940619,35.898459
386274,07:00:00,1908,I_09_1204235410404,139.940745,35.898227
386275,07:00:00,1905,I_09_1204235410404,139.940873,35.897993
386276,07:00:00,1929,I_09_1204235410404,139.940993,35.897754
386277,07:00:00,1928,I_09_1204235410404,139.941108,35.897522
386278,07:00:00,1926,I_09_1204235410404,139.940373,35.898885
386279,07:00:00,1060,I_09_1204235410404,139.945474,35.897754
386280,07:00:00,1326,I_09_1204235410404,139.944537,35.897314
386281,07:00:00,1311,I_09_1204235410404,139.9454,35.897719
386286,07:00:00,1503,I_09_1204235410404,139.949915,35.894623
386287,07:00:00,1481,I_09_1204235410404,139.949906,35.894674
386288,07:00:00,1729,I_09_1204235410404,139.949897,35.894726
386289,07:00:00,1466,I_09_1204235410404,139.949887,35.894778
386290,07:00:00,1465,I_09_1204235410404,139.949876,35.894841
386291,07:00:00,1499,I_09_1204235410404,139.949861,35.894925
386292,07:00:00,1489,I_09_1204235410404,139.94984,35.895036
386293,07:00:00,1462,I_09_1204235410404,139.949815,35.895176
386294,07:00:00,1228,I_09_1204235410404,139.949785,35.895344
386295,07:00:00,1471,I_09_1204235410404,139.949915,35.894623
386296,07:00:00,1109,I_09_1204235410404,139.949915,35.894627
386297,07:00:00,1461,I_09_1204235410404,139.949898,35.894718
386298,07:00:00,1430,I_09_1204235410404,139.949436,35.896448
386319,07:00:00,1323,I_09_1204235410404,139.946237,35.898093
386320,07:00:00,1727,I_09_1204235410404,139.946164,35.898069
386358,07:00:00,1827,I_09_1204235410404,139.949383,35.897734
386359,07:00:00,1826,I_09_1204235410404,139.949374,35.897673
386360,07:00:00,1194,I_09_1204235410404,139.949364,35.897613
386361,07:00:00,1182,I_09_1204235410404,139.949355,35.897553
386362,07:00:00,1817,I_09_1204235410404,139.949353,35.897497
386363,07:00:00,1188,I_09_1204235410404,139.949353,35.897496
386462,07:00:01,1940,I_09_1204235410419,139.939475,35.900137
386463,07:00:01,1889,I_09_1204235410404,139.939595,35.899988
386464,07:00:01,1885,I_09_1204235410404,139.93969,35.899867
386465,07:00:01,1860,I_09_1204235410404,139.939777,35.899755
386466,07:00:01,1884,I_09_1204235410404,139.939855,35.899653
386467,07:00:01,1867,I_09_1204235410404,139.939923,35.899561
386468,07:00:01,1904,I_09_1204235410404,139.939985,35.899478
386469,07:00:01,1105,I_09_1204235410404,139.94004,35.899402
386470,07:00:01,1310,I_09_1204235410404,139.940091,35.899333
386471,07:00:01,1876,I_09_1204235410404,139.940135,35.899266
386472,07:00:01,1895,I_09_1204235410404,139.940185,35.899188
386473,07:00:01,1926,I_09_1204235410404,139.940251,35.899084
386474,07:00:01,1912,I_09_1204235410404,139.939065,35.90064
386475,07:00:01,1892,I_09_1204235410404,139.939117,35.900577
386476,07:00:01,1931,I_09_1204235410404,139.939188,35.900489
386477,07:00:01,1898,I_09_1204235410404,139.939275,35.900383
386492,07:00:01,1862,I_09_1204235410404,139.940446,35.89876
386493,07:00:01,1936,I_09_1204235410404,139.940565,35.898556
386494,07:00:01,1908,I_09_1204235410404,139.940688,35.898332
386495,07:00:01,1905,I_09_1204235410404,139.940816,35.898098
386496,07:00:01,1929,I_09_1204235410404,139.940939,35.897861
