,Time,VID,Type,Pos.x,Pos.y
10114895,17:00:00,41787,I_09_1204235410419_p,139.939724,35.899822
10114896,17:00:00,42724,I_09_1204235410404,139.940127,35.899279
10114907,17:00:00,42732,I_09_1204235410404,139.940443,35.898764
10114908,17:00:00,42727,I_09_1204235410404,139.940585,35.89852
10114909,17:00:00,42725,I_09_1204235410404,139.940716,35.89828
10114910,17:00:00,42742,I_09_1204235410404,139.940848,35.89804
10114911,17:00:00,42730,I_09_1204235410404,139.940968,35.897802
10114912,17:00:00,42760,I_09_1204235410404,139.941087,35.897564
10114913,17:00:00,42752,I_09_1204235410404,139.940382,35.898869
10114914,17:00:00,42515,I_09_1204235410404,139.941744,35.896245
10114915,17:00:00,42844,I_09_1204235410404_p,139.940485,35.898694
10114916,17:00:00,42572,I_09_1204235410404,139.941763,35.896205
10114917,17:00:00,42573,I_09_1204235410404,139.944743,35.897411
10114918,17:00:00,42561,I_09_1204235410404,139.943503,35.896829
10114919,17:00:00,42529,I_09_1204235410404,139.943231,35.896702
10114920,17:00:00,42493,I_09_1204235410404,139.942672,35.896439
10114921,17:00:00,42535,I_09_1204235410404,139.942416,35.896319
10114922,17:00:00,41933,I_09_1204235410404,139.944032,35.897077
10114923,17:00:00,41914,I_09_1204235410404,139.944365,35.897233
10114929,17:00:00,41961,I_09_1204235410419,139.949832,35.895084
10114930,17:00:00,42096,I_09_1204235410404,139.949739,35.895594
10114931,17:00:00,41906,I_09_1204235410404,139.949899,35.894712
10114932,17:00:00,41885,I_09_1204235410404,139.94992,35.894598
10114933,17:00:00,41999,I_09_1204235410404,139.949564,35.895704
10114934,17:00:00,41978,I_09_1204235410404,139.949625,35.895347
10114935,17:00:00,42033,I_09_1204235410404,139.949668,35.895099
10114936,17:00:00,41985,I_09_1204235410404,139.949568,35.895682
10114937,17:00:00,42046,I_09_1204235410404,139.949599,35.895499
10114938,17:00:00,42041,I_09_1204235410404,139.94964,35.895259
10115005,17:00:00,42847,I_09_1204235410419_p,139.949525,35.897041
10115006,17:00:00,41940,I_09_1204235410404,139.949491,35.897598
10115007,17:00:00,41901,I_09_1204235410404,139.949492,35.89761
10115008,17:00:00,42291,I_09_1204235410404,139.947312,35.898151
10115073,17:00:00,42526,I_09_1204235410404,139.94917,35.897957
10115074,17:00:00,42537,I_09_1204235410404,139.949096,35.897966
10115075,17:00:00,42396,I_09_1204235410499,139.947595,35.898124
10115076,17:00:00,42542,I_09_1204235410404,139.947372,35.898145
10115082,17:00:00,42704,I_09_1204235410404,139.949373,35.897667
10115083,17:00:00,42715,I_09_1204235410404,139.949353,35.897422
10115084,17:00:00,42716,I_09_1204235410404,139.949353,35.897194
10115085,17:00:00,42706,I_09_1204235410404,139.949367,35.896966
10115086,17:00:00,42701,I_09_1204235410404,139.949388,35.896748
10115200,17:00:01,41787,I_09_1204235410419_p,139.939724,35.899822
10115201,17:00:01,42724,I_09_1204235410404,139.94006,35.899374
10115202,17:00:01,42752,I_09_1204235410404,139.940227,35.899121
10115213,17:00:01,42732,I_09_1204235410404,139.940383,35.898868
10115214,17:00:01,42727,I_09_1204235410404,139.940525,35.898624
