route_id,V_kmh,Dpillar,simulation_delay
D30_H06,15.0,8.565995715277545,
D30_H06,17.5,38.64818369946735,
D30_H06,20.0,30.0,30.0
D30_H06,22.5,15.695999992800015,17.440000534057617
D30_H06,25.0,24.000000000000043,24.0
D30_H06,27.5,16.36363635927275,16.363636016845703
D30_H06,30.0,5.329070518200752e-14,-1.1368683772161605e-13
D30_H06,32.5,13.846153844307649,13.84615421295166
D30_H06,35.0,25.714285712571407,25.714284896850582
D30_H06,37.5,23.999999999999982,36.0
D30_H06,40.0,32.99999999999997,38.93999862670898
D30_H06,42.5,31.64329411369409,42.29647064208984
D30_H06,45.0,29.99999999409145,45.27999877929688
D30_H06,47.5,31.09642105070796,46.73684310913086
D30_H06,50.0,31.881600000000013,45.59999847412109
D30_H07,10.0,19.286276527726,
D30_H07,12.5,32.96162701993856,
D30_H07,15.0,10.504525328856037,
D30_H07,17.5,14.694857142310854,
D30_H07,20.0,29.999999999999893,30.0
D30_H07,22.5,34.703999992799986,38.560001373291016
D30_H07,25.0,23.999999999999936,24.0
D30_H07,27.5,16.363636359272807,16.363636016845703
D30_H07,30.0,1.9984014443252815e-14,0.0
D30_H07,32.5,13.846153844307594,13.84615421295166
D30_H07,35.0,25.714285712571357,25.714284896850582
D30_H07,37.5,24.000000000000043,29.66399955749512
D30_H07,40.0,22.85399999999998,27.059999465942383
D30_H07,42.5,21.580235291435272,24.762351989746094
D30_H07,45.0,20.44799999279999,28.0
D30_H07,47.5,23.557894738484197,30.94736862182617
D30_H07,50.0,27.119999999999987,33.599998474121094
D50_311,10.0,37.47272727382813,
D50_311,12.5,23.999999995800056,
D50_311,15.0,28.0,
D50_311,17.5,25.71428571599989,
D50_311,20.0,16.199999999999967,24.0
D50_311,22.5,26.66666666715149,26.66666603088379
D50_311,25.0,12.00000000000002,12.0
D50_311,27.5,5.454545449090847,5.454545497894287
D50_311,30.0,19.99999999600001,20.0
D50_311,32.5,27.69230768861545,32.30769348144531
D50_311,35.0,30.85714285028565,42.85714340209961
D50_311,37.5,31.59999999734544,48.0
D50_311,40.0,29.700000000000003,51.0
D50_311,42.5,31.41176471406069,52.235294342041016
D50_311,45.0,35.46666666135733,50.66666793823242
D50_311,47.5,36.31578947874442,49.26315689086914
D50_311,50.0,36.0,48.0
D50_312,10.0,37.62857142520508,
D50_312,12.5,10.80000000363428,
D50_312,15.0,22.399999999085697,
D50_312,17.5,17.142857140714142,
D50_312,20.0,16.799999999999955,24.0
D50_312,22.5,34.26666666287619,37.33333206176758
D50_312,25.0,32.4,36.0
D50_312,27.5,21.81818182036354,26.18181800842285
D50_312,30.0,19.999999996000017,20.0
D50_312,32.5,4.615384610769304,4.615384578704834
D50_312,35.0,8.571428574857032,8.571428298950195
D50_312,37.5,19.99999999599996,20.0
D50_312,40.0,29.999999999999947,30.0
D50_312,42.5,25.199999997600017,30.352941513061523
D50_312,45.0,23.86666667013334,30.66666603088379
D50_312,47.5,22.673684208252645,33.47368240356445
D50_312,50.0,23.999999999999968,36.0
D50_313,10.0,38.39999999999996,
D50_313,12.5,29.19999999989333,
D50_313,15.0,7.993605777301127e-14,
D50_313,17.5,27.71428571489521,
D50_313,20.0,16.2,24.0
D50_313,22.5,19.999999995999964,20.0
D50_313,25.0,12.000000000000025,12.0
D50_313,27.5,26.181818178356323,38.18181991577149
D50_313,30.0,38.399999999999935,48.0
D50_313,32.5,23.630769235938494,29.538461685180664
D50_313,35.0,25.714285712571456,25.714284896850582
D50_313,37.5,12.00000000000002,12.0
D50_313,40.0,2.6999999999999966,3.0
D50_313,42.5,10.588235296235329,10.588234901428224
D50_313,45.0,19.99999999600001,20.0
D50_313,47.5,28.42105262715786,28.421052932739254
D50_313,50.0,23.999999999999982,24.0
D50_314,10.0,38.4,
D50_314,12.5,17.280000000768023,
D50_314,15.0,19.99999999600001,
D50_314,17.5,26.05714285728001,
D50_314,20.0,16.20000000000002,24.0
D50_314,22.5,26.66666666933336,26.66666603088379
D50_314,25.0,3.2640556929974825e-14,0.0
D50_314,27.5,21.8181818203636,21.81818199157715
D50_314,30.0,23.20000000399997,28.0
D50_314,32.5,17.815384617969247,20.30769157409668
D50_314,35.0,16.4571428524239,18.85714340209961
D50_314,37.5,19.99999999599996,20.0
D50_314,40.0,29.999999999999947,30.0
D50_314,42.5,26.82352941952941,37.411766052246094
D50_314,45.0,34.666666662357315,41.33333206176758
D50_314,47.5,39.72631578872337,44.84210586547852
D50_314,50.0,38.39999999999998,48.0
D50_321,10.0,38.4,
D50_321,12.5,1.7763568394002505e-14,
D50_321,15.0,22.79999999136001,
D50_321,17.5,24.685714289920057,
D50_321,20.0,16.20000000000002,24.0
D50_321,22.5,26.66666666933336,26.66666603088379
D50_321,25.0,1.7763568394002505e-14,0.0
D50_321,27.5,21.8181818203636,21.81818199157715
D50_321,30.0,23.20000000399997,28.0
D50_321,32.5,17.815384617969247,24.0
D50_321,35.0,19.37142856045713,24.0
D50_321,37.5,22.799999991359982,24.0
D50_321,40.0,29.999999999999947,30.0
D50_321,42.5,31.41176471106069,38.82352828979492
D50_321,45.0,34.666666662357315,41.33333206176758
D50_321,47.5,39.72631578872337,44.84210586547852
D50_321,50.0,38.39999999999998,48.0
D50_322,10.0,34.69915966255012,
D50_322,12.5,23.999999995800017,
D50_322,15.0,25.19999999853508,
D50_322,17.5,8.571428573142846,
D50_322,20.0,16.799999999999972,24.0
D50_322,22.5,33.46666666327619,40.0
D50_322,25.0,28.79999999999999,36.0
D50_322,27.5,21.81818182036369,21.81818199157715
D50_322,30.0,7.200000007200019,8.0
D50_322,32.5,18.4615384670769,18.461538314819336
D50_322,35.0,25.714285712571456,25.714284896850582
D50_322,37.5,12.00000000000002,12.0
D50_322,40.0,2.700000000000029,3.0
D50_322,42.5,10.588235296235329,10.588234901428224
D50_322,45.0,19.99999999600001,20.0
D50_322,47.5,28.42105262715786,28.421052932739254
D50_322,50.0,23.999999999999982,36.0
D50_323,10.0,38.39999999704624,
D50_323,12.5,33.96210526438096,
D50_323,15.0,20.00000000479996,
D50_323,17.5,33.199999998709174,
D50_323,20.0,16.199999999999896,24.0
D50_323,22.5,13.333333334666678,13.333333015441896
D50_323,25.0,23.999999999999936,24.0
D50_323,27.5,32.8363636346473,46.90909194946289
D50_323,30.0,31.999999999119968,44.0
D50_323,32.5,26.030769230274498,37.846153259277344
D50_323,35.0,20.05714284788565,24.0
D50_323,37.5,25.59999999680001,28.0
D50_323,40.0,29.99999999999994,30.0
D50_323,42.5,17.647058827058807,17.647058486938477
D50_323,45.0,6.666666661333326,6.666666507720947
D50_323,47.5,3.1578947336841745,3.1578948497772217
D50_323,50.0,11.99999999999997,12.0
D50_324,10.0,38.399999997046265,
D50_324,12.5,23.999999995800017,
D50_324,15.0,25.19999999667368,
D50_324,17.5,31.54285714109396,
D50_324,20.0,16.199999999999918,24.0
D50_324,22.5,19.999999995999964,20.0
D50_324,25.0,12.000000000000025,12.0
D50_324,27.5,21.81818182036369,30.545454025268555
D50_324,30.0,21.59999999999996,36.0
D50_324,32.5,20.21538461230525,33.230770111083984
D50_324,35.0,25.714285712571456,34.28571319580078
D50_324,37.5,34.79999999280001,40.0
D50_324,40.0,29.70000000000002,33.0
D50_324,42.5,25.200000007199986,26.823530197143555
D50_324,45.0,21.199999999263994,21.33333396911621
D50_324,47.5,28.42105262715786,28.421052932739254
D50_324,50.0,23.999999999999982,24.0
D50_331,10.0,34.800000000000054,
D50_331,12.5,0.0,
D50_331,15.0,25.199999992799988,
D50_331,17.5,27.428571428571463,
D50_331,20.0,26.40000000000005,33.0
D50_331,22.5,19.999999996000017,20.0
D50_331,25.0,0.0,0.0
D50_331,27.5,16.3636363592727,16.363636016845703
D50_331,30.0,29.99999999999996,30.0
D50_331,32.5,28.892307687079377,37.846153259277344
D50_331,35.0,26.914285707771427,41.14285659790039
D50_331,37.5,25.199999992799995,44.0
D50_331,40.0,31.499999999999957,46.5
D50_331,42.5,38.11764706255904,48.70588302612305
D50_331,45.0,39.599999997024,50.66666793823242
D50_331,47.5,37.64210526809181,46.73684310913086
D50_331,50.0,34.800000000000004,42.0
D50_332,10.0,34.02857142639189,
D50_332,12.5,24.00000000063152,
D50_332,15.0,20.0000000008421,
D50_332,17.5,25.714285712081725,
D50_332,20.0,14.999999999999892,15.0
D50_332,22.5,34.6666666608762,41.33333206176758
D50_332,25.0,28.8,36.0
D50_332,27.5,27.2727272694546,27.272727966308597
D50_332,30.0,10.000000003999968,10.0
D50_332,32.5,4.615384610769198,4.615384578704834
D50_332,35.0,17.142857137714216,17.14285659790039
D50_332,37.5,27.9999999993846,28.0
D50_332,40.0,22.50000000000005,25.5
D50_332,42.5,19.552941182541165,23.294116973876957
D50_332,45.0,18.533333331466658,24.0
D50_332,47.5,19.01052630997895,27.157894134521484
D50_332,50.0,22.799999999999976,30.0
D50_333,10.0,34.8,
D50_333,12.5,34.72000000408987,
D50_333,15.0,20.000000002222254,
D50_333,17.5,31.142857143466653,
D50_333,20.0,26.40000000000003,33.0
D50_333,22.5,6.666666661333393,6.666666507720947
D50_333,25.0,24.000000000000043,24.0
D50_333,27.5,37.090909088538126,42.54545593261719
D50_333,30.0,30.39999999679993,38.0
D50_333,32.5,27.69230768861534,27.69230842590332
D50_333,35.0,17.142857137714376,17.14285659790039
D50_333,37.5,6.7999999989999935,8.0
D50_333,40.0,10.19999999999997,10.5
D50_333,42.5,17.647058827058807,17.647058486938477
D50_333,45.0,26.666666669333303,26.66666603088379
D50_333,47.5,25.263157893473736,25.263158798217773
D50_333,50.0,17.99999999999998,18.0
D50_334,10.0,34.80000000000003,
D50_334,12.5,24.00000000063152,
D50_334,15.0,27.999999999428606,
D50_334,17.5,29.485714285851444,
D50_334,20.0,26.40000000000005,33.0
D50_334,22.5,13.333333334666664,13.333333015441896
D50_334,25.0,11.999999999999972,12.0
D50_334,27.5,27.2727272694546,27.272727966308597
D50_334,30.0,18.79999999648,26.0
D50_334,32.5,18.83076922931448,26.769229888916016
D50_334,35.0,17.142857137714216,27.428571701049805
D50_334,37.5,27.9999999993846,28.0
D50_334,40.0,25.49999999999996,37.5
D50_334,42.5,33.88235295035294,44.47058868408203
D50_334,45.0,41.33333333569066,48.0
D50_334,47.5,38.39999999697601,44.84210586547852
D50_334,50.0,33.60000000000001,42.0
D50_H01,10.0,0.0,
D50_H01,12.5,0.0,
D50_H01,15.0,25.1999999928,
D50_H01,17.5,25.71428571762396,
D50_H01,20.0,34.80000000000008,42.0
D50_H01,22.5,22.40000000320001,28.0
D50_H01,25.0,0.0,0.0
D50_H01,27.5,27.2727272694546,32.727272033691406
D50_H01,30.0,25.19999999279997,44.0
D50_H01,32.5,38.95384614666831,48.92307662963867
D50_H01,35.0,27.08571428262861,41.14285659790039
D50_H01,37.5,25.19999999279997,28.0
D50_H01,40.0,26.40000000000002,33.0
D50_H01,42.5,28.23529412329413,28.235294342041016
D50_H01,45.0,19.999999996000017,20.0
D50_H01,47.5,9.473684213052636,9.473684310913086
D50_H01,50.0,0.0,0.0
D50_H02,10.0,24.8400000000193,
D50_H02,12.5,24.00000000075822,
D50_H02,15.0,20.539329533660464,
D50_H02,17.5,25.714285716000127,
D50_H02,20.0,29.999999999999893,30.0
D50_H02,22.5,13.333333334666571,13.333333015441896
D50_H02,25.0,13.727999999999977,24.0
D50_H02,27.5,29.301818179636392,34.90909194946289
D50_H02,30.0,30.159999993080003,40.0
D50_H02,32.5,36.38769229938459,40.43077087402344
D50_H02,35.0,24.68571428982865,30.85714340209961
D50_H02,37.5,28.000000004000054,28.0
D50_H02,40.0,15.00000000000004,15.0
D50_H02,42.5,3.52941176541178,3.529411792755127
D50_H02,45.0,6.66666666133329,6.666666507720947
D50_H02,47.5,15.789473680420992,15.789473533630373
D50_H02,50.0,23.999999999999982,24.0
D50_H03,10.0,24.840000000180744,
D50_H03,12.5,23.99999999808001,
D50_H03,15.0,26.2751219517026,
D50_H03,17.5,17.142857141142805,
D50_H03,20.0,29.999999999999787,30.0
D50_H03,22.5,26.666666669333253,37.33333206176758
D50_H03,25.0,15.455999999999992,20.15999984741211
D50_H03,27.5,10.909090910181906,10.909090995788574
D50_H03,30.0,19.999999996000067,20.0
D50_H03,32.5,34.15384615351864,46.153846740722656
D50_H03,35.0,31.54285714468015,49.71428680419922
D50_H03,37.5,32.655999996799984,44.0
D50_H03,40.0,23.790000000000028,39.0
D50_H03,42.5,16.644705888705918,24.0
D50_H03,45.0,22.453333339466678,23.46666717529297
D50_H03,47.5,25.263157893473632,25.263158798217773
D50_H03,50.0,23.999999999999982,24.0
D50_H04,10.0,27.6000000000323,
D50_H04,12.5,30.040034044929627,
D50_H04,15.0,13.600000000612642,
D50_H04,17.5,15.39428571358758,
D50_H04,20.0,22.560000000000112,28.200000762939453
D50_H04,22.5,15.03999999920002,22.66666603088379
D50_H04,25.0,9.98399999999997,12.0
D50_H04,27.5,25.309090909007534,25.309091567993164
D50_H04,30.0,41.199999992,48.0
D50_H04,32.5,25.218461532416548,37.846153259277344
D50_H04,35.0,25.131428574857164,37.02857208251953
D50_H04,37.5,24.511999995999982,32.0
D50_H04,40.0,17.189999999999966,26.100000381469727
D50_H04,42.5,23.43529412329406,23.43529319763184
D50_H04,45.0,24.533333333740668,24.53333282470703
D50_H04,47.5,13.768421053263232,13.768421173095703
D50_H04,50.0,4.079999999999994,4.079999923706055
D50_H05,10.0,22.080000000131264,
D50_H05,12.5,25.34400000158813,
D50_H05,15.0,24.835121951376365,
D50_H05,17.5,22.628571423041887,
D50_H05,20.0,28.199999999999942,40.20000076293945
D50_H05,22.5,29.06666666933325,29.06666755676269
D50_H05,25.0,11.61600000000003,12.0
D50_H05,27.5,19.854545449090928,25.090909957885746
D50_H05,30.0,18.159999993665604,36.0
D50_H05,32.5,29.353846152648053,37.846153259277344
D50_H05,35.0,34.35428571713725,39.42856979370117
D50_H05,37.5,34.04799999679999,42.560001373291016
D50_H05,40.0,22.32000000000001,27.899999618530277
D50_H05,42.5,26.96470587670586,26.96470642089844
D50_H05,45.0,15.466666665333374,15.466666221618652
D50_H05,47.5,5.178947372842148,5.178947448730469
D50_H05,50.0,4.080000000000011,4.079999923706055
D50_H06,10.0,24.83999999964033,
D50_H06,12.5,21.60000000051197,
D50_H06,15.0,3.545791279136392,
D50_H06,17.5,26.845714285042927,
D50_H06,20.0,30.0,30.0
D50_H06,22.5,19.99999999599996,20.0
D50_H06,25.0,8.399999999999974,12.0
D50_H06,27.5,27.2727272694546,32.727272033691406
D50_H06,30.0,37.07999999279996,41.20000076293945
D50_H06,32.5,23.076923077846097,24.923076629638672
D50_H06,35.0,17.142857137714376,17.14285659790039
D50_H06,37.5,15.695999992800012,17.440000534057617
D50_H06,40.0,22.289999999999967,23.100000381469727
D50_H06,42.5,28.23529412329413,28.235294342041016
D50_H06,45.0,19.999999996000017,20.0
D50_H06,47.5,9.473684213052636,9.473684310913086
D50_H06,50.0,0.0,-1.7053025658242404e-13
D50_H07,10.0,24.83999999637334,
D50_H07,12.5,20.908799999340445,
D50_H07,15.0,35.71512194900939,
D50_H07,17.5,25.71428571762396,
D50_H07,20.0,30.0,30.0
D50_H07,22.5,24.42666667168332,30.66666603088379
D50_H07,25.0,9.983999999999972,12.0
D50_H07,27.5,27.2727272694546,27.272727966308597
D50_H07,30.0,13.319999993745572,14.800000190734863
D50_H07,32.5,23.076923077846097,23.076923370361328
D50_H07,35.0,31.097142854851548,38.74285888671875
D50_H07,37.5,34.703999992799965,38.560001373291016
D50_H07,40.0,26.400000000000052,33.0
D50_H07,42.5,28.23529412329413,28.235294342041016
D50_H07,45.0,19.999999996000017,20.0
D50_H07,47.5,9.473684213052636,9.473684310913086
D50_H07,50.0,4.158441361992005e-15,-8.526512829121202e-14
