,Time,VID,Type,Pos.x,Pos.y
6460015,13:00:00,27580,I_09_1204235410404,139.939372,35.900264
6460016,13:00:00,27554,I_09_1204235410404,139.939497,35.900111
6460017,13:00:00,27582,I_09_1204235410404,139.939633,35.89994
6460018,13:00:00,27591,I_09_1204235410419,139.939066,35.900639
6460019,13:00:00,27593,I_09_1204235410419,139.939241,35.900424
6460027,13:00:00,26901,I_09_1204235410419,139.941273,35.89719
6460028,13:00:00,27230,I_09_1204235410499,139.941799,35.896133
6460029,13:00:00,27372,I_09_1204235410404,139.941755,35.896223
6460030,13:00:00,27373,I_09_1204235410404,139.941727,35.896278
6460031,13:00:00,27359,I_09_1204235410404,139.9417,35.896333
6460032,13:00:00,27362,I_09_1204235410404,139.941672,35.896388
6460033,13:00:00,27371,I_09_1204235410404,139.941645,35.896444
6460034,13:00:00,27354,I_09_1204235410404,139.941617,35.896499
6460035,13:00:00,27349,I_09_1204235410404,139.94159,35.896554
6460036,13:00:00,27335,I_09_1204235410419,139.941536,35.896663
6460037,13:00:00,27369,I_09_1204235410404,139.94149,35.896754
6460038,13:00:00,27374,I_09_1204235410404,139.941463,35.896809
6460039,13:00:00,27231,I_09_1204235410499,139.941283,35.897171
6460043,13:00:00,26823,I_09_1204235410419,139.949917,35.894617
6460044,13:00:00,26824,I_09_1204235410419,139.949897,35.894727
6460045,13:00:00,26804,I_09_1204235410404,139.949881,35.894813
6460046,13:00:00,26999,I_09_1204235410404,139.949859,35.894934
6460047,13:00:00,26820,I_09_1204235410419,139.949837,35.895054
6460048,13:00:00,26817,I_09_1204235410419,139.949837,35.895054
6460049,13:00:00,26982,I_09_1204235410404,139.949822,35.89514
6460050,13:00:00,27355,I_09_1204235410404,139.949812,35.895195
6460051,13:00:00,26953,I_09_1204235410404,139.949802,35.895247
6460052,13:00:00,27038,I_09_1204235410404,139.949793,35.895299
6460053,13:00:00,26996,I_09_1204235410404,139.94987,35.894872
6460054,13:00:00,26807,I_09_1204235410404,139.949925,35.894571
6460055,13:00:00,26897,I_09_1204235410419,139.949689,35.894975
6460056,13:00:00,26922,I_09_1204235410404,139.949726,35.89476
6460057,13:00:00,26853,I_09_1204235410404,139.94968,35.895025
6460058,13:00:00,26838,I_09_1204235410404,139.94972,35.894797
6460059,13:00:00,26878,I_09_1204235410404,139.949754,35.894599
6460075,13:00:00,27315,I_09_1204235410404,139.946227,35.89809
6460111,13:00:00,26643,I_09_1204235410404_p,139.949498,35.897283
6460112,13:00:00,26785,I_09_1204235410404,139.949491,35.897347
6460113,13:00:00,26798,I_09_1204235410404,139.949496,35.897637
6460117,13:00:00,26750,I_09_1204235410404,139.948595,35.898021
6460118,13:00:00,26753,I_09_1204235410404,139.948956,35.897981
6460147,13:00:00,27361,I_09_1204235410404,139.948358,35.898047
6460148,13:00:00,27380,I_09_1204235410404,139.948038,35.898081
6460149,13:00:00,27385,I_09_1204235410404,139.949148,35.89796
6460152,13:00:00,27474,I_09_1204235410404,139.949369,35.897647
6460240,13:00:01,27554,I_09_1204235410404,139.939443,35.900176
6460241,13:00:01,27582,I_09_1204235410404,139.939572,35.900018
6460242,13:00:01,27591,I_09_1204235410419,139.939065,35.90064
6460243,13:00:01,27593,I_09_1204235410419,139.939211,35.90046
6460244,13:00:01,27580,I_09_1204235410404,139.939329,35.900316
6460253,13:00:01,26901,I_09_1204235410419,139.94122,35.897296
6460254,13:00:01,27230,I_09_1204235410499,139.941799,35.896133
6460255,13:00:01,27372,I_09_1204235410404,139.941755,35.896223
6460256,13:00:01,27373,I_09_1204235410404,139.941727,35.896278
6460257,13:00:01,27359,I_09_1204235410404,139.9417,35.896333
6460258,13:00:01,27362,I_09_1204235410404,139.941672,35.896388
6460259,13:00:01,27371,I_09_1204235410404,139.941645,35.896444
6460260,13:00:01,27354,I_09_1204235410404,139.941617,35.896499
6460261,13:00:01,27349,I_09_1204235410404,139.94159,35.896554
6460262,13:00:01,27335,I_09_1204235410419,139.941536,35.896663
6460263,13:00:01,27369,I_09_1204235410404,139.94149,35.896754
6460264,13:00:01,27374,I_09_1204235410404,139.941463,35.896809
6460265,13:00:01,27231,I_09_1204235410499,139.941316,35.897105
