,Time,VID,Type,Pos.x,Pos.y
2776499,09:00:00,11360,I_09_1204235410404,139.939429,35.900193
2776500,09:00:00,11397,I_09_1204235410404,139.93953,35.90007
2776501,09:00:00,11381,I_09_1204235410404,139.939853,35.899656
2776502,09:00:00,11374,I_09_1204235410404,139.940033,35.899412
2776503,09:00:00,11428,I_09_1204235410404,139.94019,35.89918
2776504,09:00:00,11400,I_09_1204235410404,139.939065,35.90064
2776505,09:00:00,11430,I_09_1204235410404,139.93911,35.900585
2776506,09:00:00,11441,I_09_1204235410404,139.93917,35.900511
2776507,09:00:00,11429,I_09_1204235410404,139.939246,35.900418
2776508,09:00:00,11377,I_09_1204235410404,139.939333,35.900311
2776520,09:00:00,11456,I_09_1204235410419,139.940624,35.898449
2776521,09:00:00,11432,I_09_1204235410404,139.940762,35.898196
2776522,09:00:00,11391,I_09_1204235410404,139.940884,35.897973
2776523,09:00:00,11459,I_09_1204235410419,139.941116,35.897507
2776524,09:00:00,11407,I_09_1204235410404,139.94043,35.898787
2776525,09:00:00,11173,I_09_1204235410419,139.941799,35.896133
2776526,09:00:00,11136,I_09_1204235410404,139.941742,35.896248
2776527,09:00:00,11347,I_09_1204235410419,139.945325,35.897684
2776528,09:00:00,10341,I_09_1204235410404,139.945031,35.897546
2776529,09:00:00,10632,I_09_1204235410404,139.942008,35.896127
2776530,09:00:00,10602,I_09_1204235410404,139.942176,35.896206
2776531,09:00:00,10572,I_09_1204235410404,139.942375,35.8963
2776532,09:00:00,10637,I_09_1204235410404,139.942593,35.896402
2776533,09:00:00,10610,I_09_1204235410404,139.942824,35.89651
2776534,09:00:00,10730,I_09_1204235410404,139.944648,35.897366
2776539,09:00:00,11481,I_09_1204235410404_p,139.949751,35.895526
2776540,09:00:00,11479,I_09_1204235410419_p,139.949495,35.896105
2776541,09:00:00,11320,I_09_1204235410404,139.949503,35.896056
2776542,09:00:00,11308,I_09_1204235410404,139.949513,35.895999
2776543,09:00:00,11304,I_09_1204235410404,139.949523,35.895941
2776544,09:00:00,11294,I_09_1204235410404,139.949533,35.895884
2776545,09:00:00,10469,I_09_1204235410404,139.949693,35.894952
2776546,09:00:00,10542,I_09_1204235410404,139.949715,35.894822
2776547,09:00:00,10540,I_09_1204235410404,139.949665,35.895113
2776548,09:00:00,10547,I_09_1204235410404,139.949705,35.894883
2776613,09:00:00,10452,I_09_1204235410404,139.949556,35.896754
2776614,09:00:00,10456,I_09_1204235410404,139.949522,35.897066
2776615,09:00:00,10421,I_09_1204235410419,139.949494,35.897625
2776616,09:00:00,10429,I_09_1204235410404,139.949517,35.897116
2776617,09:00:00,10455,I_09_1204235410404,139.949483,35.897418
2776658,09:00:00,10519,I_09_1204235410404,139.949388,35.897766
2776659,09:00:00,10493,I_09_1204235410419,139.949371,35.897659
2776660,09:00:00,10557,I_09_1204235410404,139.949363,35.897605
2776661,09:00:00,10548,I_09_1204235410404,139.949364,35.897613
2776806,09:00:01,11360,I_09_1204235410404,139.939392,35.900239
2776807,09:00:01,11397,I_09_1204235410404,139.939489,35.900119
2776808,09:00:01,11381,I_09_1204235410404,139.939782,35.899749
2776809,09:00:01,11374,I_09_1204235410404,139.939964,35.899506
2776810,09:00:01,11428,I_09_1204235410404,139.940127,35.899279
2776811,09:00:01,11400,I_09_1204235410404,139.939065,35.90064
2776812,09:00:01,11430,I_09_1204235410404,139.939105,35.900591
