,Time,VID,Type,Pos.x,Pos.y
5573730,12:00:00,23554,I_09_1204235410404,139.940959,35.897821
5573731,12:00:00,23611,I_09_1204235410404,139.941098,35.897542
5573732,12:00:00,23535,I_09_1204235410404,139.941228,35.897281
5573733,12:00:00,23540,I_09_1204235410404,139.941353,35.897029
5573734,12:00:00,23448,I_09_1204235410404,139.941771,35.89619
5573735,12:00:00,23442,I_09_1204235410404,139.941689,35.896355
5573736,12:00:00,23199,I_09_1204235410404,139.941619,35.896496
5573737,12:00:00,23215,I_09_1204235410404,139.941559,35.896616
5573738,12:00:00,23376,I_09_1204235410404,139.941508,35.896718
5573739,12:00:00,23209,I_09_1204235410404,139.941465,35.896805
5573740,12:00:00,23349,I_09_1204235410404,139.943984,35.897055
5573741,12:00:00,23379,I_09_1204235410404,139.943667,35.896906
5573742,12:00:00,23210,I_09_1204235410404,139.943367,35.896765
5573743,12:00:00,22761,I_09_1204235410404,139.94308,35.89663
5573744,12:00:00,23368,I_09_1204235410404,139.942793,35.896496
5573745,12:00:00,23358,I_09_1204235410404,139.942521,35.896368
5573746,12:00:00,23447,I_09_1204235410404,139.942257,35.896244
5573747,12:00:00,23446,I_09_1204235410404,139.942016,35.896131
5573748,12:00:00,22831,I_09_1204235410404,139.941937,35.896094
5573749,12:00:00,22829,I_09_1204235410404,139.942,35.896124
5573755,12:00:00,22848,I_09_1204235410404,139.949915,35.894623
5573756,12:00:00,22847,I_09_1204235410419,139.949898,35.894722
5573757,12:00:00,22985,I_09_1204235410404,139.949882,35.894805
5573758,12:00:00,22972,I_09_1204235410404,139.949873,35.894857
5573759,12:00:00,23357,I_09_1204235410404,139.949863,35.894911
5573760,12:00:00,23003,I_09_1204235410404,139.949851,35.894981
5573761,12:00:00,23200,I_09_1204235410404,139.949833,35.895075
5573762,12:00:00,22963,I_09_1204235410404,139.949804,35.895235
5573763,12:00:00,23348,I_09_1204235410404,139.949773,35.895409
5573764,12:00:00,23195,I_09_1204235410404,139.949737,35.895607
5573765,12:00:00,23438,I_09_1204235410404,139.949915,35.894627
5573766,12:00:00,22828,I_09_1204235410404,139.949898,35.894718
5573767,12:00:00,23163,I_09_1204235410499,139.949491,35.89613
5573826,12:00:00,23431,I_09_1204235410404,139.94966,35.896061
5573827,12:00:00,23432,I_09_1204235410404,139.949671,35.895988
5573854,12:00:00,23456,I_09_1204235410499,139.948348,35.898048
5573855,12:00:00,23367,I_09_1204235410404,139.948079,35.898077
5573975,12:00:01,23554,I_09_1204235410404,139.940906,35.897928
5573976,12:00:01,23611,I_09_1204235410404,139.941045,35.897649
5573977,12:00:01,23535,I_09_1204235410404,139.941175,35.897388
5573978,12:00:01,23540,I_09_1204235410404,139.9413,35.897136
5573979,12:00:01,23442,I_09_1204235410404,139.941721,35.896289
5573980,12:00:01,23199,I_09_1204235410404,139.941645,35.896444
5573981,12:00:01,23215,I_09_1204235410404,139.941579,35.896576
5573982,12:00:01,23376,I_09_1204235410404,139.941523,35.896688
5573983,12:00:01,23209,I_09_1204235410404,139.941475,35.896785
5573984,12:00:01,23448,I_09_1204235410404,139.94178,35.896171
5573985,12:00:01,23349,I_09_1204235410404,139.944108,35.897113
5573986,12:00:01,23379,I_09_1204235410404,139.94379,35.896964
5573987,12:00:01,23210,I_09_1204235410404,139.94349,35.896823
5573988,12:00:01,22761,I_09_1204235410404,139.943202,35.896688
5573989,12:00:01,23368,I_09_1204235410404,139.942915,35.896553
5573990,12:00:01,23358,I_09_1204235410404,139.942641,35.896424
5573991,12:00:01,23447,I_09_1204235410404,139.942372,35.896298
5573992,12:00:01,23446,I_09_1204235410404,139.942121,35.89618
5573993,12:00:01,22831,I_09_1204235410404,139.941937,35.896094
5573994,12:00:01,22829,I_09_1204235410404,139.942,35.896124
5574000,12:00:01,22848,I_09_1204235410404,139.949916,35.894617
5574001,12:00:01,22847,I_09_1204235410419,139.949898,35.894722
5574002,12:00:01,22985,I_09_1204235410404,139.949882,35.894805
5574003,12:00:01,22972,I_09_1204235410404,139.949873,35.894857
5574004,12:00:01,23357,I_09_1204235410404,139.949864,35.894908
5574005,12:00:01,23003,I_09_1204235410404,139.949853,35.894968
5574006,12:00:01,23200,I_09_1204235410404,139.949838,35.895047
5574007,12:00:01,22963,I_09_1204235410404,139.949815,35.895178
5574008,12:00:01,23348,I_09_1204235410404,139.949787,35.895331
5574009,12:00:01,23195,I_09_1204235410404,139.949754,35.895513
5574010,12:00:01,23432,I_09_1204235410404,139.949719,35.895707
5574011,12:00:01,23438,I_09_1204235410404,139.949916,35.89462
5574012,12:00:01,22828,I_09_1204235410404,139.949899,35.894711
5574013,12:00:01,23163,I_09_1204235410499,139.94948,35.896192
5574070,12:00:01,23431,I_09_1204235410404,139.949653,35.896113
5574098,12:00:01,23456,I_09_1204235410499,139.948449,35.898037
5574099,12:00:01,23367,I_09_1204235410404,139.948181,35.898066
5574221,12:00:02,23554,I_09_1204235410404,139.94085,35.898034
5574222,12:00:02,23611,I_09_1204235410404,139.940991,35.897756
5574223,12:00:02,23535,I_09_1204235410404,139.941121,35.897495
5574224,12:00:02,23540,I_09_1204235410404,139.941247,35.897243
5574225,12:00:02,23442,I_09_1204235410404,139.941758,35.896216
