,Time,VID,Type,Pos.x,Pos.y
7297506,14:00:00,31113,I_09_1204235410404,139.939426,35.900197
7297507,14:00:00,31130,I_09_1204235410404,139.939853,35.899656
7297516,14:00:00,30510,I_09_1204235410404,139.941799,35.896133
7297517,14:00:00,30981,I_09_1204235410404,139.941772,35.896188
7297518,14:00:00,30984,I_09_1204235410404,139.941744,35.896243
7297519,14:00:00,30987,I_09_1204235410404,139.941717,35.896298
7297535,14:00:00,30966,I_09_1204235410404,139.94989,35.894761
7297536,14:00:00,30506,I_09_1204235410404,139.949829,35.895101
7297537,14:00:00,30532,I_09_1204235410404,139.949754,35.895513
7297554,14:00:00,30499,I_09_1204235410404,139.946684,35.89817
7297555,14:00:00,30512,I_09_1204235410404,139.946747,35.898173
7297592,14:00:00,30437,I_09_1204235410404_p,139.949676,35.895955
7297593,14:00:00,31210,I_09_1204235410419_p,139.949622,35.896316
7297612,14:00:00,30862,I_09_1204235410404,139.94917,35.897957
7297613,14:00:00,31054,I_09_1204235410404,139.949096,35.897966
7297614,14:00:00,31057,I_09_1204235410404,139.949021,35.897974
7297615,14:00:00,30864,I_09_1204235410404,139.948947,35.897982
7297616,14:00:00,31048,I_09_1204235410404,139.947893,35.898095
7297617,14:00:00,30497,I_09_1204235410404,139.947559,35.898127
7297618,14:00:00,30502,I_09_1204235410404,139.947225,35.89816
7297619,14:00:00,30963,I_09_1204235410404,139.949165,35.897958
7297624,14:00:00,30587,I_09_1204235410404,139.949359,35.897079
7297625,14:00:00,30616,I_09_1204235410404,139.949372,35.896907
7297626,14:00:00,30600,I_09_1204235410404,139.949353,35.897262
7297721,14:00:01,31113,I_09_1204235410404,139.939353,35.900287
7297722,14:00:01,31130,I_09_1204235410404,139.939782,35.899749
7297731,14:00:01,30510,I_09_1204235410404,139.941799,35.896133
7297732,14:00:01,30981,I_09_1204235410404,139.941772,35.896188
7297733,14:00:01,30984,I_09_1204235410404,139.941744,35.896243
7297734,14:00:01,30987,I_09_1204235410404,139.941717,35.896298
7297751,14:00:01,30966,I_09_1204235410404,139.949909,35.894661
7297752,14:00:01,30506,I_09_1204235410404,139.949847,35.895001
7297753,14:00:01,30532,I_09_1204235410404,139.949771,35.895419
7297771,14:00:01,30499,I_09_1204235410404,139.946795,35.898175
7297772,14:00:01,30512,I_09_1204235410404,139.946858,35.898177
7297806,14:00:01,30437,I_09_1204235410404_p,139.949676,35.895955
7297807,14:00:01,31210,I_09_1204235410419_p,139.949622,35.896316
7297826,14:00:01,30862,I_09_1204235410404,139.94917,35.897957
7297827,14:00:01,31054,I_09_1204235410404,139.949096,35.897966
7297828,14:00:01,31057,I_09_1204235410404,139.949021,35.897974
7297829,14:00:01,30864,I_09_1204235410404,139.948947,35.897982
7297830,14:00:01,31048,I_09_1204235410404,139.948038,35.898081
7297831,14:00:01,30497,I_09_1204235410404,139.947704,35.898113
7297832,14:00:01,30502,I_09_1204235410404,139.94737,35.898146
7297833,14:00:01,30963,I_09_1204235410404,139.94917,35.897957
7297838,14:00:01,30587,I_09_1204235410404,139.949353,35.897172
7297839,14:00:01,30616,I_09_1204235410404,139.949365,35.896996
7297840,14:00:01,30600,I_09_1204235410404,139.949353,35.897364
7297934,14:00:02,30972,I_09_1204235410404,139.93909,35.900609
7297935,14:00:02,31113,I_09_1204235410404,139.939286,35.900368
7297936,14:00:02,31130,I_09_1204235410404,139.93971,35.899841
7297945,14:00:02,30510,I_09_1204235410404,139.941799,35.896133
7297946,14:00:02,30981,I_09_1204235410404,139.941772,35.896188
7297947,14:00:02,30984,I_09_1204235410404,139.941744,35.896243
7297948,14:00:02,30987,I_09_1204235410404,139.941717,35.896298
7297965,14:00:02,30506,I_09_1204235410404,139.949865,35.894901
7297966,14:00:02,30532,I_09_1204235410404,139.949789,35.895322
7297967,14:00:02,30966,I_09_1204235410404,139.949917,35.894616
7297985,14:00:02,30499,I_09_1204235410404,139.946906,35.898178
7298019,14:00:02,30437,I_09_1204235410404_p,139.949676,35.895955
7298020,14:00:02,31210,I_09_1204235410419_p,139.949622,35.896316
7298039,14:00:02,30862,I_09_1204235410404,139.94917,35.897957
7298040,14:00:02,31054,I_09_1204235410404,139.949096,35.897966
7298041,14:00:02,31057,I_09_1204235410404,139.949021,35.897974
7298042,14:00:02,30864,I_09_1204235410404,139.948947,35.897982
7298043,14:00:02,31048,I_09_1204235410404,139.948183,35.898066
7298044,14:00:02,30497,I_09_1204235410404,139.94785,35.898099
7298045,14:00:02,30502,I_09_1204235410404,139.947515,35.898131
7298046,14:00:02,30512,I_09_1204235410404,139.947196,35.898163
7298047,14:00:02,30963,I_09_1204235410404,139.94917,35.897957
7298053,14:00:02,30616,I_09_1204235410404,139.949358,35.897086
7298054,14:00:02,30600,I_09_1204235410404,139.949353,35.897472
7298055,14:00:02,30587,I_09_1204235410404,139.949353,35.897268
7298147,14:00:03,30972,I_09_1204235410404,139.939129,35.900562
7298148,14:00:03,31113,I_09_1204235410404,139.939228,35.900439
7298149,14:00:03,31130,I_09_1204235410404,139.939638,35.899933
7298159,14:00:03,30510,I_09_1204235410404,139.941799,35.896133
7298160,14:00:03,30981,I_09_1204235410404,139.941772,35.896188
7298161,14:00:03,30984,I_09_1204235410404,139.941744,35.896243
7298162,14:00:03,30987,I_09_1204235410404,139.941717,35.896298
7298178,14:00:03,30506,I_09_1204235410404,139.949883,35.894801
7298179,14:00:03,30532,I_09_1204235410404,139.949806,35.895224
