scenario,subset,timestr,slot_code,V_net_mean,TTT_mean,flow_kmveh_mean
no06,non_target,2022/10/18 07:00:00,0700,28.833242851886766,167678.57444444444,1342.8421166666667
no06,non_target,2022/10/18 07:15:00,0715,28.55844615031803,196796.51277777777,1560.9328611111112
no06,non_target,2022/10/18 07:30:00,0730,27.95888316033619,214386.99666666667,1664.4906944444444
no06,non_target,2022/10/18 07:45:00,0745,26.5014479486332,226513.32166666666,1666.8822944444446
no06,non_target,2022/10/18 08:00:00,0800,23.974036418618194,274466.85500000004,1826.13325
no06,non_target,2022/10/18 08:15:00,0815,25.623296559994987,257028.1377777778,1828.4792944444443
no06,non_target,2022/10/18 08:30:00,0830,24.348164789577247,277469.5966666667,1875.9412055555558
no06,non_target,2022/10/18 08:45:00,0845,24.831656771809655,255950.56833333336,1762.9432166666666
no06,non_target,2022/10/18 09:00:00,0900,27.60660028777186,207554.48444444445,1591.21915
no06,non_target,2022/10/18 09:15:00,0915,27.1643806570754,191554.3011111111,1444.8755166666667
no06,non_target,2022/10/18 09:30:00,0930,26.396507085729233,208393.33166666667,1526.9231555555555
no06,non_target,2022/10/18 09:45:00,0945,28.80657704560565,183501.24722222224,1468.1174277777777
no06,non_target,2022/10/18 10:00:00,1000,27.749811985557997,199239.59666666668,1535.2920777777776
no06,non_target,2022/10/18 10:15:00,1015,26.81542250250043,197644.41944444444,1469.23075
no06,non_target,2022/10/18 10:30:00,1030,28.32335266779633,180503.17777777778,1419.6762444444444
no06,non_target,2022/10/18 10:45:00,1045,28.790754368544746,174901.2811111111,1398.5302333333334
no06,non_target,2022/10/18 11:00:00,1100,27.746120421331522,191480.07444444444,1475.5041222222221
no06,non_target,2022/10/18 11:15:00,1115,27.081835373889984,204485.16833333333,1537.907327777778
no06,non_target,2022/10/18 11:30:00,1130,27.793690822314574,183673.32777777777,1417.73555
no06,non_target,2022/10/18 11:45:00,1145,28.2102260012776,181365.79555555555,1421.0025777777778
no06,non_target,2022/10/18 12:00:00,1200,27.964851378999736,190330.1761111111,1478.272322222222
no06,non_target,2022/10/18 12:15:00,1215,27.728787881161768,203500.40222222224,1567.1924555555556
no06,non_target,2022/10/18 12:30:00,1230,27.65052369726272,188040.695,1444.0186944444445
no06,non_target,2022/10/18 12:45:00,1245,28.79097086166441,183945.30055555556,1470.7471611111112
no06,non_target,2022/10/18 13:00:00,1300,28.354179876261856,190467.51388888888,1499.931
no06,non_target,2022/10/18 13:15:00,1315,28.42521799328226,179124.41222222222,1414.1001277777777
no06,non_target,2022/10/18 13:30:00,1330,28.355578668702805,178124.40666666665,1402.8411222222223
no06,non_target,2022/10/18 13:45:00,1345,27.99087277808368,158043.37555555554,1228.7162722222222
no06,non_target,2022/10/18 14:00:00,1400,28.162034490265924,175816.37,1375.1867722222223
no06,non_target,2022/10/18 14:15:00,1415,28.054005640504343,188421.87444444446,1467.9279944444445
no06,non_target,2022/10/18 14:30:00,1430,28.93508757304564,179175.23833333334,1439.9101611111112
no06,non_target,2022/10/18 14:45:00,1445,28.32400954154403,183429.49333333332,1442.9709777777778
no06,non_target,2022/10/18 15:00:00,1500,26.644114337795035,193299.60944444445,1429.9434833333335
no06,non_target,2022/10/18 15:15:00,1515,27.194344015607452,190816.40777777776,1440.6590222222221
no06,non_target,2022/10/18 15:30:00,1530,26.96730804982877,189650.29444444444,1420.2305833333332
no06,non_target,2022/10/18 15:45:00,1545,27.16802055536415,181508.11166666666,1369.307661111111
no06,non_target,2022/10/18 16:00:00,1600,24.038672123189443,242392.72833333336,1618.3210555555554
no06,non_target,2022/10/18 16:15:00,1615,24.0713451301872,236967.67833333334,1583.7872277777778
no06,non_target,2022/10/18 16:30:00,1630,23.16499360864302,239897.53777777776,1540.9281611111112
no06,non_target,2022/10/18 16:45:00,1645,24.36175058674635,242356.32833333334,1638.8460333333333
no06,non_target,2022/10/18 17:00:00,1700,23.296431936658617,256203.37388888892,1656.7497277777777
no06,non_target,2022/10/18 17:15:00,1715,26.973342584500166,226522.285,1696.8131722222222
no06,non_target,2022/10/18 17:30:00,1730,26.123286522189616,220855.08500000002,1602.088061111111
no06,non_target,2022/10/18 17:45:00,1745,24.766011314432482,243011.62611111108,1670.2724055555555
no06,non_target,2022/10/18 18:00:00,1800,24.88214906601911,241724.15944444446,1668.0819833333335
no06,non_target,2022/10/18 18:15:00,1815,25.551884222769857,222195.535,1574.161577777778
no06,non_target,2022/10/18 18:30:00,1830,27.593800475091815,191747.17166666666,1468.3389277777778
