scenario,subset,timestr,slot_code,V_net_mean,TTT_mean,flow_kmveh_mean
no08,target,2022/10/18 07:00:00,0700,17.617277883103508,43227.352222222224,209.14847222222224
no08,target,2022/10/18 07:15:00,0715,17.46001935096965,59669.849444444444,287.86535
no08,target,2022/10/18 07:30:00,0730,14.602369976921901,80606.08166666667,325.04549999999995
no08,target,2022/10/18 07:45:00,0745,17.013784768959756,60848.518888888895,284.0924777777778
no08,target,2022/10/18 08:00:00,0800,20.581912928936774,52874.766111111116,298.6017166666667
no08,target,2022/10/18 08:15:00,0815,18.862184271707427,64067.632222222215,332.5669833333334
no08,target,2022/10/18 08:30:00,0830,22.19645609444407,52087.070555555554,319.83503333333334
no08,target,2022/10/18 08:45:00,0845,21.34490681607698,53317.706666666665,314.02593333333334
no08,target,2022/10/18 09:00:00,0900,18.346288583611255,61299.58777777778,310.6675055555556
no08,target,2022/10/18 09:15:00,0915,23.03889648609226,40073.62333333333,254.65555
no08,target,2022/10/18 09:30:00,0930,25.435128478007716,38689.80944444444,272.58225555555555
no08,target,2022/10/18 09:45:00,0945,22.934068928508616,44617.752222222225,282.4292222222222
no08,target,2022/10/18 10:00:00,1000,16.983762196920946,62589.868333333325,293.87573333333336
no08,target,2022/10/18 10:15:00,1015,16.62062853177837,59691.95055555555,273.24864444444444
no08,target,2022/10/18 10:30:00,1030,22.65399909380677,38412.793333333335,239.73339999999996
no08,target,2022/10/18 10:45:00,1045,28.14801399949254,29725.74111111111,232.32426666666666
no08,target,2022/10/18 11:00:00,1100,23.943956675628634,38571.48,256.12483333333336
no08,target,2022/10/18 11:15:00,1115,24.718116232961215,35562.87222222222,242.6841777777778
no08,target,2022/10/18 11:30:00,1130,27.300048440849476,28177.152777777777,213.36824444444446
no08,target,2022/10/18 11:45:00,1145,27.019331928318078,34985.49055555555,262.0754111111111
no08,target,2022/10/18 12:00:00,1200,25.3659287603782,32407.19666666667,227.88518333333332
no08,target,2022/10/18 12:15:00,1215,28.864285713188867,28409.59388888889,227.2510111111111
no08,target,2022/10/18 12:30:00,1230,27.34494458044316,28536.930555555555,216.62404444444442
no08,target,2022/10/18 12:45:00,1245,27.692025622887698,31491.375,241.87336111111108
no08,target,2022/10/18 13:00:00,1300,29.749112835485832,29274.748333333333,241.62577777777778
no08,target,2022/10/18 13:15:00,1315,29.717172521738487,30253.652777777777,249.47228333333337
no08,target,2022/10/18 13:30:00,1330,25.82814058081611,29186.216666666667,208.99771666666666
no08,target,2022/10/18 13:45:00,1345,27.97179143409229,30834.947222222225,238.92417222222224
no08,target,2022/10/18 14:00:00,1400,26.9141009407635,30078.282777777775,224.37449444444442
no08,target,2022/10/18 14:15:00,1415,29.262187969258108,28873.082777777778,234.33835
no08,target,2022/10/18 14:30:00,1430,27.1378520457798,34453.865,259.4495833333333
no08,target,2022/10/18 14:45:00,1445,27.42069487811636,32341.585000000003,245.8570388888889
no08,target,2022/10/18 15:00:00,1500,28.622623231063486,32259.809444444447,256.2490722222222
no08,target,2022/10/18 15:15:00,1515,22.710521977663458,41482.765555555554,260.86639444444444
no08,target,2022/10/18 15:30:00,1530,26.343273434372716,33213.56444444445,242.76235555555553
no08,target,2022/10/18 15:45:00,1545,26.373383832385358,33914.718888888885,247.9956222222222
no08,target,2022/10/18 16:00:00,1600,27.01223233539517,33162.58888888889,248.55926666666664
no08,target,2022/10/18 16:15:00,1615,25.818848129803452,36385.49055555555,260.35478333333333
no08,target,2022/10/18 16:30:00,1630,25.704542678127765,32197.259444444448,229.74297777777778
no08,target,2022/10/18 16:45:00,1645,27.51049564579542,31961.690000000002,243.95402222222225
no08,target,2022/10/18 17:00:00,1700,24.908324985819192,41385.60333333333,285.71889444444446
no08,target,2022/10/18 17:15:00,1715,21.307840287568755,53517.74111111111,314.9510055555555
no08,target,2022/10/18 17:30:00,1730,24.390866143271133,40906.10277777778,276.78023333333334
no08,target,2022/10/18 17:45:00,1745,23.72272731890035,42834.139444444445,281.56519444444444
no08,target,2022/10/18 18:00:00,1800,23.484358410682606,44675.61611111111,290.90015555555556
no08,target,2022/10/18 18:15:00,1815,23.509165809187362,40547.40277777778,263.1403555555555
no08,target,2022/10/18 18:30:00,1830,22.738247987066458,36018.68666666667,226.91854999999998
