scenario,subset,timestr,slot_code,V_net_mean,TTT_mean,flow_kmveh_mean
no05,all,2022/10/18 07:00:00,0700,26.816961940955437,208618.64222222223,1553.7452777777778
no05,all,2022/10/18 07:15:00,0715,26.25601453109664,253837.24555555556,1850.6215499999998
no05,all,2022/10/18 07:30:00,0730,24.530982238931117,292633.84055555554,1992.8334499999999
no05,all,2022/10/18 07:45:00,0745,24.797137191224763,284216.0805555556,1956.3008666666667
no05,all,2022/10/18 08:00:00,0800,23.56761578703766,323376.4016666667,2115.767111111111
no05,all,2022/10/18 08:15:00,0815,24.390885892988713,319076.11388888885,2160.1637444444445
no05,all,2022/10/18 08:30:00,0830,24.21867682120629,327241.79833333334,2200.7725666666665
no05,all,2022/10/18 08:45:00,0845,24.407806928891127,306706.30000000005,2077.2863888888887
no05,all,2022/10/18 09:00:00,0900,25.818784945787478,265180.70722222223,1900.8247722222222
no05,all,2022/10/18 09:15:00,0915,27.02201327142033,227373.61277777777,1705.5887777777778
no05,all,2022/10/18 09:30:00,0930,26.62767509432472,243477.98944444442,1798.8157999999999
no05,all,2022/10/18 09:45:00,0945,27.768178279976997,226664.83222222223,1748.0278555555556
no05,all,2022/10/18 10:00:00,1000,25.567997821590406,258565.81777777776,1835.0272388888889
no05,all,2022/10/18 10:15:00,1015,24.70723068253396,254456.51944444442,1743.31705
no05,all,2022/10/18 10:30:00,1030,27.684676122628648,215703.94222222222,1658.4482611111112
no05,all,2022/10/18 10:45:00,1045,28.87902286362269,203961.45722222223,1636.0905
no05,all,2022/10/18 11:00:00,1100,27.359565271807437,228507.76666666666,1736.448577777778
no05,all,2022/10/18 11:15:00,1115,26.791142007395674,239538.42388888888,1781.8000055555556
no05,all,2022/10/18 11:30:00,1130,27.90512201202313,210360.05,1630.3212444444443
no05,all,2022/10/18 11:45:00,1145,28.42769684828823,214483.13055555557,1693.530888888889
no05,all,2022/10/18 12:00:00,1200,27.867107685265363,221793.98611111112,1716.51235
no05,all,2022/10/18 12:15:00,1215,28.01827981730973,230180.06055555554,1790.903661111111
no05,all,2022/10/18 12:30:00,1230,27.78282437961981,214760.69,1657.04075
no05,all,2022/10/18 12:45:00,1245,28.737442466349606,213939.63666666666,1707.664622222222
no05,all,2022/10/18 13:00:00,1300,28.46373054624833,221246.3461111111,1749.0680666666667
no05,all,2022/10/18 13:15:00,1315,28.75711773116098,208413.51333333334,1664.43805
no05,all,2022/10/18 13:30:00,1330,28.23093977400421,205847.43000000002,1614.1219333333333
no05,all,2022/10/18 13:45:00,1345,28.215347173291406,187750.25,1470.9223833333335
no05,all,2022/10/18 14:00:00,1400,28.2154457676059,204814.6977777778,1605.0463944444446
no05,all,2022/10/18 14:15:00,1415,28.177517983171633,218642.39944444445,1710.7376444444444
no05,all,2022/10/18 14:30:00,1430,28.97993892942806,211475.77555555556,1702.14245
no05,all,2022/10/18 14:45:00,1445,28.421864100616958,213581.46944444443,1685.7921444444446
no05,all,2022/10/18 15:00:00,1500,26.86805732902267,225920.29333333333,1685.5129666666667
no05,all,2022/10/18 15:15:00,1515,26.644791415962814,229191.2888888889,1695.9208888888888
no05,all,2022/10/18 15:30:00,1530,26.938511373636615,223398.015,1671.3334777777777
no05,all,2022/10/18 15:45:00,1545,27.25684459778213,212960.455,1611.8238666666666
no05,all,2022/10/18 16:00:00,1600,24.585760092192064,274250.0511111111,1872.499411111111
no05,all,2022/10/18 16:15:00,1615,24.434636397299585,273389.4427777778,1854.8842611111113
no05,all,2022/10/18 16:30:00,1630,23.667172879386115,267679.83944444446,1758.6947388888889
no05,all,2022/10/18 16:45:00,1645,24.745275235701214,274241.34277777775,1884.1012666666668
no05,all,2022/10/18 17:00:00,1700,24.021644517093414,293268.36888888886,1955.3974166666667
no05,all,2022/10/18 17:15:00,1715,26.220700214389737,275638.6411111111,2007.3278999999998
no05,all,2022/10/18 17:30:00,1730,26.233908996442082,258423.88611111112,1882.2976777777778
no05,all,2022/10/18 17:45:00,1745,25.08458282912746,281510.2522222222,1959.390138888889
no05,all,2022/10/18 18:00:00,1800,25.046575550762025,280937.74166666664,1952.5439000000001
no05,all,2022/10/18 18:15:00,1815,25.683573807416607,257185.54111111112,1831.35525
no05,all,2022/10/18 18:30:00,1830,27.116523209862933,225521.3827777778,1696.5367055555555
