scenario,subset,timestr,slot_code,V_net_mean,TTT_mean,flow_kmveh_mean
no01,target,2022/10/18 07:00:00,0700,22.975110019751167,33345.78055555556,211.53653333333332
no01,target,2022/10/18 07:15:00,0715,22.600527646946297,46960.46888888889,294.1068555555555
no01,target,2022/10/18 07:30:00,0730,18.466894848705262,65276.211111111115,331.47063333333335
no01,target,2022/10/18 07:45:00,0745,24.52490587784476,42362.88555555555,285.47810000000004
no01,target,2022/10/18 08:00:00,0800,24.619449730846135,43905.23611111111,298.6974611111111
no01,target,2022/10/18 08:15:00,0815,20.636783454240298,57675.39444444444,326.80921111111115
no01,target,2022/10/18 08:30:00,0830,25.839782330990246,45659.21055555556,326.5531833333333
no01,target,2022/10/18 08:45:00,0845,22.68277996710312,52003.39833333334,325.4180833333333
no01,target,2022/10/18 09:00:00,0900,20.453190076015495,55141.053888888884,311.8363222222222
no01,target,2022/10/18 09:15:00,0915,26.419194677574595,34329.67611111111,250.58179444444445
no01,target,2022/10/18 09:30:00,0930,28.397241663130135,35919.86444444445,281.95053333333334
no01,target,2022/10/18 09:45:00,0945,24.539043036448835,42160.655,286.71843888888884
no01,target,2022/10/18 10:00:00,1000,19.10284845176476,57591.505,303.6151777777778
no01,target,2022/10/18 10:15:00,1015,18.97090049543631,51876.95333333334,271.3786611111111
no01,target,2022/10/18 10:30:00,1030,27.292515662444732,31925.871111111115,240.79385000000002
no01,target,2022/10/18 10:45:00,1045,29.882664351505145,29139.605555555558,241.75882222222222
no01,target,2022/10/18 11:00:00,1100,26.058311322895246,36977.10444444444,267.5697611111111
no01,target,2022/10/18 11:15:00,1115,27.19747480922397,34080.293333333335,255.73530555555556
no01,target,2022/10/18 11:30:00,1130,29.67782385464308,26749.185555555556,220.4676888888889
no01,target,2022/10/18 11:45:00,1145,30.66948461799747,31508.196111111112,268.0772944444445
no01,target,2022/10/18 12:00:00,1200,28.579600743198593,30377.95277777778,240.6509388888889
no01,target,2022/10/18 12:15:00,1215,31.38841961325199,27123.466111111113,236.4253888888889
no01,target,2022/10/18 12:30:00,1230,28.998864031644263,26850.306111111113,216.14525
no01,target,2022/10/18 12:45:00,1245,29.743865660609988,29293.144444444442,241.86915555555555
no01,target,2022/10/18 13:00:00,1300,30.889266629234044,28808.312777777777,247.05269444444446
no01,target,2022/10/18 13:15:00,1315,31.239548088019603,28937.330555555556,250.85980000000004
no01,target,2022/10/18 13:30:00,1330,28.37510354645585,26943.588333333333,212.3137722222222
no01,target,2022/10/18 13:45:00,1345,31.477741456523532,28261.36,246.87262777777778
no01,target,2022/10/18 14:00:00,1400,29.599324122153032,28712.100555555557,236.01173333333332
no01,target,2022/10/18 14:15:00,1415,30.55586909828463,29488.181666666667,250.13224444444444
no01,target,2022/10/18 14:30:00,1430,29.279451078781037,32265.227777777778,262.36112777777777
no01,target,2022/10/18 14:45:00,1445,30.80603331608918,29142.379999999997,249.23047777777776
no01,target,2022/10/18 15:00:00,1500,29.553485290676015,32641.92388888889,267.4714222222222
no01,target,2022/10/18 15:15:00,1515,25.69276710344375,37485.585,266.32057777777777
no01,target,2022/10/18 15:30:00,1530,28.34435947246912,30970.280555555557,243.60638333333333
no01,target,2022/10/18 15:45:00,1545,28.385842879786388,31286.321111111112,246.34523888888887
no01,target,2022/10/18 16:00:00,1600,29.262865064303607,33354.24111111111,271.1217833333333
no01,target,2022/10/18 16:15:00,1615,27.706090439372687,34921.28166666666,267.4948388888889
no01,target,2022/10/18 16:30:00,1630,28.274947766473648,29236.824999999997,229.07206666666667
no01,target,2022/10/18 16:45:00,1645,29.345768770992365,30137.987222222222,245.4793277777778
no01,target,2022/10/18 17:00:00,1700,27.992042515770816,38784.65777777778,300.96563888888886
no01,target,2022/10/18 17:15:00,1715,24.84753880544062,45911.359444444446,314.9762944444444
no01,target,2022/10/18 17:30:00,1730,29.204350628880277,35496.01833333333,287.6455444444444
no01,target,2022/10/18 17:45:00,1745,28.09829470095285,35639.418333333335,277.64185555555554
no01,target,2022/10/18 18:00:00,1800,26.46279919382655,40320.91277777778,295.9009888888889
no01,target,2022/10/18 18:15:00,1815,26.83586155940661,34943.66277777778,259.1404166666667
no01,target,2022/10/18 18:30:00,1830,25.933364070434415,32265.721666666665,231.65590555555556
