scenario,subset,timestr,slot_code,V_net_mean,TTT_mean,flow_kmveh_mean
no03,target,2022/10/18 07:00:00,0700,18.855424520711743,40666.81722222222,211.44331111111111
no03,target,2022/10/18 07:15:00,0715,18.706608738291287,55863.24055555556,289.46396666666664
no03,target,2022/10/18 07:30:00,0730,15.740841102482408,76708.41277777778,333.66729999999995
no03,target,2022/10/18 07:45:00,0745,18.67107002475939,55336.11777777778,285.61294444444445
no03,target,2022/10/18 08:00:00,0800,22.947163012595148,47051.07555555555,297.9521611111111
no03,target,2022/10/18 08:15:00,0815,20.635199116787632,58579.003333333334,330.49401666666665
no03,target,2022/10/18 08:30:00,0830,24.910418856283737,47526.418333333335,327.0566944444444
no03,target,2022/10/18 08:45:00,0845,22.76566885721483,51217.91055555556,322.27841666666666
no03,target,2022/10/18 09:00:00,0900,19.994650172235175,56782.999444444446,313.4099
no03,target,2022/10/18 09:15:00,0915,25.50169787114525,36015.83666666666,253.3245333333333
no03,target,2022/10/18 09:30:00,0930,27.8625285164743,36355.155,280.00590555555556
no03,target,2022/10/18 09:45:00,0945,24.378716347508956,42363.37388888889,286.1829222222222
no03,target,2022/10/18 10:00:00,1000,19.096042393446467,57170.24166666667,301.74738333333335
no03,target,2022/10/18 10:15:00,1015,17.946010843528597,55173.954999999994,272.50952222222224
no03,target,2022/10/18 10:30:00,1030,26.51788178090128,32962.53222222222,241.76466666666667
no03,target,2022/10/18 10:45:00,1045,29.608804078960777,29772.648333333334,244.5262888888889
no03,target,2022/10/18 11:00:00,1100,25.852021856135625,37663.25611111111,269.98221666666666
no03,target,2022/10/18 11:15:00,1115,26.44517192781184,35271.99277777778,254.61806111111113
no03,target,2022/10/18 11:30:00,1130,29.303117426747583,26901.847222222223,218.86277222222222
no03,target,2022/10/18 11:45:00,1145,30.365927899844444,32312.02444444444,271.9969722222222
no03,target,2022/10/18 12:00:00,1200,28.335164939332188,30523.06388888889,239.4462111111111
no03,target,2022/10/18 12:15:00,1215,31.023583222730217,27756.71277777778,239.0913888888889
no03,target,2022/10/18 12:30:00,1230,29.04164163505881,27203.146111111113,219.41337222222222
no03,target,2022/10/18 12:45:00,1245,29.562745395367546,29417.763333333332,241.4486388888889
no03,target,2022/10/18 13:00:00,1300,30.919443537052764,29167.425555555557,250.28481111111108
no03,target,2022/10/18 13:15:00,1315,30.870486252176633,29468.274999999998,252.4530611111111
no03,target,2022/10/18 13:30:00,1330,28.365760865904647,27004.14222222222,212.77576666666667
no03,target,2022/10/18 13:45:00,1345,31.33357439723736,28338.81111111111,246.3025888888889
no03,target,2022/10/18 14:00:00,1400,29.278121632114505,29199.256666666668,237.27223333333333
no03,target,2022/10/18 14:15:00,1415,30.27338018678623,29653.979444444445,249.20174999999998
no03,target,2022/10/18 14:30:00,1430,29.03066864347978,32354.264444444445,260.77854444444444
no03,target,2022/10/18 14:45:00,1445,30.599232327170416,29135.01055555556,247.5388833333333
no03,target,2022/10/18 15:00:00,1500,29.29245004542969,32978.59111111111,268.3075
no03,target,2022/10/18 15:15:00,1515,25.251360196270625,38038.21166666667,265.80701666666664
no03,target,2022/10/18 15:30:00,1530,27.58780816420361,32208.518888888888,246.60343333333333
no03,target,2022/10/18 15:45:00,1545,28.000233465414485,31599.03833333333,245.19342222222224
no03,target,2022/10/18 16:00:00,1600,28.88396119401771,33494.944444444445,268.59981666666664
no03,target,2022/10/18 16:15:00,1615,27.703756261875963,35315.45888888889,270.7241777777778
no03,target,2022/10/18 16:30:00,1630,27.402160920265434,31374.517222222225,238.3330222222222
no03,target,2022/10/18 16:45:00,1645,29.152965547818482,30357.566666666666,245.7389722222222
no03,target,2022/10/18 17:00:00,1700,27.716183493956574,38412.97666666666,295.26025555555555
no03,target,2022/10/18 17:15:00,1715,23.603269407737866,48710.10388888889,317.1100388888889
no03,target,2022/10/18 17:30:00,1730,28.345939955604155,36444.115,286.69440000000003
no03,target,2022/10/18 17:45:00,1745,27.711089126062358,35768.11388888889,274.6862277777778
no03,target,2022/10/18 18:00:00,1800,26.4578002524434,39687.11666666667,291.21833888888887
no03,target,2022/10/18 18:15:00,1815,26.18591742434823,35515.34166666667,257.06479444444443
no03,target,2022/10/18 18:30:00,1830,24.79681778412119,34112.003333333334,233.80749444444447
