scenario,timestr,slot_code,V_net_mean,V_net_std,TTT_mean,TTT_std,flow_kmveh_mean,flow_kmveh_std
no06,2022/10/18 15:30:00,1530,27.00822639151732,0.3973380823795074,221876.03055555554,5083.43779408531,1664.1887722222223,26.15264964292634
no06,2022/10/18 15:45:00,1545,27.232352323701797,0.47464341173403507,214089.135,5984.412732675028,1618.8461555555557,24.921413109594827
no06,2022/10/18 16:00:00,1600,24.537644547772402,0.26870721793329994,274431.75666666665,4766.005017069272,1870.3042222222223,24.172487063226026
no06,2022/10/18 16:15:00,1615,24.460481043739826,0.479000515327496,271913.4983333333,5254.91172316994,1847.0949722222222,29.47967250629821
no06,2022/10/18 16:30:00,1630,23.610257453507774,0.8629049370974252,270793.0238888889,12742.013992131398,1773.2331166666668,29.403694830497013
no06,2022/10/18 16:45:00,1645,24.871615266187334,0.6340402104092313,273248.3483333333,8371.914966621702,1886.6673944444447,32.93745433053151
no06,2022/10/18 17:00:00,1700,23.79212522320969,0.5610794080858763,294386.3255555556,8444.699623866565,1944.5698055555558,32.43108819241323
no06,2022/10/18 17:15:00,1715,26.229465046622177,0.645894150088757,275826.41833333333,8517.965339749137,2008.4455166666667,33.95466183706893
no06,2022/10/18 17:30:00,1730,26.28101450594489,0.5940744697089283,258128.74833333332,5614.87258420753,1883.769361111111,30.967163260443936
no06,2022/10/18 17:45:00,1745,25.034322287155014,0.6692194304883773,280578.3538888889,8733.997301706328,1949.6912555555557,21.049532583806528
no06,2022/10/18 18:00:00,1800,24.97234531317163,0.8806532517625998,282361.9927777778,8558.128506822035,1956.8744166666668,30.348763238668596
no06,2022/10/18 18:15:00,1815,25.487477515756723,1.028978635572233,259304.74888888886,11625.8557868404,1832.7978666666668,21.68806244360362
no06,2022/10/18 18:30:00,1830,27.05268761161527,0.7477389993512431,225918.7438888889,9828.73406575491,1695.929561111111,35.04907658251818
