scenario,slot_code,link_id,V_link_kmh_mean,V_link_kmh_std,TTT_sec_mean,TTT_sec_std,flow_veh_mean,flow_veh_std,n_runs,hhmm
no08,0630,533967_00280_11490_0,52.21180748015788,0.20798545034207794,1127.9478947368423,11.16399698383021,139.57894736842104,1.21636021134478,19,06:30
no08,0630,533967_00280_11490_1,49.61396081355596,0.2843635739819403,615.9131578947369,23.614512028889646,72.36842105263158,2.909954683033731,19,06:30
no08,0630,533967_00280_13214_0,45.39537543384151,0.0933131025934334,763.5236842105263,35.669777778725035,69.3157894736842,3.249831304663665,19,06:30
no08,0630,533967_00280_13214_1,50.412513079093195,0.20964778186473687,1599.3963157894736,17.31375696135767,140.94736842105263,1.2681431837544703,19,06:30
no08,0630,533967_00285_11494_0,50.286064846196666,0.991830301269352,77.79578947368421,10.132699166444292,17.63157894736842,2.2412924425129126,19,06:30
no08,0630,533967_00285_11494_1,44.28,0.0,201.05263157894737,3.5664125175887915,40.21052631578947,0.7132825035177586,19,06:30
no08,0630,533967_00285_11497_0,51.96477115947585,0.31456009466919704,400.2715789473684,12.037048486124437,39.78947368421053,1.1342617456312025,19,06:30
no08,0630,533967_00285_11497_1,49.31927519360689,0.41380392920586273,187.3121052631579,23.171615437606075,17.68421052631579,2.18715013910663,19,06:30
no08,0630,533967_00319_00539_0,30.08399059404123,2.516604842822977,1061.4773684210527,105.16221400199396,60.421052631578945,2.7752034855060472,19,06:30
no08,0630,533967_00319_00539_1,25.724230748395037,1.0859371785342888,1917.1852631578945,163.5077918078259,93.78947368421052,4.4917077594709145,19,06:30
no08,0630,533967_00319_01435_0,,,,,0.0,0.0,19,06:30
no08,0630,533967_00319_01435_1,,,,,0.0,0.0,19,06:30
no08,0630,533967_00319_11518_0,29.97213189573618,0.030696711527192184,2728.467894736842,131.43215113082957,93.78947368421052,4.4917077594709145,19,06:30
no08,0630,533967_00319_11518_1,34.251208399907604,2.5027454079147278,1583.87,139.24252220097452,61.68421052631579,1.9735087641318596,19,06:30
no08,0630,533967_00319_87770_0,,,,,0.0,0.0,19,06:30
no08,0630,533967_00319_87770_1,,,,,0.0,0.0,19,06:30
no08,0630,533967_00532_00534_0,30.010351561737462,1.9424016658220242,4061.591578947368,295.76563930215565,124.6842105263158,2.6885070532618247,19,06:30
no08,0630,533967_00532_00534_1,26.403037367617333,1.0987393613283618,2614.4694736842102,147.61941017636775,70.73684210526316,3.1595025146929174,19,06:30
no08,0630,533967_00532_01530_0,47.258024983904626,0.5049384321230692,453.1615789473684,32.770918554779264,40.78947368421053,2.820144743496157,19,06:30
no08,0630,533967_00532_01530_1,15.651310647133654,4.021042377470633,593.1068421052631,129.82102804556365,17.0,2.5603819159562025,19,06:30
no08,0630,533967_00532_11490_0,47.99676833730499,0.2481002398993052,1569.0657894736842,49.499589147092856,73.63157894736842,2.2659441572943955,19,06:30
no08,0630,533967_00532_11490_1,24.39066621396055,1.5842200557466173,5721.456315789474,386.01177030428784,136.3684210526316,1.535162905426922,19,06:30
no08,0630,533967_00532_11497_0,45.44822375919843,1.0877879506321637,124.95631578947369,15.286654023299873,17.68421052631579,2.18715013910663,19,06:30
no08,0630,533967_00532_11497_1,8.58480163676085,0.9117462474846929,1410.8110526315788,173.8333855830774,36.94736842105263,1.6490294859747159,19,06:30
no08,0630,533967_00533_11502_0,33.120816624134164,0.7104274271942413,10.777222222222223,4.021608992541281,1.6842105263157894,0.7492686492653551,19,06:30
no08,0630,533967_00533_11502_1,45.407148306193314,0.5368806302956527,365.21684210526314,5.236983920616452,60.526315789473685,0.6966922684794667,19,06:30
no08,0630,533967_00533_11503_0,30.429026596732246,0.03410774641191877,1170.058947368421,40.75996877312307,53.0,1.8257418583505545,19,06:30
no08,0630,533967_00533_11503_1,32.005714285714284,0.0,29.4,10.648943609579309,1.105263157894737,0.7374684055082,19,06:30
no08,0630,533967_00533_11505_0,30.291126677608347,0.14538151019860798,181.67894736842106,43.25696320243801,6.947368421052632,1.6490294859747157,19,06:30
no08,0630,533967_00533_11505_1,30.336069903964482,0.2736888135030267,41.47263157894737,18.434924537140326,1.5789473684210527,0.6924826089821247,19,06:30
no08,0630,533967_00534_00766_0,29.3901540018741,2.232186348537025,5922.617894736842,675.1689108790066,117.05263157894737,5.431121065064912,19,06:30
no08,0630,533967_00534_00766_1,32.54603230289727,3.159733088936217,1451.1057894736841,193.43287073630103,31.789473684210527,3.5210312152426955,19,06:30
no08,0630,533967_00534_11504_0,30.80548571428572,1.0337615720054147,15.533333333333333,6.3456021516217564,1.2105263157894737,0.8549819600709617,19,06:30
no08,0630,533967_00534_11504_1,7.982752821573045,0.648299060477568,1819.722105263158,178.1410872682083,46.0,2.867441755680875,19,06:30
no08,0630,533967_00535_00538_0,16.60570769219429,1.02174734673887,2070.2405263157893,183.73229279681425,58.73684210526316,3.941828471142095,19,06:30
no08,0630,533967_00535_00538_1,14.97671186741788,1.6435931889130768,570.94,86.27997733477272,13.578947368421053,1.8353258709644946,19,06:30
no08,0630,533967_00535_00609_0,29.975978424880832,0.0381234416208561,4278.507368421053,145.535215930796,69.52631578947368,2.342088836265409,19,06:30
no08,0630,533967_00535_00609_1,18.531230500931784,1.2799725066228007,8805.25,870.45476492974,87.57894736842105,4.23367176434205,19,06:30
no08,0630,533967_00535_11512_0,43.972368481310205,0.4739065164129415,303.49263157894734,25.241590203935086,25.57894736842105,2.090076805438398,19,06:30
no08,0630,533967_00535_11512_1,14.121270565425666,1.0219138458550294,4188.056315789474,400.06498362711204,111.89473684210526,3.710267088949936,19,06:30
no08,0630,533967_00535_14018_0,42.31507728411564,0.5499471646291179,952.9184210526316,42.355780828484804,85.42105263157895,3.5639520740274997,19,06:30
no08,0630,533967_00535_14018_1,13.354358229490247,1.5404347422395124,1566.3473684210526,182.52813526936686,43.578947368421055,1.2612070705692213,19,06:30
no08,0630,533967_00536_11512_0,30.111596071179562,0.17364622951411207,1661.2384210526316,23.455490298567614,118.05263157894737,1.580213916971944,19,06:30
no08,0630,533967_00536_11512_1,43.25998316962133,0.20913522175313343,203.92315789473685,17.594217501033803,25.210526315789473,2.175084860884003,19,06:30
no08,0630,533967_00538_00539_0,22.761694261568504,0.6393437572684046,5072.196315789473,219.8515863842525,118.36842105263158,3.467476288724337,19,06:30
