scenario,subset,timestr,slot_code,V_net_mean,TTT_mean,flow_kmveh_mean
no04,non_target,2022/10/18 07:00:00,0700,28.826939522067008,167705.4038888889,1342.7649222222221
no04,non_target,2022/10/18 07:15:00,0715,28.57190374660125,196482.345,1559.1871666666666
no04,non_target,2022/10/18 07:30:00,0730,27.93054675210773,214349.07555555555,1662.530688888889
no04,non_target,2022/10/18 07:45:00,0745,26.538767280657513,226481.49166666667,1668.947338888889
no04,non_target,2022/10/18 08:00:00,0800,23.963686955935792,274615.7216666667,1826.2511611111113
no04,non_target,2022/10/18 08:15:00,0815,25.571988179353106,257749.97499999998,1829.417211111111
no04,non_target,2022/10/18 08:30:00,0830,24.525527286183337,274989.8838888889,1872.8893833333334
no04,non_target,2022/10/18 08:45:00,0845,25.24354481757955,250714.7022222222,1756.9409999999998
no04,non_target,2022/10/18 09:00:00,0900,27.761676253096695,206043.16,1588.2478555555556
no04,non_target,2022/10/18 09:15:00,0915,27.251716163274484,190945.2211111111,1444.9672611111112
no04,non_target,2022/10/18 09:30:00,0930,26.596332044685557,206549.85888888888,1524.8225
no04,non_target,2022/10/18 09:45:00,0945,28.89062531826699,181919.25055555554,1459.78705
no04,non_target,2022/10/18 10:00:00,1000,27.910430349913117,198057.25166666665,1534.8783555555556
no04,non_target,2022/10/18 10:15:00,1015,27.387121278400613,192861.65277777778,1465.5329333333332
no04,non_target,2022/10/18 10:30:00,1030,28.347821307815874,180431.65833333333,1420.5285777777779
no04,non_target,2022/10/18 10:45:00,1045,28.84868672625632,173373.60888888888,1389.2057
no04,non_target,2022/10/18 11:00:00,1100,27.860943057820553,189165.88888888888,1463.7589055555554
no04,non_target,2022/10/18 11:15:00,1115,27.147839343996257,204016.48666666666,1538.077388888889
no04,non_target,2022/10/18 11:30:00,1130,27.808014529903968,182928.59722222222,1412.765661111111
no04,non_target,2022/10/18 11:45:00,1145,28.19754312518808,181666.08444444445,1422.7194277777778
no04,non_target,2022/10/18 12:00:00,1200,27.897481456071432,190502.95277777777,1476.0738944444445
no04,non_target,2022/10/18 12:15:00,1215,27.530761223642823,205022.88444444444,1567.2084722222223
no04,non_target,2022/10/18 12:30:00,1230,27.70440072793041,187529.55,1442.7845444444445
no04,non_target,2022/10/18 12:45:00,1245,28.74862612396534,184107.88333333333,1470.045238888889
no04,non_target,2022/10/18 13:00:00,1300,28.325078253459946,190815.7061111111,1501.0959722222224
no04,non_target,2022/10/18 13:15:00,1315,28.472248918235803,178457.94333333333,1411.1280166666666
no04,non_target,2022/10/18 13:30:00,1330,28.351942115398952,177560.95722222223,1398.26825
no04,non_target,2022/10/18 13:45:00,1345,27.92598159183022,158549.66611111112,1229.8378388888889
no04,non_target,2022/10/18 14:00:00,1400,28.181857166630937,175542.1538888889,1374.0136166666666
no04,non_target,2022/10/18 14:15:00,1415,28.026981397265743,188138.14166666666,1464.2618222222222
no04,non_target,2022/10/18 14:30:00,1430,29.007098851469966,178545.8661111111,1438.516688888889
no04,non_target,2022/10/18 14:45:00,1445,28.339259234777536,182711.4611111111,1438.117588888889
no04,non_target,2022/10/18 15:00:00,1500,26.617994057994004,192710.3238888889,1424.5218666666667
no04,non_target,2022/10/18 15:15:00,1515,27.21787317180548,190007.06999999998,1436.0311
no04,non_target,2022/10/18 15:30:00,1530,26.96710119776846,189929.1822222222,1422.3466222222223
no04,non_target,2022/10/18 15:45:00,1545,27.139379060262367,181775.0338888889,1369.7069333333334
no04,non_target,2022/10/18 16:00:00,1600,24.126087431622274,241233.18333333332,1616.4844444444445
no04,non_target,2022/10/18 16:15:00,1615,24.245402948393526,235108.84055555554,1582.7408555555555
no04,non_target,2022/10/18 16:30:00,1630,23.505805785844032,236211.64111111112,1541.3096722222222
no04,non_target,2022/10/18 16:45:00,1645,24.588661429376142,239127.02833333332,1631.7494777777779
no04,non_target,2022/10/18 17:00:00,1700,23.49609188253848,254899.59444444446,1660.2298
no04,non_target,2022/10/18 17:15:00,1715,27.15281430343697,224691.16777777777,1694.3508333333334
no04,non_target,2022/10/18 17:30:00,1730,26.217588923352146,219965.11333333334,1601.5109222222222
no04,non_target,2022/10/18 17:45:00,1745,25.055571922578164,240574.5038888889,1673.0438000000001
no04,non_target,2022/10/18 18:00:00,1800,25.037778487415608,240033.93444444446,1667.9346666666668
no04,non_target,2022/10/18 18:15:00,1815,26.0865430548935,218032.93277777778,1578.645811111111
no04,non_target,2022/10/18 18:30:00,1830,27.86411004850963,187856.55388888888,1453.506611111111
