link_id,TTT_mean,TTT_std,V_mean,V_std,flow_mean,flow_std
I_11_533967_13845533967_01485,463660.8931578948,2335.6526631116512,30.853150853781788,0.15633286213956366,4888.210526315789,2.0970600417521976
533967_00535_00609_1,450891.37263157894,12972.984867194788,17.399209236453082,0.4739715606671791,4231.631578947368,11.417386966648708
533967_00766_11513_1,337565.10842105263,11318.629841228943,19.443247338713437,0.6357017367626517,4775.210526315789,5.826938851083792
533967_00538_11513_1,319633.70263157896,9642.375155767062,10.761695389142181,0.33061380344162933,3713.2105263157896,12.104080796567093
533967_00538_00539_1,314716.96894736844,9789.501020912881,15.15542430975452,0.47117799227703183,4882.684210526316,3.215459731756843
533967_00939_01421_1,287904.3231578947,6426.1288967032815,14.817744120071525,0.3853854434419705,6303.526315789473,68.32631542910059
533967_00535_00609_0,280528.4947368421,347.2942240356607,29.91581698996764,0.005944401273452139,4549.526315789473,5.284867506513583
I_11_533967_00939533967_01485,265612.41,8307.259754723924,21.006212106546634,0.6232503123002751,5446.894736842105,47.59072591358993
I_11_533967_01405533967_00937,247116.1552631579,4102.802304049666,8.861761461108928,0.10121699273914132,3789.4210526315787,29.77940337711744
533967_00532_00534_1,220527.8552631579,3309.179665783866,25.65277744943613,0.26930298951913983,5804.368421052632,52.481965713435244
533967_00532_11490_1,216555.60789473684,3090.686482825058,26.04477460712304,0.3676596803227315,5533.0526315789475,1.5802139169719982
533967_00532_00534_0,214601.56578947368,4306.756564491705,26.514350221756494,0.5004985268032848,5843.210526315789,22.309885570124404
533967_00535_11512_1,193162.57157894736,2330.28022460882,13.793899616977251,0.16535466136217578,5072.1578947368425,1.2139539573337623
533967_00538_00539_0,189589.24157894737,1605.1107577819496,23.271880587366255,0.1929011066338423,4527.1578947368425,3.13161580399973
I_11_533967_00937533967_01657,184823.29315789472,1927.0648408656584,20.227618602004355,0.16741872724889065,5215.526315789473,30.244133354076883
I_11_533967_01485533967_14155,180759.34263157894,246.1856685702001,48.48241026124074,0.039646580466497876,4807.1578947368425,4.086062460700895
533967_00766_11513_0,177054.8152631579,24942.886125850782,29.309524046179675,3.578051057864207,3715.6315789473683,11.917356746060142
I_11_533967_13718533967_00977,175803.8410526316,6139.356248023337,12.279577398504607,0.41093723856690706,3628.2105263157896,27.543055078203206
533967_00319_11518_1,170025.4963157895,12499.898842128103,23.65123575019483,1.6900818932890285,4575.894736842105,2.183135788572293
I_11_533967_00978533967_00977,166448.41315789474,4487.519368567361,23.372169563826095,0.617492762322284,3352.684210526316,1.5653409844697566
533967_00534_00766_1,163743.40368421053,2634.111717067293,30.03467219246147,0.24773542269374993,3334.2105263157896,47.6358629458572
I_11_533967_01485533967_00940,158839.4657894737,2335.2503477698197,24.846543876807143,0.17693286938715677,4040.5789473684213,45.854014472833846
