scenario,subset,timestr,slot_code,V_net_mean,TTT_mean,flow_kmveh_mean
no05,non_target,2022/10/18 07:00:00,0700,28.825677982940135,167711.20444444445,1342.7786222222223
no05,non_target,2022/10/18 07:15:00,0715,28.535808367022057,196956.96444444443,1561.01285
no05,non_target,2022/10/18 07:30:00,0730,27.794270081725244,215309.0711111111,1661.8263333333334
no05,non_target,2022/10/18 07:45:00,0745,26.317234956879215,228486.13555555555,1669.1603611111111
no05,non_target,2022/10/18 08:00:00,0800,23.802440339970165,275854.43,1822.5815388888889
no05,non_target,2022/10/18 08:15:00,0815,25.505147650826384,258252.87444444446,1828.920061111111
no05,non_target,2022/10/18 08:30:00,0830,24.29562586808916,278188.2477777778,1876.7035833333332
no05,non_target,2022/10/18 08:45:00,0845,24.921179985351678,254454.065,1759.8506055555556
no05,non_target,2022/10/18 09:00:00,0900,27.515007766881556,208062.88333333333,1590.0238277777778
no05,non_target,2022/10/18 09:15:00,0915,27.41903431016907,190888.67,1453.4558111111112
no05,non_target,2022/10/18 09:30:00,0930,26.551659208025136,206396.08,1520.0238333333334
no05,non_target,2022/10/18 09:45:00,0945,28.742326885508632,184059.10666666666,1469.2143388888887
no05,non_target,2022/10/18 10:00:00,1000,27.714631619709152,199629.3238888889,1536.2449444444444
no05,non_target,2022/10/18 10:15:00,1015,26.797076256549204,197565.14666666667,1468.293661111111
no05,non_target,2022/10/18 10:30:00,1030,28.194746335790157,181373.74055555556,1420.3149055555557
no05,non_target,2022/10/18 10:45:00,1045,28.832847590170502,173851.18833333335,1392.319088888889
no05,non_target,2022/10/18 11:00:00,1100,27.786992683388135,190847.27833333332,1472.8438277777777
no05,non_target,2022/10/18 11:15:00,1115,27.02657846244228,204294.76166666666,1533.47395
no05,non_target,2022/10/18 11:30:00,1130,27.76944177375232,183754.39944444445,1417.11175
no05,non_target,2022/10/18 11:45:00,1145,28.24064877702774,181306.37111111113,1422.1984944444443
no05,non_target,2022/10/18 12:00:00,1200,27.902519318588936,190857.20111111112,1478.8658722222222
no05,non_target,2022/10/18 12:15:00,1215,27.669384132754757,202229.5838888889,1553.7655111111112
no05,non_target,2022/10/18 12:30:00,1230,27.674751596416037,187496.45944444445,1441.0318055555554
no05,non_target,2022/10/18 12:45:00,1245,28.745585068206196,183540.37277777778,1465.3677
no05,non_target,2022/10/18 13:00:00,1300,28.20791103474936,191897.3961111111,1503.3983166666667
no05,non_target,2022/10/18 13:15:00,1315,28.52301262533312,178253.62722222222,1412.030538888889
no05,non_target,2022/10/18 13:30:00,1330,28.329559496611147,178716.66555555555,1406.2928166666668
no05,non_target,2022/10/18 13:45:00,1345,27.932998230589437,158017.86111111112,1225.98495
no05,non_target,2022/10/18 14:00:00,1400,28.161438842702506,175065.73944444445,1369.2981666666665
no05,non_target,2022/10/18 14:15:00,1415,27.86721212724359,188953.05944444443,1462.2093333333332
no05,non_target,2022/10/18 14:30:00,1430,29.067330047496448,178333.10222222222,1439.746611111111
no05,non_target,2022/10/18 14:45:00,1445,28.21501591210943,183403.25388888887,1436.966788888889
no05,non_target,2022/10/18 15:00:00,1500,26.5208152150667,193374.0688888889,1423.8863722222222
no05,non_target,2022/10/18 15:15:00,1515,27.1588357571871,189601.14833333332,1430.2005222222222
no05,non_target,2022/10/18 15:30:00,1530,26.909621874684667,190894.75166666665,1426.5686166666665
no05,non_target,2022/10/18 15:45:00,1545,27.18333480337234,180974.01833333334,1366.0216722222222
no05,non_target,2022/10/18 16:00:00,1600,24.06101348514822,240558.47,1607.3141611111112
no05,non_target,2022/10/18 16:15:00,1615,24.095818756760575,237672.97666666668,1590.1911388888889
no05,non_target,2022/10/18 16:30:00,1630,23.232056722275047,236419.65555555554,1524.59815
no05,non_target,2022/10/18 16:45:00,1645,24.267157896428657,243070.84166666667,1637.5664277777778
no05,non_target,2022/10/18 17:00:00,1700,23.59288413264006,254089.2766666667,1663.6140555555555
no05,non_target,2022/10/18 17:15:00,1715,26.988775367005907,225995.64388888888,1694.0092055555556
no05,non_target,2022/10/18 17:30:00,1730,26.089096036476022,220395.22722222222,1596.1916166666665
no05,non_target,2022/10/18 17:45:00,1745,24.835938240483607,244129.21666666667,1682.0131
no05,non_target,2022/10/18 18:00:00,1800,24.97367489944766,240036.43555555554,1662.5818777777777
no05,non_target,2022/10/18 18:15:00,1815,25.818609708651323,219484.6238888889,1570.4648888888887
no05,non_target,2022/10/18 18:30:00,1830,27.706179133227728,190083.42055555555,1460.951827777778
