scenario,subset,timestr,slot_code,V_net_mean,TTT_mean,flow_kmveh_mean
no03,non_target,2022/10/18 07:00:00,0700,28.79823783132946,167923.13555555555,1343.1878833333333
no03,non_target,2022/10/18 07:15:00,0715,28.495708715327176,197103.55833333332,1559.9280888888889
no03,non_target,2022/10/18 07:30:00,0730,27.877464513843755,214733.14833333332,1662.341761111111
no03,non_target,2022/10/18 07:45:00,0745,26.446403298565386,227579.61555555556,1671.1476
no03,non_target,2022/10/18 08:00:00,0800,23.900536442799595,274540.5366666667,1821.336588888889
no03,non_target,2022/10/18 08:15:00,0815,25.577859623458654,257189.40777777776,1826.5767277777777
no03,non_target,2022/10/18 08:30:00,0830,24.199962220135944,278901.4572222222,1874.1681666666668
no03,non_target,2022/10/18 08:45:00,0845,25.01107790985842,253105.42388888888,1756.6393555555555
no03,non_target,2022/10/18 09:00:00,0900,27.56912772902965,207371.04722222223,1587.6859722222223
no03,non_target,2022/10/18 09:15:00,0915,27.428240476119456,190516.00166666665,1451.0940611111112
no03,non_target,2022/10/18 09:30:00,0930,26.46673755402589,207081.49166666667,1519.419872222222
no03,non_target,2022/10/18 09:45:00,0945,28.70323512623709,183415.72333333333,1462.0854222222222
no03,non_target,2022/10/18 10:00:00,1000,27.89098503969048,198624.8238888889,1538.1967166666666
no03,non_target,2022/10/18 10:15:00,1015,27.1600304536683,194380.23944444445,1464.999838888889
no03,non_target,2022/10/18 10:30:00,1030,28.348360093383892,180479.815,1420.9429944444446
no03,non_target,2022/10/18 10:45:00,1045,28.859064669202212,173224.64055555558,1388.547538888889
no03,non_target,2022/10/18 11:00:00,1100,27.816354383469154,189474.96777777778,1463.8414222222223
no03,non_target,2022/10/18 11:15:00,1115,27.101747691441567,202957.05944444443,1527.6521222222223
no03,non_target,2022/10/18 11:30:00,1130,27.86513610827133,182693.64055555555,1413.6920333333335
no03,non_target,2022/10/18 11:45:00,1145,28.21823067770234,181037.825,1418.9342555555554
no03,non_target,2022/10/18 12:00:00,1200,27.837591177685947,190580.5861111111,1473.510638888889
no03,non_target,2022/10/18 12:15:00,1215,27.708385899366906,201395.65111111113,1549.7357444444444
no03,non_target,2022/10/18 12:30:00,1230,27.681918057044456,187318.12111111113,1439.971511111111
no03,non_target,2022/10/18 12:45:00,1245,28.74904923008166,183238.6672222222,1463.1051277777779
no03,non_target,2022/10/18 13:00:00,1300,28.275726709574126,190781.60444444444,1498.2845111111112
no03,non_target,2022/10/18 13:15:00,1315,28.477481705690202,178282.1888888889,1410.0039555555554
no03,non_target,2022/10/18 13:30:00,1330,28.295620828971007,178423.56888888887,1402.3187277777777
no03,non_target,2022/10/18 13:45:00,1345,27.93474774916462,157982.9911111111,1225.7606
no03,non_target,2022/10/18 14:00:00,1400,28.207204846221533,174543.69666666666,1367.3993888888888
no03,non_target,2022/10/18 14:15:00,1415,27.87518056462386,188693.10666666666,1460.4814722222222
no03,non_target,2022/10/18 14:30:00,1430,29.032474420179412,178890.38166666668,1442.3961222222222
no03,non_target,2022/10/18 14:45:00,1445,28.259142956884933,183203.4038888889,1437.4513166666666
no03,non_target,2022/10/18 15:00:00,1500,26.633029616450603,191432.5561111111,1415.5576722222222
no03,non_target,2022/10/18 15:15:00,1515,27.110175758571568,189546.01722222223,1426.7575666666667
no03,non_target,2022/10/18 15:30:00,1530,26.945437720057036,190821.81166666665,1428.0000222222222
no03,non_target,2022/10/18 15:45:00,1545,27.180920435343737,180855.07666666666,1365.0492222222222
no03,non_target,2022/10/18 16:00:00,1600,24.11909181978416,239994.76055555558,1607.2474444444445
no03,non_target,2022/10/18 16:15:00,1615,24.19197792780559,235370.57944444442,1581.1238222222223
no03,non_target,2022/10/18 16:30:00,1630,23.381885647848883,234543.19,1521.9293722222221
no03,non_target,2022/10/18 16:45:00,1645,24.270916186335032,242602.89166666666,1633.9575722222223
no03,non_target,2022/10/18 17:00:00,1700,23.383444654343123,255965.07888888888,1660.4126277777777
no03,non_target,2022/10/18 17:15:00,1715,26.85194718463236,227106.74055555556,1693.6397666666667
no03,non_target,2022/10/18 17:30:00,1730,26.017669050897986,221465.30388888888,1599.1685222222222
no03,non_target,2022/10/18 17:45:00,1745,24.913784549554368,243476.0988888889,1682.2613833333335
no03,non_target,2022/10/18 18:00:00,1800,25.075910028878173,238556.56333333332,1659.8266444444444
no03,non_target,2022/10/18 18:15:00,1815,25.88683155646963,219433.88055555557,1575.2816666666668
no03,non_target,2022/10/18 18:30:00,1830,27.688012735452347,190146.22555555555,1460.7917166666666
