scenario,timestr,slot_code,V_net_mean,V_net_std,TTT_mean,TTT_std,flow_kmveh_mean,flow_kmveh_std
no04,2022/10/18 14:30:00,1430,29.03401383888086,0.23066325634840854,211000.0077777778,3722.131835155374,1701.6077611111111,26.390885798591217
no04,2022/10/18 14:45:00,1445,28.684425601815096,0.2556841218647336,211812.48611111112,4569.3111328245695,1687.4969722222222,28.745251585851335
no04,2022/10/18 15:00:00,1500,27.07386072352532,0.42765271119814263,224192.98277777777,5031.103449281701,1685.6486444444445,27.03971142580571
no04,2022/10/18 15:15:00,1515,26.806439978955098,0.3614909530062941,227971.875,5602.578992573559,1697.1647055555557,30.66699478104355
no04,2022/10/18 15:30:00,1530,27.108287100918144,0.3712714941941336,221272.14277777777,5069.579001024941,1665.8216444444445,25.526863581845333
no04,2022/10/18 15:45:00,1545,27.263468265055174,0.4842455002468494,213972.81055555554,6593.62822814792,1619.6943555555556,25.982712003181287
no04,2022/10/18 16:00:00,1600,24.693662202241324,0.2821391555733802,273002.82944444445,4553.095316497503,1872.3889277777776,22.542192626111472
no04,2022/10/18 16:15:00,1615,24.640443747300065,0.45675732993975,270387.9061111111,6935.757139567427,1850.086061111111,32.11350004433977
no04,2022/10/18 16:30:00,1630,23.99183867388209,0.5625738359694445,266799.6533333333,8623.840813991786,1776.9594944444443,29.86143872274605
no04,2022/10/18 16:45:00,1645,25.090059040605247,0.7893897434424374,269788.3977777778,8129.963371247747,1878.8964833333334,36.04414015007077
no04,2022/10/18 17:00:00,1700,24.075356057534375,0.8517325672472524,291841.32333333336,14267.836537613903,1948.6740444444445,34.396136715047795
no04,2022/10/18 17:15:00,1715,26.539359344401596,0.4354751034434587,272812.01444444444,6330.065286240991,2010.6449666666667,31.290915656934857
no04,2022/10/18 17:30:00,1730,26.603400607903254,0.4670331872470187,254810.88888888888,4968.988786283429,1882.5804277777777,27.118818259885664
no04,2022/10/18 17:45:00,1745,25.379921608105885,0.6825354767709207,276685.53222222225,7873.4366206269915,1949.4058444444445,27.773795386642455
no04,2022/10/18 18:00:00,1800,25.233130402033723,0.6807954281365771,280056.12944444444,8492.478157597827,1961.63585,27.829235778525494
no04,2022/10/18 18:15:00,1815,26.144136104797514,0.7119873971468264,253224.24222222224,7673.923992040727,1837.6588499999998,21.805730545034415
no04,2022/10/18 18:30:00,1830,27.312505578840245,0.5678238347394808,221446.76277777777,6480.2817012269215,1679.319138888889,30.475976019522566
no05,2022/10/18 07:00:00,0700,26.816961940955437,0.43223663327828976,208618.64222222223,4116.275605875318,1553.7452777777778,25.15029506781782
no05,2022/10/18 07:15:00,0715,26.25601453109664,0.5226927613004224,253837.24555555556,6162.097914562024,1850.6215499999998,25.727307212565133
no05,2022/10/18 07:30:00,0730,24.530982238931117,0.5984044531363621,292633.84055555554,8465.084609790472,1992.8334499999999,23.167698672333845
no05,2022/10/18 07:45:00,0745,24.797137191224763,0.652508104091321,284216.0805555556,9310.167209713754,1956.3008666666667,29.937852709099975
no05,2022/10/18 08:00:00,0800,23.56761578703766,0.5495052707975503,323376.4016666667,9326.492310009879,2115.767111111111,24.969566075969794
no05,2022/10/18 08:15:00,0815,24.390885892988713,0.665494980457504,319076.11388888885,9827.979896575696,2160.1637444444445,18.7658930557925
no05,2022/10/18 08:30:00,0830,24.21867682120629,0.4527624813548912,327241.79833333334,7872.230867331552,2200.7725666666665,33.62463414704107
no05,2022/10/18 08:45:00,0845,24.407806928891127,0.7327949338376976,306706.30000000005,11679.714435039527,2077.2863888888887,24.37812823587107
no05,2022/10/18 09:00:00,0900,25.818784945787478,0.5861361723859111,265180.70722222223,7277.038190095169,1900.8247722222222,21.89966333439326
no05,2022/10/18 09:15:00,0915,27.02201327142033,0.6619724722842765,227373.61277777777,6682.641594689057,1705.5887777777778,16.537741187839053
no05,2022/10/18 09:30:00,0930,26.62767509432472,0.96772369857679,243477.98944444442,8686.261016588865,1798.8157999999999,21.865284050858016
no05,2022/10/18 09:45:00,0945,27.768178279976997,0.3654614041880887,226664.83222222223,4594.5740210223585,1748.0278555555556,23.900803249859514
no05,2022/10/18 10:00:00,1000,25.567997821590406,0.798998161113908,258565.81777777776,7308.994733345022,1835.0272388888889,26.12807608293157
no05,2022/10/18 10:15:00,1015,24.70723068253396,1.003743791775821,254456.51944444442,11839.80061785048,1743.31705,19.378166114174267
no05,2022/10/18 10:30:00,1030,27.684676122628648,0.41628924587822025,215703.94222222222,4429.902227718769,1658.4482611111112,23.096689466525394
no05,2022/10/18 10:45:00,1045,28.87902286362269,0.1723694952106453,203961.45722222223,2273.3302751788488,1636.0905,12.398924382665497
