link_id,TTT_mean,TTT_std,V_mean,V_std,flow_mean,flow_std
I_11_533967_13845533967_01485,462512.11500000005,2253.69304429653,30.93028870883224,0.14845158070530604,4888.3,2.105131574835329
533967_00535_00609_1,437803.49950000003,11011.296463904446,17.882919734034083,0.41992963896180574,4223.8,12.526183104118227
533967_00766_11513_1,281053.49199999997,5426.036108122432,23.372206549019296,0.45560803174651365,4782.45,4.4894613438468856
533967_00939_01421_1,280519.4595,5120.4496584006765,15.591777734304449,0.35125396118272617,6463.5,49.979469469183535
533967_00538_00539_1,280463.6235,10140.791069961619,17.01304329480141,0.605702822443397,4883.1,3.2101811721296216
533967_00535_00609_0,280168.8505,417.2401092955958,29.9310030387918,0.006209619167860235,4546.0,6.332871635987506
533967_00538_11513_1,271019.0895,8772.042847370882,12.72799131240047,0.42677988438288095,3723.15,14.60091922124305
I_11_533967_00939533967_01485,263388.427,7750.516476587475,21.24335956711163,0.48641632031838966,5463.45,40.25376739478782
I_11_533967_01405533967_00937,245303.25550000003,2438.5724343784127,8.907977756869297,0.07693356144638666,3781.6,21.01478176502385
533967_00532_11490_1,214558.0205,2362.497506410211,26.286195045082984,0.2884023807751676,5533.25,1.6181535936466591
533967_00532_00534_1,212462.2665,2517.6583413566864,25.9765548379301,0.2655246971762644,5662.85,45.19463754869474
533967_00532_00534_0,211286.8185,3623.937661239533,26.901206774201682,0.45250709453852,5837.4,24.147354655160797
533967_00535_11512_1,191603.87099999998,2093.751600070779,13.905751717068156,0.15079262682301245,5072.15,1.18210338847862
533967_00538_00539_0,188298.2235,1191.7108019069947,23.429642027734708,0.1391481111109822,4526.95,3.4408536272571344
I_11_533967_00937533967_01657,184131.63900000002,1414.1258616801715,20.259593336979645,0.143386215837618,5204.35,21.78187319768437
I_11_533967_01485533967_14155,180538.6495,223.9531600104903,48.54259777812437,0.040498237101429975,4807.25,4.278157498146528
I_11_533967_13718533967_00977,173597.08049999998,6853.766363883415,12.478564817366033,0.453381084254388,3639.8,33.15767752643971
I_11_533967_00978533967_00977,163689.2305,4261.367991868422,23.76483093125554,0.6048676988137547,3352.65,1.4608937423084043
533967_00319_11518_1,162954.553,11042.586736541069,24.660351964531262,1.6409981691444666,4575.9,2.125038699338026
533967_00534_00766_0,157621.355,1722.0243961518383,33.08897514013576,0.2589575577761767,3534.25,31.63088929977684
533967_00534_00766_1,155912.494,2842.43271310889,30.300848689571204,0.25752999268003457,3202.75,44.05961870012037
I_11_533967_01485533967_00940,153615.0385,1908.163579747965,24.86432046883656,0.17235291182962606,3910.55,40.00588772457853
I_11_533967_01485533967_01405,152905.3555,9228.110179438565,20.49778096868011,1.2498683146926217,3793.6,24.59653377377006
533967_00535_00538_0,146186.163,682.8737045757857,14.402716166521845,0.06650809089090474,3610.15,7.9025312400521655
I_11_0129024146232,145802.0795,309.694782436115,29.96852230386679,0.005229155601146314,3578.25,7.5315127438335265
533967_00938_00939_0,142165.58000000002,4068.7996940026223,12.368537617220541,0.3474979269956338,2347.6,1.5008769366430044
533967_01420_01654_0,134624.467,4206.019381723369,14.515414309675347,0.34879870205666885,2425.95,24.199771638766073
533967_00535_14018_1,133979.561,3142.9669192858596,10.651828582173632,0.2471223355951135,3008.5,2.7241609041278916
533967_00532_01530_1,133767.8915,3094.340223949247,9.613216921624323,0.14950815875782092,2452.55,24.87965772314894
533967_00319_00539_0,132187.0625,10018.726361752922,18.2543210156606,1.2897102292275788,4573.95,2.258900524358593
533967_00534_11504_1,125648.81450000001,1642.210128994894,7.348559988582936,0.09612864199537165,2940.85,8.573367575168382
533967_00693_01661_0,125135.1255,1282.6679299043074,26.053620821142363,0.2662815404271611,4518.6,1.0954451150101803
