scenario,timestr,slot_code,V_net_mean,V_net_std,TTT_mean,TTT_std,flow_kmveh_mean,flow_kmveh_std
no08,2022/10/18 07:00:00,0700,26.481275771180094,0.5588222230007939,210889.32,5433.476427311793,1550.6926277777777,26.949790926304708
no08,2022/10/18 07:15:00,0715,25.942543168216403,0.527469850075852,256651.56999999998,5492.721652476874,1848.858972222222,22.25721335175753
no08,2022/10/18 07:30:00,0730,24.27527812964605,0.7106748825913011,295959.43166666664,9433.158711446149,1994.0294333333336,20.942872719320214
no08,2022/10/18 07:45:00,0745,24.472474085423425,0.6943131241755697,287313.4322222222,10230.850766354037,1951.4172777777776,27.49602399226124
no08,2022/10/18 08:00:00,0800,23.31395386104465,0.8592967552023476,328580.0205555556,13311.186759235736,2125.1831666666667,36.395177185106526
no08,2022/10/18 08:15:00,0815,24.202553231106762,0.7740803414861004,322301.45666666667,12308.805714271473,2164.444538888889,28.22014691943132
no08,2022/10/18 08:30:00,0830,24.0716773218627,0.4725317359733893,328890.9061111111,8455.46449128688,2198.2434722222224,29.157046402982317
no08,2022/10/18 08:45:00,0845,24.097048715957513,0.6033603817518481,310618.9505555556,10310.77576179603,2077.6151499999996,25.224270077989473
no08,2022/10/18 09:00:00,0900,25.345630866010605,0.4285969390861876,270048.9272222222,6887.621850333958,1900.5581666666667,23.508051387681647
no08,2022/10/18 09:15:00,0915,26.414959266575163,0.657763338942082,232239.01611111112,6469.2053463613165,1703.0128166666666,17.976300616489905
no08,2022/10/18 09:30:00,0930,26.253873026491053,0.937659504437142,246822.82944444442,9031.027973906188,1797.955872222222,24.689189651815234
no08,2022/10/18 09:45:00,0945,27.585439971644846,0.5475273362384722,229207.4138888889,5961.465284662568,1755.5992333333334,23.90839161365237
no08,2022/10/18 10:00:00,1000,25.13810186796216,0.7507108702894026,262805.7061111111,7511.3068029441265,1833.8097,25.204891295050093
no08,2022/10/18 10:15:00,1015,24.21578029524541,1.0004120304499347,259334.45944444448,12425.375495266551,1741.2725166666667,23.632423626107812
no08,2022/10/18 10:30:00,1030,27.35735702696456,0.4780399777117961,218703.98388888888,5900.082003265753,1661.4673277777777,31.505754447473223
no08,2022/10/18 10:45:00,1045,28.706869350927516,0.19456156202104347,205550.08444444445,3194.5837497832345,1638.9981444444445,21.87067178223259
no08,2022/10/18 11:00:00,1100,27.133463079265056,0.26570464879240896,230748.39111111112,3739.52899402945,1738.9774666666667,19.691777671463583
no08,2022/10/18 11:15:00,1115,26.69005801557154,0.443174890834681,241013.50555555554,6084.171670880417,1786.312211111111,29.343677632235774
no08,2022/10/18 11:30:00,1130,27.738164596179928,0.3947864068044451,212534.14388888888,6069.986310523508,1637.1146555555556,33.224552192161674
no08,2022/10/18 11:45:00,1145,28.00249356817888,0.3732363496083014,217069.86777777778,4544.949142619174,1688.1378055555556,23.74916088084137
no08,2022/10/18 12:00:00,1200,27.50801698739072,0.3827836341299684,224384.57055555555,4028.941274672353,1714.343122222222,27.6701227746921
no08,2022/10/18 12:15:00,1215,27.860480966819765,0.38360425651786434,232300.51277777777,4154.806160874988,1797.4720111111112,21.942107195765367
no08,2022/10/18 12:30:00,1230,27.6544864552845,0.41928072025210156,216247.8477777778,5525.374645585328,1660.8147,34.37975517224533
no08,2022/10/18 12:45:00,1245,28.57062868926323,0.35873081380414684,215730.08500000002,5246.71943049486,1711.6874444444445,26.689393222032326
no08,2022/10/18 13:00:00,1300,28.530713835258073,0.2847223249714721,220522.58222222223,4123.549567437306,1747.45565,22.64199941286232
no08,2022/10/18 13:15:00,1315,28.628184412198248,0.4317169337387909,209010.5638888889,4808.454412829609,1661.7935833333333,31.0855724168218
no08,2022/10/18 13:30:00,1330,27.97521828048358,0.27504531256213716,207551.04333333333,4549.337498498764,1612.6472833333332,27.900495492000108
no08,2022/10/18 13:45:00,1345,27.935418588307975,0.23823734563827126,189694.72388888887,3606.3178205691493,1471.8554333333332,22.040328330772024
no08,2022/10/18 14:00:00,1400,27.95637260474623,0.3106025018585355,207814.59888888887,4112.932976147445,1613.5899,23.785855710188
no08,2022/10/18 14:15:00,1415,28.131881130282387,0.3514338946373869,219029.91444444444,6667.0166350247455,1711.0978,37.05118432620095
no08,2022/10/18 14:30:00,1430,28.668384438458432,0.301212488075184,213305.39777777778,4597.942263292486,1698.3562277777778,24.88865717533864
no08,2022/10/18 14:45:00,1445,28.1706036686236,0.3404083730033063,216268.67833333334,5224.07375872874,1691.9912722222223,28.94127321890894
no08,2022/10/18 15:00:00,1500,26.791684576396296,0.6916183169178775,226655.1561111111,6505.100465715241,1685.8037388888888,26.952633867455415
no08,2022/10/18 15:15:00,1515,26.388430952700922,0.49403169217323945,232239.85833333334,7495.255541253885,1701.5299277777779,32.78682423136756
no08,2022/10/18 15:30:00,1530,26.88620731126376,0.4020505536007938,223020.6538888889,5529.576358994836,1665.1396944444446,26.198023957486328
no08,2022/10/18 15:45:00,1545,27.075198334318475,0.52379078532859,215178.70833333334,5800.396346399146,1617.6490944444445,22.783931394953957
no08,2022/10/18 16:00:00,1600,24.352734781090604,0.2735849511528778,276382.2572222222,4194.261799018235,1869.4849,26.028469845174843
no08,2022/10/18 16:15:00,1615,24.350627654053678,0.45043711791732194,274055.5472222222,6326.813430813897,1853.1751166666666,28.929877781471642
no08,2022/10/18 16:30:00,1630,23.56894406222103,0.6385585280256956,270451.6744444444,9251.81224341368,1769.3347888888889,33.723150245332675
no08,2022/10/18 16:45:00,1645,24.455426679755305,0.9162357484065077,277164.68,11386.61893288319,1880.3721555555555,34.50372514520068
no08,2022/10/18 17:00:00,1700,23.33131474352671,0.7390926805607017,300971.22222222225,11881.112781337662,1948.4177055555556,29.91050698741301
no08,2022/10/18 17:15:00,1715,25.76599519420714,0.5662419830044806,281021.19999999995,7383.614763860195,2010.4139499999999,28.92491387177678
