link_id,TTT_mean,TTT_std,V_mean
I_11_0129024139429,75286.3855,228.04067440688578,29.409413330447745
533967_00536_11512_0,74699.7585,1937.1760902223648,28.799816458774195
I_11_0129024139444,70422.012,362.0832765306279,49.704366444412685
533967_01419_01425_1,66425.3195,1164.013523897179,22.89973234018709
I_11_533967_01659533967_01657,65289.49449999999,1528.4236843730105,21.26366381916256
533967_00533_11503_0,65137.155000000006,200.1897660642078,30.357884080588367
533967_00280_13214_0,63130.11750000001,52.97757091200766,45.403913627153045
533967_00280_13214_1,62432.723,30.248154724056846,50.719958837972115
533967_00938_00939_1,61759.7325,131.98522317110584,44.982383724004805
533967_11501_11504_1,59511.7475,211.6243103604273,30.06586570839978
533967_00533_11503_1,59172.108499999995,338.19616276380157,31.557299268667986
I_11_533967_01412533967_01657,52552.63050000001,1084.5961566528142,15.60845870658925
533967_14017_14018_0,50182.2365,4060.2921520116147,43.665839455134275
533967_00535_11512_0,48933.666000000005,64.98533287151214,44.34201374705875
533967_00280_11490_1,48843.4055,40.54040472820095,49.558685230150566
533967_11501_11503_1,48025.344,466.4157686397291,29.99960597244628
533967_00532_11497_1,47692.593,1322.8655408504176,8.631670167210672
533967_11501_11503_0,46091.0205,226.64494807784845,29.68515281257108
I_11_533967_01657533967_01658,45725.248999999996,897.418163757037,45.72138518992789
533967_00280_11490_0,44589.096999999994,25.21805600003768,52.372524514714584
533967_00949_14017_0,42639.072,94.6224234356865,51.00131832691247
533967_13891_14021_1,42454.4985,576.999189247585,49.937424951628834
533967_13891_14021_0,42369.6075,2159.5638406884877,47.249424012991874
I_11_533967_13308533967_00937,42092.4195,910.5293781466684,20.19933703344962
533967_14017_14018_1,41663.25,42.94652782975079,49.801081550240376
533967_00933_14152_1,41451.629,11.568623126918371,51.39932354028775
533967_00949_14017_1,40235.935,29.09781389871433,46.424724915950954
I_11_0129024146246,36534.437,142.75346311957352,46.20548143304747
533967_01418_01421_0,35034.2875,3790.0499738142244,14.71092792731427
533967_00978_12969_0,34773.868,59.79804499532616,40.00915583646077
533967_00933_14152_0,34121.773499999996,28.057121860684774,45.82418357325912
533967_00536_11512_1,33732.9805,31.238553352009347,43.13968839568584
533967_00978_12969_1,33691.786,20.941948433957776,52.34038325272282
I_11_533967_01657533967_13308,32430.645,457.79159883418373,45.43418337900711
533967_00535_14018_0,31808.6685,73.38889398805183,42.6304401721659
533967_00943_01268_0,31067.7045,24.41225543710268,46.968467311546654
533967_01555_14156_1,30681.378999999997,427.0094554838702,49.51756697194471
533967_00534_11504_0,29775.453,104.44790820006153,29.189563253338797
I_11_533967_00977533967_01425,29569.034999999996,328.91541221830386,47.625367083404186
533967_01661_13315_0,29544.9395,76.19867511453567,17.953655968833235
I_11_533967_00937533967_01406,29512.2955,562.97596585584,40.314050461166
533967_00539_11517_1,28141.798,565.3518180427218,12.70311807820556
I_11_533967_00539_533967_-00001,27396.908000000003,38.57779939700782,23.86209503530737
533967_00976_12969_0,26883.1805,11.953787100857758,53.297778990353244
533967_00532_01530_0,26281.4375,645.927226770086,46.45207397830022
I_11_533967_00937533967_01269,26136.2275,37.3709632391384,46.0334498668893
533967_00976_12969_1,26073.1905,57.21013992521893,35.573565717431634
