scenario,link_id,slot_code,HHMM,TTT_base,TTT_scen,TTT_diff
no03,533967_00280_11490_1,800,08:00,1124.912,1119.5585,-5.35349999999994
no03,533967_00280_11490_1,815,08:15,1084.8695,1096.4065,11.537000000000035
no03,533967_00280_11490_1,830,08:30,1131.8975,1117.531,-14.366500000000087
no03,533967_00280_11490_1,845,08:45,993.5745,1004.538,10.963500000000067
no03,533967_00280_11490_1,900,09:00,1113.926,1119.5775,5.651500000000169
no03,533967_00280_11490_1,915,09:15,985.9675,987.863,1.8955000000000837
no03,533967_00280_11490_1,930,09:30,1066.2585,1066.381,0.1225000000001728
no03,533967_00280_11490_1,945,09:45,972.7985,976.981,4.1825000000000045
no03,533967_00280_11490_1,1000,10:00,974.6965,965.8065,-8.889999999999986
no03,533967_00280_11490_1,1015,10:15,898.7515,911.161,12.40949999999998
no03,533967_00280_11490_1,1030,10:30,934.6805,930.859,-3.8215000000000146
no03,533967_00280_11490_1,1045,10:45,950.4875,951.8255,1.3380000000000791
no03,533967_00280_11490_1,1100,11:00,957.1605,960.324,3.163499999999999
no03,533967_00280_11490_1,1115,11:15,888.3979999999999,884.617,-3.780999999999949
no03,533967_00280_11490_1,1130,11:30,1044.8215,1042.176,-2.6455000000000837
no03,533967_00280_11490_1,1145,11:45,921.0965,922.8995,1.8029999999999973
no03,533967_00280_11490_1,1200,12:00,1125.9015,1126.4245,0.5230000000001382
no03,533967_00280_11490_1,1215,12:15,1216.5295,1218.9985,2.4689999999998236
no03,533967_00280_11490_1,1230,12:30,959.8235,958.2355,-1.5879999999999654
no03,533967_00280_11490_1,1245,12:45,913.1745,918.2465,5.072000000000003
no03,533967_00280_11490_1,1300,13:00,1043.9985,1043.194,-0.8044999999999618
no03,533967_00280_11490_1,1315,13:15,905.6775,907.7935,2.1159999999999854
no03,533967_00280_11490_1,1330,13:30,916.611,914.6295,-1.9814999999999827
no03,533967_00280_11490_1,1345,13:45,618.521,619.733,1.211999999999989
no03,533967_00280_11490_1,1400,14:00,811.8265,811.8684999999999,0.041999999999916326
no03,533967_00280_11490_1,1415,14:15,1018.06,1017.985,-0.07499999999993179
no03,533967_00280_11490_1,1430,14:30,1005.8455,1006.544,0.6984999999999673
no03,533967_00280_11490_1,1445,14:45,882.979,885.8555,2.8764999999999645
no03,533967_00280_11490_1,1500,15:00,872.0135,864.0049999999999,-8.00850000000014
no03,533967_00280_11490_1,1515,15:15,861.4675,855.469,-5.998499999999922
no03,533967_00280_11490_1,1530,15:30,876.5854999999999,888.551,11.965500000000134
no03,533967_00280_11490_1,1545,15:45,937.8345,934.4665,-3.368000000000052
no03,533967_00280_11490_1,1600,16:00,1195.8065,1188.832,-6.974499999999807
no03,533967_00280_11490_1,1615,16:15,1110.4085,1120.597,10.188499999999976
no03,533967_00280_11490_1,1630,16:30,1162.0404999999998,1156.7495,-5.29099999999994
no03,533967_00280_11490_1,1645,16:45,1220.307,1231.936,11.628999999999905
no03,533967_00280_11490_1,1700,17:00,1227.7965,1222.3125,-5.483999999999924
no03,533967_00280_11490_1,1715,17:15,1187.916,1173.168,-14.748000000000047
no03,533967_00280_11490_1,1730,17:30,964.482,971.6,7.118000000000052
no03,533967_00280_11490_1,1745,17:45,779.158,753.5175,-25.640499999999975
no03,533967_00280_11490_1,1800,18:00,1045.472,1046.87,1.3979999999999109
no03,533967_00280_11490_1,1815,18:15,1100.876,1098.4655,-2.4104999999999563
no03,533967_00280_11490_1,1830,18:30,927.881,962.5775,34.696500000000015
no03,533967_00280_11490_1,1845,18:45,815.9485,819.9205,3.97199999999998
no03,533967_00280_13214_0,630,06:30,764.6335,764.0899999999999,-0.5435000000001082
no03,533967_00280_13214_0,645,06:45,745.967,747.4275,1.4605000000000246
no03,533967_00280_13214_0,700,07:00,844.9465,845.9555,1.0090000000000146
no03,533967_00280_13214_0,715,07:15,1279.1385,1279.6295,0.49099999999998545
no03,533967_00280_13214_0,730,07:30,1290.65,1290.6365,-0.013500000000021828
no03,533967_00280_13214_0,745,07:45,1602.838,1601.8885,-0.9494999999999436
no03,533967_00280_13214_0,800,08:00,1447.3735,1433.7485,-13.625
no03,533967_00280_13214_0,815,08:15,1406.321,1421.81,15.489000000000033
no03,533967_00280_13214_0,830,08:30,1474.249,1452.4285,-21.820500000000038
no03,533967_00280_13214_0,845,08:45,1320.5475,1335.6735,15.126000000000204
no03,533967_00280_13214_0,900,09:00,1409.749,1415.2779999999998,5.528999999999769
no03,533967_00280_13214_0,915,09:15,1297.1950000000002,1304.989,7.793999999999869
no03,533967_00280_13214_0,930,09:30,1351.6055,1347.2055,-4.399999999999864
no03,533967_00280_13214_0,945,09:45,1271.635,1278.0615,6.426500000000033
no03,533967_00280_13214_0,1000,10:00,1255.7315,1244.067,-11.66450000000009
no03,533967_00280_13214_0,1015,10:15,1179.839,1198.1715,18.332499999999982
no03,533967_00280_13214_0,1030,10:30,1179.9685,1178.324,-1.64449999999988
no03,533967_00280_13214_0,1045,10:45,1245.2675,1249.63,4.362500000000182
no03,533967_00280_13214_0,1100,11:00,1223.418,1222.967,-0.45099999999979445
no03,533967_00280_13214_0,1115,11:15,1164.038,1159.883,-4.154999999999973
no03,533967_00280_13214_0,1130,11:30,1317.6325000000002,1316.4705,-1.162000000000262
no03,533967_00280_13214_0,1145,11:45,1214.3425,1219.518,5.175500000000056
no03,533967_00280_13214_0,1200,12:00,1429.227,1431.4975,2.2704999999998563
no03,533967_00280_13214_0,1215,12:15,1587.368,1586.214,-1.1539999999999964
no03,533967_00280_13214_0,1230,12:30,1235.1375,1235.2279999999998,0.09049999999979264
no03,533967_00280_13214_0,1245,12:45,1194.706,1200.527,5.82100000000014
no03,533967_00280_13214_0,1300,13:00,1316.6345,1315.8655,-0.7689999999997781
no03,533967_00280_13214_0,1315,13:15,1177.1075,1178.411,1.3034999999999854
no03,533967_00280_13214_0,1330,13:30,1181.832,1183.678,1.8460000000000036
no03,533967_00280_13214_0,1345,13:45,816.313,810.558,-5.7549999999999955
no03,533967_00280_13214_0,1400,14:00,1027.081,1034.072,6.9909999999999854
no03,533967_00280_13214_0,1415,14:15,1329.9605,1327.749,-2.2114999999998872
no03,533967_00280_13214_0,1430,14:30,1283.211,1282.015,-1.1959999999999127
no03,533967_00280_13214_0,1445,14:45,1161.303,1164.6935,3.3904999999999745
no03,533967_00280_13214_0,1500,15:00,1098.002,1086.638,-11.364000000000033
no03,533967_00280_13214_0,1515,15:15,1144.309,1138.514,-5.795000000000073
no03,533967_00280_13214_0,1530,15:30,1096.655,1116.277,19.62200000000007
no03,533967_00280_13214_0,1545,15:45,1252.7685,1245.8465,-6.921999999999798
no03,533967_00280_13214_0,1600,16:00,1509.8995,1502.2334999999998,-7.666000000000167
no03,533967_00280_13214_0,1615,16:15,1465.809,1474.251,8.442000000000007
no03,533967_00280_13214_0,1630,16:30,1469.915,1469.665,-0.25
no03,533967_00280_13214_0,1645,16:45,1608.0,1624.7395,16.739499999999907
no03,533967_00280_13214_0,1700,17:00,1562.001,1554.1285,-7.872499999999945
no03,533967_00280_13214_0,1715,17:15,1554.652,1544.5925,-10.059500000000071
no03,533967_00280_13214_0,1730,17:30,1234.661,1238.1115,3.45049999999992
no03,533967_00280_13214_0,1745,17:45,1026.6715,997.24,-29.431499999999915
no03,533967_00280_13214_0,1800,18:00,1322.0955,1326.1709999999998,4.07549999999992
no03,533967_00280_13214_0,1815,18:15,1435.525,1430.7995,-4.725500000000011
no03,533967_00280_13214_0,1830,18:30,1203.7235,1236.235,32.51149999999984
no03,533967_00280_13214_0,1845,18:45,1075.0115,1086.3135,11.301999999999907
no03,533967_00280_13214_1,630,06:30,1599.5145,1599.5145,0.0
no03,533967_00280_13214_1,645,06:45,1313.2065,1313.2065,0.0
no03,533967_00280_13214_1,700,07:00,1415.283,1415.283,0.0
no03,533967_00280_13214_1,715,07:15,1532.1735,1532.1735,0.0
no03,533967_00280_13214_1,730,07:30,1360.138,1360.138,0.0
no03,533967_00280_13214_1,745,07:45,1750.8285,1750.8285,0.0
no03,533967_00280_13214_1,800,08:00,1368.6699999999998,1368.6699999999998,0.0
no03,533967_00280_13214_1,815,08:15,1612.2485,1612.2485,0.0
no03,533967_00280_13214_1,830,08:30,1503.053,1503.053,0.0
no03,533967_00280_13214_1,845,08:45,1822.242,1822.403,0.1610000000000582
no03,533967_00280_13214_1,900,09:00,1131.0435,1131.0435,0.0
no03,533967_00280_13214_1,915,09:15,1494.568,1494.568,0.0
no03,533967_00280_13214_1,930,09:30,1758.3825000000002,1758.3825000000002,0.0
no03,533967_00280_13214_1,945,09:45,1257.621,1257.621,0.0
no03,533967_00280_13214_1,1000,10:00,1055.6055,1055.6055,0.0
no03,533967_00280_13214_1,1015,10:15,1035.857,1035.857,0.0
no03,533967_00280_13214_1,1030,10:30,1019.9635,1019.9635,0.0
no03,533967_00280_13214_1,1045,10:45,1101.516,1101.516,0.0
no03,533967_00280_13214_1,1100,11:00,1197.4095,1197.4095,0.0
no03,533967_00280_13214_1,1115,11:15,1190.884,1190.884,0.0
no03,533967_00280_13214_1,1130,11:30,1251.4119999999998,1251.4119999999998,0.0
no03,533967_00280_13214_1,1145,11:45,1138.9475,1138.9475,0.0
no03,533967_00280_13214_1,1200,12:00,1017.671,1017.671,0.0
no03,533967_00280_13214_1,1215,12:15,1113.261,1113.261,0.0
no03,533967_00280_13214_1,1230,12:30,1248.9065,1248.9065,0.0
no03,533967_00280_13214_1,1245,12:45,1215.223,1215.223,0.0
no03,533967_00280_13214_1,1300,13:00,1325.767,1325.767,0.0
no03,533967_00280_13214_1,1315,13:15,1218.095,1218.095,0.0
no03,533967_00280_13214_1,1330,13:30,1356.514,1356.514,0.0
no03,533967_00280_13214_1,1345,13:45,1219.227,1219.227,0.0
no03,533967_00280_13214_1,1400,14:00,1455.6245,1455.6245,0.0
no03,533967_00280_13214_1,1415,14:15,1706.205,1706.205,0.0
no03,533967_00280_13214_1,1430,14:30,1084.5695,1084.5695,0.0
no03,533967_00280_13214_1,1445,14:45,1300.6115,1300.6705,0.05899999999996908
no03,533967_00280_13214_1,1500,15:00,939.445,939.445,0.0
no03,533967_00280_13214_1,1515,15:15,1308.7745,1308.95,0.1755000000000564
no03,533967_00280_13214_1,1530,15:30,1260.7105,1260.7105,0.0
no03,533967_00280_13214_1,1545,15:45,1111.311,1111.311,0.0
no03,533967_00280_13214_1,1600,16:00,1137.3235,1137.3235,0.0
no03,533967_00280_13214_1,1615,16:15,1198.5125,1198.5125,0.0
no03,533967_00280_13214_1,1630,16:30,789.3405,789.3405,0.0
no03,533967_00280_13214_1,1645,16:45,1260.135,1260.1905,0.055499999999938154
no03,533967_00280_13214_1,1700,17:00,982.329,982.329,0.0
no03,533967_00280_13214_1,1715,17:15,1330.7205,1330.7205,0.0
no03,533967_00280_13214_1,1730,17:30,1161.3665,1161.3665,0.0
no03,533967_00280_13214_1,1745,17:45,1263.0405,1263.0405,0.0
no03,533967_00280_13214_1,1800,18:00,810.5205,810.5205,0.0
no03,533967_00280_13214_1,1815,18:15,1047.6515,1047.6515,0.0
no03,533967_00280_13214_1,1830,18:30,714.789,714.789,0.0
no03,533967_00280_13214_1,1845,18:45,944.0595,944.0595,0.0
no03,533967_00285_11494_0,630,06:30,78.451,78.7045,0.2535000000000025
no03,533967_00285_11494_0,645,06:45,66.4585,65.902,-0.5564999999999998
no03,533967_00285_11494_0,700,07:00,162.998,162.2905,-0.7074999999999818
no03,533967_00285_11494_0,715,07:15,122.813,124.571,1.7579999999999956
no03,533967_00285_11494_0,730,07:30,178.29850000000002,179.1575,0.8589999999999804
no03,533967_00285_11494_0,745,07:45,255.6145,253.9525,-1.6620000000000061
no03,533967_00285_11494_0,800,08:00,208.5065,209.6265,1.1200000000000045
no03,533967_00285_11494_0,815,08:15,200.137,201.407,1.2700000000000102
no03,533967_00285_11494_0,830,08:30,44.303,44.45,0.14700000000000557
no03,533967_00285_11494_0,845,08:45,0.0,0.0,0.0
no03,533967_00285_11494_0,900,09:00,18.0495,18.0,-0.04949999999999832
no03,533967_00285_11494_0,915,09:15,35.954,35.961,0.006999999999997897
no03,533967_00285_11494_0,930,09:30,182.178,181.364,-0.813999999999993
no03,533967_00285_11494_0,945,09:45,64.611,64.759,0.14799999999999613
no03,533967_00285_11494_0,1000,10:00,136.6855,136.2445,-0.4410000000000025
no03,533967_00285_11494_0,1015,10:15,44.7065,43.6505,-1.0559999999999974
no03,533967_00285_11494_0,1030,10:30,12.536923076923076,12.46,-0.07692307692307487
no03,533967_00285_11494_0,1045,10:45,38.1005,38.1955,0.09500000000000597
no03,533967_00285_11494_0,1100,11:00,15.248500000000002,14.9485,-0.3000000000000025
no03,533967_00285_11494_0,1115,11:15,262.9185,266.96349999999995,4.044999999999959
no03,533967_00285_11494_0,1130,11:30,63.84349999999999,60.14450000000001,-3.698999999999984
no03,533967_00285_11494_0,1145,11:45,27.801,27.502,-0.2989999999999995
no03,533967_00285_11494_0,1200,12:00,40.2405,40.0965,-0.14399999999999835
no03,533967_00285_11494_0,1215,12:15,10.998947368421051,10.89421052631579,-0.10473684210526102
no03,533967_00285_11494_0,1230,12:30,107.896,106.7055,-1.1905000000000001
no03,533967_00285_11494_0,1245,12:45,62.047,63.647000000000006,1.6000000000000085
no03,533967_00285_11494_0,1300,13:00,49.749,50.2915,0.5424999999999969
no03,533967_00285_11494_0,1315,13:15,17.9985,17.5965,-0.402000000000001
no03,533967_00285_11494_0,1330,13:30,227.81,228.838,1.0279999999999916
no03,533967_00285_11494_0,1345,13:45,111.5185,111.782,0.2634999999999934
no03,533967_00285_11494_0,1400,14:00,84.503,85.242,0.7390000000000043
no03,533967_00285_11494_0,1415,14:15,9.99875,9.93625,-0.0625
no03,533967_00285_11494_0,1430,14:30,0.0,0.0,0.0
no03,533967_00285_11494_0,1445,14:45,34.5135,35.304,0.7905000000000015
no03,533967_00285_11494_0,1500,15:00,72.99249999999999,71.8635,-1.1289999999999907
no03,533967_00285_11494_0,1515,15:15,37.0985,38.551,1.4525000000000006
no03,533967_00285_11494_0,1530,15:30,19.854,19.2005,-0.6534999999999975
no03,533967_00285_11494_0,1545,15:45,70.86699999999999,70.6415,-0.2254999999999967
no03,533967_00285_11494_0,1600,16:00,99.308,98.5225,-0.7855000000000132
no03,533967_00285_11494_0,1615,16:15,41.05,41.944,0.8940000000000055
no03,533967_00285_11494_0,1630,16:30,68.399,66.4125,-1.9865000000000066
no03,533967_00285_11494_0,1645,16:45,32.058499999999995,33.907,1.8485000000000014
no03,533967_00285_11494_0,1700,17:00,70.6005,70.5065,-0.09399999999999409
no03,533967_00285_11494_0,1715,17:15,115.912,113.6585,-2.2535000000000025
no03,533967_00285_11494_0,1730,17:30,214.6275,215.063,0.43549999999999045
no03,533967_00285_11494_0,1745,17:45,115.022,116.3435,1.3215000000000003
no03,533967_00285_11494_0,1800,18:00,79.1,78.6515,-0.4484999999999957
no03,533967_00285_11494_0,1815,18:15,76.9395,74.444,-2.4954999999999927
no03,533967_00285_11494_0,1830,18:30,124.971,128.284,3.312999999999988
no03,533967_00285_11494_0,1845,18:45,168.9085,168.173,-0.7355000000000018
no03,533967_00285_11494_1,630,06:30,201.0,201.0,0.0
no03,533967_00285_11494_1,645,06:45,164.75,164.75,0.0
no03,533967_00285_11494_1,700,07:00,198.5,198.5,0.0
no03,533967_00285_11494_1,715,07:15,145.5,145.5,0.0
no03,533967_00285_11494_1,730,07:30,165.052,165.052,0.0
no03,533967_00285_11494_1,745,07:45,135.75,135.75,0.0
no03,533967_00285_11494_1,800,08:00,199.25,199.25,0.0
no03,533967_00285_11494_1,815,08:15,268.962,268.962,0.0
no03,533967_00285_11494_1,830,08:30,244.5,244.5,0.0
no03,533967_00285_11494_1,845,08:45,150.6805,150.6805,0.0
no03,533967_00285_11494_1,900,09:00,161.2975,161.2975,0.0
no03,533967_00285_11494_1,915,09:15,110.75,110.75,0.0
no03,533967_00285_11494_1,930,09:30,174.25,174.25,0.0
no03,533967_00285_11494_1,945,09:45,141.25,141.25,0.0
no03,533967_00285_11494_1,1000,10:00,191.773,191.773,0.0
no03,533967_00285_11494_1,1015,10:15,132.25,132.25,0.0
no03,533967_00285_11494_1,1030,10:30,168.5,168.5,0.0
no03,533967_00285_11494_1,1045,10:45,91.5,91.5,0.0
no03,533967_00285_11494_1,1100,11:00,104.25,104.25,0.0
no03,533967_00285_11494_1,1115,11:15,114.75,114.75,0.0
no03,533967_00285_11494_1,1130,11:30,163.0,163.0,0.0
no03,533967_00285_11494_1,1145,11:45,98.6575,98.6575,0.0
no03,533967_00285_11494_1,1200,12:00,99.5,99.5,0.0
no03,533967_00285_11494_1,1215,12:15,94.75,94.75,0.0
no03,533967_00285_11494_1,1230,12:30,90.087,90.087,0.0
no03,533967_00285_11494_1,1245,12:45,70.0,70.0,0.0
no03,533967_00285_11494_1,1300,13:00,94.25,94.25,0.0
no03,533967_00285_11494_1,1315,13:15,57.0,57.0,0.0
no03,533967_00285_11494_1,1330,13:30,69.5,69.5,0.0
no03,533967_00285_11494_1,1345,13:45,68.75,68.75,0.0
no03,533967_00285_11494_1,1400,14:00,90.5,90.5,0.0
no03,533967_00285_11494_1,1415,14:15,99.05,99.05,0.0
no03,533967_00285_11494_1,1430,14:30,139.75,139.75,0.0
no03,533967_00285_11494_1,1445,14:45,66.69800000000001,66.69800000000001,0.0
no03,533967_00285_11494_1,1500,15:00,99.0,99.0,0.0
no03,533967_00285_11494_1,1515,15:15,65.0,65.0,0.0
no03,533967_00285_11494_1,1530,15:30,70.44800000000001,70.44800000000001,0.0
no03,533967_00285_11494_1,1545,15:45,79.75,79.75,0.0
no03,533967_00285_11494_1,1600,16:00,158.5,158.5,0.0
no03,533967_00285_11494_1,1615,16:15,96.75,96.75,0.0
no03,533967_00285_11494_1,1630,16:30,174.25,174.25,0.0
no03,533967_00285_11494_1,1645,16:45,115.5,115.5,0.0
no03,533967_00285_11494_1,1700,17:00,182.25,182.25,0.0
no03,533967_00285_11494_1,1715,17:15,138.25,138.25,0.0
no03,533967_00285_11494_1,1730,17:30,100.25,100.25,0.0
no03,533967_00285_11494_1,1745,17:45,104.5,104.5,0.0
no03,533967_00285_11494_1,1800,18:00,136.75,136.75,0.0
no03,533967_00285_11494_1,1815,18:15,73.75,73.75,0.0
no03,533967_00285_11494_1,1830,18:30,88.5,88.5,0.0
no03,533967_00285_11494_1,1845,18:45,100.5,100.5,0.0
no03,533967_00285_11497_0,630,06:30,400.218,400.258,0.03999999999996362
no03,533967_00285_11497_0,645,06:45,330.534,330.534,0.0
no03,533967_00285_11497_0,700,07:00,397.9665,397.9665,0.0
no03,533967_00285_11497_0,715,07:15,295.098,295.18600000000004,0.08800000000002228
no03,533967_00285_11497_0,730,07:30,332.447,332.4935,0.046499999999980446
no03,533967_00285_11497_0,745,07:45,274.2575,274.31350000000003,0.05600000000004002
no03,533967_00285_11497_0,800,08:00,398.624,398.5625,-0.06150000000002365
no03,533967_00285_11497_0,815,08:15,553.3675000000001,553.6965,0.3289999999999509
no03,533967_00285_11497_0,830,08:30,501.2575,501.2045,-0.05299999999999727
no03,533967_00285_11497_0,845,08:45,308.48400000000004,308.5305,0.046499999999980446
no03,533967_00285_11497_0,900,09:00,326.5075,326.605,0.09750000000002501
no03,533967_00285_11497_0,915,09:15,219.046,219.046,0.0
no03,533967_00285_11497_0,930,09:30,347.3165,347.3525,0.036000000000001364
no03,533967_00285_11497_0,945,09:45,285.895,285.895,0.0
no03,533967_00285_11497_0,1000,10:00,388.52,388.5990000000001,0.07900000000012142
no03,533967_00285_11497_0,1015,10:15,271.954,272.0975,0.14350000000001728
no03,533967_00285_11497_0,1030,10:30,338.4425,338.4425,0.0
no03,533967_00285_11497_0,1045,10:45,184.5475,184.5475,0.0
no03,533967_00285_11497_0,1100,11:00,207.5,207.5,0.0
no03,533967_00285_11497_0,1115,11:15,229.292,229.292,0.0
no03,533967_00285_11497_0,1130,11:30,326.6365,326.6365,0.0
no03,533967_00285_11497_0,1145,11:45,201.123,201.123,0.0
no03,533967_00285_11497_0,1200,12:00,199.0,199.0,0.0
no03,533967_00285_11497_0,1215,12:15,190.054,190.054,0.0
no03,533967_00285_11497_0,1230,12:30,182.919,182.919,0.0
no03,533967_00285_11497_0,1245,12:45,140.0,140.0,0.0
no03,533967_00285_11497_0,1300,13:00,188.5,188.5,0.0
no03,533967_00285_11497_0,1315,13:15,112.5,112.5,0.0
no03,533967_00285_11497_0,1330,13:30,141.0,141.0,0.0
no03,533967_00285_11497_0,1345,13:45,137.0,137.0,0.0
no03,533967_00285_11497_0,1400,14:00,178.5,178.5,0.0
no03,533967_00285_11497_0,1415,14:15,200.4025,200.4025,0.0
no03,533967_00285_11497_0,1430,14:30,278.3025,278.3025,0.0
no03,533967_00285_11497_0,1445,14:45,135.199,135.199,0.0
no03,533967_00285_11497_0,1500,15:00,198.5,198.5,0.0
no03,533967_00285_11497_0,1515,15:15,129.0,129.0,0.0
no03,533967_00285_11497_0,1530,15:30,143.052,143.052,0.0
no03,533967_00285_11497_0,1545,15:45,158.0,158.0,0.0
no03,533967_00285_11497_0,1600,16:00,316.7285,316.7905,0.06200000000001182
no03,533967_00285_11497_0,1615,16:15,193.706,193.706,0.0
no03,533967_00285_11497_0,1630,16:30,349.1065,349.1065,0.0
no03,533967_00285_11497_0,1645,16:45,232.9035,232.9035,0.0
no03,533967_00285_11497_0,1700,17:00,365.811,365.811,0.0
no03,533967_00285_11497_0,1715,17:15,276.531,276.531,0.0
no03,533967_00285_11497_0,1730,17:30,201.7,201.7,0.0
no03,533967_00285_11497_0,1745,17:45,209.5,209.5,0.0
no03,533967_00285_11497_0,1800,18:00,274.2395,274.334,0.09449999999998226
no03,533967_00285_11497_0,1815,18:15,147.5,147.5,0.0
no03,533967_00285_11497_0,1830,18:30,176.051,176.051,0.0
no03,533967_00285_11497_0,1845,18:45,201.0,201.0,0.0
no03,533967_00285_11497_1,630,06:30,189.147,188.898,-0.24899999999999523
no03,533967_00285_11497_1,645,06:45,162.1495,162.6505,0.5010000000000048
no03,533967_00285_11497_1,700,07:00,388.215,387.626,-0.5889999999999986
no03,533967_00285_11497_1,715,07:15,290.303,288.4785,-1.8245000000000005
no03,533967_00285_11497_1,730,07:30,423.254,424.62700000000007,1.3730000000000473
no03,533967_00285_11497_1,745,07:45,602.057,598.9825,-3.0745000000000573
no03,533967_00285_11497_1,800,08:00,493.4625,492.0875,-1.375
no03,533967_00285_11497_1,815,08:15,473.669,475.607,1.938000000000045
no03,533967_00285_11497_1,830,08:30,104.491,104.747,0.2560000000000002
no03,533967_00285_11497_1,845,08:45,0.0,0.0,0.0
no03,533967_00285_11497_1,900,09:00,42.7005,42.75,0.049500000000001876
no03,533967_00285_11497_1,915,09:15,85.5995,85.642,0.04249999999998977
no03,533967_00285_11497_1,930,09:30,428.7895,427.51450000000006,-1.2749999999999204
no03,533967_00285_11497_1,945,09:45,149.301,150.29000000000002,0.9890000000000327
no03,533967_00285_11497_1,1000,10:00,332.09450000000004,333.777,1.6824999999999477
no03,533967_00285_11497_1,1015,10:15,102.839,103.8115,0.9724999999999966
no03,533967_00285_11497_1,1030,10:30,30.15538461538461,30.232307692307693,0.07692307692308376
no03,533967_00285_11497_1,1045,10:45,90.1535,90.1085,-0.044999999999987494
