scenario,link_id,slot_code,HHMM,V_base,V_scen,V_diff
no04,533967_00280_11490_0,1530,15:30,52.40647715506111,52.37048472011484,-0.03599243494627302
no04,533967_00280_11490_0,1545,15:45,52.4263080112111,52.47483117400592,0.04852316279482238
no04,533967_00280_11490_0,1600,16:00,52.40622635618346,52.39993330043967,-0.006293055743789466
no04,533967_00280_11490_0,1615,16:15,52.54660523387747,52.57280408118919,0.02619884731171851
no04,533967_00280_11490_0,1630,16:30,52.62846828929905,52.57590919114383,-0.05255909815522131
no04,533967_00280_11490_0,1645,16:45,52.51393716654015,52.47450664874433,-0.03943051779582163
no04,533967_00280_11490_0,1700,17:00,52.54333790662712,52.536851786661884,-0.006486119965238402
no04,533967_00280_11490_0,1715,17:15,52.487909500887646,52.54342708985789,0.055517588970246834
no04,533967_00280_11490_0,1730,17:30,52.66113632612095,52.657893174880805,-0.003243151240148734
no04,533967_00280_11490_0,1745,17:45,52.65456841489216,52.64800874399511,-0.006559670897047454
no04,533967_00280_11490_0,1800,18:00,52.579250370150966,52.61209755653967,0.03284718638870743
no04,533967_00280_11490_0,1815,18:15,52.71045273143604,52.71697147580487,0.006518744368825935
no04,533967_00280_11490_0,1830,18:30,52.70714426884221,52.72357213442111,0.016427865578904743
no04,533967_00280_11490_0,1845,18:45,52.58600373430876,52.58272693302979,-0.003276801278971675
no04,533967_00280_11490_1,630,06:30,49.56750570900859,49.582384858078605,0.014879149070011977
no04,533967_00280_11490_1,645,06:45,49.46541173578225,49.532560506491606,0.06714877070935898
no04,533967_00280_11490_1,700,07:00,49.6203689731409,49.579943873237525,-0.04042509990337351
no04,533967_00280_11490_1,715,07:15,49.58152895247697,49.57062734179819,-0.01090161067877915
no04,533967_00280_11490_1,730,07:30,49.668792399763625,49.60549045377981,-0.06330194598381667
no04,533967_00280_11490_1,745,07:45,49.54644034238581,49.51169122368414,-0.034749118701668635
no04,533967_00280_11490_1,800,08:00,49.83330474704165,49.80740477779465,-0.025899969246999888
no04,533967_00280_11490_1,815,08:15,49.76267714828988,49.73049069155148,-0.03218645673840115
no04,533967_00280_11490_1,830,08:30,49.95682393695471,49.90460673798681,-0.052217198967902334
no04,533967_00280_11490_1,845,08:45,49.68339374575866,49.64873662109669,-0.03465712466196891
no04,533967_00280_11490_1,900,09:00,49.5846607659463,49.52025311150548,-0.06440765444082075
no04,533967_00280_11490_1,915,09:15,49.57559587408698,49.52111414534703,-0.05448172873995105
no04,533967_00280_11490_1,930,09:30,49.56400776203549,49.67266632550792,0.10865856347243152
no04,533967_00280_11490_1,945,09:45,49.57634535296837,49.51209371204893,-0.06425164091943714
no04,533967_00280_11490_1,1000,10:00,49.5644143563779,49.48366085836692,-0.08075349801098497
no04,533967_00280_11490_1,1015,10:15,49.5701174846164,49.48061801585257,-0.08949946876382597
no04,533967_00280_11490_1,1030,10:30,49.44831305806144,49.4949805836994,0.0466675256379645
no04,533967_00280_11490_1,1045,10:45,49.517911821869504,49.482918169315575,-0.034993652553929167
no04,533967_00280_11490_1,1100,11:00,49.65136667359786,49.575927142820085,-0.07543953077777843
no04,533967_00280_11490_1,1115,11:15,49.63155615960055,49.54965953717854,-0.08189662242200768
no04,533967_00280_11490_1,1130,11:30,49.511820463815766,49.54967804267455,0.037857578858783825
no04,533967_00280_11490_1,1145,11:45,49.5177057799786,49.576012947347934,0.05830716736933539
no04,533967_00280_11490_1,1200,12:00,49.51175164862655,49.55525102825412,0.04349937962756911
no04,533967_00280_11490_1,1215,12:15,49.53207752122382,49.46594910040103,-0.06612842082278547
no04,533967_00280_11490_1,1230,12:30,49.51767106538302,49.60486147669295,0.08719041130993332
no04,533967_00280_11490_1,1245,12:45,49.50344310061253,49.465247500173625,-0.03819560043890391
no04,533967_00280_11490_1,1300,13:00,49.48560525973868,49.413370859644274,-0.07223440009440907
no04,533967_00280_11490_1,1315,13:15,49.49158966631595,49.48560475267748,-0.005984913638471312
no04,533967_00280_11490_1,1330,13:30,49.48025386867225,49.61770644326864,0.13745257459638793
no04,533967_00280_11490_1,1345,13:45,49.327154565427726,49.30848262768662,-0.01867193774110376
no04,533967_00280_11490_1,1400,14:00,49.413304901388656,49.42776908541531,0.014464184026650173
no04,533967_00280_11490_1,1415,14:15,49.424924351583215,49.44548581573974,0.020561464156521936
no04,533967_00280_11490_1,1430,14:30,49.66353173620576,49.64888355431528,-0.014648181890478895
no04,533967_00280_11490_1,1445,14:45,49.76255012302634,49.61781767206352,-0.14473245096282028
no04,533967_00280_11490_1,1500,15:00,49.49246618579807,49.581720490865,0.08925430506693033
no04,533967_00280_11490_1,1515,15:15,49.62875085970304,49.65181230023818,0.02306144053513748
no04,533967_00280_11490_1,1530,15:30,49.64002471892592,49.5588845222723,-0.08114019665362093
no04,533967_00280_11490_1,1545,15:45,49.64027295546791,49.68725901369095,0.04698605822304103
no04,533967_00280_11490_1,1600,16:00,49.704348825422656,49.710189213428,0.005840388005346142
no04,533967_00280_11490_1,1615,16:15,49.65793485550791,49.61927782579713,-0.038657029710783775
no04,533967_00280_11490_1,1630,16:30,49.584447977138176,49.50631609403308,-0.07813188310509389
no04,533967_00280_11490_1,1645,16:45,49.50602950139993,49.52140470892645,0.015375207526517443
no04,533967_00280_11490_1,1700,17:00,49.595906319210975,49.5585319212095,-0.03737439800147513
no04,533967_00280_11490_1,1715,17:15,49.44493124419272,49.549616595812296,0.10468535161957249
no04,533967_00280_11490_1,1730,17:30,49.65442872383348,49.70455244853203,0.05012372469854398
no04,533967_00280_11490_1,1745,17:45,49.7021832264587,49.53651925433724,-0.16566397212145745
no04,533967_00280_11490_1,1800,18:00,49.60483356835831,49.63376987190132,0.028936303543012798
no04,533967_00280_11490_1,1815,18:15,49.58163938382253,49.57950272358424,-0.002136660238285515
no04,533967_00280_11490_1,1830,18:30,49.60847386696641,49.552386504285366,-0.05608736268104764
no04,533967_00280_11490_1,1845,18:45,49.68697144123384,49.6552338279963,-0.03173761323753865
no04,533967_00280_13214_0,630,06:30,45.44992794778967,45.41698714505617,-0.0329408027334992
no04,533967_00280_13214_0,645,06:45,45.447871026639135,45.390194828906274,-0.057676197732860146
no04,533967_00280_13214_0,700,07:00,45.44992794778967,45.3963693694316,-0.053558578358064324
no04,533967_00280_13214_0,715,07:15,45.4251700832634,45.386088398751234,-0.03908168451216909
no04,533967_00280_13214_0,730,07:30,45.44579539261829,45.39630586973645,-0.04948952288183506
no04,533967_00280_13214_0,745,07:45,45.42309817551206,45.41074542907587,-0.012352746436192774
no04,533967_00280_13214_0,800,08:00,45.43135580274476,45.386039905743054,-0.04531589700170713
no04,533967_00280_13214_0,815,08:15,45.44167033074731,45.43756398174664,-0.004106349000664977
no04,533967_00280_13214_0,830,08:30,45.433416460355154,45.40046454966655,-0.03295191068860248
no04,533967_00280_13214_0,845,08:45,45.43960592648672,45.4127986035762,-0.026807322910521236
no04,533967_00280_13214_0,900,09:00,45.43754152222613,45.3880744283307,-0.049467093895430025
no04,533967_00280_13214_0,915,09:15,45.42930636470429,45.36545945428729,-0.06384691041699853
no04,533967_00280_13214_0,930,09:30,45.44992794778967,45.3819558537702,-0.06797209401946702
no04,533967_00280_13214_0,945,09:45,45.43754526887633,45.42930634436051,-0.008238924515815427
no04,533967_00280_13214_0,1000,10:00,45.43549955714228,45.37575524937012,-0.059744307772156446
no04,533967_00280_13214_0,1015,10:15,45.43342394346521,45.39636920741655,-0.03705473604865972
no04,533967_00280_13214_0,1030,10:30,45.44992794778967,45.41074544941964,-0.03918249837002463
no04,533967_00280_13214_0,1045,10:45,45.435499557142286,45.38397551156221,-0.05152404558007362
no04,533967_00280_13214_0,1100,11:00,45.44992420113947,45.40455599347841,-0.045368207661056204
no04,533967_00280_13214_0,1115,11:15,45.42723074087378,45.40868479180925,-0.018545949064531442
no04,533967_00280_13214_0,1130,11:30,45.4251775561831,45.40249157902748,-0.02268597715561782
no04,533967_00280_13214_0,1145,11:45,45.43960217983651,45.43961340959677,1.122976025413891e-05
no04,533967_00280_13214_0,1200,12:00,45.44785979687887,45.40456717236079,-0.04329262451808091
no04,533967_00280_13214_0,1215,12:15,45.42516632642285,45.39426013762172,-0.030906188801125722
no04,533967_00280_13214_0,1230,12:30,45.4437347350079,45.41076041567667,-0.03297431933123107
no04,533967_00280_13214_0,1245,12:45,45.45405675631085,45.40043464772352,-0.05362210858732652
no04,533967_00280_13214_0,1300,13:00,45.44166658409711,45.41075294272004,-0.030913641377075862
no04,533967_00280_13214_0,1315,13:15,45.45405300966065,45.43342769011541,-0.02062531954523905
no04,533967_00280_13214_0,1330,13:30,45.44167033074731,45.41899933000214,-0.022671000745170033
no04,533967_00280_13214_0,1345,13:45,45.45198860540005,45.41283600897306,-0.03915259642698743
no04,533967_00280_13214_0,1400,14:00,45.447863543529074,45.4231281079892,-0.024735435539874118
no04,533967_00280_13214_0,1415,14:15,45.456117413921234,45.43960592648672,-0.016511487434513583
