scenario,link_id,slot_code,HHMM,V_base,V_scen,V_diff
no02,533967_00280_11490_0,1700,17:00,52.54333790662712,52.54336265662967,2.4750002545204097e-05
no02,533967_00280_11490_0,1715,17:15,52.487909500887646,52.549921813818266,0.06201231293061937
no02,533967_00280_11490_0,1730,17:30,52.66113632612095,52.66115265388331,1.6327762359935605e-05
no02,533967_00280_11490_0,1745,17:45,52.65456841489216,52.64800874399511,-0.006559670897047454
no02,533967_00280_11490_0,1800,18:00,52.579250370150966,52.625216959524735,0.045966589373769295
no02,533967_00280_11490_0,1815,18:15,52.71045273143604,52.7202554008238,0.009802669387759977
no02,533967_00280_11490_0,1830,18:30,52.70714426884221,52.72357213442111,0.016427865578904743
no02,533967_00280_11490_0,1845,18:45,52.58600373430876,52.5860108580487,7.123739941050644e-06
no02,533967_00280_11490_1,630,06:30,49.56750570900859,49.56750570900859,0.0
no02,533967_00280_11490_1,645,06:45,49.46541173578225,49.46541173578225,0.0
no02,533967_00280_11490_1,700,07:00,49.6203689731409,49.62064335811756,0.00027438497666310013
no02,533967_00280_11490_1,715,07:15,49.58152895247697,49.578862990246535,-0.0026659622304379127
no02,533967_00280_11490_1,730,07:30,49.668792399763625,49.60749304062569,-0.06129935913793361
no02,533967_00280_11490_1,745,07:45,49.54644034238581,49.581794510494426,0.03535416810861847
no02,533967_00280_11490_1,800,08:00,49.83330474704165,49.80695680080102,-0.026347946240633746
no02,533967_00280_11490_1,815,08:15,49.76267714828988,49.75427507161405,-0.008402076675828596
no02,533967_00280_11490_1,830,08:30,49.95682393695471,49.90067644796032,-0.056147488994390926
no02,533967_00280_11490_1,845,08:45,49.68339374575866,49.61669709267483,-0.06669665308382378
no02,533967_00280_11490_1,900,09:00,49.5846607659463,49.57293174697225,-0.011729018974051542
no02,533967_00280_11490_1,915,09:15,49.57559587408698,49.43926643121301,-0.13632944287397208
no02,533967_00280_11490_1,930,09:30,49.56400776203549,49.6657903354168,0.10178257338131402
no02,533967_00280_11490_1,945,09:45,49.57634535296837,49.56419897435872,-0.012146378609649844
no02,533967_00280_11490_1,1000,10:00,49.5644143563779,49.53228149261951,-0.03213286375839175
no02,533967_00280_11490_1,1015,10:15,49.5701174846164,49.50938015993704,-0.06073732467935855
no02,533967_00280_11490_1,1030,10:30,49.44831305806144,49.52353105839221,0.07521800033077142
no02,533967_00280_11490_1,1045,10:45,49.517911821869504,49.47684977171459,-0.041062050154913265
no02,533967_00280_11490_1,1100,11:00,49.65136667359786,49.61962961466055,-0.031737058937309826
no02,533967_00280_11490_1,1115,11:15,49.63155615960055,49.62564922218651,-0.005906937414039248
no02,533967_00280_11490_1,1130,11:30,49.511820463815766,49.50004309682872,-0.011777366987047344
no02,533967_00280_11490_1,1145,11:45,49.5177057799786,49.520509338534175,0.0028035585555770126
no02,533967_00280_11490_1,1200,12:00,49.51175164862655,49.5033106438265,-0.008441004800047835
no02,533967_00280_11490_1,1215,12:15,49.53207752122382,49.447734006496034,-0.08434351472778445
no02,533967_00280_11490_1,1230,12:30,49.51767106538302,49.57592343606204,0.058252370679021226
no02,533967_00280_11490_1,1245,12:45,49.50344310061253,49.51480025408854,0.011357153476012627
no02,533967_00280_11490_1,1300,13:00,49.48560525973868,49.38218095965073,-0.10342430008795134
no02,533967_00280_11490_1,1315,13:15,49.49158966631595,49.58165225252983,0.0900625862138753
no02,533967_00280_11490_1,1330,13:30,49.48025386867225,49.55835626557783,0.07810239690557808
no02,533967_00280_11490_1,1345,13:45,49.327154565427726,49.29556791014261,-0.031586655285117615
no02,533967_00280_11490_1,1400,14:00,49.413304901388656,49.40480157624202,-0.00850332514663421
no02,533967_00280_11490_1,1415,14:15,49.424924351583215,49.508772466621856,0.08384811503864142
no02,533967_00280_11490_1,1430,14:30,49.66353173620576,49.590603434731925,-0.07292830147383711
no02,533967_00280_11490_1,1445,14:45,49.76255012302634,49.66371325097627,-0.09883687205006453
no02,533967_00280_11490_1,1500,15:00,49.49246618579807,49.491592318390296,-0.0008738674077761743
no02,533967_00280_11490_1,1515,15:15,49.62875085970304,49.61381858406956,-0.014932275633476877
no02,533967_00280_11490_1,1530,15:30,49.64002471892592,49.6550222707276,0.014997551801677389
no02,533967_00280_11490_1,1545,15:45,49.64027295546791,49.62010599540726,-0.02016696006064933
no02,533967_00280_11490_1,1600,16:00,49.704348825422656,49.69507508611697,-0.009273739305683648
no02,533967_00280_11490_1,1615,16:15,49.65793485550791,49.68937727964157,0.031442424133658164
no02,533967_00280_11490_1,1630,16:30,49.584447977138176,49.55817788143225,-0.0262700957059252
no02,533967_00280_11490_1,1645,16:45,49.50602950139993,49.51818605113778,0.012156549737852629
no02,533967_00280_11490_1,1700,17:00,49.595906319210975,49.54060930476405,-0.05529701444692847
no02,533967_00280_11490_1,1715,17:15,49.44493124419272,49.60818346328056,0.1632522190878376
no02,533967_00280_11490_1,1730,17:30,49.65442872383348,49.67455432565818,0.02012560182469514
no02,533967_00280_11490_1,1745,17:45,49.7021832264587,49.64606976882181,-0.05611345763689002
no02,533967_00280_11490_1,1800,18:00,49.60483356835831,49.67181911405636,0.06698554569805282
no02,533967_00280_11490_1,1815,18:15,49.58163938382253,49.5994918627456,0.017852478923074955
no02,533967_00280_11490_1,1830,18:30,49.60847386696641,49.57908468038651,-0.029389186579905413
no02,533967_00280_11490_1,1845,18:45,49.68697144123384,49.632405834261526,-0.05456560697231083
no02,533967_00280_13214_0,630,06:30,45.44992794778967,45.44992794778967,0.0
no02,533967_00280_13214_0,645,06:45,45.447871026639135,45.447871026639135,0.0
no02,533967_00280_13214_0,700,07:00,45.44992794778967,45.45405300966065,0.004125061870979607
no02,533967_00280_13214_0,715,07:15,45.4251700832634,45.429291398484175,0.0041213152207717485
no02,533967_00280_13214_0,730,07:30,45.44579539261829,45.4437347350079,-0.0020606576103858742
no02,533967_00280_13214_0,745,07:45,45.42309817551206,45.42929888159423,0.0062007060821684945
no02,533967_00280_13214_0,800,08:00,45.43135580274476,45.41897687048162,-0.012378932263139575
no02,533967_00280_13214_0,815,08:15,45.44167033074731,45.43960217983651,-0.002068150910794486
no02,533967_00280_13214_0,830,08:30,45.433416460355154,45.44579913926849,0.012382678913333223
no02,533967_00280_13214_0,845,08:45,45.43960592648672,45.44785979687887,0.008253870392152862
no02,533967_00280_13214_0,900,09:00,45.43754152222613,45.44992420113947,0.012382678913340328
no02,533967_00280_13214_0,915,09:15,45.42930636470429,45.4334239434652,0.004117578760912011
no02,533967_00280_13214_0,930,09:30,45.44992794778967,45.43548086461574,-0.014447083173926956
no02,533967_00280_13214_0,945,09:45,45.43754526887633,45.447874773289335,0.01032950441300784
no02,533967_00280_13214_0,1000,10:00,45.43549955714228,45.427245707093896,-0.008253850048383526
no02,533967_00280_13214_0,1015,10:15,45.43342394346521,45.44168902327385,0.00826507980864477
no02,533967_00280_13214_0,1030,10:30,45.44992794778967,45.43549583083585,-0.014432116953820184
no02,533967_00280_13214_0,1045,10:45,45.435499557142286,45.42723447733364,-0.00826507980864477
no02,533967_00280_13214_0,1100,11:00,45.44992420113947,45.443742218117954,-0.006181983021512849
no02,533967_00280_13214_0,1115,11:15,45.42723074087378,45.42313559109927,-0.004095149774514084
no02,533967_00280_13214_0,1130,11:30,45.4251775561831,45.431370779155216,0.006193222972115109
no02,533967_00280_13214_0,1145,11:45,45.43960217983651,45.44374596476816,0.0041437849316494635
no02,533967_00280_13214_0,1200,12:00,45.44785979687887,45.44373098835769,-0.0041288085211803605
no02,533967_00280_13214_0,1215,12:15,45.42516632642285,45.44579913926849,0.020632812845640558
no02,533967_00280_13214_0,1230,12:30,45.4437347350079,45.43960592648672,-0.0041288085211803605
no02,533967_00280_13214_0,1245,12:45,45.45405675631085,45.45198860540005,-0.0020681509108015916
no02,533967_00280_13214_0,1300,13:00,45.44166658409711,45.443742228308295,0.002075644211181782
no02,533967_00280_13214_0,1315,13:15,45.45405300966065,45.45405300966065,0.0
no02,533967_00280_13214_0,1330,13:30,45.44167033074731,45.44579539261829,0.004125061870979607
no02,533967_00280_13214_0,1345,13:45,45.45198860540005,45.45818181818182,0.006193212781774093
no02,533967_00280_13214_0,1400,14:00,45.447863543529074,45.44992420113947,0.0020606576103929797
no02,533967_00280_13214_0,1415,14:15,45.456117413921234,45.45198860540005,-0.004128808521187466
no02,533967_00280_13214_0,1430,14:30,45.456117413921234,45.451992352050254,-0.004125061870979607
no02,533967_00280_13214_0,1445,14:45,45.42724197063404,45.43960217983651,0.012360209202469719
no02,533967_00280_13214_0,1500,15:00,45.44992420113947,45.43754901552653,-0.012375185612938822
no02,533967_00280_13214_0,1515,15:15,45.44579913926849,45.439617156246975,-0.006181983021512849
no02,533967_00280_13214_0,1530,15:30,45.41486302818056,45.41901425553472,0.004151227354157072
no02,533967_00280_13214_0,1545,15:45,45.42311690876306,45.4251738299136,0.002056921150533242
no02,533967_00280_13214_0,1600,16:00,45.42105624096233,45.44167407739751,0.02061783643517856
no02,533967_00280_13214_0,1615,16:15,45.43960592648672,45.44580662237854,0.006200695891820374
no02,533967_00280_13214_0,1630,16:30,45.43134830944436,45.431367001970905,1.8692526545294186e-05
no02,533967_00280_13214_0,1645,16:45,45.43341646035515,45.433408967054746,-7.493300401506531e-06
no02,533967_00280_13214_0,1700,17:00,45.44167407739751,45.43135205609455,-0.010322021302954454
no02,533967_00280_13214_0,1715,17:15,45.44785979687887,45.44992420113947,0.002064404260593733
no02,533967_00280_13214_0,1730,17:30,45.44167033074731,45.4354846010756,-0.006185729671706497
no02,533967_00280_13214_0,1745,17:45,45.44167033074731,45.43754901552653,-0.004121315220778854
no02,533967_00280_13214_0,1800,18:00,45.4251738299136,45.42929888159422,0.004125051680624381
no02,533967_00280_13214_0,1815,18:15,45.423113131578745,45.44785979687887,0.024746665300128257
no02,533967_00280_13214_0,1830,18:30,45.42518502913974,45.42723074087378,0.0020457117340413333
no02,533967_00280_13214_0,1845,18:45,45.44579913926849,45.44374596476816,-0.002053174500325383
no02,533967_00280_13214_1,630,06:30,50.409669115279385,50.409669115279385,0.0
no02,533967_00280_13214_1,645,06:45,50.900620734456496,50.900620734456496,0.0
no02,533967_00280_13214_1,700,07:00,50.7066583662852,50.7066583662852,0.0
no02,533967_00280_13214_1,715,07:15,50.55270184991252,50.58011043283766,0.027408582925133373
no02,533967_00280_13214_1,730,07:30,50.80820212898528,50.82657536134238,0.01837323235709931
no02,533967_00280_13214_1,745,07:45,50.44722595125444,50.44085130664233,-0.006374644612108682
no02,533967_00280_13214_1,800,08:00,50.48977769555304,50.592492427687176,0.10271473213413884
no02,533967_00280_13214_1,815,08:15,50.507595351657486,50.55015395351936,0.04255860186187732
no02,533967_00280_13214_1,830,08:30,50.61908457327798,50.52086448364569,-0.09822008963229223
no02,533967_00280_13214_1,845,08:45,50.19816789577803,50.19329632481018,-0.004871570967850403
no02,533967_00280_13214_1,900,09:00,50.8810238282368,50.838456491498114,-0.04256733673868496
no02,533967_00280_13214_1,915,09:15,50.503720221829234,50.49214978254715,-0.01157043928208168
no02,533967_00280_13214_1,930,09:30,50.23078428105665,50.17601857021445,-0.05476571084219728
no02,533967_00280_13214_1,945,09:45,50.423144002561614,50.56609593891723,0.14295193635561532
no02,533967_00280_13214_1,1000,10:00,50.589520659924425,50.6762898803564,0.08676922043197521
no02,533967_00280_13214_1,1015,10:15,50.5602897473702,50.64186871249588,0.0815789651256793
no02,533967_00280_13214_1,1030,10:30,50.89980718669036,50.93506404120357,0.03525685451320726
no02,533967_00280_13214_1,1045,10:45,50.55581108433286,50.68033231791576,0.12452123358290379
no02,533967_00280_13214_1,1100,11:00,50.66435113466987,50.74747186773397,0.08312073306409928
no02,533967_00280_13214_1,1115,11:15,50.75046347998104,50.79741293671088,0.04694945672983408
no02,533967_00280_13214_1,1130,11:30,50.74076153017152,50.70749700267962,-0.033264527491901674
no02,533967_00280_13214_1,1145,11:45,50.88063537570133,50.86478342220893,-0.015851953492401094
no02,533967_00280_13214_1,1200,12:00,51.099080668964426,50.99426150504122,-0.10481916392320301
no02,533967_00280_13214_1,1215,12:15,50.948834722726886,50.95124629721949,0.0024115744926049842
no02,533967_00280_13214_1,1230,12:30,50.70502254045447,50.73843131666641,0.033408776211935276
no02,533967_00280_13214_1,1245,12:45,50.81560775912969,50.776464194025024,-0.03914356510466632
no02,533967_00280_13214_1,1300,13:00,50.78556329751959,50.75388280710295,-0.03168049041664034
no02,533967_00280_13214_1,1315,13:15,50.56080888166592,50.56819852216395,0.00738964049802604
no02,533967_00280_13214_1,1330,13:30,50.54098204430432,50.44322484603934,-0.0977571982649792
no02,533967_00280_13214_1,1345,13:45,50.674127299208735,50.71776896042272,0.043641661213982275
no02,533967_00280_13214_1,1400,14:00,50.65734235754341,50.60196900686124,-0.055373350682174305
no02,533967_00280_13214_1,1415,14:15,50.50980935728711,50.46756093958975,-0.04224841769735832
no02,533967_00280_13214_1,1430,14:30,50.79512301713958,50.87171397681574,0.07659095967616025
no02,533967_00280_13214_1,1445,14:45,50.668762706788335,50.71764955001082,0.04888684322248338
no02,533967_00280_13214_1,1500,15:00,51.05772047834171,51.13099363428639,0.07327315594468331
no02,533967_00280_13214_1,1515,15:15,50.61540588186889,50.58790937044107,-0.02749651142782028
no02,533967_00280_13214_1,1530,15:30,50.70689224289005,50.68581126067873,-0.021080982211316268
no02,533967_00280_13214_1,1545,15:45,50.8307957323773,50.80437929111173,-0.026416441265567414
no02,533967_00280_13214_1,1600,16:00,50.8556281850121,50.86310331879254,0.007475133780438625
no02,533967_00280_13214_1,1615,16:15,50.905560107101245,50.95062449741318,0.045064390311935654
no02,533967_00280_13214_1,1630,16:30,51.237578851786814,51.220266774225855,-0.017312077560958983
no02,533967_00280_13214_1,1645,16:45,50.91240908295868,50.83275463993306,-0.07965444302562474
no02,533967_00280_13214_1,1700,17:00,51.07190493942496,51.03928879517192,-0.0326161442530406
no02,533967_00280_13214_1,1715,17:15,50.813460299677466,50.86676710137811,0.053306801700642836
no02,533967_00280_13214_1,1730,17:30,51.08054271804248,51.0300794056346,-0.050463312407877936
no02,533967_00280_13214_1,1745,17:45,50.95322945290559,51.066424238935774,0.11319478603018496
no02,533967_00280_13214_1,1800,18:00,51.274880380709575,51.16280302619678,-0.11207735451279888
no02,533967_00280_13214_1,1815,18:15,51.19011975535629,51.26353154663174,0.07341179127544706
no02,533967_00280_13214_1,1830,18:30,51.49848905609387,51.57029361451807,0.07180455842420486
no02,533967_00280_13214_1,1845,18:45,51.11300594288711,51.11240130908736,-0.0006046337997531737
no02,533967_00285_11494_0,630,06:30,50.39476943612684,50.39476943612684,0.0
no02,533967_00285_11494_0,645,06:45,50.77231502141634,50.77231502141634,0.0
no02,533967_00285_11494_0,700,07:00,49.93435897255107,49.984803840323465,0.05044486777239854
no02,533967_00285_11494_0,715,07:15,49.39466577074471,49.28910060191863,-0.10556516882607525
no02,533967_00285_11494_0,730,07:30,49.93560432237475,49.91096660059035,-0.02463772178440138
no02,533967_00285_11494_0,745,07:45,49.49680240473855,49.42599553248471,-0.07080687225383997
no02,533967_00285_11494_0,800,08:00,49.90856547868656,49.38046900771867,-0.5280964709678884
no02,533967_00285_11494_0,815,08:15,49.62858686803275,49.63494754077707,0.006360672744321505
no02,533967_00285_11494_0,830,08:30,50.34171084438409,50.24137928540619,-0.10033155897789925
no02,533967_00285_11494_0,845,08:45,0.0,0.0,0.0
no02,533967_00285_11494_0,900,09:00,49.8748720195365,50.133284618809625,0.25841259927312876
no02,533967_00285_11494_0,915,09:15,49.97680670824523,49.633214884053935,-0.34359182419129297
no02,533967_00285_11494_0,930,09:30,49.37646343000228,49.67209251865984,0.2956290886575559
no02,533967_00285_11494_0,945,09:45,49.41151548873354,49.87698070460358,0.4654652158700401
no02,533967_00285_11494_0,1000,10:00,50.38078800409888,50.12837709954407,-0.2524109045548144
no02,533967_00285_11494_0,1015,10:15,49.70367054581935,50.01003824083426,0.306367695014913
no02,533967_00285_11494_0,1030,10:30,50.67275815967066,50.47324398963016,-0.19951417004049432
no02,533967_00285_11494_0,1045,10:45,49.822341780424736,48.92709864314048,-0.895243137284254
no02,533967_00285_11494_0,1100,11:00,51.14074254155604,49.5135993286084,-1.6271432129476366
no02,533967_00285_11494_0,1115,11:15,49.5489279873364,49.582379466767634,0.0334514794312355
no02,533967_00285_11494_0,1130,11:30,49.40679879604226,49.65081593834241,0.2440171423001516
no02,533967_00285_11494_0,1145,11:45,49.12319757714654,49.53124390622121,0.4080463290746721
no02,533967_00285_11494_0,1200,12:00,51.015065329054494,50.4596431704486,-0.555422158605893
no02,533967_00285_11494_0,1215,12:15,51.3943814053288,48.0906812284927,-3.3037001768361023
no02,533967_00285_11494_0,1230,12:30,49.75227875289528,49.67701908857849,-0.0752596643167891
no02,533967_00285_11494_0,1245,12:45,49.610061215591216,49.39845283693366,-0.21160837865755866
no02,533967_00285_11494_0,1300,13:00,49.50921981418766,49.94743941267853,0.43821959849086767
no02,533967_00285_11494_0,1315,13:15,50.17533048183027,50.95950266932032,0.78417218749005
no02,533967_00285_11494_0,1330,13:30,49.73183662611659,49.53048624499918,-0.20135038111740755
no02,533967_00285_11494_0,1345,13:45,49.51742571844417,49.33599564975757,-0.18143006868660194
no02,533967_00285_11494_0,1400,14:00,50.26971576667764,50.19477335012644,-0.07494241655120248
no02,533967_00285_11494_0,1415,14:15,51.72409525307632,50.92717814370187,-0.7969171093744478
no02,533967_00285_11494_0,1430,14:30,0.0,0.0,0.0
no02,533967_00285_11494_0,1445,14:45,49.52748581656739,48.81250402156176,-0.7149817950056345
no02,533967_00285_11494_0,1500,15:00,49.56595129950252,49.14971307062736,-0.4162382288751658
no02,533967_00285_11494_0,1515,15:15,49.64172228080964,49.612703944215376,-0.02901833659426245
no02,533967_00285_11494_0,1530,15:30,48.11615546900317,50.57058055028714,2.454425081283972
no02,533967_00285_11494_0,1545,15:45,49.854508135852186,49.6633289674386,-0.1911791684135835
no02,533967_00285_11494_0,1600,16:00,49.94065938511031,49.38567838301865,-0.5549810020916581
no02,533967_00285_11494_0,1615,16:15,49.69988990117325,49.9390092402643,0.23911933909104732
no02,533967_00285_11494_0,1630,16:30,49.7529626680324,49.2994635269835,-0.4534991410489013
no02,533967_00285_11494_0,1645,16:45,50.14552813259,50.21160955908238,0.06608142649238147
no02,533967_00285_11494_0,1700,17:00,49.81106767058598,49.43798555314889,-0.37308211743708597
no02,533967_00285_11494_0,1715,17:15,49.77063617345546,49.818319227650974,0.04768305419551666
no02,533967_00285_11494_0,1730,17:30,49.648541757996256,49.58343259805947,-0.06510915993678879
no02,533967_00285_11494_0,1745,17:45,49.60888451610237,49.61634560568832,0.007461089585952152
no02,533967_00285_11494_0,1800,18:00,48.94553601327189,48.822852645080594,-0.12268336819129644
no02,533967_00285_11494_0,1815,18:15,49.405360853600016,49.14028543066371,-0.2650754229363059
no02,533967_00285_11494_0,1830,18:30,50.332543437471415,50.614392554183496,0.2818491167120811
no02,533967_00285_11494_0,1845,18:45,49.51968266882496,49.414410782244666,-0.10527188658029729
no02,533967_00285_11494_1,630,06:30,44.28,44.28,0.0
no02,533967_00285_11494_1,645,06:45,44.28,44.28,0.0
no02,533967_00285_11494_1,700,07:00,44.28,44.28,0.0
no02,533967_00285_11494_1,715,07:15,44.28,44.28,0.0
no02,533967_00285_11494_1,730,07:30,44.33345674044266,44.360185110663984,0.02672837022132768
no02,533967_00285_11494_1,745,07:45,44.28,44.28,0.0
no02,533967_00285_11494_1,800,08:00,44.28,44.28,0.0
no02,533967_00285_11494_1,815,08:15,44.3689156626506,44.38677050136028,0.017854838709681076
no02,533967_00285_11494_1,830,08:30,44.28,44.28,0.0
no02,533967_00285_11494_1,845,08:45,44.37354929577465,44.45016907472071,0.07661977894606053
no02,533967_00285_11494_1,900,09:00,44.33345674044266,44.30672837022133,-0.02672837022132768
no02,533967_00285_11494_1,915,09:15,44.28,44.28,0.0
no02,533967_00285_11494_1,930,09:30,44.28,44.28,0.0
no02,533967_00285_11494_1,945,09:45,44.28,44.28,0.0
no02,533967_00285_11494_1,1000,10:00,44.39144031329269,44.360185110663984,-0.03125520262870651
no02,533967_00285_11494_1,1015,10:15,44.28,44.28,0.0
no02,533967_00285_11494_1,1030,10:30,44.28,44.28,0.0
no02,533967_00285_11494_1,1045,10:45,44.28,44.28,0.0
no02,533967_00285_11494_1,1100,11:00,44.28,44.28,0.0
no02,533967_00285_11494_1,1115,11:15,44.28,44.28,0.0
no02,533967_00285_11494_1,1130,11:30,44.28,44.28,0.0
no02,533967_00285_11494_1,1145,11:45,44.43654545454545,44.36945454545455,-0.06709090909090065
no02,533967_00285_11494_1,1200,12:00,44.28,44.28,0.0
no02,533967_00285_11494_1,1215,12:15,44.28,44.28,0.0
no02,533967_00285_11494_1,1230,12:30,44.48607140228193,44.35161796098639,-0.13445344129554115
no02,533967_00285_11494_1,1245,12:45,44.28,44.28,0.0
no02,533967_00285_11494_1,1300,13:00,44.28,44.28,0.0
no02,533967_00285_11494_1,1315,13:15,44.28,44.28,0.0
no02,533967_00285_11494_1,1330,13:30,44.28,44.28,0.0
no02,533967_00285_11494_1,1345,13:45,44.28,44.28,0.0
no02,533967_00285_11494_1,1400,14:00,44.28,44.28,0.0
no02,533967_00285_11494_1,1415,14:15,44.36945454545455,44.30236363636364,-0.06709090909091486
no02,533967_00285_11494_1,1430,14:30,44.28,44.28,0.0
no02,533967_00285_11494_1,1445,14:45,44.316,44.316,0.0
no02,533967_00285_11494_1,1500,15:00,44.28,44.28,0.0
no02,533967_00285_11494_1,1515,15:15,44.28,44.31143610547667,0.03143610547667208
no02,533967_00285_11494_1,1530,15:30,44.316,44.28,-0.036000000000001364
no02,533967_00285_11494_1,1545,15:45,44.28,44.28,0.0
no02,533967_00285_11494_1,1600,16:00,44.28,44.28,0.0
no02,533967_00285_11494_1,1615,16:15,44.28,44.28,0.0
no02,533967_00285_11494_1,1630,16:30,44.28,44.28,0.0
no02,533967_00285_11494_1,1645,16:45,44.28,44.28,0.0
no02,533967_00285_11494_1,1700,17:00,44.28,44.28,0.0
no02,533967_00285_11494_1,1715,17:15,44.28,44.28,0.0
no02,533967_00285_11494_1,1730,17:30,44.28,44.28,0.0
no02,533967_00285_11494_1,1745,17:45,44.28,44.28,0.0
no02,533967_00285_11494_1,1800,18:00,44.28,44.28,0.0
no02,533967_00285_11494_1,1815,18:15,44.28,44.28,0.0
no02,533967_00285_11494_1,1830,18:30,44.28,44.28,0.0
no02,533967_00285_11494_1,1845,18:45,44.28,44.28,0.0
no02,533967_00285_11497_0,630,06:30,51.98531823862055,51.98531823862055,0.0
no02,533967_00285_11497_0,645,06:45,52.10898421888231,52.10898421888231,0.0
no02,533967_00285_11497_0,700,07:00,52.080158302291,52.080158302291,0.0
no02,533967_00285_11497_0,715,07:15,52.07946592179434,52.08204587405694,0.002579952262600216
no02,533967_00285_11497_0,730,07:30,51.66864911403028,51.9037866178719,0.2351375038416208
no02,533967_00285_11497_0,745,07:45,51.96308705581083,51.955574604574245,-0.00751245123658606
no02,533967_00285_11497_0,800,08:00,51.9884794373797,51.94130795595288,-0.04717148142682248
no02,533967_00285_11497_0,815,08:15,50.83333764584752,49.88695638545416,-0.946381260393359
no02,533967_00285_11497_0,830,08:30,50.98319751321016,50.62805088168362,-0.35514663152653725
no02,533967_00285_11497_0,845,08:45,51.79147850846456,51.67357499726471,-0.11790351119984877
no02,533967_00285_11497_0,900,09:00,52.04550760413896,52.05131973289065,0.005812128751685464
no02,533967_00285_11497_0,915,09:15,52.261587250996016,52.2381715169174,-0.0234157340786183
no02,533967_00285_11497_0,930,09:30,52.15263425018818,52.09878092574436,-0.05385332444382129
no02,533967_00285_11497_0,945,09:45,52.201783710676025,52.06693438655306,-0.13484932412296757
no02,533967_00285_11497_0,1000,10:00,51.2536068174788,51.403894222762894,0.15028740528409656
