scenario,link_id,slot_code,HHMM,TTT_base,TTT_scen,TTT_diff
no02,533967_00933_00944_1,1700,17:00,315.48400000000004,324.1695,8.68549999999999
no02,533967_00933_00944_1,1715,17:15,126.4715,116.655,-9.816500000000005
no02,533967_00933_00944_1,1730,17:30,282.6835,286.651,3.9675000000000296
no02,533967_00933_00944_1,1745,17:45,459.461,450.2135,-9.247500000000002
no02,533967_00933_00944_1,1800,18:00,537.4325,540.4165,2.9840000000000373
no02,533967_00933_00944_1,1815,18:15,406.2455,404.3985,-1.84699999999998
no02,533967_00933_00944_1,1830,18:30,278.89250000000004,277.6215,-1.271000000000015
no02,533967_00933_00944_1,1845,18:45,364.3845,366.372,1.9875000000000114
no02,533967_00933_14152_0,630,06:30,412.3095,412.3095,0.0
no02,533967_00933_14152_0,645,06:45,568.9309999999999,568.9309999999999,0.0
no02,533967_00933_14152_0,700,07:00,197.4,197.4,0.0
no02,533967_00933_14152_0,715,07:15,616.908,610.902,-6.005999999999972
no02,533967_00933_14152_0,730,07:30,729.8195,738.699,8.879500000000007
no02,533967_00933_14152_0,745,07:45,814.8695,818.4125,3.5430000000000064
no02,533967_00933_14152_0,800,08:00,1055.755,1056.398,0.6429999999998017
no02,533967_00933_14152_0,815,08:15,466.346,462.643,-3.7030000000000314
no02,533967_00933_14152_0,830,08:30,1178.191,1164.8355,-13.35550000000012
no02,533967_00933_14152_0,845,08:45,719.5699999999999,714.8430000000001,-4.726999999999862
no02,533967_00933_14152_0,900,09:00,551.136,565.895,14.759000000000015
no02,533967_00933_14152_0,915,09:15,1077.327,1083.8785,6.551500000000033
no02,533967_00933_14152_0,930,09:30,606.913,605.009,-1.9039999999999964
no02,533967_00933_14152_0,945,09:45,304.36,297.6,-6.759999999999991
no02,533967_00933_14152_0,1000,10:00,998.61,982.921,-15.688999999999965
no02,533967_00933_14152_0,1015,10:15,498.0,511.8,13.800000000000011
no02,533967_00933_14152_0,1030,10:30,721.8,716.455,-5.344999999999914
no02,533967_00933_14152_0,1045,10:45,549.0985,557.446,8.347500000000082
no02,533967_00933_14152_0,1100,11:00,630.1600000000001,621.053,-9.107000000000085
no02,533967_00933_14152_0,1115,11:15,714.2189999999999,736.4585,22.23950000000002
no02,533967_00933_14152_0,1130,11:30,549.137,548.587,-0.5499999999999545
no02,533967_00933_14152_0,1145,11:45,797.5699999999999,784.3639999999999,-13.206000000000017
no02,533967_00933_14152_0,1200,12:00,661.8,654.104,-7.695999999999913
no02,533967_00933_14152_0,1215,12:15,768.0600000000001,766.2,-1.8600000000000136
no02,533967_00933_14152_0,1230,12:30,959.116,966.7235,7.607499999999959
no02,533967_00933_14152_0,1245,12:45,852.8844999999999,844.8344999999999,-8.049999999999955
no02,533967_00933_14152_0,1300,13:00,732.0935000000001,754.319,22.225499999999897
no02,533967_00933_14152_0,1315,13:15,632.4,624.298,-8.101999999999975
no02,533967_00933_14152_0,1330,13:30,657.6,661.2,3.6000000000000227
no02,533967_00933_14152_0,1345,13:45,450.648,436.2,-14.448000000000036
no02,533967_00933_14152_0,1400,14:00,640.855,649.3100000000001,8.455000000000041
no02,533967_00933_14152_0,1415,14:15,466.2,466.2495,0.04950000000002319
no02,533967_00933_14152_0,1430,14:30,996.6205,982.4495,-14.17100000000005
no02,533967_00933_14152_0,1445,14:45,637.895,645.795,7.899999999999977
no02,533967_00933_14152_0,1500,15:00,524.5045,529.848,5.343499999999949
no02,533967_00933_14152_0,1515,15:15,837.1715,849.0355,11.863999999999919
no02,533967_00933_14152_0,1530,15:30,420.6,415.2,-5.400000000000034
no02,533967_00933_14152_0,1545,15:45,628.42,617.451,-10.968999999999937
no02,533967_00933_14152_0,1600,16:00,635.4,620.45,-14.949999999999932
no02,533967_00933_14152_0,1615,16:15,1095.787,1113.3575,17.570500000000038
no02,533967_00933_14152_0,1630,16:30,1077.366,1083.274,5.907999999999902
no02,533967_00933_14152_0,1645,16:45,466.8525,460.2935,-6.559000000000026
no02,533967_00933_14152_0,1700,17:00,604.9559999999999,625.425,20.46900000000005
no02,533967_00933_14152_0,1715,17:15,248.5005,229.956,-18.5445
no02,533967_00933_14152_0,1730,17:30,504.0,510.792,6.791999999999973
no02,533967_00933_14152_0,1745,17:45,870.074,858.7085,-11.365499999999997
no02,533967_00933_14152_0,1800,18:00,1018.325,1025.578,7.252999999999929
no02,533967_00933_14152_0,1815,18:15,756.846,755.1155,-1.7305000000000064
no02,533967_00933_14152_0,1830,18:30,539.4979999999999,531.043,-8.454999999999927
no02,533967_00933_14152_0,1845,18:45,674.508,679.429,4.920999999999935
no02,533967_00933_14152_1,630,06:30,1054.5795,1054.5795,0.0
no02,533967_00933_14152_1,645,06:45,935.021,935.021,0.0
no02,533967_00933_14152_1,700,07:00,1085.304,1085.304,0.0
no02,533967_00933_14152_1,715,07:15,1077.2095,1077.2095,0.0
no02,533967_00933_14152_1,730,07:30,880.8605,880.789,-0.07150000000001455
no02,533967_00933_14152_1,745,07:45,1063.957,1063.957,0.0
no02,533967_00933_14152_1,800,08:00,942.944,942.944,0.0
no02,533967_00933_14152_1,815,08:15,733.9475,733.9475,0.0
no02,533967_00933_14152_1,830,08:30,1244.958,1244.7,-0.2580000000000382
no02,533967_00933_14152_1,845,08:45,855.6110000000001,855.6110000000001,0.0
no02,533967_00933_14152_1,900,09:00,1054.4475,1054.538,0.09050000000002001
no02,533967_00933_14152_1,915,09:15,869.3770000000001,869.7459999999999,0.3689999999998008
no02,533967_00933_14152_1,930,09:30,1043.71,1043.5815,-0.12850000000003092
no02,533967_00933_14152_1,945,09:45,841.366,841.9305,0.5645000000000664
no02,533967_00933_14152_1,1000,10:00,1181.8145,1181.7154999999998,-0.09900000000016007
no02,533967_00933_14152_1,1015,10:15,713.639,713.038,-0.6009999999999991
no02,533967_00933_14152_1,1030,10:30,710.091,709.918,-0.17300000000000182
no02,533967_00933_14152_1,1045,10:45,661.586,661.67,0.08399999999994634
no02,533967_00933_14152_1,1100,11:00,855.2145,855.183,-0.03150000000005093
no02,533967_00933_14152_1,1115,11:15,859.8860000000001,860.2985000000001,0.41250000000002274
no02,533967_00933_14152_1,1130,11:30,701.033,700.433,-0.6000000000000227
no02,533967_00933_14152_1,1145,11:45,607.647,607.7520000000001,0.10500000000001819
no02,533967_00933_14152_1,1200,12:00,895.0840000000001,895.2315000000001,0.14750000000003638
no02,533967_00933_14152_1,1215,12:15,848.7535,848.7535,0.0
no02,533967_00933_14152_1,1230,12:30,698.984,698.438,-0.5460000000000491
no02,533967_00933_14152_1,1245,12:45,898.3879999999999,899.4365,1.0485000000001037
no02,533967_00933_14152_1,1300,13:00,506.444,506.584,0.13999999999998636
no02,533967_00933_14152_1,1315,13:15,753.8705,754.35,0.47950000000003
no02,533967_00933_14152_1,1330,13:30,765.1,765.001,-0.09900000000004638
no02,533967_00933_14152_1,1345,13:45,535.4495,534.2015,-1.2479999999999336
no02,533967_00933_14152_1,1400,14:00,1045.264,1045.7705,0.5065000000001874
no02,533967_00933_14152_1,1415,14:15,554.179,553.6345,-0.5444999999999709
no02,533967_00933_14152_1,1430,14:30,905.4065,905.1855,-0.22100000000000364
no02,533967_00933_14152_1,1445,14:45,788.0775,787.2180000000001,-0.8594999999999118
no02,533967_00933_14152_1,1500,15:00,704.9064999999999,706.6605,1.754000000000019
no02,533967_00933_14152_1,1515,15:15,494.56000000000006,495.0,0.4399999999999409
no02,533967_00933_14152_1,1530,15:30,838.6184999999999,836.8905000000001,-1.727999999999838
no02,533967_00933_14152_1,1545,15:45,602.553,603.1020000000001,0.5490000000000919
no02,533967_00933_14152_1,1600,16:00,801.1575,799.8599999999999,-1.2975000000001273
no02,533967_00933_14152_1,1615,16:15,900.146,900.559,0.4130000000000109
no02,533967_00933_14152_1,1630,16:30,805.5685,805.632,0.06349999999997635
no02,533967_00933_14152_1,1645,16:45,955.4795,955.9199999999998,0.4404999999998154
no02,533967_00933_14152_1,1700,17:00,585.946,584.3340000000001,-1.6119999999999663
no02,533967_00933_14152_1,1715,17:15,944.9375,944.581,-0.3564999999999827
no02,533967_00933_14152_1,1730,17:30,663.932,662.566,-1.3659999999999854
no02,533967_00933_14152_1,1745,17:45,849.1469999999999,850.5944999999999,1.447499999999991
no02,533967_00933_14152_1,1800,18:00,1089.1255,1090.5985,1.4729999999999563
no02,533967_00933_14152_1,1815,18:15,641.883,640.6279999999999,-1.2550000000001091
no02,533967_00933_14152_1,1830,18:30,738.941,740.141,1.1999999999999318
no02,533967_00933_14152_1,1845,18:45,662.1075,662.1085,0.00100000000009004
no02,533967_00938_00939_0,630,06:30,870.05,870.05,0.0
no02,533967_00938_00939_0,645,06:45,1467.423,1467.423,0.0
no02,533967_00938_00939_0,700,07:00,1364.819,1360.8314999999998,-3.987500000000182
no02,533967_00938_00939_0,715,07:15,2092.4605,2072.127,-20.333500000000186
no02,533967_00938_00939_0,730,07:30,3745.2765,3777.586,32.309499999999844
no02,533967_00938_00939_0,745,07:45,2803.6685,2811.369,7.70049999999992
no02,533967_00938_00939_0,800,08:00,4312.461,4353.015,40.55400000000009
no02,533967_00938_00939_0,815,08:15,2670.0735,2766.76,96.68650000000025
no02,533967_00938_00939_0,830,08:30,3357.9450000000006,3292.8065,-65.13850000000048
no02,533967_00938_00939_0,845,08:45,1760.6445,1753.2595,-7.385000000000218
no02,533967_00938_00939_0,900,09:00,1471.882,1464.0145,-7.867500000000064
no02,533967_00938_00939_0,915,09:15,1276.4335,1259.1065,-17.326999999999998
no02,533967_00938_00939_0,930,09:30,1402.6485,1416.0055,13.356999999999971
no02,533967_00938_00939_0,945,09:45,1960.8015,2001.0080000000005,40.20650000000046
no02,533967_00938_00939_0,1000,10:00,1964.966,1960.1085,-4.857499999999845
no02,533967_00938_00939_0,1015,10:15,612.0269999999999,605.7239999999999,-6.302999999999997
no02,533967_00938_00939_0,1030,10:30,2125.201,2197.2830000000004,72.08200000000033
no02,533967_00938_00939_0,1045,10:45,1127.3865,1144.7065,17.319999999999936
no02,533967_00938_00939_0,1100,11:00,1407.1675,1399.706,-7.461500000000115
no02,533967_00938_00939_0,1115,11:15,2528.8205000000003,2566.9485,38.1279999999997
no02,533967_00938_00939_0,1130,11:30,1623.009,1549.954,-73.05500000000006
no02,533967_00938_00939_0,1145,11:45,2267.2765,2255.5655,-11.710999999999785
no02,533967_00938_00939_0,1200,12:00,2433.3925,2476.966,43.57349999999997
no02,533967_00938_00939_0,1215,12:15,2412.885,2374.448,-38.43700000000035
no02,533967_00938_00939_0,1230,12:30,2223.982,2174.9345000000003,-49.04749999999967
no02,533967_00938_00939_0,1245,12:45,2279.099,2289.7825000000003,10.683500000000095
no02,533967_00938_00939_0,1300,13:00,1900.7445,1904.174,3.429499999999962
no02,533967_00938_00939_0,1315,13:15,2237.472,2258.61,21.13799999999992
no02,533967_00938_00939_0,1330,13:30,1557.8515,1523.561,-34.290500000000065
no02,533967_00938_00939_0,1345,13:45,2029.4595,2017.846,-11.61349999999993
no02,533967_00938_00939_0,1400,14:00,2522.334,2500.4945,-21.839500000000044
no02,533967_00938_00939_0,1415,14:15,2077.733,2091.1040000000003,13.371000000000095
no02,533967_00938_00939_0,1430,14:30,1158.577,1136.784,-21.792999999999893
no02,533967_00938_00939_0,1445,14:45,2182.1985,2176.8795,-5.31899999999996
no02,533967_00938_00939_0,1500,15:00,2992.555,3014.915,22.360000000000127
no02,533967_00938_00939_0,1515,15:15,2682.6315000000004,2749.109,66.47749999999951
no02,533967_00938_00939_0,1530,15:30,3025.857,2842.6705,-183.1864999999998
no02,533967_00938_00939_0,1545,15:45,7647.739500000001,7869.077,221.33749999999964
no02,533967_00938_00939_0,1600,16:00,23244.0645,23292.9305,48.86599999999817
no02,533967_00938_00939_0,1615,16:15,7410.9715,7928.315,517.3435
no02,533967_00938_00939_0,1630,16:30,3221.123,3167.0,-54.12300000000005
no02,533967_00938_00939_0,1645,16:45,1465.0055,1506.698,41.69250000000011
no02,533967_00938_00939_0,1700,17:00,1627.616,1642.306,14.690000000000055
no02,533967_00938_00939_0,1715,17:15,2894.6095,3018.2125,123.60300000000007
no02,533967_00938_00939_0,1730,17:30,2933.5405,3087.8835,154.34299999999985
no02,533967_00938_00939_0,1745,17:45,2722.745,2736.542,13.797000000000025
no02,533967_00938_00939_0,1800,18:00,3882.0615,3758.871,-123.1904999999997
no02,533967_00938_00939_0,1815,18:15,2098.2835,2066.109,-32.17450000000008
no02,533967_00938_00939_0,1830,18:30,1875.0845,1930.6445,55.56000000000017
no02,533967_00938_00939_0,1845,18:45,2310.7995,2283.3545,-27.445000000000164
no02,533967_00938_00939_1,630,06:30,615.7325,615.7325,0.0
no02,533967_00938_00939_1,645,06:45,1152.5935,1152.5935,0.0
no02,533967_00938_00939_1,700,07:00,1046.814,1047.297,0.48299999999994725
no02,533967_00938_00939_1,715,07:15,1195.2415,1182.6135,-12.628000000000156
no02,533967_00938_00939_1,730,07:30,2189.9225,2209.3365000000003,19.414000000000215
no02,533967_00938_00939_1,745,07:45,1411.862,1412.126,0.2639999999998963
no02,533967_00938_00939_1,800,08:00,1089.9625,1070.527,-19.435500000000047
no02,533967_00938_00939_1,815,08:15,936.4545,949.0555,12.600999999999999
no02,533967_00938_00939_1,830,08:30,1615.2015,1660.7244999999998,45.52299999999991
no02,533967_00938_00939_1,845,08:45,1650.4775000000002,1619.7175,-30.76000000000022
no02,533967_00938_00939_1,900,09:00,1242.2385,1253.1505,10.912000000000035
no02,533967_00938_00939_1,915,09:15,1283.538,1237.0315,-46.50649999999996
no02,533967_00938_00939_1,930,09:30,1075.5175,1097.821,22.303499999999985
no02,533967_00938_00939_1,945,09:45,2045.3335,2083.179,37.84550000000013
no02,533967_00938_00939_1,1000,10:00,2764.991,2763.017,-1.97400000000016
no02,533967_00938_00939_1,1015,10:15,2623.6975,2635.9135,12.215999999999894
no02,533967_00938_00939_1,1030,10:30,1515.1754999999998,1471.229,-43.94649999999979
no02,533967_00938_00939_1,1045,10:45,1533.616,1519.582,-14.033999999999878
no02,533967_00938_00939_1,1100,11:00,1620.371,1614.0030000000002,-6.367999999999938
no02,533967_00938_00939_1,1115,11:15,1841.302,1892.4045,51.10250000000019
no02,533967_00938_00939_1,1130,11:30,878.5465,836.7485,-41.798
no02,533967_00938_00939_1,1145,11:45,1162.675,1171.799,9.124000000000024
no02,533967_00938_00939_1,1200,12:00,1271.6315,1301.314,29.68250000000012
no02,533967_00938_00939_1,1215,12:15,821.9110000000001,809.9665,-11.944500000000062
no02,533967_00938_00939_1,1230,12:30,1191.7530000000002,1218.094,26.340999999999894
no02,533967_00938_00939_1,1245,12:45,819.3235000000001,808.4694999999999,-10.854000000000156
no02,533967_00938_00939_1,1300,13:00,916.2835,894.537,-21.74649999999997
no02,533967_00938_00939_1,1315,13:15,1093.357,1093.26,-0.09699999999997999
no02,533967_00938_00939_1,1330,13:30,447.3995,461.641,14.24150000000003
no02,533967_00938_00939_1,1345,13:45,1162.5685,1127.672,-34.89650000000006
no02,533967_00938_00939_1,1400,14:00,895.4525,929.197,33.744500000000016
no02,533967_00938_00939_1,1415,14:15,734.9995,725.5635,-9.436000000000035
no02,533967_00938_00939_1,1430,14:30,662.223,669.8875,7.664500000000089
no02,533967_00938_00939_1,1445,14:45,666.5875,642.542,-24.045499999999947
no02,533967_00938_00939_1,1500,15:00,1438.5965,1477.3295,38.73299999999995
no02,533967_00938_00939_1,1515,15:15,1685.3349999999998,1694.3884999999998,9.053499999999985
no02,533967_00938_00939_1,1530,15:30,455.057,434.548,-20.509000000000015
no02,533967_00938_00939_1,1545,15:45,843.457,849.8870000000001,6.430000000000064
no02,533967_00938_00939_1,1600,16:00,1102.2955,1068.569,-33.72649999999999
no02,533967_00938_00939_1,1615,16:15,1488.793,1514.058,25.2650000000001
no02,533967_00938_00939_1,1630,16:30,1012.9645,1008.834,-4.130500000000097
no02,533967_00938_00939_1,1645,16:45,786.5205,809.4495000000001,22.929000000000087
no02,533967_00938_00939_1,1700,17:00,648.9649999999999,635.2535,-13.711499999999887
no02,533967_00938_00939_1,1715,17:15,1228.3735,1230.728,2.3545000000001437
no02,533967_00938_00939_1,1730,17:30,950.172,928.4015,-21.77049999999997
no02,533967_00938_00939_1,1745,17:45,1163.558,1178.987,15.429000000000087
no02,533967_00938_00939_1,1800,18:00,1879.0835,1913.2905,34.20700000000011
no02,533967_00938_00939_1,1815,18:15,662.9635000000001,623.038,-39.925500000000056
no02,533967_00938_00939_1,1830,18:30,1529.515,1522.25,-7.2650000000001
no02,533967_00938_00939_1,1845,18:45,1178.961,1174.8725,-4.088500000000067
no02,533967_00938_01409_1,630,06:30,100.096,100.096,0.0
no02,533967_00938_01409_1,645,06:45,166.075,166.075,0.0
no02,533967_00938_01409_1,700,07:00,141.2535,141.39100000000002,0.13750000000001705
no02,533967_00938_01409_1,715,07:15,200.087,200.602,0.5150000000000148
no02,533967_00938_01409_1,730,07:30,300.558,300.6225,0.06450000000000955
no02,533967_00938_01409_1,745,07:45,250.6235,250.978,0.3545000000000016
no02,533967_00938_01409_1,800,08:00,194.4995,195.4085,0.9089999999999918
no02,533967_00938_01409_1,815,08:15,127.3855,126.662,-0.7234999999999872
no02,533967_00938_01409_1,830,08:30,242.7205,242.267,-0.45349999999999113
no02,533967_00938_01409_1,845,08:45,170.59699999999998,171.52249999999998,0.9254999999999995
no02,533967_00938_01409_1,900,09:00,145.6365,145.83300000000003,0.19650000000001455
no02,533967_00938_01409_1,915,09:15,134.8035,134.3395,-0.46400000000002706
no02,533967_00938_01409_1,930,09:30,139.299,138.95,-0.34900000000001796
no02,533967_00938_01409_1,945,09:45,205.499,206.295,0.7959999999999923
no02,533967_00938_01409_1,1000,10:00,197.6755,197.231,-0.444500000000005
no02,533967_00938_01409_1,1015,10:15,61.447500000000005,61.5505,0.10299999999999443
no02,533967_00938_01409_1,1030,10:30,224.4795,225.26,0.7804999999999893
no02,533967_00938_01409_1,1045,10:45,105.636,105.634,-0.001999999999995339
no02,533967_00938_01409_1,1100,11:00,154.7215,154.54950000000002,-0.17199999999996862
no02,533967_00938_01409_1,1115,11:15,235.8835,241.5415,5.6580000000000155
no02,533967_00938_01409_1,1130,11:30,159.04149999999998,157.77450000000002,-1.2669999999999675
no02,533967_00938_01409_1,1145,11:45,219.639,220.673,1.0339999999999918
no02,533967_00938_01409_1,1200,12:00,220.3785,220.8945,0.5159999999999911
no02,533967_00938_01409_1,1215,12:15,227.765,228.369,0.6040000000000134
no02,533967_00938_01409_1,1230,12:30,221.033,221.185,0.15200000000001523
no02,533967_00938_01409_1,1245,12:45,209.0185,208.1815,-0.8369999999999891
no02,533967_00938_01409_1,1300,13:00,169.73,170.61,0.8800000000000239
no02,533967_00938_01409_1,1315,13:15,199.451,199.645,0.19400000000001683
no02,533967_00938_01409_1,1330,13:30,154.097,153.2365,-0.8605000000000018
no02,533967_00938_01409_1,1345,13:45,190.037,189.423,-0.6140000000000043
no02,533967_00938_01409_1,1400,14:00,231.0605,232.397,1.336500000000001
no02,533967_00938_01409_1,1415,14:15,187.734,187.7165,-0.017500000000012506
no02,533967_00938_01409_1,1430,14:30,117.7535,117.734,-0.019500000000007844
no02,533967_00938_01409_1,1445,14:45,215.9355,215.563,-0.3725000000000023
no02,533967_00938_01409_1,1500,15:00,267.213,264.7655,-2.4475000000000477
no02,533967_00938_01409_1,1515,15:15,253.8895,253.134,-0.755500000000012
no02,533967_00938_01409_1,1530,15:30,170.7815,170.368,-0.4134999999999991
no02,533967_00938_01409_1,1545,15:45,930.7785,965.922,35.14350000000002
no02,533967_00938_01409_1,1600,16:00,3427.6050000000005,3658.3405,230.73549999999932
no02,533967_00938_01409_1,1615,16:15,164.827,170.3935,5.566499999999991
no02,533967_00938_01409_1,1630,16:30,216.019,215.87,-0.1490000000000009
no02,533967_00938_01409_1,1645,16:45,129.034,128.923,-0.11099999999999
no02,533967_00938_01409_1,1700,17:00,165.636,165.9885,0.35249999999999204
no02,533967_00938_01409_1,1715,17:15,251.4095,251.353,-0.05649999999999977
no02,533967_00938_01409_1,1730,17:30,214.113,214.3395,0.22649999999998727
no02,533967_00938_01409_1,1745,17:45,252.5275,252.674,0.14650000000000318
no02,533967_00938_01409_1,1800,18:00,233.8105,234.70300000000003,0.8925000000000409
no02,533967_00938_01409_1,1815,18:15,177.87949999999998,178.92149999999998,1.0420000000000016
no02,533967_00938_01409_1,1830,18:30,184.156,183.8885,-0.2675000000000125
no02,533967_00938_01409_1,1845,18:45,204.009,203.915,-0.09399999999999409
no02,533967_00938_01417_0,630,06:30,151.0075,151.0075,0.0
no02,533967_00938_01417_0,645,06:45,279.604,279.604,0.0
no02,533967_00938_01417_0,700,07:00,253.378,253.093,-0.2849999999999966
no02,533967_00938_01417_0,715,07:15,295.0615,291.3085,-3.7530000000000427
no02,533967_00938_01417_0,730,07:30,535.4605,539.1524999999999,3.6919999999998936
no02,533967_00938_01417_0,745,07:45,347.2235,347.456,0.23250000000001592
no02,533967_00938_01417_0,800,08:00,264.9775,259.941,-5.036500000000046
no02,533967_00938_01417_0,815,08:15,231.111,233.1895,2.0785000000000196
no02,533967_00938_01417_0,830,08:30,389.054,400.3205,11.266500000000008
no02,533967_00938_01417_0,845,08:45,397.196,388.305,-8.89100000000002
no02,533967_00938_01417_0,900,09:00,302.905,306.2615,3.3565000000000396
no02,533967_00938_01417_0,915,09:15,309.536,298.03650000000005,-11.499499999999955
no02,533967_00938_01417_0,930,09:30,258.3145,264.746,6.431499999999971
no02,533967_00938_01417_0,945,09:45,494.8505,503.90150000000006,9.051000000000045
no02,533967_00938_01417_0,1000,10:00,665.8815,668.74,2.858500000000049
no02,533967_00938_01417_0,1015,10:15,628.8305,632.7375,3.9069999999999254
no02,533967_00938_01417_0,1030,10:30,365.9015,354.111,-11.790500000000009
no02,533967_00938_01417_0,1045,10:45,372.875,372.36800000000005,-0.5069999999999482
no02,533967_00938_01417_0,1100,11:00,383.8865,384.6195,0.7330000000000041
no02,533967_00938_01417_0,1115,11:15,457.403,468.1395,10.736499999999978
no02,533967_00938_01417_0,1130,11:30,214.629,205.657,-8.97199999999998
no02,533967_00938_01417_0,1145,11:45,284.555,284.8975,0.3424999999999727
no02,533967_00938_01417_0,1200,12:00,305.0795,311.698,6.618499999999983
no02,533967_00938_01417_0,1215,12:15,200.7265,196.9705,-3.7560000000000002
no02,533967_00938_01417_0,1230,12:30,281.8605,286.59250000000003,4.732000000000028
no02,533967_00938_01417_0,1245,12:45,197.5835,195.5705,-2.012999999999977
no02,533967_00938_01417_0,1300,13:00,221.73,215.888,-5.8419999999999845
no02,533967_00938_01417_0,1315,13:15,261.9815,262.6875,0.7060000000000173
no02,533967_00938_01417_0,1330,13:30,101.8425,105.8065,3.9639999999999986
no02,533967_00938_01417_0,1345,13:45,275.685,269.3585,-6.32650000000001
no02,533967_00938_01417_0,1400,14:00,230.133,236.9265,6.7934999999999945
no02,533967_00938_01417_0,1415,14:15,180.4175,179.59449999999998,-0.8230000000000075
no02,533967_00938_01417_0,1430,14:30,157.922,160.496,2.5740000000000123
no02,533967_00938_01417_0,1445,14:45,163.45149999999998,156.647,-6.80449999999999
no02,533967_00938_01417_0,1500,15:00,344.389,352.43,8.040999999999997
no02,533967_00938_01417_0,1515,15:15,407.508,408.224,0.7160000000000082
no02,533967_00938_01417_0,1530,15:30,109.501,103.8465,-5.654499999999999
no02,533967_00938_01417_0,1545,15:45,200.864,201.7295,0.8654999999999973
no02,533967_00938_01417_0,1600,16:00,257.81350000000003,250.5705,-7.243000000000023
no02,533967_00938_01417_0,1615,16:15,360.9835,366.7145,5.7309999999999945
no02,533967_00938_01417_0,1630,16:30,249.088,247.481,-1.6069999999999993
no02,533967_00938_01417_0,1645,16:45,189.252,195.9645,6.712499999999977
no02,533967_00938_01417_0,1700,17:00,160.15,157.406,-2.7439999999999998
no02,533967_00938_01417_0,1715,17:15,291.54200000000003,291.0115,-0.5305000000000177
no02,533967_00938_01417_0,1730,17:30,235.0305,229.6465,-5.383999999999986
no02,533967_00938_01417_0,1745,17:45,275.842,279.25100000000003,3.4090000000000487
no02,533967_00938_01417_0,1800,18:00,455.609,463.0155,7.406499999999994
no02,533967_00938_01417_0,1815,18:15,163.567,154.0645,-9.502499999999998
no02,533967_00938_01417_0,1830,18:30,371.4785,366.44,-5.038499999999999
no02,533967_00938_01417_0,1845,18:45,289.334,293.342,4.007999999999981
no02,533967_00939_00940_0,630,06:30,52.396,52.396,0.0
no02,533967_00939_00940_0,645,06:45,59.782,59.782,0.0
no02,533967_00939_00940_0,700,07:00,15.547999999999998,15.5485,0.0005000000000023874
no02,533967_00939_00940_0,715,07:15,60.703,60.487,-0.21600000000000108
no02,533967_00939_00940_0,730,07:30,15.1475,10.3015,-4.846
no02,533967_00939_00940_0,745,07:45,20.299,20.351,0.0519999999999996
no02,533967_00939_00940_0,800,08:00,24.3015,23.7495,-0.5519999999999996
no02,533967_00939_00940_0,815,08:15,13.951,14.101499999999998,0.1504999999999974
no02,533967_00939_00940_0,830,08:30,54.5125,51.752,-2.7605000000000004
no02,533967_00939_00940_0,845,08:45,9.601,9.4005,-0.20050000000000168
no02,533967_00939_00940_0,900,09:00,20.901,21.149,0.2480000000000011
no02,533967_00939_00940_0,915,09:15,25.998,25.645,-0.35300000000000153
no02,533967_00939_00940_0,930,09:30,86.743,77.851,-8.891999999999996
no02,533967_00939_00940_0,945,09:45,106.2395,105.9605,-0.2790000000000106
no02,533967_00939_00940_0,1000,10:00,105.3075,106.7905,1.4829999999999899
no02,533967_00939_00940_0,1015,10:15,10.4,10.4,0.0
no02,533967_00939_00940_0,1030,10:30,29.6505,20.7505,-8.900000000000002
no02,533967_00939_00940_0,1045,10:45,8.2995,8.4495,0.15000000000000036
no02,533967_00939_00940_0,1100,11:00,78.599,74.7565,-3.842500000000001
no02,533967_00939_00940_0,1115,11:15,8.5485,15.398500000000002,6.850000000000001
no02,533967_00939_00940_0,1130,11:30,15.2985,17.699,2.400500000000001
no02,533967_00939_00940_0,1145,11:45,10.299,9.05,-1.2489999999999988
no02,533967_00939_00940_0,1200,12:00,8.75,8.05,-0.6999999999999993
no02,533967_00939_00940_0,1215,12:15,14.0505,13.398,-0.6524999999999999
no02,533967_00939_00940_0,1230,12:30,8.2,8.3005,0.10050000000000026
no02,533967_00939_00940_0,1245,12:45,13.401,13.2005,-0.2004999999999999
no02,533967_00939_00940_0,1300,13:00,4.222222222222222,4.35,0.12777777777777732
no02,533967_00939_00940_0,1315,13:15,4.473684210526316,4.2631578947368425,-0.21052631578947345
no02,533967_00939_00940_0,1330,13:30,13.398,12.052,-1.346
no02,533967_00939_00940_0,1345,13:45,5.5,5.35,-0.15000000000000036
no02,533967_00939_00940_0,1400,14:00,7.9505,8.05,0.09950000000000081
no02,533967_00939_00940_0,1415,14:15,7.9995,9.35,1.3504999999999994
no02,533967_00939_00940_0,1430,14:30,18.7,16.8505,-1.849499999999999
no02,533967_00939_00940_0,1445,14:45,8.05,8.9495,0.8994999999999997
no02,533967_00939_00940_0,1500,15:00,21.401,17.950499999999998,-3.4505000000000017
no02,533967_00939_00940_0,1515,15:15,9.1,9.2995,0.19950000000000045
no02,533967_00939_00940_0,1530,15:30,8.3,8.5,0.1999999999999993
no02,533967_00939_00940_0,1545,15:45,4.666666666666667,5.222222222222222,0.5555555555555554
no02,533967_00939_00940_0,1600,16:00,11.0,7.222222222222222,-3.7777777777777777
no02,533967_00939_00940_0,1615,16:15,15.0995,13.501,-1.5985000000000014
no02,533967_00939_00940_0,1630,16:30,15.898500000000002,15.5535,-0.3450000000000024
no02,533967_00939_00940_0,1645,16:45,21.152,18.5475,-2.6045000000000016
no02,533967_00939_00940_0,1700,17:00,103.784,80.9115,-22.872500000000002
