路線番号,系統速度,"link(0,1)","link(1,2)","link(2,3)","link(0,2)","link(1,3)","link(0,3)","Λ(0,1)","Λ(1,2)","Λ(2,3)","Λ(0,2)","Λ(1,3)","Λ(0,3)",d01,d12,d23,d02,d13,d03,S(Λ),S(Λclose),S(Λfar),x0opt,x1opt,x2opt,x3opt,d0opt(s/veh),d1opt(s/veh),d2opt(s/veh),d3opt(s/veh),dopt(s/veh),FTT(s/veh),TTT(s/veh),Nveh_total_eval,d0_F(s/veh),d1_F(s/veh),d2_F(s/veh),d3_F(s/veh),d0_B(s/veh),d1_B(s/veh),d2_B(s/veh),d3_B(s/veh),dist_km,dopt_sec_per_km,dopt_min_per_km
313,30.0,750.0,500.0,750.0,1250.0,1250.0,2000.0,0.75,0.5,0.75,1.25,1.25,2.0,0.19999999999999996,0.0,0.15000000000000002,0.15,0.2,0.0,0.19999999999999996,0.24999999999999997,0.25,0,64.8,15.6,118.8,17.39999999999984,8.520000000000154,15.94799999999996,6.131999999999729,47.99999999999943,240.0,287.9999999999994,180,0,10.56000000000002,2.376000000000123,12.26399999999946,34.79999999999968,6.480000000000291,29.51999999999979,0,2.0,23.999999999999716,0.39999999999999525
313,27.5,750.0,500.0,750.0,1250.0,1250.0,2000.0,0.8181818181818182,0.5454545454545455,0.8181818181818182,1.3636363636363638,1.3636363636363638,2.181818181818182,0.13181818181818172,0.0,0.08181818181818179,0.036363636363636265,0.08636363636363625,0.1818181818181821,0.22457489685519338,0.15514589241705457,0.20454545454545475,0,15.6,81.6,61.2,0.7622479338842418,20.30320661157016,16.40727272727268,0.7090909090910928,38.18181818181802,261.8181818181818,299.9999999999998,180,0,37.4181818181817,0.5454545454544132,1.418181818182186,1.524495867768484,3.188231404958626,32.26909090909095,0,2.0,19.09090909090901,0.3181818181818168
313,25.0,750.0,500.0,750.0,1250.0,1250.0,2000.0,0.8999999999999999,0.6,0.8999999999999999,1.5,1.5,2.4,0.050000000000000044,0.0,0.0,0.0,0.0,0.10000000000000009,0.11180339887498958,0.050000000000000044,0.10000000000000009,0,0.0,48.0,60.0,6.0,6.0,0.0,0.0,12.0,288.0,300.0,180,0,12.0,0.0,0.0,12.0,0.0,0.0,0,2.0,6.0,0.1
313,22.5,750.0,500.0,750.0,1250.0,1250.0,2000.0,1.0,0.6666666666666666,1.0,1.6666666666666667,1.6666666666666667,2.666666666666667,0.0,0.016666666666666607,0.0,0.06666666666666676,0.1166666666666667,0.16666666666666696,0.16666666666666696,0.016666666666666607,0.21408720964441907,0,0.0,52.8,76.8,8.479999999999887,9.919999999999952,0.9599999999999353,0.6400000000001052,19.9999999999998,320.0,339.9999999999998,180,0,0.0,1.919999999999871,1.28000000000021,16.95999999999977,19.8399999999999,0.0,0,2.0,9.9999999999999,0.16666666666666502
313,20.0,750.0,500.0,750.0,1250.0,1250.0,2000.0,1.125,0.75,1.125,1.875,1.875,3.0,0.075,0.09999999999999998,0.024999999999999994,0.025000000000000022,0.07499999999999996,0.0,0.075,0.1274754878398196,0.07905694150420946,0,116.4,91.2,112.8,4.979999999999968,14.28000000000013,4.043999999999991,0.6959999999994276,23.99999999999895,360.0,383.999999999999,180,0,5.279999999999967,0.5279999999999644,1.391999999998855,9.959999999999935,23.28000000000029,7.560000000000016,0,2.0,11.999999999999474,0.19999999999999124
314,50.0,416.6666666666667,500.0,416.6666666666667,916.6666666666667,916.6666666666667,1333.333333333333,0.25,0.3,0.25,0.55,0.55,0.8,0.2,0.04999999999999999,0.15,0.0,0.0,0.19999999999999996,0.282842712474619,0.25495097567963926,0.19999999999999996,0,2.4,67.2,88.8,14.90399999999956,10.65600000000001,18.2399999999999,4.199999999999959,47.99999999999947,96.0,143.9999999999995,180,0,12.48000000000005,19.92000000000003,8.399999999999919,29.80799999999912,8.83199999999997,16.55999999999977,0,1.333333333333333,35.99999999999961,0.5999999999999935
314,47.5,416.6666666666667,500.0,416.6666666666667,916.6666666666667,916.6666666666667,1333.333333333333,0.2631578947368421,0.3157894736842106,0.2631578947368421,0.5789473684210527,0.5789473684210527,0.8421052631578948,0.18684210526315792,0.03421052631578936,0.13684210526315793,0.0,0.02894736842105261,0.1578947368421052,0.2446236297286234,0.2341070143819392,0.16052631578947363,0,2.4,56.4,82.8,16.98947368421019,15.71999999999999,13.96421052631575,2.589473684210478,49.26315789473612,101.0526315789474,150.3157894736835,180,0,13.74315789473686,7.541052631578916,5.178947368420955,33.97894736842039,17.69684210526312,20.38736842105257,0,1.333333333333333,36.9473684210521,0.6157894736842017
314,45.0,416.6666666666667,500.0,416.6666666666667,916.6666666666667,916.6666666666667,1333.333333333333,0.2777777777777778,0.3333333333333333,0.2777777777777778,0.6111111111111112,0.6111111111111112,0.888888888888889,0.17222222222222222,0.016666666666666663,0.12222222222222223,0.011111111111111183,0.061111111111111116,0.11111111111111105,0.2049540749521857,0.21184084405486242,0.12729376930432884,0,1.2,44.4,37.2,17.26666666666663,14.87999999999989,1.17688888888887,17.34311111111104,50.6666666666664,106.6666666666667,157.3333333333331,180,0,16.10666666666649,1.073777777777771,34.68622222222209,34.53333333333325,13.65333333333328,1.279999999999968,0,1.333333333333333,37.99999999999981,0.6333333333333301
314,42.5,416.6666666666667,500.0,416.6666666666667,916.6666666666667,916.6666666666667,1333.333333333333,0.2941176470588235,0.3529411764705882,0.2941176470588235,0.6470588235294118,0.6470588235294118,0.9411764705882353,0.15588235294117653,0.0,0.10588235294117654,0.04705882352941182,0.09705882352941175,0.05882352941176472,0.16661187103845354,0.1884419821134277,0.12286234455414956,0,4.8,61.2,70.8,19.14992387543199,11.0971349480969,9.141176470588228,12.84705882352937,52.23529411764642,112.9411764705882,165.1764705882347,180,0,14.7952941176471,5.745882352941246,25.69411764705874,38.29984775086398,7.398975778546689,12.53647058823521,0,1.333333333333333,39.17647058823482,0.6529411764705804
314,40.0,416.6666666666667,500.0,416.6666666666667,916.6666666666667,916.6666666666667,1333.333333333333,0.3125000000000001,0.375,0.3125000000000001,0.6875000000000001,0.6875000000000001,1.0,0.1374999999999999,0.0,0.08749999999999991,0.08750000000000013,0.13750000000000007,0.0,0.1374999999999999,0.16298006013006608,0.16298006013006636,0,61.2,3.6,34.8,9.196499999999771,16.54350000000001,22.10999999999986,3.149999999999919,50.99999999999967,120.0,170.9999999999997,180,0,23.7,17.39999999999992,6.299999999999838,18.39299999999954,9.38700000000002,26.81999999999979,0,1.333333333333333,38.249999999999766,0.6374999999999961
314,37.5,416.6666666666667,500.0,416.6666666666667,916.6666666666667,916.6666666666667,1333.333333333333,0.3333333333333334,0.4,0.3333333333333334,0.7333333333333334,0.7333333333333334,1.066666666666667,0.11666666666666659,0.0,0.0666666666666666,0.13333333333333341,0.18333333333333335,0.0666666666666671,0.13437096247164265,0.13437096247164237,0.2362907813126306,0,28.8,88.8,75.6,19.87999999999989,0.2800000000000081,1.239999999999984,26.59999999999976,47.99999999999967,128.0,175.9999999999997,180,0,0.0,0.8,53.19999999999951,39.75999999999977,0.5600000000000162,1.679999999999968,0,1.333333333333333,35.999999999999766,0.5999999999999961
314,35.0,416.6666666666667,500.0,416.6666666666667,916.6666666666667,916.6666666666667,1333.333333333333,0.3571428571428572,0.4285714285714285,0.3571428571428572,0.7857142857142857,0.7857142857142857,1.142857142857143,0.0928571428571428,0.0,0.042857142857142816,0.11428571428571432,0.16428571428571426,0.14285714285714302,0.17038372059823673,0.10227015045197388,0.24588449254369302,0,56.4,0.0,93.6,4.628571428571579,6.771428571428583,6.085714285714292,25.3714285714285,42.8571428571428,137.1428571428572,180.0,180,0,13.54285714285717,12.17142857142858,50.74285714285701,9.257142857143158,0.0,0.0,0,1.333333333333333,32.1428571428571,0.535714285714285
314,32.5,416.6666666666667,500.0,416.6666666666667,916.6666666666667,916.6666666666667,1333.333333333333,0.3846153846153846,0.4615384615384616,0.3846153846153846,0.8461538461538463,0.8461538461538463,1.230769230769231,0.06538461538461543,0.0,0.015384615384615441,0.053846153846153766,0.1038461538461537,0.23076923076923106,0.2398532588872136,0.06717018921758845,0.2587235393668023,0,34.8,78.0,28.8,19.52307692307715,10.70769230769228,1.523076923076911,0.5538461538460575,32.30769230769229,147.6923076923077,180.0,180,0,0.0,0.0,1.107692307692115,39.0461538461543,21.41538461538455,3.046153846153821,0,1.333333333333333,24.230769230769226,0.4038461538461538
314,30.0,416.6666666666667,500.0,416.6666666666667,916.6666666666667,916.6666666666667,1333.333333333333,0.4166666666666667,0.5,0.4166666666666667,0.9166666666666667,0.9166666666666667,1.333333333333333,0.033333333333333326,0.0,0.0,0.0,0.033333333333333215,0.16666666666666696,0.1699673171197598,0.033333333333333326,0.16996731711975976,0,38.4,86.39999999999999,40.8,15.80000000000024,3.799999999999798,0.0,0.4,20.0,160.0,180.0,180,0,0.0,0.0,0.8,31.60000000000048,7.599999999999596,0.0,0,1.333333333333333,15.000000000000004,0.25000000000000006
314,27.5,416.6666666666667,500.0,416.6666666666667,916.6666666666667,916.6666666666667,1333.333333333333,0.4545454545454546,0.5454545454545455,0.4545454545454546,1.0000000000000002,1.0000000000000002,1.454545454545455,0.0,0.0,0.0,0.0,0.0,0.04545454545454497,0.04545454545454497,0.0,0.04545454545454497,0,55.2,0.0,55.2,0.0,0.3272727272727126,5.127272727272713,-1.212659602363904e-13,5.454545454545283,174.5454545454546,179.9999999999998,180,0,0.6545454545454251,0.0,-2.425319204727809e-13,0.0,0.0,10.25454545454543,0,1.333333333333333,4.090909090908963,0.06818181818181605
314,25.0,416.6666666666667,500.0,416.6666666666667,916.6666666666667,916.6666666666667,1333.333333333333,0.5,0.6,0.5,1.1,1.1,1.6,0.0,0.0,0.0,0.0,0.050000000000000086,0.10000000000000009,0.10000000000000009,0.0,0.1118033988749896,0,48.0,0.0,70.8,2.279999999999968,9.119999999999871,0.0,0.6,11.99999999999983,192.0,203.9999999999998,180,0,0.0,0.0,1.2,4.559999999999936,18.23999999999974,0.0,0,1.333333333333333,8.999999999999874,0.14999999999999789
314,22.5,416.6666666666667,500.0,416.6666666666667,916.6666666666667,916.6666666666667,1333.333333333333,0.5555555555555556,0.6666666666666666,0.5555555555555556,1.2222222222222223,1.2222222222222223,1.777777777777778,0.005555555555555536,0.016666666666666607,0.0,0.12222222222222232,0.17222222222222233,0.2222222222222221,0.2222916558193616,0.0175682092231576,0.3065639924738088,0,55.2,3.6,93.6,5.306666666666893,17.42666666666652,3.799999999999959,0.1333333333332525,26.6666666666666,213.3333333333334,240.0,180,0,0.0,0.0,0.266666666666505,10.61333333333379,34.85333333333304,7.599999999999919,0,1.333333333333333,19.999999999999954,0.33333333333333254
314,20.0,416.6666666666667,500.0,416.6666666666667,916.6666666666667,916.6666666666667,1333.333333333333,0.6250000000000001,0.75,0.6250000000000001,1.3750000000000002,1.3750000000000002,2.0,0.07500000000000007,0.09999999999999998,0.025000000000000133,0.0249999999999998,0.07499999999999979,0.0,0.07500000000000007,0.12747548783981968,0.07905694150420922,0,62.4,43.2,118.8,8.579999999999886,13.08000000000001,2.034000000000014,0.3059999999992821,23.99999999999923,240.0,263.9999999999992,180,0,0.4799999999998868,0.1080000000000129,0.6119999999985642,17.15999999999977,25.68000000000013,3.960000000000016,0,1.333333333333333,17.999999999999424,0.2999999999999904
321,50.0,416.6666666666667,833.3333333333334,416.6666666666667,1250.0,1250.0,1666.666666666667,0.25,0.5,0.25,0.75,0.75,1.0,0.2,0.0,0.15,0.15000000000000002,0.19999999999999996,0.0,0.2,0.25,0.24999999999999997,0,16.8,87.6,118.8,23.39999999999992,13.32000000000011,11.26799999999999,0.01199999999961518,47.99999999999952,120.0,167.9999999999995,180,0,0.960000000000097,0.2160000000000259,0.02399999999923037,46.79999999999984,25.68000000000013,22.31999999999995,0,1.666666666666667,28.799999999999706,0.4799999999999951
321,47.5,416.6666666666667,833.3333333333334,416.6666666666667,1250.0,1250.0,1666.666666666667,0.2631578947368421,0.5263157894736843,0.2631578947368421,0.7894736842105263,0.7894736842105263,1.052631578947369,0.18684210526315792,0.0,0.13684210526315793,0.1105263157894737,0.16052631578947363,0.05263157894736903,0.19411351164115836,0.2315938990388611,0.20187829909484925,0,8.4,86.39999999999999,118.8,19.6107257617724,10.28822160664826,14.53263157894746,0.4105263157894418,44.84210526315721,126.3157894736842,171.1578947368414,180,0,8.94315789473686,5.077894736842265,0.8210526315788835,39.2214515235448,11.63328531855966,23.98736842105265,0,1.666666666666667,26.90526315789432,0.448421052631572
321,45.0,416.6666666666667,833.3333333333334,416.6666666666667,1250.0,1250.0,1666.666666666667,0.2777777777777778,0.5555555555555556,0.2777777777777778,0.8333333333333334,0.8333333333333334,1.111111111111111,0.17222222222222222,0.0,0.12222222222222223,0.06666666666666665,0.11666666666666659,0.11111111111111094,0.20495407495218565,0.21118419787498013,0.17435949807194667,0,9.6,91.2,4.8,17.45955555555564,8.220444444444325,15.52000000000007,0.1333333333332929,41.33333333333316,133.3333333333333,174.6666666666665,180,0,9.386666666666537,5.280000000000129,0.2666666666665858,34.91911111111128,7.054222222222112,25.76000000000002,0,1.666666666666667,24.79999999999989,0.4133333333333315
321,42.5,416.6666666666667,833.3333333333334,416.6666666666667,1250.0,1250.0,1666.666666666667,0.2941176470588235,0.5882352941176471,0.2941176470588235,0.8823529411764706,0.8823529411764706,1.176470588235294,0.15588235294117653,0.0,0.10588235294117654,0.01764705882352946,0.0676470588235294,0.17647058823529393,0.2354595007014756,0.1884419821134277,0.18981415059132398,0,73.2,25.2,62.4,1.274366782006756,21.34210380622842,15.25411764705883,0.952941176470631,38.82352941176445,141.1764705882353,179.9999999999998,180,0,37.90588235294118,1.411764705882362,1.905882352941262,2.548733564013512,4.778325259515663,29.09647058823531,0,1.666666666666667,23.294117647058663,0.3882352941176444
321,40.0,416.6666666666667,833.3333333333334,416.6666666666667,1250.0,1250.0,1666.666666666667,0.3125000000000001,0.6250000000000001,0.3125000000000001,0.9375,0.9375,1.25,0.1374999999999999,0.0,0.08749999999999991,0.0,0.012499999999999956,0.25,0.2853178052628331,0.16298006013006608,0.25031230493125983,0,32.4,88.8,30.0,19.35,0.0,10.65,0.0,30.0,150.0,180.0,180,0,0.0,0.0,0.0,38.7,0.0,21.3,0,1.666666666666667,17.999999999999996,0.29999999999999993
321,37.5,416.6666666666667,833.3333333333334,416.6666666666667,1250.0,1250.0,1666.666666666667,0.3333333333333334,0.6666666666666667,0.3333333333333334,1.0,1.0,1.333333333333333,0.11666666666666659,0.01666666666666672,0.0666666666666666,0.0,0.0,0.16666666666666696,0.2034425935955619,0.1354006400772659,0.16666666666666696,0,52.8,105.6,52.8,7.680000000000008,6.720000000000113,7.359999999999855,2.239999999999539,23.99999999999953,160.0,183.9999999999995,180,0,12.8,1.919999999999871,4.479999999999078,15.36000000000002,0.6400000000002264,12.79999999999984,0,1.666666666666667,14.399999999999716,0.23999999999999527
321,35.0,416.6666666666667,833.3333333333334,416.6666666666667,1250.0,1250.0,1666.666666666667,0.3571428571428572,0.7142857142857143,0.3571428571428572,1.0714285714285714,1.0714285714285714,1.428571428571429,0.0928571428571428,0.06428571428571428,0.042857142857142816,0.0,0.021428571428571394,0.07142857142857095,0.11715156762040485,0.12079667518062683,0.07457361792078918,0,61.2,2.4,79.2,3.462857142857117,15.13714285714284,0.3257142857142349,5.074285714285685,23.99999999999962,171.4285714285714,195.428571428571,180,0,18.34285714285717,0.3085714285713847,10.14857142857137,6.925714285714235,11.93142857142852,0.3428571428570851,0,1.666666666666667,14.39999999999977,0.23999999999999616
321,32.5,416.6666666666667,833.3333333333334,416.6666666666667,1250.0,1250.0,1666.666666666667,0.3846153846153846,0.7692307692307693,0.3846153846153846,1.153846153846154,1.153846153846154,1.538461538461539,0.06538461538461543,0.0807692307692307,0.015384615384615441,0.05384615384615396,0.10384615384615396,0.03846153846153899,0.07585801124352347,0.10505000218267432,0.12313700456601663,0,55.2,2.4,73.2,6.073846153846292,15.52615384615355,1.855384615384618,0.5446153846153822,23.99999999999963,184.6153846153846,208.6153846153843,180,0,9.046153846153821,0.6646153846154145,1.089230769230764,12.14769230769258,22.00615384615327,3.046153846153821,0,1.666666666666667,14.399999999999777,0.23999999999999627
321,30.0,416.6666666666667,833.3333333333334,416.6666666666667,1250.0,1250.0,1666.666666666667,0.4166666666666667,0.8333333333333334,0.4166666666666667,1.25,1.25,1.666666666666667,0.033333333333333326,0.016666666666666607,0.0,0.15,0.2,0.16666666666666696,0.1699673171197598,0.03726779962499646,0.30046260628866595,0,55.2,9.6,82.8,5.959999999999814,20.83999999999982,0.4799999999999677,0.7199999999999515,27.99999999999967,200.0,227.9999999999997,180,0,5.2,0.9599999999999353,1.439999999999903,11.91999999999963,36.47999999999964,0.0,0,1.666666666666667,16.799999999999798,0.27999999999999664
321,27.5,416.6666666666667,833.3333333333334,416.6666666666667,1250.0,1250.0,1666.666666666667,0.4545454545454546,0.9090909090909092,0.4545454545454546,1.3636363636363638,1.3636363636363638,1.818181818181818,0.0,0.0,0.0,0.036363636363636265,0.08636363636363625,0.1818181818181821,0.1818181818181821,0.0,0.20454545454545475,0,43.2,34.8,3.6,9.10909090909093,0.0,0.0,12.70909090909093,21.81818181818171,218.1818181818182,239.9999999999999,180,0,0.0,0.0,25.41818181818186,18.21818181818186,0.0,0.0,0,1.666666666666667,13.090909090909024,0.21818181818181706
321,25.0,416.6666666666667,833.3333333333334,416.6666666666667,1250.0,1250.0,1666.666666666667,0.5,1.0,0.5,1.5,1.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,48.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,240.0,180,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.666666666666667,0.0,0.0
321,22.5,416.6666666666667,833.3333333333334,416.6666666666667,1250.0,1250.0,1666.666666666667,0.5555555555555556,1.111111111111111,0.5555555555555556,1.6666666666666667,1.6666666666666667,2.222222222222222,0.005555555555555536,0.0,0.0,0.06666666666666676,0.1166666666666667,0.22222222222222188,0.2222916558193614,0.005555555555555536,0.2596887976115607,0,42.0,32.4,2.4,3.173333333333277,12.62666666666664,7.079999999999927,3.786666666666578,26.66666666666632,266.6666666666667,293.333333333333,180,0,10.13333333333325,6.560000000000097,7.573333333333156,6.346666666666554,15.12000000000003,7.599999999999757,0,1.666666666666667,15.999999999999789,0.26666666666666317
321,20.0,416.6666666666667,833.3333333333334,416.6666666666667,1250.0,1250.0,1666.666666666667,0.6250000000000001,1.25,0.6250000000000001,1.875,1.875,2.5,0.07500000000000007,0.09999999999999998,0.025000000000000133,0.025000000000000022,0.07499999999999996,0.0,0.07500000000000007,0.12747548783981968,0.07905694150420946,0,62.4,103.2,58.8,8.579999999999968,13.07999999999985,2.034000000000014,0.3059999999994842,23.99999999999918,300.0,323.9999999999992,180,0,0.4799999999998868,0.1080000000000938,0.6119999999989685,17.15999999999994,25.6799999999998,3.959999999999935,0,1.666666666666667,14.399999999999505,0.23999999999999175
322,50.0,583.3333333333334,833.3333333333334,583.3333333333334,1416.6666666666667,1416.6666666666667,2000.0,0.35,0.5,0.35,0.85,0.85,1.2,0.10000000000000003,0.0,0.050000000000000044,0.050000000000000044,0.09999999999999998,0.19999999999999996,0.22360679774997894,0.11180339887498954,0.22912878474779194,0,78.0,1.2,64.8,0.0,26.40000000000004,7.199999999999959,2.4,35.9999999999998,144.0,179.9999999999998,180,0,36.0,0.0,4.8,0.0,16.80000000000008,14.39999999999992,0,2.0,17.9999999999999,0.2999999999999983
322,47.5,583.3333333333334,833.3333333333334,583.3333333333334,1416.6666666666667,1416.6666666666667,2000.0,0.368421052631579,0.5263157894736843,0.368421052631579,0.8947368421052633,0.8947368421052633,1.263157894736842,0.08157894736842103,0.0,0.03157894736842104,0.0052631578947367474,0.05526315789473668,0.23684210526315796,0.25049811871394245,0.08747773757155082,0.24326097154498155,0,32.4,84.0,32.4,21.69473684210526,2.621052631578964,3.694736842105259,0.4105263157894822,28.42105263157893,151.5789473684211,180.0,180,0,0.0,0.0,0.8210526315789644,43.38947368421051,5.242105263157929,7.389473684210518,0,2.0,14.210526315789465,0.23684210526315777
322,45.0,583.3333333333334,833.3333333333334,583.3333333333334,1416.6666666666667,1416.6666666666667,2000.0,0.3888888888888889,0.5555555555555556,0.3888888888888889,0.9444444444444445,0.9444444444444445,1.333333333333333,0.061111111111111116,0.0,0.011111111111111127,0.0,0.005555555555555425,0.16666666666666696,0.1775171700963387,0.06211299937499417,0.166759233553374,0,34.8,90.0,40.8,18.33333333333333,0.0,1.266666666666667,0.4,20.0,160.0,180.0,180,0,0.0,0.0,0.8,36.66666666666666,0.0,2.533333333333333,0,2.0,10.0,0.16666666666666666
322,42.5,583.3333333333334,833.3333333333334,583.3333333333334,1416.6666666666667,1416.6666666666667,2000.0,0.4117647058823529,0.5882352941176471,0.4117647058823529,1.0,1.0,1.411764705882353,0.03823529411764709,0.0,0.0,0.0,0.0,0.08823529411764697,0.09616342778983414,0.03823529411764709,0.08823529411764697,0,61.2,0.0,61.2,-8.084397349092696e-14,5.894117647058819,4.694117647058899,-1.616879469818539e-13,10.58823529411733,169.4117647058823,179.9999999999997,180,0,11.78823529411764,0.0,-3.233758939637078e-13,-1.616879469818539e-13,0.0,9.388235294117798,0,2.0,5.294117647058665,0.08823529411764443
322,40.0,583.3333333333334,833.3333333333334,583.3333333333334,1416.6666666666667,1416.6666666666667,2000.0,0.4375000000000001,0.6250000000000001,0.4375000000000001,1.0625000000000002,1.0625000000000002,1.5,0.0124999999999999,0.0,0.0,0.0,0.01250000000000022,0.0,0.0124999999999999,0.0124999999999999,0.01250000000000022,0,52.8,102.0,57.59999999999999,1.380000000000089,0.2699999999999919,0.5399999999999838,0.8099999999998949,2.999999999999716,180.0,182.9999999999997,180,0,0.3,1.079999999999968,1.61999999999979,2.760000000000178,0.2399999999999838,0.0,0,2.0,1.499999999999858,0.024999999999997632
322,37.5,583.3333333333334,833.3333333333334,583.3333333333334,1416.6666666666667,1416.6666666666667,2000.0,0.4666666666666667,0.6666666666666667,0.4666666666666667,1.1333333333333333,1.1333333333333333,1.6,0.0,0.01666666666666672,0.0,0.0333333333333333,0.0833333333333333,0.10000000000000009,0.10000000000000009,0.01666666666666672,0.13437096247164254,0,52.8,0.0,67.2,2.240000000000065,7.360000000000056,0.0,2.399999999999798,11.9999999999998,192.0,203.9999999999998,180,0,0.0,0.0,4.799999999999596,4.480000000000129,14.72000000000011,0.0,0,2.0,5.9999999999999,0.09999999999999833
322,35.0,583.3333333333334,833.3333333333334,583.3333333333334,1416.6666666666667,1416.6666666666667,2000.0,0.5,0.7142857142857143,0.5,1.2142857142857142,1.2142857142857142,1.714285714285714,0.0,0.06428571428571428,0.0,0.11428571428571419,0.1642857142857142,0.21428571428571397,0.21428571428571397,0.06428571428571428,0.2932053678824824,0,48.0,0.0,62.4,2.811428571428446,11.24571428571431,0.514285714285749,11.14285714285709,25.71428571428541,205.7142857142857,231.4285714285711,180,0,0.0,1.028571428571498,22.28571428571417,5.622857142856891,22.49142857142861,0.0,0,2.0,12.857142857142705,0.21428571428571175
322,32.5,583.3333333333334,833.3333333333334,583.3333333333334,1416.6666666666667,1416.6666666666667,2000.0,0.5384615384615385,0.7692307692307693,0.5384615384615385,1.307692307692308,1.307692307692308,1.846153846153846,0.0,0.0807692307692307,0.0,0.09230769230769209,0.14230769230769208,0.15384615384615397,0.15384615384615397,0.0807692307692307,0.22899962533237211,0,52.8,44.4,3.6,1.292307692307723,6.138461538461545,3.738461538461545,7.292307692307602,18.46153846153832,221.5384615384616,239.9999999999999,180,0,0.0,7.476923076923089,14.5846153846152,2.584615384615447,12.27692307692309,0.0,0,2.0,9.23076923076916,0.1538461538461527
322,30.0,583.3333333333334,833.3333333333334,583.3333333333334,1416.6666666666667,1416.6666666666667,2000.0,0.5833333333333334,0.8333333333333334,0.5833333333333334,1.4166666666666667,1.4166666666666667,2.0,0.033333333333333326,0.016666666666666607,0.0,0.0,0.03333333333333327,0.0,0.033333333333333326,0.03726779962499646,0.03333333333333327,0,52.8,42.0,115.2,1.399999999999919,5.879999999999967,0.398666666666678,0.3213333333332331,7.999999999999758,240.0,247.9999999999998,180,0,4.159999999999935,0.797333333333356,0.6426666666664662,2.799999999999838,7.6,0.0,0,2.0,3.999999999999879,0.06666666666666465
322,27.5,583.3333333333334,833.3333333333334,583.3333333333334,1416.6666666666667,1416.6666666666667,2000.0,0.6363636363636365,0.9090909090909092,0.6363636363636365,1.5454545454545456,1.5454545454545456,2.181818181818182,0.08636363636363642,0.0,0.03636363636363649,0.0,0.0,0.1818181818181821,0.20128718023167783,0.09370694603676512,0.1818181818181821,0,32.4,31.2,99.6,0.4029421487606467,12.86251239669396,2.815239669421418,5.737487603305878,21.81818181818181,261.8181818181819,283.6363636363637,180,0,25.57090909090896,5.172297520661151,11.47497520661176,0.8058842975212934,0.1541157024789653,0.4581818181816844,0,2.0,10.909090909090905,0.18181818181818174
322,25.0,583.3333333333334,833.3333333333334,583.3333333333334,1416.6666666666667,1416.6666666666667,2000.0,0.7000000000000001,1.0,0.7000000000000001,1.7,1.7,2.4,0.15000000000000002,0.0,0.10000000000000009,0.09999999999999998,0.1499999999999999,0.10000000000000009,0.18027756377319953,0.18027756377319953,0.206155281280883,0,31.2,14.4,79.2,1.487999999999415,16.99200000000003,2.879999999999967,14.63999999999978,35.99999999999918,288.0,323.9999999999992,180,0,32.63999999999999,2.879999999999967,29.27999999999956,2.975999999998829,1.344000000000071,2.879999999999967,0,2.0,17.99999999999959,0.2999999999999932
322,22.5,583.3333333333334,833.3333333333334,583.3333333333334,1416.6666666666667,1416.6666666666667,2000.0,0.7777777777777778,1.111111111111111,0.7777777777777778,1.888888888888889,1.888888888888889,2.666666666666667,0.17222222222222217,0.0,0.12222222222222223,0.01111111111111096,0.061111111111110894,0.16666666666666696,0.23966282900136673,0.2111841978749801,0.17786456215091268,0,13.2,24.0,1.2,2.597037037036514,22.7762962962962,13.96000000000002,0.6666666666668284,39.99999999999937,320.0,359.9999999999994,180,0,39.86666666666643,0.0,1.333333333333657,5.194074074073028,5.685925925925969,27.92000000000003,0,2.0,19.999999999999684,0.33333333333332804
322,20.0,583.3333333333334,833.3333333333334,583.3333333333334,1416.6666666666667,1416.6666666666667,2000.0,0.8750000000000001,1.25,0.8750000000000001,2.1250000000000004,2.1250000000000004,3.0,0.07499999999999984,0.09999999999999998,0.02499999999999991,0.02500000000000044,0.07500000000000044,0.0,0.07499999999999984,0.1274754878398195,0.07905694150421004,0,105.6,88.8,103.2,8.820000000000114,0.7799999999999676,7.139999999999984,7.259999999999935,23.99999999999926,360.0,383.9999999999993,180,0,0.6,13.68000000000013,14.51999999999987,17.64000000000023,0.9599999999999353,0.5999999999998383,0,2.0,11.99999999999963,0.19999999999999385
323,50.0,750.0,833.3333333333334,750.0,1583.3333333333335,1583.3333333333335,2333.333333333333,0.45,0.5,0.45,0.9500000000000001,0.9500000000000001,1.4,0.0,0.0,0.0,0.0,0.0,0.10000000000000009,0.10000000000000009,0.0,0.10000000000000009,0,66.0,1.2,64.8,0.0,8.4,1.19999999999996,2.4,11.9999999999998,168.0,179.9999999999998,180,0,12.0,0.0,4.8,0.0,4.8,2.399999999999919,0,2.333333333333333,5.142857142857057,0.08571428571428429
